Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Core,13/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-053725,"32,878.97",Digital media / Web production
Department for Education,Core,13/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-053788,"71,306.13",Digital media / Web production
Department for Education,Core,13/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-053787,"62,260.70",Digital media / Web production
Department for Education,Core,15/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-054238,110.78,Advertising
Department for Education,Core,15/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-054238,"111,887.77",Advertising
Department for Education,Core,15/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-054236,58.99,Digital media / Web production
Department for Education,Core,15/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-054236,"59,578.76",Digital media / Web production
Department for Education,Core,15/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-054237,54.55,Digital media / Web production
Department for Education,Core,15/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-054237,"55,093.03",Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055451,32.55,Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055451,"33,035.58",Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055395,75.06,Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055395,"75,812.09",Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055398,84.58,Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055398,"85,425.69",Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055401,22.47,Digital media / Web production
Department for Education,Core,28/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055401,"22,758.52",Digital media / Web production
Department for Education,Core,29/03/2023,Marketing/Media and Comms,Professional and Technical Education,OMD GROUP TA MANNING GOTTLIEB OMD LTD,CORE-PINV-055506,"64,405.56",Digital media / Web production
Department for Education,Core,29/03/2023,Marketing/Media and Comms,Professional and Technical Education,M&C Saatchi UK Ltd,CORE-PINV-055511,"21,701.53",Digital media / Web production
Department for Education,Core,17/03/2023,Marketing/Media and Comms,Professional and Technical Education,Ofsted,CORE-PINV-054546,"455,186.00",Comms and Market Research
Department for Education,STA,15/03/2023,Other Costs,Standards and Testing Agency,HIPPO DIGITAL LIMITED,STA-PINV-001203,"381,270.00",Software Development
Department for Education,STA,15/03/2023,Other Costs,Standards and Testing Agency,HIPPO DIGITAL LIMITED,STA-PINV-001204,"342,905.00",Software Development
Department for Education,STA,07/03/2023,Other Goods & Services,Standards and Testing Agency,GWASG PIA CYF,STA-PINV-001167,"50,498.00",Professional Services - Education Services
Department for Education,STA,28/03/2023,Other Goods & Services,Standards and Testing Agency,NFER TRADING LIMITED INV T,STA-PINV-001223,"315,777.33",Professional Services - Education Services
Department for Education,STA,28/03/2023,Other Goods & Services,Standards and Testing Agency,NFER TRADING LIMITED INV T,STA-PINV-001222,"238,458.13",Professional Services - Education Services
Department for Education,STA,21/03/2023,Other Goods & Services,Standards and Testing Agency,CAPITA BUSINESS SERVICES LTD,STA-PCR-000030,"-25,922.07",Professional Services - Education Services
Department for Education,STA,21/03/2023,Other Goods & Services,Standards and Testing Agency,CAPITA BUSINESS SERVICES LTD,STA-PINV-001218,"134,706.74",Professional Services - Education Services
Department for Education,STA,09/03/2023,Other Goods & Services,Standards and Testing Agency,OLIVE JAR DIGITAL LTD,STA-PINV-001178,"39,725.00",Professional Services - Education Services
Department for Education,STA,07/03/2023,Other Goods & Services,Standards and Testing Agency,ACER INTERNATIONAL UNITED KINGDOM LTD,STA-PINV-001145,"28,233.00",Professional Services - Education Services
Department for Education,TRA,13/03/2023,IS/IT,Teaching Regulation Agency,Foundry4 Consulting Limited,TRA-PINV-004689,"53,640.00",ICT Support & Services
Department for Education,TRA,13/03/2023,IS/IT,Teaching Regulation Agency,ENGINE PARTNERS UK LLP THE ENGINE GROUP LTD,TRA-PINV-004688,"53,540.00",ICT Support & Services
Department for Education,TRA,20/03/2023,IS/IT,Teaching Regulation Agency,SOFTWIRE TECHNOLOGY LTD,TRA-PINV-004699,"26,400.00",ICT Support & Services
Department for Education,TRA,24/03/2023,IS/IT,Teaching Regulation Agency,ENGINE PARTNERS UK LLP THE ENGINE GROUP LTD,TRA-PINV-004687,"30,701.50",ICT Support & Services
Department for Education,Core,06/03/2023,Learning & Development,Funding,Entrust Support Services Limited,CORE-PINV-053329,"34,823.96",Core Skills
Department for Education,Core,15/03/2023,Learning & Development,Funding,Entrust Support Services Limited,CORE-PINV-054272,"34,823.96",Core Skills
Department for Education,Core,06/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-053500,500,Professional Services
Department for Education,Core,06/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-053500,"121,759.86",Professional Services
Department for Education,Core,07/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-053603,"1,116,812.55",Professional Services
Department for Education,Core,08/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-053702,"166,083.29",Professional Services
Department for Education,Core,08/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-053703,"43,473.04",Professional Services
Department for Education,Core,09/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,Capita Employee Benefits Ltd,CORE-PINV-053876,"41,474.63",Professional Services
Department for Education,Core,09/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,Capita Employee Benefits Ltd,CORE-PINV-053877,"30,708.90",Professional Services
Department for Education,Core,09/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,Capita Employee Benefits Ltd,CORE-PINV-053878,"23,076.74",Professional Services
Department for Education,Core,09/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,GOVERNMENT ACTUARYS DEPT,CORE-PINV-053874,"42,879.59",Professional Services
Department for Education,Core,20/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,Capita Employee Benefits Ltd,CORE-PINV-054581,"71,947.36",Professional Services
Department for Education,Core,20/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,Capita Employee Benefits Ltd,CORE-PINV-054582,"48,593.52",Professional Services
Department for Education,Core,20/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,Capita Employee Benefits Ltd,CORE-PINV-054583,"171,669.63",Professional Services
Department for Education,Core,23/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-051945,"26,206.29",Professional Services
Department for Education,Core,23/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-054905,"37,388.07",Professional Services
Department for Education,Core,28/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-055394,"1,116,812.55",Professional Services
Department for Education,Core,28/03/2023,Other Goods & Services,Teaching Workforce and National Tutoring Programme,CAPITA BUSINESS SERVICES LTD,CORE-PINV-055393,"121,759.86",Professional Services
Department for Education,Core,03/03/2023,Grants Expenditure,Early Years and Families,Kingston University Higher Education Corporation,CUPS0060694,"34,580.00",Current grants - Private Sector
Department for Education,Core,03/03/2023,Grants Expenditure,Early Years and Families,UNIVERSITY OF SUSSEX,CUPS0060699,"36,690.00",Current grants - Private Sector
Department for Education,Core,03/03/2023,Grants Expenditure,Early Years and Families,ESSEX PRY SCHOOLS TRAINING GROUP,CUPS0060704,"38,220.00",Current grants - Private Sector
Department for Education,Core,03/03/2023,Grants Expenditure,Early Years and Families,E-QUALITAS PROFESSIONAL SERVICES LIMITED,CUPS0060705,"326,393.34",Current grants - Private Sector
Department for Education,Core,03/03/2023,Grants Expenditure,Early Years and Families,ASHTON-ON-MERSEY SCHOOL,CUPS0060706,"94,186.68",Current grants - Academy Trust
Department for Education,Core,03/03/2023,Grants Expenditure,Early Years and Families,THE GREATER MANCHESTER BRIGHT FUTURES TRUST,CUPS0060707,"52,780.00",Current grants - Academy Trust
Department for Education,Core,31/03/2023,Other Goods & Services,Early Years and Families,HEMPSALL CONSULTANCIES LIMITED,CORE-PINV-055054,"163,560.00",Professional Services
Department for Education,Core,27/03/2023,Other Goods & Services,Early Years and Families,HEMPSALL CONSULTANCIES LIMITED,CORE-PINV-055058,"81,634.00",Professional Services - Education Services
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,ST EDMUNDS NURSERY SCHOOL & CENTRE TS ACCOUNT,CORE-MAIN-042345,"49,498.50",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,Blagdon Nursery School,CORE-MAIN-044872,"50,360.04",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,Bloomsbury Nursery School,CORE-MAIN-044873,"102,720.79",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,The Education People,CORE-MAIN-044874,"63,787.72",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,HIGHFIELD NURSERY,CORE-MAIN-044875,"63,998.62",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,PEN GREEN RESEARCH,CORE-MAIN-044877,"152,116.00",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,SHERINGHAM NURSERY SCHOOL & CHILDRENS CENTRE,CORE-MAIN-044879,"25,034.76",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,ST PAULS TEACHING SCHOOL,CORE-MAIN-044881,"39,738.57",Current grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Early Years and Families,Yealmpstone Farm Primary School (maintained Plymouth local authorityschool),CORE-MAIN-044883,"59,802.90",Current grants - Private Sector
Department for Education,Core,02/03/2023,Other Goods & Services,Early Years and Families,EDUCATION DEVELOPMENT TRUST,CORE-PINV-053279,"24,125.82",Professional Services - Education Services
Department for Education,Core,21/03/2023,Other Goods & Services,Early Years and Families,EDUCATION DEVELOPMENT TRUST,CORE-PINV-054527,"474,082.93",Professional Services - Education Services
Department for Education,Core,29/03/2023,Other Goods & Services,Early Years and Families,Best Practice Network Ltd,CORE-PINV-055516,"104,588.00",Professional Services - Education Services
Department for Education,Core,30/03/2023,Other Goods & Services,Early Years and Families,Best Practice Network Ltd,CORE-PINV-055729,"94,277.00",Professional Services - Education Services
Department for Education,Core,17/03/2023,Staff - Temporary Staff,Early Years and Families,ANDIGITAL LIMITED,CORE-PINV-053902,"29,268.00",Short term & agency staff
Department for Education,Core,17/03/2023,Marketing/Media and Comms,Early Years and Families,Brickwall Films Ltd,CORE-PINV-054477,"39,465.00","Filming, AV & Production"
Department for Education,Core,08/03/2023,Consultancy,Capital Directorate,Gleeds Advisory Limited,D-PINV052916,"36,270.00",Consultancy
Department for Education,Core,17/03/2023,Consultancy,Capital Directorate,Gleeds Advisory Limited,D-PINV053255,"49,928.90",Consultancy
Department for Education,Core,01/03/2023,Grants Expenditure,Capital Directorate,Southampton Solent University,D-CINV004036,"27,129.60",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,08/03/2023,Grants Expenditure,Capital Directorate,UNIVERSITY OF SALFORD,D-CINV004092,"41,665.75",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Greater Birmingham & Solihull Institute of Technology,DU00099417,"50,281.63",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,MILTON KEYNES COLLEGE,DU00099418,"1,058,792.80",Capital grants - Private Sector
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,SOUTH ESSEX COLLEGE,D-CINV004201,"18,427.50",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,SOUTH ESSEX COLLEGE,D-CINV004201,"70,000.00",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,23/03/2023,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV053257,"31,792.57",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,01/03/2023,Grants Expenditure,Capital Directorate,EAST KENT COLLEGE,D-CINV003999,"110,518.21",Capital grants - Private Sector
Department for Education,Core,01/03/2023,Grants Expenditure,Capital Directorate,MILTON KEYNES COLLEGE,D-CINV004040,"59,820.00",Capital grants - Private Sector
Department for Education,Core,01/03/2023,Grants Expenditure,Capital Directorate,NOTTINGHAM COLLEGE,D-CINV004055,"137,870.30",Capital grants - Private Sector
Department for Education,Core,01/03/2023,Grants Expenditure,Capital Directorate,SOLIHULL COLLEGE T/A SOLIHULL COLLEGE & UNI CENTRE,D-CINV004066,"349,362.73",Capital grants - Private Sector
Department for Education,Core,03/03/2023,Grants Expenditure,Capital Directorate,CORNWALL COLLEGE,D-CINV004060,"31,086.00",Capital grants - Private Sector
Department for Education,Core,08/03/2023,Grants Expenditure,Capital Directorate,MILTON KEYNES COLLEGE,D-CINV004093,"42,544.08",Capital grants - Private Sector
Department for Education,Core,07/03/2023,Grants Expenditure,Capital Directorate,GLEEDS MANAGEMENT SERVICES LIMITED,D-PINV052858,"42,849.66",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,07/03/2023,Grants Expenditure,Capital Directorate,GLEEDS MANAGEMENT SERVICES LIMITED,D-PINV052893,"36,566.62",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,17/03/2023,Grants Expenditure,Capital Directorate,CENTRAL BEDFORDSHIRE COLLEGE,D-CINV004097,"90,252.60",Capital grants - Private Sector
Department for Education,Core,07/03/2023,Grants Expenditure,Capital Directorate,Mott MacDonald Ltd,D-PINV052775,"26,700.00",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,10/03/2023,Grants Expenditure,Capital Directorate,CORNWALL COLLEGE,D-CINV004112,"74,251.82",Capital grants - Private Sector
Department for Education,Core,08/03/2023,Grants Expenditure,Capital Directorate,NEWHAM COLLEGE OF HE,D-CINV004075,"105,795.87",Capital grants - Private Sector
Department for Education,Core,08/03/2023,Grants Expenditure,Capital Directorate,TAMESIDE COLLEGE,D-CINV004082,"36,587.85",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,Aylesbury College (Buckinghamshire College Group),D-CINV004138,"46,435.68",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,DUDLEY COLLEGE OF TECHNOLOGY,D-CINV004143,"251,498.40",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,OAKLANDS COLLEGE,D-CINV004149,"30,927.60",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,Salford City College,D-CINV004150,"45,346.75",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,Salford City College,D-CINV004151,"58,099.09",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,Salford City College,D-CINV004152,"41,046.78",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,LTE Group,D-CINV004153,"136,039.56",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,NEWHAM COLLEGE OF HE,D-CINV004154,"30,789.60",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,NEWHAM COLLEGE OF HE,D-CINV004155,"60,142.47",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,STOKE ON TRENT COLLEGE,D-CINV004161,"60,691.47",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,STOKE ON TRENT COLLEGE,D-CINV004162,"28,541.84",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,WALTHAM FOREST COLLEGE,D-CINV004163,"78,600.05",Capital grants - Private Sector
Department for Education,Core,15/03/2023,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV053208,"709,764.40",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,17/03/2023,Grants Expenditure,Capital Directorate,THE WKCIC GROUP T/A CAPITOL CITY COLLEGE GROUP,D-CINV004180,"28,257.20",Capital grants - Private Sector
Department for Education,Core,23/03/2023,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV053234,"2,107,971.90",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,THE WKCIC GROUP T/A CAPITOL CITY COLLEGE GROUP,D-CINV004193,"52,249.56",Capital grants - Private Sector
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,THE WKCIC GROUP T/A CAPITOL CITY COLLEGE GROUP,D-CINV004196,"74,218.26",Capital grants - Private Sector
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,Leeds City College (Luminate Education Group),D-CINV004215,"25,684.26",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,ABINGDON & WITNEY COLLEGE,D-CINV004219,"37,003.20",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,SHIPLEY COLLEGE,D-CINV004223,"29,412.00",Capital grants - Private Sector
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,CORNWALL COLLEGE,D-CINV004227,"201,620.56",Capital grants - Private Sector
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,Leeds City College (Luminate Education Group),D-CINV004235,"81,000.00",Capital grants - Private Sector
Department for Education,Core,22/03/2023,Grants Expenditure,Capital Directorate,BURY COLLEGE,D-CINV004236,"38,974.52",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,BRADFORD COLLEGE,D-CINV004241,"31,742.51",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,EAST KENT COLLEGE,D-CINV004250,"179,538.00",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,CHESTERFIELD COLLEGE,D-CINV004252,"43,660.48",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,NEWHAM COLLEGE OF HE,D-CINV004253,"296,109.28",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,CALDERDALE COLLEGE,D-CINV004254,"44,661.07",Capital grants - Private Sector
Department for Education,Core,27/03/2023,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV053510,"656,311.20",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,Bromley College (London South East Colleges),D-CINV004262,"96,479.00",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,Nelson & Colne College,D-CINV004264,"33,404.32",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,LOUGHBOROUGH COLLEGE,D-CINV004265,"59,979.94",Capital grants - Private Sector
Department for Education,Core,24/03/2023,Grants Expenditure,Capital Directorate,THE TRAFFORD COLLEGE GROUP,D-CINV004266,"102,592.80",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,GREATER BRIGHTON METROPOLITAN COLLEGE,D-CINV004282,"86,521.42",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,SOLIHULL COLLEGE T/A SOLIHULL COLLEGE & UNI CENTRE,D-CINV004291,"337,357.07",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,THE WKCIC GROUP T/A CAPITOL CITY COLLEGE GROUP,D-CINV004293,"26,893.33",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,CHICHESTER COLLEGE,D-CINV004298,"44,775.62",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,CENTRAL BEDFORDSHIRE COLLEGE,D-CINV004302,"363,302.10",Capital grants - Private Sector
Department for Education,Core,30/03/2023,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV053616,"30,792.00",Capital Grants - Private Sector (Non Profit Institutions Serving Households)
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,Peterborough Regional College (Inspire Education Group),D-CINV004313,"33,518.07",Capital grants - Private Sector
Department for Education,Core,29/03/2023,Grants Expenditure,Capital Directorate,MIDDLESBROUGH COLLEGE,D-CINV004314,"197,394.23",Capital grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Capital Directorate,NOTTINGHAM COLLEGE,D-CINV004320,"60,380.40",Capital grants - Private Sector
Department for Education,Core,31/03/2023,Grants Expenditure,Capital Directorate,West Herts College,D-CINV004338,"385,638.20",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Hereford Sixth Form College,CAY143295,"148,757.00",Capital grants - Academy Trust
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,City of Stoke on Trent SFC,CAY143296,"409,500.99",Capital grants - Academy Trust
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Ron Dearing UTC,CAY143297,"501,177.00",Capital grants - Academy Trust
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Bilborough College,CAY143298,"225,347.93",Capital grants - Academy Trust
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,BARTON PEVERIL COLLEGE,CAY143300,"142,000.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,HUDDERSFIELD NEW COLLEGE,CAY143301,"178,999.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Leeds City College (Luminate Education Group),CAY143302,"322,190.57",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,JOHN LEGGOTT SIXTH FORM COLLEGE,CAY143303,"319,032.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,QUEEN ELIZABETH SIXTH FORM COLLEGE,CAY143304,"453,159.43",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,SUFFOLK NEW COLLEGE,CAY143305,"94,637.61",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,CHRIST THE KING SIXTH FORM COLLEGE,CAY143306,"43,114.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,ITCHEN COLLEGE,CAY143307,"45,050.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,LONG ROAD SIXTH FORM COLLEGE,CAY143309,"251,261.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,MILTON KEYNES COLLEGE,CAY143310,"152,526.96",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,WYKE SIXTH FORM COLLEGE,CAY143311,"629,637.34",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,BEDFORD COLLEGE,CAY143312,"459,945.82",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,JOSEPH CHAMBERLAIN SIXTH FORM COLLEGE,CAY143334,"368,895.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,BROCKENHURST COLLEGE,CAY143335,"797,266.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,NOTRE DAME CATHOLIC SIXTH FORM COLLEGE,CAY143350,"544,500.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,EAST KENT COLLEGE,CAY143351,"870,502.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,BATH COLLEGE,CAY143419,"113,255.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,NEWHAM SIXTH FORM COLLEGE,CAY143420,"100,800.75",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,The Education Training Collective,CAY143421,"195,356.63",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Worcester Sixth Form College,CAY143572,"308,116.19",Capital grants - Academy Trust
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,EAST KENT COLLEGE,CAY143289,"85,287.00",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,DORSET COUNCIL,CAY143290,"83,846.13",Capital grants - Local Government
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Hedingham School and Sixth Form,CAY143291,"27,606.70",Capital grants - Academy Trust
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,La Retraite RC Girls' School,CAY143292,"34,212.50",Capital grants - Local Government
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,THE CITY OF LIVERPOOL COLLEGE,CAY143293,"62,070.51",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,The Durham UTC Limited,CAY143294,"132,491.66",Capital grants - Academy Trust
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Ursuline High School Wimbledon,CAY143347,"99,346.43",Capital grants - Local Government
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,REASEHEATH COLLEGE,CAY143422,"38,445.12",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,BARNSLEY COLLEGE,CAY143454,"534,709.60",Capital grants - Private Sector
Department for Education,Core,20/03/2023,Grants Expenditure,Capital Directorate,Cirencester College,CAY143521,"76,314.90",Capital grants - Academy Trust
