Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gabriels Church of England Academy,22AYF0372353,"57,724.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gabriel's RC High School,22AYF0383268,"483,462.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George and St Martin's Catholic Primary School,22AYF0389326,"64,656.44",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George and St Teresa Catholic Primary School,22AYF0377973,"58,939.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Georges Academy,22AYF0391887,"108,333.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Academy,22AYF0382785,"873,201.56",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Academy,22AYF0382786,"25,649.74",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Academy,22AYF0382787,"145,062.36",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Bickley CE Primary School,22AYF0361124,"127,654.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Georges C of E First School,22AYF0368778,"65,083.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Georges Catholic Primary School,22AYF0361743,"66,930.93",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Georges Catholic Primary School,22AYF0382932,"36,284.75",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Georges Catholic Primary School,22AYF0382982,"52,227.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Catholic Primary School,22AYF0363134,"138,164.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St George's Catholic Primary School, Bells Close",22AYF0362720,"40,789.51",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,ST GEORGE'S CATHOLIC SCHOOL,22AYF0385488,"510,583.39",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,ST GEORGE'S CATHOLIC SCHOOL,22AYF0385491,"101,264.14",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Catholic Voluntary Academy,22AYF0383189,"113,564.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's CE Primary School,22AYF0365017,"81,113.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's CE Primary School,22AYF0366887,"37,940.20",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's CE Primary School and Nursery,22AYF0385180,"65,086.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Church of England Primary School,22AYF0391660,"29,039.86",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Georges Church School,22AYF0384929,"61,194.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Georges CofE (Aided) Primary School,22AYF0386449,"122,575.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St George's CofE Academy, Newtown",22AYF0362607,"134,406.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's CofE Primary Academy,22AYF0382595,"30,994.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St George's CofE Primary Academy, Edgbaston",22AYF0362611,"82,984.21",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's CofE Primary School,22AYF0381153,"81,029.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Junior School,22AYF0368682,"103,615.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's Primary School,22AYF0395267,"79,825.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's School,22AYF0382790,"416,883.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's School,22AYF0382792,"159,151.44",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St George's School A Church of England Academy,22AYF0365334,"497,064.51",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gerard's Catholic Primary School,22AYF0382795,"43,997.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gerard's RC Primary School,22AYF0376748,"54,314.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,ST GERMANS ACADEMY,22AYF0373883,"30,546.58",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Giles Academy,22AYF0371765,"152,324.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Giles' and St George's Church of England Academ,22AYF0383519,"107,384.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Giles Catholic Primary School,22AYF0389481,"65,801.03",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Giles Church of England Primary School,22AYF0366890,"106,790.43",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Giles Church of England Primary School,22AYF0366935,"34,116.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Giles CofE Academy,22AYF0368870,"106,720.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Giles' School,22AYF0390796,"116,666.62",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Godric's Catholic Primary School,22AYF0362769,"30,729.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St Godric's Catholic Primary School, Durham",22AYF0363011,"60,215.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory The Great Catholic School,22AYF0389795,"298,874.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory The Great Catholic School,22AYF0389797,"49,841.56",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Academy,22AYF0362840,"70,288.96",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,22AYF0360644,"134,708.45",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,22AYF0378000,"97,644.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,22AYF0382524,"82,574.47",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,22AYF0388303,"59,771.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Primary School,22AYF0390169,"61,372.19",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St Gregory's Catholic Primary School, Margate",22AYF0373418,"80,165.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic School,22AYF0373421,"481,961.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic School,22AYF0373424,"88,941.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Science College,22AYF0360713,"498,659.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's Catholic Science College,22AYF0360715,"94,761.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Gregory's RC Primary School,22AYF0383265,"64,538.84",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helena School,22AYF0390596,"457,558.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helen's Catholic Junior School,22AYF0382832,"102,908.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helens Catholic Primary School,22AYF0361753,"129,003.02",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helen's Catholic Primary School,22AYF0378036,"179,722.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helen's Catholic Primary School,22AYF0378038,"33,935.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helen's CE Primary School,22AYF0368873,"76,076.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,St Helens Chamber Limited,ED212220210523909,"35,382.49",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,FCSAEB A178375-A,"-25,000.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,FCSAPP A412696-A,"-122,230.75",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,ED212220210522642,"703,674.26",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,ED212220210522643,"42,744.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,ST HELENS COLLEGE,ED212220210522647,"26,025.27",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A441480-A,"31,248.72",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A441484-A,"33,592.92",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A447511-A,"88,594.61",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A447514-A,"36,840.21",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A451223-A,"-37,331.01",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,ST HELENS COLLEGE,FCSAPP A451224-A,"55,335.24",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,ST HELENS METRO BOROUGH COUNCIL,ED212220210524292,"134,379.12",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/02/2022,Grants Expenditure,ESFA Funding,ST HELENS METRO BOROUGH COUNCIL,21DSG006739,"3,979,992.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/02/2022,Grants Expenditure,ESFA Funding,ST HELENS METRO BOROUGH COUNCIL,21DSG007198,"5,044,125.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helen's Primary Academy,22AYF0360025,"81,702.80",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Helen's Primary School,22AYF0361702,"133,485.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Hilary School,22AYF0374203,"70,584.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Hilda's CE Primary School,22AYF0382354,"77,129.79",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Hild's Church of England School,22AYF0376423,"370,521.34",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Hugh of Lincoln Catholic Primary School,22AYF0395181,"61,050.18",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Ignatius Catholic Primary School,22AYF0385074,"40,593.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Ives Infant Academy,22AYF0382840,"52,277.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Ives Primary School,22AYF0388194,"60,862.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Ives School,22AYF0392317,"269,117.45",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Ivo School,22AYF0361830,"122,318.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Ivo School,22AYF0361833,"634,510.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James Catholic Primary School,22AYF0375499,"69,008.79",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St James' Catholic Primary School, Hebburn",22AYF0395877,"70,163.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James CE Primary School,22AYF0363318,"112,833.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' Church of England Academy,22AYF0381252,"66,948.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' Church of England Primary Academy,22AYF0367048,"122,893.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,ST JAMES CHURCH OF ENGLAND PRIMARY ACADEMY,22AYF0375942,"50,642.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James Church of England Primary School,22AYF0379081,"145,192.29",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James Church of England Primary School,22AYF0386505,"65,060.73",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' Church of England Primary School,22AYF0375343,"54,093.69",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St James Church of England Primary School, Hanney",22AYF0393418,"49,344.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' Church Primary School,22AYF0363552,"98,364.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James Church School,22AYF0384931,"133,725.19",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' CofE Academy,22AYF0386563,"68,365.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James CofE Junior School,22AYF0366917,"109,238.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' CofE Primary,22AYF0375318,"72,504.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James CofE Primary & Nursery School,22AYF0366646,"32,448.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James CofE Primary School,22AYF0369918,"76,658.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James CofE Primary School,22AYF0393892,"65,294.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James CofE Primary School Colchester,22AYF0386508,"134,121.62",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' CofE Primary School Gorton,22AYF0382342,"151,391.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James Infant School,22AYF0372641,"46,974.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James' Roman Catholic Primary School,22AYF0383539,"66,550.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James School,22AYF0391072,"450,195.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James the Great Academy,22AYF0360029,"63,699.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James the Great RC Primary and Nursery School,22AYF0383537,"144,462.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James’ CE First School,22AYF0367182,"34,560.16",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St James's CE High School,22AYF0385049,"492,539.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Jerome CoE Bilingual Primary School,22AYF0382843,"118,381.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St Joachim's RC Primary School,22AYF0378040,"104,252.80",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John and St Francis Church School,22AYF0384933,"137,658.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Bosco Catholic Primary School,22AYF0395635,"74,246.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St John Bosco Catholic Primary School, Sunderland",EUPS794139,"-65,611.09",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Bosco Roman Catholic Voluntary Aided Primary School,22AYF0396259,"65,611.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Bosco Roman Catholic Voluntary Aided Primary School,22AYF0396260,"65,611.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Boste Catholic Primary SChool,22AYF0362990,"59,556.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John CE Primary School,22AYF0379634,"54,033.81",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John CofE Primary School,22AYF0360234,"36,122.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher and Thomas More Catholic Primary Sc,22AYF0391723,"113,932.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic College,22AYF0365222,"433,780.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic College,22AYF0365224,"49,537.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic High School,22AYF0396018,"475,990.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic High School,22AYF0396019,"39,356.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic High School,22AYF0396021,"120,237.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Primary School,22AYF0375511,"69,560.83",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Primary School,22AYF0390173,"132,276.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St John Fisher Catholic Primary School, A Voluntar",22AYF0388039,"70,976.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St John Fisher Catholic Primary School, Littlemore",22AYF0389775,"72,299.54",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Primary Voluntary Academy,22AYF0363137,"204,491.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Voluntary Academy,22AYF0363146,"66,624.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Voluntary Academy,22AYF0363148,"446,623.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Fisher Catholic Voluntary Academy,22AYF0383193,"75,110.47",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John of Beverley Catholic Primary School,22AYF0382942,"53,396.89",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Plessington Catholic College,22AYF0372141,"630,220.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Plessington Catholic College,22AYF0372143,"124,368.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Rigby Catholic Primary School,22AYF0378003,"124,266.69",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Professional and Technical Education,ST JOHN RIGBY RC SIXTH FORM COLLEGE,EUPS813691,"466,810.00",Capital grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,ST JOHN RIGBY RC SIXTH FORM COLLEGE,ED212220210522630,"347,960.83",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Roman Catholic Primary School,22AYF0386997,"55,080.98",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John the Baptist Catholic Primary School,22AYF0377975,"77,953.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St John the Baptist Roman Catholic Primary School,",22AYF0379248,"26,041.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John the Baptist School,22AYF0395150,"121,308.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John the Baptist School,22AYF0395153,"494,071.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John the Evangelist,22AYF0363091,"66,750.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John the Evangelist Catholic Primary,22AYF0389329,"58,263.43",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John the Evangelist Catholic Primary School,22AYF0362843,"59,115.21",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John the Evangelist Voluntary Aided Church of E,22AYF0384935,"86,117.85",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Vianney Catholic Primary School,22AYF0372124,"63,606.74",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,St John Vianney RC Primary School,22AYF0395979,"69,464.75",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,08/02/2022,Grants Expenditure,ESFA Funding,"St John with St Michael Church of England Primary School, Shawforth",EUPS812785,"33,834.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,St John’s RC School,ED212220210522276,"60,833.31",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"St John's (CofE) Primary Academy, Clifton",22AYF0382887,"62,310.11",Current grants - Academy Trust,,,,,,,,,
