Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Baxter College,22AYF0165238,"41,878.92",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Baxter College,22AYF0165241,"361,802.33",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bay House School,EUPS724618,"55,210.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bay House School,22AYF0154550,"776,119.70",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bay House School,22AYF0154552,"171,446.37",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Bay House School,EUPS735442,"59,474.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,BAY LEADERSHIP ACADEMY,EUPS725208,"30,511.11",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,BAY LEADERSHIP ACADEMY,22AYF0167694,"328,463.17",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bayards Hill School,22AYF0150149,"117,732.70",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Baylis Court School,EUPS724134,"29,952.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Baylis Court School,22AYF0174884,"392,588.19",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Baylis Court School,22AYF0174886,"50,213.52",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,BBG ACADEMY,22AYF0173915,"434,592.30",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BC ARCH LTD T/A ARCH APPRENTICES,FCSAPP A402460-A,"710,064.98",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BC ARCH LTD T/A ARCH APPRENTICES,FCSAPP A403376-A,"-26,342.14",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BC ARCH LTD T/A ARCH APPRENTICES,FCSAPP A404311-A,"142,489.45",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BCTG LIMITED,ED212220210514530,"119,352.79",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BCTG LIMITED,FCSAPP A403111-A,"80,125.84",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BCTG LIMITED,FCSAPP A404767-A,"42,100.15",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BCTG LIMITED,FCSAPP A406712-A,"108,880.16",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BCTG LIMITED,FCSAPP A407074-A,"52,810.22",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BCTG LIMITED,FCSAPP A410407-A,"133,984.41",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beachcroft Ap Academy,22AYF0168341,"60,833.31",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Academy,EUPS726199,"30,206.03",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Academy,22AYF0144395,"111,165.78",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Academy,22AYF0146645,"526,030.68",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Academy,22AYF0146647,"83,664.82",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Academy,22AYF0177726,"268,082.58",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beacon Academy,EUPS735528,"26,864.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon ACE Academy,22AYF0157653,"139,217.62",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Hill Academy,22AYF0146651,"41,666.65",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon of Light,22AYF0146669,"58,333.31",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Primary Academy,22AYF0155102,"71,134.45",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon Primary School,22AYF0154174,"55,455.46",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beacon View Primary Academy,22AYF0176490,"145,208.50",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaconsfield High School,EUPS725827,"30,792.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaconsfield High School,22AYF0146671,"367,144.46",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaconsfield High School,22AYF0146672,"42,590.38",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaconsfield High School,22AYF0146673,"128,085.45",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beaconsfield High School,EUPS736703,"37,467.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beal Business Innovation Hub,22AYF0146653,"54,166.65",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beal High School,22AYF0146657,"857,485.90",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beal High School,22AYF0146660,"375,762.01",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beal High School,EUPS731968,"38,891.00",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beal High School,EUPS736562,"109,898.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beal Vale Primary School,22AYF0150702,"68,644.39",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaminster St Mary's Academy,22AYF0151442,"33,103.53",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beamont Collegiate Academy,EUPS725568,"29,732.75",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beamont Collegiate Academy,22AYF0169442,"461,802.78",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beamont Primary School,22AYF0177478,"133,963.37",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beanfield Primary School,22AYF0169288,"221,977.25",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beanfield Primary School,22AYF0169291,"26,999.99",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bearbrook Combined School,22AYF0154937,"148,365.42",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bearnes Voluntary Primary School,22AYF0159256,"32,537.26",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bearsted Primary Academy,22AYF0158878,"32,777.07",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bearwood Primary School,22AYF0155474,"63,522.50",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEATS LEARNING Ltd,FCSAPP A410425-A,"29,286.30",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beauchamp City Sixth Form,22AYF0159365,"269,220.81",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beauchamp City Sixth Form,22AYF0159368,"67,500.00",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beauchamp City Sixth Form,EUPS734306,"37,799.00",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beauchamp City Sixth Form,EUPS738900,"106,812.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beauchamp College,22AYF0159352,"317,436.08",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beauchamp College,22AYF0159355,"599,535.63",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beauchamp College,22AYF0159356,"44,849.11",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beauchamp College,EUPS731617,"35,335.00",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beauchamp College,EUPS736211,"99,853.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaufort Community Primary School,22AYF0161588,"107,731.95",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaufort Primary School,22AYF0174740,"138,060.53",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,Beaumont College (Salutem),ED212220210514455,"53,121.60",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,Beaumont College (Salutem),ED212220210514456,"48,376.05",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaumont Hill Academy,22AYF0171072,"201,666.59",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaumont Primary Academy,22AYF0165947,"168,906.71",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaumont School,EUPS725350,"36,302.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaumont School,22AYF0146684,"439,296.24",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaumont School,22AYF0146686,"182,340.40",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beaumont School,EUPS735641,"59,955.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaver Green Primary School,22AYF0168117,"139,939.94",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaver Road Primary School,22AYF0159689,"243,809.90",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beaver Road Primary School,22AYF0159690,"25,370.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bebington High Sports College,22AYF0169847,"55,905.07",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bebington High Sports College,22AYF0169850,"518,449.09",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bebington High Sports College,22AYF0169851,"46,198.15",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beccles Free School,22AYF0165162,"145,295.53",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beccles Primary Academy,22AYF0163937,"63,175.85",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beck Primary School,22AYF0148762,"240,175.83",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beck Row Primary Academy,22AYF0144538,"72,339.29",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckers Green Primary,22AYF0164852,"101,472.74",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Becket Keys Church of England Free School,21AYF879040,"86,436.27",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Becket Keys Church of England Free School,21AYF879042,"115,030.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Becket Keys Church of England Free School,22AYF0164736,"89,951.48",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Becket Keys Church of England Free School,22AYF0164739,"360,820.45",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Becket Keys Church of England Free School,EUPS735628,"31,097.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Becket Primary,22AYF0157489,"63,479.98",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Allerton Primary,22AYF0146690,"140,414.42",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Nessfield,22AYF0146729,"104,938.62",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Oakbank,22AYF0146694,"689,496.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Oakbank,22AYF0146696,"62,929.77",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Phoenix,22AYF0146700,"84,999.97",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Priestthorpe Primary Academy,22AYF0146702,"59,952.97",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot School,22AYF0146706,"593,463.37",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot School,22AYF0146707,"104,452.62",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot School,22AYF0146709,"114,452.80",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beckfoot School,EUPS736335,"36,085.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Thornton Grammar School,EUPS725633,"64,177.50",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Thornton Grammar School,22AYF0146713,"642,264.22",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Thornton Grammar School,22AYF0146716,"45,783.79",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Upper Heaton,EUPS724340,"25,804.80",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Upper Heaton,22AYF0146719,"338,792.92",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckfoot Upper Heaton,22AYF0146721,"28,440.50",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckley Church of England Primary,22AYF0164516,"31,400.71",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckmead Moundwood Academy,22AYF0168933,"74,166.64",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckmead School,22AYF0168930,"184,999.93",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beckmead School,22AYF0168931,"68,333.31",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Becton School,22AYF0160761,"98,229.46",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Becton School,22AYF0160762,"39,999.98",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beddington Park Academy,22AYF0167860,"120,366.63",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bede Academy,22AYF0152877,"678,286.23",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bede Academy,22AYF0152879,"69,803.99",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,BEDELSFORD SCHOOL,22AYF0161725,"87,499.97",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedford Academy,EUPS725982,"32,719.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedford Academy,22AYF0155989,"539,536.23",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedford Academy,22AYF0155992,"60,596.03",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BEDFORD BOROUGH COUNCIL,ED212220210511954,"94,057.42",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BEDFORD BOROUGH COUNCIL,EUPS721990,"-94,057.42",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BEDFORD BOROUGH COUNCIL,ED212220210514649,"94,057.42",Current grants - Local Government
Department for Education,ESFA,03/11/2021,Grants Expenditure,ESFA Funding,BEDFORD BOROUGH COUNCIL,21DSG004730,"3,532,197.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,BEDFORD BOROUGH COUNCIL,21DSG005184,"-230,267.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,BEDFORD BOROUGH COUNCIL,21DSG005332,"3,532,197.00",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Professional and Technical Education,BEDFORD COLLEGE,ED212220210514207,"63,000.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BEDFORD COLLEGE,ED212220210514208,"2,388,376.15",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BEDFORD COLLEGE,ED212220210514209,"83,923.20",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BEDFORD COLLEGE,ED212220210514210,"44,689.85",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,BEDFORD COLLEGE,FCSAEB A177316-A,"449,686.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A399990-A,"50,729.69",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A403064-A,"57,598.79",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A405582-A,"63,783.25",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A406633-A,"44,614.55",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A407125-A,"48,783.52",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A408524-A,"25,879.72",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A408684-A,"25,000.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,BEDFORD COLLEGE,FCSAPP A410458-A,"27,498.86",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedford Free School,22AYF0144837,"247,131.89",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedford Hall Methodist Primary School,22AYF0153256,"67,110.46",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedgrove Junior School,22AYF0154934,"144,078.71",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedlingtonshire Community High School,22AYF0160938,"344,274.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedlingtonshire Community High School,22AYF0160941,"26,006.35",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedminster Down School,22AYF0177798,"535,374.70",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedminster Down School,22AYF0177799,"64,319.39",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedonwell Infant and Nursery School,22AYF0156699,"114,101.66",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bedonwell Junior School,22AYF0156702,"154,283.38",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beech Hill Junior and Infant School,22AYF0171381,"168,803.76",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beech Hill Primary School,22AYF0177118,"148,607.07",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beech Hyde Primary School and Nursery,22AYF0146369,"51,844.10",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechcroft St Pauls CE Primary School,22AYF0151445,"70,930.52",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechen Cliff School,22AYF0160231,"376,440.58",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechen Cliff School,22AYF0160232,"26,074.25",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechen Cliff School,22AYF0160233,"136,925.72",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Beechen Cliff School,EUPS738696,"43,348.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechfield School,22AYF0156748,"123,955.28",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beecholme Primary School,22AYF0162603,"63,886.93",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechview Academy,22AYF0159969,"74,294.99",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood Academy,22AYF0151626,"121,446.86",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood Church of England Primary School,22AYF0151901,"70,757.05",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood Junior School,22AYF0155477,"117,621.02",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood Primary School,22AYF0158333,"118,366.54",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood School,EUPS724997,"25,878.50",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood School,22AYF0174172,"379,463.60",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood School,22AYF0174173,"52,960.44",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beechwood School,22AYF0174174,"38,837.59",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beecroft Academy,22AYF0146758,"134,158.60",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beer C of E Primary School,22AYF0166529,"30,870.37",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beeston Fields Primary School and Nursery,22AYF0153949,"104,134.10",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Begbrook Primary Academy,22AYF0148506,"178,569.02",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Beis Yaakov High School,22AYF0146761,"145,580.04",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belfairs Academy,22AYF0158751,"584,727.01",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belfairs Academy,22AYF0158753,"57,808.47",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belgrave St Bartholomew's Academy,22AYF0166376,"149,924.43",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belle Vue Girls' Academy,22AYF0147905,"462,174.38",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belle Vue Girls' Academy,22AYF0147908,"75,787.86",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bellerive FCJ Catholic College,22AYF0146786,"368,943.05",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Bellerive FCJ Catholic College,22AYF0146789,"52,399.32",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belleville Primary School,22AYF0163672,"336,695.32",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,BELLFIELD PRIMARY SCHOOL,22AYF0156546,"68,339.43",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belmont Academy,22AYF0159513,"133,898.91",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belmont Castle Academy,22AYF0146826,"212,887.62",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belmont School,EUPS725839,"29,000.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belmont School,22AYF0164937,"129,999.95",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belmore Primary Academy,22AYF0160130,"222,874.05",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Belthorn Academy Primary School,22AYF0146828,"56,089.02",Current grants - Academy Trust
