Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,23/06/2022,Heating Oil+Utilities Consumed,Army Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,631804,Electricity,"£119,564.68"
Ministry of Defence,Ministry of Defence,28/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,632668,Estate+Facilities Mgmnt Servs,"£119,159.83"
Ministry of Defence,Ministry of Defence,22/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,631488,Estate+Facilities Mgmnt Servs,"£118,877.46"
Ministry of Defence,Ministry of Defence,10/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000069765,Estate+Facilities Mgmnt Servs,"£118,430.77"
Ministry of Defence,Ministry of Defence,23/06/2022,Telecomms + IT non capital,Air Command,JEPPESEN U.K. LIMITED,RH10 9AD,631792,IT+Comms Rental Payments,"£118,329.60"
Ministry of Defence,Ministry of Defence,06/06/2022,Telecomms + IT non capital,Strategic Command,ACTICA CONSULTING LIMITED,GU2 7RF,628205,IT+Comms Rental Payments,"£118,252.50"
Ministry of Defence,Ministry of Defence,15/06/2022,Fees for Prof Services,Army Command,ATKINS LIMITED,WR5 1WS,630228,FATS,"£118,212.46"
Ministry of Defence,Ministry of Defence,20/06/2022,P+M General Services,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,630999,P+M General Services,"£118,189.23"
Ministry of Defence,DECA,15/06/2022,DECA - Prev Business Stream 3,Facilities,EMCOR Group (UK) PLC,SO53 3YE,ALB003,April Core Contract,"£118,106.62"
Ministry of Defence,Ministry of Defence,22/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000070503,Estate+Facilities Mgmnt Servs,"£117,968.14"
Ministry of Defence,Ministry of Defence,15/06/2022,Telecomms + IT non capital,Strategic Command,GALTEC SOLUTIONS LIMITED,LS18 4DF,630227,IT+Comms Rental Payments,"£117,882.00"
Ministry of Defence,Ministry of Defence,08/06/2022,Telecomms + IT non capital,Navy Command,NSSLGLOBAL LIMITED,RH1 3DR,629011,IT+Comms Rental Payments,"£117,776.14"
Ministry of Defence,Ministry of Defence,06/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,AMETEK AIRTECHNOLOGY GROUP LIMITED,TW16 7EF,628264,CL MonthEnd Accruals Balance,"£116,886.89"
Ministry of Defence,Ministry of Defence,13/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,AMETEK AIRTECHNOLOGY GROUP LIMITED,TW16 7EF,629863,CL MonthEnd Accruals Balance,"£116,886.89"
Ministry of Defence,Ministry of Defence,24/06/2022,Telecomms + IT non capital,Navy Command,NSSLGLOBAL LIMITED,RH1 3DR,632115,IT+Comms Rental Payments,"£116,606.55"
Ministry of Defence,Ministry of Defence,22/06/2022,Defence Equip General Services,Defence Equipment and Support,HDT GLOBAL EUROPE LTD,SN5 7UL,3209201,Defence Equip General Services,"£116,193.36"
Ministry of Defence,Ministry of Defence,10/06/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,629503,P+M General Services,"£115,882.40"
Ministry of Defence,Ministry of Defence,14/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,G2 5LD,630094,Fiscal AUC Capital Additions,"£114,942.07"
Ministry of Defence,Ministry of Defence,21/06/2022,Fees for Prof Services,Defence Nuclear Organisation,JACOBS U.K. LIMITED,RG41 5TU,631347,Fees for Other Prof Services,"£114,500.00"
Ministry of Defence,Ministry of Defence,13/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000069774,Estate+Facilities Mgmnt Servs,"£114,007.88"
Ministry of Defence,Ministry of Defence,09/06/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,SAS SOFTWARE LTD,SL7 2EB,629203,Fees for Other Prof Services,"£113,795.75"
Ministry of Defence,Ministry of Defence,20/06/2022,Fees for Prof Services,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,631180,Fees for Other Prof Services,"£113,388.00"
Ministry of Defence,Ministry of Defence,27/06/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,ARCADIS LLP,N1 9AB,632228,Fees for Other Prof Services,"£112,819.39"
Ministry of Defence,Ministry of Defence,21/06/2022,Telecomms + IT non capital,Army Command,ATOS IT SERVICES UK LIMITED,WV10 6UH,631313,IT+Comms Rental Payments,"£112,743.63"
Ministry of Defence,Ministry of Defence,29/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000070635,Estate+Facilities Mgmnt Servs,"£112,741.79"
Ministry of Defence,Ministry of Defence,07/06/2022,P+M General Services,Air Command,FR AVIATION LIMITED,BH23 6NE,2000020133,P+M General Services,"£112,132.16"
Ministry of Defence,Ministry of Defence,15/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,630319,Fiscal AUC Capital Additions,"£112,017.74"
Ministry of Defence,Ministry of Defence,06/06/2022,Telecomms + IT non capital,Army Command,PA CONSULTING SERVICES LTD,SG8 6DP,628093,IT+Comms Rental Payments,"£111,538.50"
Ministry of Defence,Royal Hospital Chelsea,27.06.2022,Purchased Services,Royal Hospital Chelsea,CBRE Managd Services Ltd,SE1 0HL,PIN136408,Maintenanace,"£111,421.54"
Ministry of Defence,Ministry of Defence,15/06/2022,Telecomms + IT non capital,Strategic Command,PA CONSULTING SERVICES LTD,SG8 6DP,630203,IT+Comms Rental Payments,"£110,619.00"
Ministry of Defence,Ministry of Defence,29/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,632892,CL MonthEnd Accruals Balance,"£110,119.88"
Ministry of Defence,Ministry of Defence,06/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,628571,Estate+Facilities Mgmnt Servs,"£109,914.72"
Ministry of Defence,Ministry of Defence,21/06/2022,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,631211,Rental Payments-Transport-Oth,"£109,630.32"
Ministry of Defence,Ministry of Defence,20/06/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,631023,Heating Oil+Utilities Consumed,"£109,511.21"
Ministry of Defence,Ministry of Defence,20/06/2022,Heating Oil+Utilities Consumed,Navy Command,CERTAS ENERGY UK LIMITED,FK5 4RB,630880,Heating Oil+Utilities Consumed,"£108,693.29"
Ministry of Defence,Ministry of Defence,06/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,LEVEL PEAKS ASSOCIATES LTD.,HR4 9SG,628301,CL MonthEnd Accruals Balance,"£108,620.76"
Ministry of Defence,Ministry of Defence,29/06/2022,Fees for Prof Services,Army Command,J C SYS LIMITED,WR14 1BJ,632856,Fees for Other Prof Services,"£108,139.58"
Ministry of Defence,Ministry of Defence,27/06/2022,Fuels Non Utilities Consumed,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,632325,Fuels Non Utilities Consumed,"£107,657.99"
Ministry of Defence,Ministry of Defence,23/06/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,631807,SUME AUC Capital Additions,"£107,061.32"
Ministry of Defence,Ministry of Defence,14/06/2022,Buildings Maintenance,Head Office and Corporate Services,GRESHAM OFFICE FURNITURE LIMITED,BL6 4SA,630056,Buildings Maintenance,"£106,322.88"
Ministry of Defence,Ministry of Defence,06/05/2022,NCA003-Estates-Eqipment/Works,DIO-SSG,ALAN DURKAN & SONS,CM15 0LD,AP03PC9559,NCA003-Estates-Eqipment/Works,"£106,316.99"
Ministry of Defence,Ministry of Defence,14/06/2022,P+M General Services,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,630080,P+M General Services,"£106,271.07"
Ministry of Defence,Ministry of Defence,20/06/2022,Fees for Prof Services,Army Command,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,630836,Fees for Other Prof Services,"£105,886.15"
Ministry of Defence,Ministry of Defence,15/06/2022,Telecomms + IT non capital,Navy Command,CORPORATE PROJECT SOLUTIONS  LIMITED,SL7 1EY,630395,IT+Comms Rental Payments,"£104,760.00"
Ministry of Defence,Ministry of Defence,06/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000069664,Estate+Facilities Mgmnt Servs,"£104,408.36"
Ministry of Defence,Ministry of Defence,20/06/2022,Med/Welfare/Soc+Rec Costs,Strategic Command,AAH PHARMACEUTICALS LTD,CV2 2TX,630861,Medical Costs,"£103,701.78"
Ministry of Defence,Ministry of Defence,08/06/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,GLIDER TECHNOLOGY LIMITED,BB7 2DL,628900,Fees for Other Prof Services,"£103,578.00"
Ministry of Defence,Ministry of Defence,10/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,629507,Fiscal AUC Capital Additions,"£103,091.94"
Ministry of Defence,Ministry of Defence,22/06/2022,Rental Payments - Transport,Army Command,ANDREAS PETSAS & SONS PUBLIC LTD,,6000070501,Rental Payments-Transport-Oth,"£102,934.57"
Ministry of Defence,Ministry of Defence,29/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AECOM LIMITED,AL1 3ER,632899,Fiscal AUC Capital Additions,"£102,738.17"
Ministry of Defence,Ministry of Defence,15/06/2022,Fees for Prof Services,Defence Nuclear Organisation,QINETIQ LIMITED,GU14 0LX,630340,PSS Other Tech Support Exc R+D,"£101,524.80"
Ministry of Defence,Ministry of Defence,06/06/2022,Intangibles SUME,Defence Nuclear Organisation,QINETIQ LIMITED,GU14 0LX,628561,Intangible Cap Additions In Yr,"£101,517.00"
Ministry of Defence,Ministry of Defence,27/06/2022,Fuels Non Utilities Consumed,Army Command,YOUR NRG LTD,TS25 1PW,632212,Fuels Non Utilities Consumed,"£101,295.12"
Ministry of Defence,Ministry of Defence,06/06/2022,Telecomms + IT non capital,Strategic Command,MSC DIGITAL LIMITED,BH7 7DU,628476,IT+Comms Rental Payments,"£100,980.00"
Ministry of Defence,Ministry of Defence,22/06/2022,Defence Equip General Services,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,631539,Defence Eqpt Serv Chrge+Off BS,"£100,360.51"
Ministry of Defence,Ministry of Defence,08/06/2022,P+M General Services,Army Command,ADARGA LIMITED,SE1 0LN,628918,P+M General Services,"£100,000.00"
Ministry of Defence,Ministry of Defence,22/06/2022,P+M General Services,Army Command,ADARGA LIMITED,SE1 0LN,631485,P+M General Services,"£100,000.00"
Ministry of Defence,Ministry of Defence,06/06/2022,P+M General Services,Defence Equipment and Support,HELITUNE LTD,EX38 7HP,628500,P+M General Services,"£99,932.55"
Ministry of Defence,Ministry of Defence,13/06/2022,Fuels Non Utilities Consumed,Army Command,CERTAS ENERGY UK LIMITED,WA3 6XG,629729,Fuels Non Utilities Consumed,"£99,581.24"
Ministry of Defence,Ministry of Defence,28/06/2022,External Education + Training,Army Command,ENTSERV UK LIMITED,GU11 1PZ,632478,External Training Civ.,"£99,573.23"
Ministry of Defence,Ministry of Defence,27/06/2022,Fuels Non Utilities Consumed,Air Command,YOUR NRG LTD,TS25 1PW,632212,Fuels Non Utilities Consumed,"£99,311.65"
Ministry of Defence,Ministry of Defence,28/06/2022,Fuels Non Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,632452,Fuels Non Utilities Consumed,"£99,053.14"
Ministry of Defence,Ministry of Defence,08/06/2022,Telecomms + IT non capital,Strategic Command,PEOPLE SOURCE CONSULTING LIMITED,BS1 6BA,629001,IT+Comms Rental Payments,"£98,706.00"
Ministry of Defence,Ministry of Defence,08/06/2022,Rental Payments - Transport,Army Command,DAWSONGROUP TRUCK AND TRAILER LIMITED,MK15 8JH,629111,Rental Payments-Transport-Oth,"£97,357.53"
Ministry of Defence,Ministry of Defence,20/06/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,T.G. POWER LTD,G51 3EQ,630953,Prop NonDw SCA Srv Chrg+Off BS,"£97,172.25"
Ministry of Defence,Ministry of Defence,06/06/2022,P+M General Services,Defence Nuclear Organisation,BOXXE LIMITED,YO31 7RE,628596,P+M General Services,"£97,106.40"
Ministry of Defence,Ministry of Defence,28/06/2022,Fees for Prof Services,Navy Command,ERNST & YOUNG LLP,SE1 2AF,632648,Fees for Other Prof Services,"£96,840.00"
Ministry of Defence,Ministry of Defence,20/06/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SOVEREIGN HOUSING ASSOCIATION LIMITED,RG21 4FA,630823,Prop Dw SCA Serv Chrge+ Off BS,"£95,174.06"
Ministry of Defence,Ministry of Defence,09/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,629351,Fiscal AUC Capital Additions,"£95,102.04"
Ministry of Defence,Ministry of Defence,24/06/2022,Intangibles SUME,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,632098,Intangible Cap Additions In Yr,"£95,078.11"
Ministry of Defence,Ministry of Defence,13/06/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,629807,Estate+Facilities Mgmnt Servs,"£94,941.82"
Ministry of Defence,Ministry of Defence,24/06/2022,Intangibles Non SUME,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,632098,Intangible Cap Additions In Yr,"£93,747.47"
Ministry of Defence,Ministry of Defence,28/06/2022,Rental Payments - Transport,Army Command,ABERDAIR AVIATION LIMITED,,3209218,Rental Payments-Transport-Oth,"£93,287.03"
Ministry of Defence,Ministry of Defence,13/06/2022,Fees for Prof Services,Head Office and Corporate Services,RAND EUROPE COMMUNITY INTEREST COMPANY,CB4 1YG,629819,Fees for Other Prof Services,"£92,980.76"
Ministry of Defence,Ministry of Defence,06/06/2022,Fees for Prof Services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,PO6 3AU,628431,Fees for Other Prof Services,"£92,715.20"
Ministry of Defence,Ministry of Defence,28/06/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,ARCADIS LLP,N1 9AB,632539,Fees for Other Prof Services,"£92,645.23"
Ministry of Defence,Ministry of Defence,16/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR0 2EE,630544,Fiscal AUC Capital Additions,"£92,528.15"
Ministry of Defence,Ministry of Defence,28/06/2022,Fuels Non Utilities Consumed,Defence Equipment and Support,CERTAS ENERGY UK LIMITED,WA3 6XG,632452,Fuels Non Utilities Consumed,"£92,002.69"
Ministry of Defence,Ministry of Defence,23/06/2022,Fuels Non Utilities Consumed,Army Command,LCC GROUP LIMITED,BT80 9XD,19921,Fuels Non Utilities Consumed,"£91,746.06"
Ministry of Defence,Ministry of Defence,29/06/2022,Telecomms + IT non capital,Navy Command,BOXXE LIMITED,YO31 7RE,632796,IT+Comms Internal Costs,"£91,637.04"
Ministry of Defence,Ministry of Defence,20/06/2022,Fees for Prof Services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,630915,PSS Other Tech Support Exc R+D,"£91,329.00"
Ministry of Defence,Ministry of Defence,10/06/2022,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,629483,P+M General Services,"£91,220.85"
Ministry of Defence,Ministry of Defence,15/06/2022,Transportation + Movement,Head Office and Corporate Services,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,630473,Transport+Movement Personnel,"£91,147.97"
Ministry of Defence,Ministry of Defence,21/06/2022,Assets under Construction,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,631295,SUME AUC Capital Additions,"£91,001.40"
Ministry of Defence,DECA,29/06/2022,DECA - Prev Business Stream 3,Costs of Goods sold,Druck Ltd,LE6 0FH,ALB007,Direct Materials Electronics,"£90,741.60"
Ministry of Defence,Ministry of Defence,06/06/2022,Telecomms + IT non capital,Strategic Command,IN PRACTICE SYSTEMS LIMITED,SW8 3QJ,628629,IT+Comms Rental Payments,"£90,737.36"
Ministry of Defence,DECA,15/06/2022,DECA - Prev Business Stream 3,Facilities,EDF ENERGY 1 LIMITED,EX1 3UT,ALB002,Electricity - May 22,"£90,686.48"
Ministry of Defence,Ministry of Defence,29/06/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000070635,Fees for Other Prof Services,"£90,202.11"
Ministry of Defence,Ministry of Defence,07/06/2022,Estate+Facilities Mgmnt Servs,Army Command,BEAVERFIT LIMITED,SY6 6NJ,628756,Estate+Facilities Mgmnt Servs,"£89,988.30"
Ministry of Defence,Ministry of Defence,20/06/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,FRONTLINE SAFETY (UK) LIMITED,G69 6GA,630776,CL MonthEnd Accruals Balance,"£89,943.14"
Ministry of Defence,Ministry of Defence,20/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,631057,CL MonthEnd Accruals Balance,"£89,010.49"
Ministry of Defence,Ministry of Defence,24/06/2022,P+M General Services,Defence Nuclear Organisation,BOXXE LIMITED,YO31 7RE,632155,P+M General Services,"£88,941.19"
Ministry of Defence,Ministry of Defence,10/06/2022,Raw Materials + Consumables,Defence Equipment and Support,BOXXE LIMITED,YO31 7RE,629511,RMC Engineering + Technical,"£88,527.41"
Ministry of Defence,Ministry of Defence,28/06/2022,P+M General Services,Strategic Command,CGI IT UK LIMITED,CF31 9AP,632485,P+M General Services,"£88,523.00"
Ministry of Defence,Ministry of Defence,29/06/2022,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,SOPRA STERIA LIMITED,HP2 7AH,632908,IT+Comms Rental Payments,"£88,520.40"
Ministry of Defence,Ministry of Defence,07/06/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,FK5 4RB,628818,Heating Oil+Utilities Consumed,"£88,322.28"
Ministry of Defence,Ministry of Defence,08/06/2022,Fees for Prof Services,Strategic Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,629108,Fees for Other Prof Services,"£88,000.52"
Ministry of Defence,Ministry of Defence,08/06/2022,Fuels Non Utilities Consumed,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,628987,Fuels Non Utilities Consumed,"£86,969.16"
Ministry of Defence,Ministry of Defence,21/06/2022,Telecomms + IT non capital,Strategic Command,XANSIUM CONSULTING LIMITED,GL5 5EQ,631275,IT+Comms Rental Payments,"£86,700.00"
Ministry of Defence,Ministry of Defence,14/06/2022,Telecomms + IT non capital,Head Office and Corporate Services,TISSKI LIMITED,S11 7PX,629988,IT+Comms Rental Payments,"£86,540.00"
Ministry of Defence,Ministry of Defence,06/06/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SOVEREIGN HOUSING ASSOCIATION LIMITED,RG21 4FA,628133,Prop Dw SCA Serv Chrge+ Off BS,"£86,065.50"
Ministry of Defence,Ministry of Defence,22/06/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,631480,CL MonthEnd Accruals Balance,"£85,793.38"
Ministry of Defence,Ministry of Defence,14/06/2022,P+M General Services,Defence Equipment and Support,NPL MANAGEMENT LIMITED,TW11 0LW,630085,P+M General Services,"£85,539.79"
Ministry of Defence,Ministry of Defence,06/06/2022,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,628590,P+M General Services,"£85,536.24"
Ministry of Defence,Ministry of Defence,06/06/2022,Defence Equip General Services,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,628172,Defence Eqpt Serv Chrge+Off BS,"£85,416.67"
Ministry of Defence,Ministry of Defence,15/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,630315,CL MonthEnd Accruals Balance,"£85,251.75"
Ministry of Defence,Ministry of Defence,13/06/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,629756,P+M General Services,"£84,097.60"
Ministry of Defence,Ministry of Defence,06/06/2022,Fees for Prof Services,Air Command,NOVA AEROSPACE LTD,GL7 6BA,628515,Fees for Other Prof Services,"£83,457.00"
Ministry of Defence,Ministry of Defence,07/06/2022,Fees for Prof Services,Air Command,NOVA AEROSPACE LTD,GL7 6BA,628865,Fees for Other Prof Services,"£83,457.00"
Ministry of Defence,Ministry of Defence,13/06/2022,Med/Welfare/Soc+Rec Costs,Head Office and Corporate Services,EXPERIS LIMITED,EC2M 2RB,629820,Medical Costs,"£83,432.50"
Ministry of Defence,Ministry of Defence,06/06/2022,Research+Development Expend,Strategic Command,ADARGA LIMITED,SE1 0LN,628438,Research+Development Expend,"£83,333.34"
Ministry of Defence,Ministry of Defence,28/06/2022,Research+Development Expend,Strategic Command,ADARGA LIMITED,SE1 0LN,632582,Research+Development Expend,"£83,333.34"
Ministry of Defence,Ministry of Defence,23/06/2022,P+M General Services,Strategic Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,631848,P+M General Services,"£83,010.70"
Ministry of Defence,Ministry of Defence,20/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,630857,CL MonthEnd Accruals Balance,"£82,975.87"
Ministry of Defence,Ministry of Defence,28/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,REDS10 (UK) LIMITED,SE1 0HS,632655,Fiscal AUC Capital Additions,"£82,875.00"
Ministry of Defence,Ministry of Defence,21/06/2022,Rental Payments - Transport,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,631211,Rental Payments-Transport-Oth,"£82,683.82"
Ministry of Defence,Ministry of Defence,20/06/2022,P+M General Services,DES Bespoke Trading Entity,OXFORD GLOBAL PROJECTS LIMITED,GY1 2HT,631070,P+M General Services,"£82,500.00"
Ministry of Defence,UKHO,09/06/2022,Purchased Services,Facilities Management,Amey Community Ltd,,2000100779,Purchased Services,"£82,264.98"
Ministry of Defence,Ministry of Defence,22/06/2022,Telecomms + IT non capital,Army Command,MASTEK (UK) LTD,RG1 8BW,631554,IT+Comms Rental Payments,"£81,325.00"
Ministry of Defence,Ministry of Defence,06/06/2022,Telecomms + IT non capital,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SO21 2JN,628532,IT+Comms Rental Payments,"£81,318.60"
Ministry of Defence,Ministry of Defence,06/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,628601,CL MonthEnd Accruals Balance,"£81,278.45"
Ministry of Defence,Ministry of Defence,07/06/2022,P+M General Services,Defence Equipment and Support,SERCO LIMITED,RG27 9UY,628849,P+M General Services,"£80,590.35"
Ministry of Defence,Ministry of Defence,30-Jun-22,Assets under Construction,Defence Nuclear Organisation,H M REVENUE & CUSTOMS,BX5 5AB,10505,SUME AUC Capital Additions,"£80,586.00"
Ministry of Defence,Ministry of Defence,06/06/2022,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,MK9 1FD,628013,Fees for Other Prof Services,"£80,560.00"
Ministry of Defence,Ministry of Defence,08/06/2022,Fuels Non Utilities Consumed,Strategic Command,GIB OIL LIMITED,,3209156,Fuels Non Utilities Consumed,"£78,972.31"
Ministry of Defence,Ministry of Defence,08/06/2022,Telecomms + IT non capital,Air Command,CENTIANT INTL LIMITED,NN7 2FA,628975,IT+Comms Rental Payments,"£78,963.00"
Ministry of Defence,Ministry of Defence,09/06/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,TETRA TECH MANAGEMENT SERVICES LIMITED,L2 6RE,629224,Fiscal AUC Capital Additions,"£78,741.92"
Ministry of Defence,Ministry of Defence,28/06/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,GLIDER TECHNOLOGY LIMITED,BB7 2DL,632537,Fees for Other Prof Services,"£78,444.00"
Ministry of Defence,Ministry of Defence,06/06/2022,Other Materiel Consumed,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH1 5DZ,628112,Other Materiel Consumed,"£78,440.14"
Ministry of Defence,Ministry of Defence,06/06/2022,Telecomms + IT non capital,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,628527,IT+Comms Internal Costs,"£78,242.14"
Ministry of Defence,Ministry of Defence,08/06/2022,P+M General Services,Air Command,NOVA AEROSPACE LTD,GL7 6BA,628988,P+M General Services,"£78,220.00"
Ministry of Defence,Ministry of Defence,10/06/2022,Fees for Prof Services,Head Office and Corporate Services,NET CONSULTING LTD,CF15 7NE,629633,Fees for Other Prof Services,"£77,850.00"
Ministry of Defence,Ministry of Defence,09/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,629238,CL MonthEnd Accruals Balance,"£77,775.56"
Ministry of Defence,Ministry of Defence,14/06/2022,Telecomms + IT non capital,Navy Command,BOXXE LIMITED,YO31 7RE,630050,IT+Comms Internal Costs,"£77,531.28"
Ministry of Defence,Ministry of Defence,28/06/2022,Research+Development Expend,Defence Nuclear Organisation,AWE PLC,RG7 4PR,632549,Research+Development Expend,"£77,459.35"
Ministry of Defence,Ministry of Defence,23/06/2022,Buildings Maintenance,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,631717,Buildings Maintenance,"£77,218.44"
Ministry of Defence,Ministry of Defence,09/06/2022,Fees for Prof Services,Strategic Command,HARMONIC LTD,TA19 9DQ,629236,Fees for Other Prof Services,"£76,165.00"
Ministry of Defence,Ministry of Defence,06/06/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,628575,CL MonthEnd Accruals Balance,"£76,066.03"
Ministry of Defence,Ministry of Defence,22/06/2022,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,631480,P+M General Services,"£75,823.56"
Ministry of Defence,Ministry of Defence,06/06/2022,Rental Payments - Transport,Strategic Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000069695,Rental Payments-Transport-Oth,"£75,713.81"
