Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,13/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,INDRA SISTEMAS  S.A.,,3206760,Single use military equipment asset under construction - capital in year addition,"£386,296.68"
Ministry of Defence,Ministry of Defence,02/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,490842,Works - estate management,"£386,166.61"
Ministry of Defence,Ministry of Defence,28/07/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,495838,Cost of food services,"£381,115.81"
Ministry of Defence,Ministry of Defence,23/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,HARRIS CORPORATION,,4000002367,Single use military equipment asset under construction - capital in year addition,"£379,475.57"
Ministry of Defence,Ministry of Defence,30/07/2020,Medical treatment & stores and welfare services,Defence Equipment and Support,AAH PHARMACEUTICALS LTD,CV2 2TX,496494,Medical inventory and services excluding the inventory system,"£378,113.50"
Ministry of Defence,Ministry of Defence,21/07/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,494523,Transport other operating lease,"£377,142.68"
Ministry of Defence,Ministry of Defence,10/07/2020,Design services and minor equipment purchases,DES Bespoke Trading Entity,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,492629,Equipment support non-project costs,"£376,648.80"
Ministry of Defence,Ministry of Defence,17/07/2020,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,494117,Research and development,"£373,558.20"
Ministry of Defence,Ministry of Defence,02/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,490889,Equipment support non-project costs,"£365,738.54"
Ministry of Defence,Ministry of Defence,28/07/2020,Development costs for military equipment,Defence Equipment and Support,GENERAL ELECTRIC COMPANY,,2000014975,Intangible single use military equipment asset  - in year capital addition,"£365,248.80"
Ministry of Defence,United Kingdom Hydrographic Office,14/07/2020,Assets under construction,ICT Delivery Business Group,CDW Limited,,2000095424,Assets under construction,"363,721.00"
Ministry of Defence,Ministry of Defence,10/07/2020,General services and support,Defence Equipment and Support,MASS CONSULTANTS LIMITED,PE19 6BN,492477,Defence equipment CLS/IOS service charge,"£362,970.00"
Ministry of Defence,Ministry of Defence,02/07/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ROSELEAD LIMITED,CB1 2JD,490857,Property dwellings private finance initiative - service concession arrangement service charge,"£362,045.64"
Ministry of Defence,Ministry of Defence,03/07/2020,Enabling Services,DES Bespoke Trading Entity,PA CONSULTING SERVICES LTD,SG8 6DP,491126,PSS Other Tech Support Exc R+D,"£360,258.00"
Ministry of Defence,Ministry of Defence,30/07/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,496521,Intangible single use military equipment asset  - in year capital addition,"£359,124.00"
Ministry of Defence,Ministry of Defence,24/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,495283,Fiscal asset under construction - capital in year addition,"£359,015.27"
Ministry of Defence,Ministry of Defence,16/07/2020,Fees for professional services,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,493975,Fees for professional services excluding legal fees,"£358,379.00"
Ministry of Defence,Ministry of Defence,06/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,491418,Equipment support non-project costs,"£354,488.14"
Ministry of Defence,Ministry of Defence,10/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,492480,Works - estate management,"£354,063.92"
Ministry of Defence,Ministry of Defence,06/07/2020,General services and support,Joint Forces Command,CGG SERVICES (UK) LIMITED,RH10 9QN,491597,Purchase of defence support equipment below capitalisation threshold of £25k.,"£353,576.52"
Ministry of Defence,Ministry of Defence,09/07/2020,Fees for Professional Services’,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,492243,Safety Management,"£349,738.81"
Ministry of Defence,Ministry of Defence,10/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,CUBIC DEFENSE APPLICATIONS INC.,,492645,Equipment support non-project costs,"£349,678.80"
Ministry of Defence,Ministry of Defence,27/07/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,495651,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£349,473.22"
Ministry of Defence,Ministry of Defence,13/07/2020,Fuel for military use,Defence Equipment and Support,BOC LIMITED,GU2 7XY,493057,Cost of industrial gas fuel consumed,"£346,850.02"
Ministry of Defence,Ministry of Defence,28/07/2020,General services and support,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,BA13 4ES,496011,Defence equipment CLS/IOS service charge,"£346,742.00"
Ministry of Defence,Ministry of Defence,01/07/2020,Design services and minor equipment purchases,Army Command,MORSON HUMAN RESOURCES LIMITED,M50 1RD,490473,Equipment support project costs,"£342,975.96"
Ministry of Defence,Ministry of Defence,21/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,494560,Equipment support non-project costs,"£338,401.41"
Ministry of Defence,Ministry of Defence,14/07/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,AIR BP LIMITED,HP2 4UL,2000014844,Raw materials and consumable aviation fuel inventory purchased,"£337,432.28"
Ministry of Defence,Ministry of Defence,27/07/2020,Research and development,Defence Equipment and Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,495539,Feasibility studies covering concept/assessment phase costs,"£337,162.34"
Ministry of Defence,Ministry of Defence,17/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,494142,Equipment support project costs,"£336,050.50"
Ministry of Defence,Ministry of Defence,07/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,491790,Equipment support non-project costs,"£335,362.47"
Ministry of Defence,Ministry of Defence,21/07/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,494695,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£334,206.89"
Ministry of Defence,Ministry of Defence,17/07/2020,Fees for professional services,Joint Forces Command,TPG SERVICES LIMITED,BA9 9FE,494206,Fees for professional services excluding legal fees,"£331,912.63"
Ministry of Defence,Ministry of Defence,10/07/2020,General services and support,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,492592,Defence equipment CLS/IOS service charge,"£331,371.60"
Ministry of Defence,Ministry of Defence,02/07/2020,IT and communication services,DES Bespoke Trading Entity,DELOITTE LLP,MK9 1FD,490726,Information technology services,"£327,721.70"
Ministry of Defence,Ministry of Defence,01/07/2020,Estate management,Army Command,HOLDFAST TRAINING SERVICES LIMITED,W1U 1QX,490443,Estate + facilities management services - accommodation inventory + service,"£327,017.99"
Ministry of Defence,Ministry of Defence,24/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,495423,Single use military equipment asset under construction - capital in year addition,"£326,268.00"
Ministry of Defence,Ministry of Defence,29/07/2020,IT and communication services,Navy Command,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,496290,Information technology services,"£326,132.55"
Ministry of Defence,Ministry of Defence,17/07/2020,General services and support,Defence Equipment and Support,MEGGITT TRAINING SYSTEMS LIMITED,TN24 0GN,494132,Defence equipment CLS/IOS service charge,"£325,743.53"
Ministry of Defence,Ministry of Defence,30/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,496481,Post design services which are not capitalised,"£318,000.00"
Ministry of Defence,Ministry of Defence,24/07/2020,General services and support,Defence Equipment and Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,495425,Defence equipment CLS/IOS service charge,"£316,475.75"
Ministry of Defence,Ministry of Defence,08/07/2020,Fees for Professional Services’,Air Command,MODIS INTERNATIONAL LTD,W1T 5AE,492010,Fees for Professional Services’,"£314,812.58"
Ministry of Defence,Ministry of Defence,03/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,491075,Equipment support non-project costs,"£314,673.88"
Ministry of Defence,Ministry of Defence,28/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,WESCAM INC,L7P 5B9,3206807,Equipment support project costs,"£312,167.28"
Ministry of Defence,Ministry of Defence,08/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,492022,Equipment support non-project costs,"£312,018.00"
Ministry of Defence,Ministry of Defence,29/07/2020,Property leases,Head Office and Corporate Services,RESTORE PLC,W1K 3JL,496163,Property dwellings operating lease,"£311,867.45"
Ministry of Defence,Ministry of Defence,14/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,493214,Fiscal asset under construction - capital in year addition,"£309,182.48"
Ministry of Defence,Ministry of Defence,02/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,490858,Works - estate management,"£307,384.34"
Ministry of Defence,Ministry of Defence,23/07/2020,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SE1 9PZ,495165,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£305,916.12"
Ministry of Defence,Ministry of Defence,20/07/2020,Development costs for military equipment,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,494342,Intangible fiscal asset  - in year capital addition,"£303,855.60"
Ministry of Defence,Ministry of Defence,16/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,CM2 8HN,493933,Equipment support project costs,"£303,759.00"
Ministry of Defence,Ministry of Defence,14/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,UNITED TECHNOLOGIES CORPORATION,33410,2000014846,Equipment support non-project costs,"£302,023.92"
Ministry of Defence,Ministry of Defence,09/07/2020,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,492310,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£301,221.13"
Ministry of Defence,Ministry of Defence,02/07/2020,Inventory Accruals,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,490829,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£300,000.00"
Ministry of Defence,Ministry of Defence,02/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,490955,Equipment support project costs,"£300,000.00"
Ministry of Defence,Ministry of Defence,06/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,491641,Equipment support project costs,"£299,809.49"
Ministry of Defence,Ministry of Defence,09/07/2020,Purchase of plant and machinery,Defence Equipment and Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,492319,Plant and machinery Asset - in year capital addition,"£298,876.80"
Ministry of Defence,Ministry of Defence,30/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,496483,Fiscal asset under construction - capital in year addition,"£298,748.26"
Ministry of Defence,Ministry of Defence,02/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,SUN TEST SYSTEMS BV,,6000056530,Equipment support non-project costs,"£297,213.17"
Ministry of Defence,Ministry of Defence,02/07/2020,IT and communication services,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,490687,IT Services -internal costs,"£295,078.80"
Ministry of Defence,Ministry of Defence,07/07/2020,Fees for professional services,Army Command,RED SNAPPER RECRUITMENT LIMITED,EC1Y 8ST,491816,Fees for professional services excluding legal fees,"£294,865.83"
Ministry of Defence,Ministry of Defence,01/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,490564,Post design services which are not capitalised,"£294,793.34"
Ministry of Defence,Ministry of Defence,16/07/2020,Spend on Inventory - General,Defence Equipment and Support,BBI SOLUTIONS OEM LIMITED,NP11 3EF,493869,Spend on Inventory - General,"£294,752.40"
Ministry of Defence,Ministry of Defence,28/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000056893,Works - estate management,"£293,687.04"
Ministry of Defence,Ministry of Defence,09/07/2020,General services and support,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,492353,Defence equipment CLS/IOS service charge,"£293,296.09"
Ministry of Defence,Ministry of Defence,13/07/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERFITZPATRICK LIMITED,EN11 9BX,492795,Fiscal asset under construction - capital in year addition,"£292,615.59"
Ministry of Defence,Ministry of Defence,07/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,UNITED TECHNOLOGIES CORPORATION,33410,2000014796,Equipment support non-project costs,"£292,460.92"
Ministry of Defence,Ministry of Defence,02/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,490814,Equipment support non-project costs,"£291,840.00"
Ministry of Defence,Ministry of Defence,10/07/2020,Fees for professional services,Joint Forces Command,MASS CONSULTANTS LIMITED,PE19 6BN,492477,Fees for professional services excluding legal fees,"£290,534.99"
Ministry of Defence,Ministry of Defence,20/07/2020,Spend on Inventory - General,Defence Equipment and Support,HOBSON INDUSTRIES LIMITED,LN11 9TR,494283,Spend on Inventory - General,"£289,959.28"
Ministry of Defence,Ministry of Defence,03/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,OCCAR-EA,,6000056540,Equipment support project costs,"£289,484.15"
Ministry of Defence,Ministry of Defence,20/07/2020,IT and communication services,Joint Forces Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,494259,Information technology services,"£289,324.94"
Ministry of Defence,Ministry of Defence,29/07/2020,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,496273,Works - civil estate,"£286,632.24"
Ministry of Defence,Ministry of Defence,10/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,492606,Works - estate management,"£281,351.05"
Ministry of Defence,Ministry of Defence,23/07/2020,General services and support,Defence Equipment and Support,"RAVENSWOOD SOLUTIONS, INC.",,3206800,Defence equipment CLS/IOS service charge,"£277,650.00"
Ministry of Defence,Ministry of Defence,31-Jul-20,General services and support,Defence Equipment and Support,"RAVENSWOOD SOLUTIONS, INC.",,3206814,Defence equipment CLS/IOS service charge,"£277,650.00"
Ministry of Defence,Ministry of Defence,01/07/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,T.G. POWER LTD,G51 3EQ,490552,Property non dwellings private finance initiative - service concession arrangement service charge,"£275,511.32"
Ministry of Defence,Ministry of Defence,14/07/2020,IT and communication services,Army Command,IBM UNITED KINGDOM LIMITED,PO6 3AU,493235,Information technology services,"£274,597.12"
Ministry of Defence,Ministry of Defence,22/07/2020,IT and communication services,Navy Command,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,494791,Information technology services,"£273,737.74"
Ministry of Defence,Ministry of Defence,20/07/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,494416,Transport other operating lease,"£272,551.02"
Ministry of Defence,Ministry of Defence,10/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,MSI-DEFENCE SYSTEMS LTD,NR7 9AY,492650,Equipment support project costs,"£271,074.29"
Ministry of Defence,Ministry of Defence,14/07/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING (PORTSMOUTH) LIMITED,BR8 7AG,493360,Property dwellings private finance initiative - service concession arrangement service charge,"£271,061.79"
Ministry of Defence,Ministry of Defence,27/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,HONEYWELL INTERNATIONAL INC,,2000014955,Equipment support project costs,"£270,551.20"
Ministry of Defence,Ministry of Defence,28/07/2020,IT and communication services,Head Office and Corporate Services,CGI IT UK LIMITED,CF31 9AP,496018,Information technology services,"£269,740.46"
Ministry of Defence,Ministry of Defence,03/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,491315,Equipment support non-project costs,"£269,647.53"
Ministry of Defence,Ministry of Defence,01/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,490355,Equipment support non-project costs,"£267,635.97"
Ministry of Defence,Ministry of Defence,06/07/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,T.G. POWER LTD,G51 3EQ,491564,Property non dwellings private finance initiative - service concession arrangement service charge,"£267,362.80"
Ministry of Defence,Ministry of Defence,22/07/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,G33 6HZ,494787,Fiscal asset under construction - capital in year addition,"£267,208.57"
Ministry of Defence,Ministry of Defence,09/07/2020,General services and support,Defence Equipment and Support,POWERFIELD LIMITED,CW7 2JZ,492410,Defence equipment CLS/IOS service charge,"£266,840.14"
Ministry of Defence,Ministry of Defence,30/07/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,496535,Spend on Inventory - General,"£264,370.06"
Ministry of Defence,Ministry of Defence,17/07/2020,Enabling Services,DES Bespoke Trading Entity,PA CONSULTING SERVICES LTD,SG8 6DP,494157,PSS Other Tech Support Exc R+D,"£262,130.40"
Ministry of Defence,Ministry of Defence,10/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,492603,Equipment support non-project costs,"£258,889.61"
Ministry of Defence,Ministry of Defence,23/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,VOLKSWAGEN GROUP UNITED KINGDOM LTD,MK14 5AN,495186,Fiscal asset under construction - capital in year addition,"£257,599.03"
Ministry of Defence,Ministry of Defence,27/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000056884,Works - estate management,"£255,911.85"
Ministry of Defence,Ministry of Defence,17/07/2020,Transport hire charges,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND LIMITED,BH23 6BS,494050,Transport other operating lease,"£252,871.18"
Ministry of Defence,Ministry of Defence,21/07/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,494559,Spend on Inventory - General,"£252,329.11"
Ministry of Defence,Ministry of Defence,13/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,492833,Equipment support non-project costs,"£252,094.66"
Ministry of Defence,Ministry of Defence,03/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,F B HELISERVICES LTD,RG24 8AG,491112,Equipment support project costs,"£250,786.43"
Ministry of Defence,Ministry of Defence,10/07/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,492571,Cost of food purchases,"£249,129.68"
Ministry of Defence,Ministry of Defence,07/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,491788,Equipment support non-project costs,"£248,933.01"
Ministry of Defence,Ministry of Defence,06/07/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,MILLIKEN INDUSTRIALS LIMITED,WN6 8RN,491587,Raw materials and consumable engineering and technical fiscal inventory purchased,"£247,400.35"
Ministry of Defence,Ministry of Defence,02/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,NORTHROP GRUMMAN UK LIMITED,PO15 7AZ,490770,Equipment support non-project costs,"£247,066.23"
Ministry of Defence,Ministry of Defence,14/07/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,493234,Spend on Inventory - General,"£246,538.70"
Ministry of Defence,Ministry of Defence,29/07/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,496221,Raw materials and consumable engineering and technical single use military equipment inventory purchased,"£245,889.02"
Ministry of Defence,Ministry of Defence,13/07/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,492885,Fiscal asset under construction - capital in year addition,"£244,644.89"
Ministry of Defence,Ministry of Defence,03/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,491041,Equipment support project costs,"£244,565.00"
Ministry of Defence,Ministry of Defence,15/07/2020,Spend on Inventory - General,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,493504,Spend on Inventory - General,"£244,563.33"
Ministry of Defence,Ministry of Defence,02/07/2020,Estate management,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SE1 9PZ,490837,Estate + facilities management services - accommodation inventory + service,"£243,724.35"
Ministry of Defence,Ministry of Defence,23/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,495130,Fiscal asset under construction - capital in year addition,"£242,965.00"
Ministry of Defence,Ministry of Defence,27/07/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,495807,Fiscal asset under construction - capital in year addition,"£242,039.57"
Ministry of Defence,Ministry of Defence,17/07/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,494039,FATS CDEL Tasks ,"£241,869.52"
Ministry of Defence,Ministry of Defence,08/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,492069,Equipment support project costs,"£241,499.71"
Ministry of Defence,Royal Hospital Chelsea,31/07/2020,Purchased Services,Royal Hospital Chelsea,Sykes & Son Ltd,WC2R 3JF,PIN132388,Maintenanace,"£240,270.43"
Ministry of Defence,Ministry of Defence,16/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,493744,Works - estate management,"£239,344.93"
Ministry of Defence,Ministry of Defence,14/07/2020,General services and support,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,493106,Defence equipment CLS/IOS service charge,"£239,271.72"
Ministry of Defence,Ministry of Defence,02/07/2020,Fees for professional services,Army Command,PA CONSULTING SERVICES LTD,SG8 6DP,490666,Fees for professional services excluding legal fees,"£238,902.00"
Ministry of Defence,Ministry of Defence,21/07/2020,Inventory Accruals,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,494710,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£237,073.62"
Ministry of Defence,Ministry of Defence,16/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,493789,Equipment support project costs,"£236,930.69"
Ministry of Defence,Ministry of Defence,29/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,496229,Equipment support non-project costs,"£235,731.60"
Ministry of Defence,Ministry of Defence,10/07/2020,Enabling Services,DES Bespoke Trading Entity,HARMONIC LTD,TA19 9DQ,492670,PSS Other Tech Support Exc R+D,"£234,630.00"
Ministry of Defence,Ministry of Defence,09/07/2020,Spend on Inventory - General,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000056600,Spend on Inventory - General,"£234,032.25"
Ministry of Defence,Ministry of Defence,28/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,495865,Equipment support non-project costs,"£233,613.52"
Ministry of Defence,Ministry of Defence,09/07/2020,Inventory Accruals,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,492316,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£233,308.77"
Ministry of Defence,Ministry of Defence,28/07/2020,IT and communication services,DES Bespoke Trading Entity,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,495929,Information technology services,"£233,249.84"
Ministry of Defence,Ministry of Defence,13/07/2020,Spend on Inventory - General,Defence Equipment and Support,LOCKHEED MARTIN SIPPICAN INC,,2000014838,Spend on Inventory - General,"£229,896.93"
Ministry of Defence,Ministry of Defence,03/07/2020,Externally delivered education and training,Army Command,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,491333,External military training ,"£229,818.27"
Ministry of Defence,Ministry of Defence,08/07/2020,Development costs for military equipment,Defence Equipment and Support,MONTVIEUX LTD,GL20 5SB,492098,Intangible fiscal asset  - in year capital addition,"£229,023.29"
Ministry of Defence,Ministry of Defence,13/07/2020,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,492840,Equipment support non-project costs,"£228,990.25"
Ministry of Defence,Ministry of Defence,10/07/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,492589,Estate + facilities management services - accommodation inventory + service,"£228,937.53"
Ministry of Defence,Ministry of Defence,30/07/2020,IT and communication services,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,496526,Information technology services,"£228,313.74"
Ministry of Defence,Ministry of Defence,20/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,494230,Equipment support non-project costs,"£227,815.80"
Ministry of Defence,Ministry of Defence,20/07/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,494226,Single use military equipment asset under construction - capital in year addition,"£226,173.00"
Ministry of Defence,Ministry of Defence,20/07/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,494330,Fiscal asset under construction - capital in year addition,"£225,000.00"
Ministry of Defence,Ministry of Defence,15/07/2020,Fuel for military use,Defence Equipment and Support,BOC LIMITED,GU2 7XY,493575,Cost of industrial gas fuel consumed,"£224,472.12"
Ministry of Defence,Ministry of Defence,02/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,490990,Post design services which are not capitalised,"£223,169.04"
Ministry of Defence,Ministry of Defence,03/07/2020,Design services and minor equipment purchases,Defence Equipment and Support,NORTHROP GRUMMAN UK LIMITED,PO15 7AZ,491301,Equipment support non-project costs,"£222,763.51"
