Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS DEFENCE AND SPACE LIMITED,NP10 8FZ,508806,Equipment support non-project costs,"£150,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Sub Contracted Work,Divisions,DIEM ANALYTICS LIMITED,SW2 5UA,V - 0000086257 - 00336981,Sub Contracted Work,"£150,000.00"
Ministry of Defence,Ministry of Defence,05/10/2020,IT and communication services,Joint Forces Command,ACTICA CONSULTING LIMITED,GU2 7RF,508763,Information technology services,"£149,615.40"
Ministry of Defence,Royal Hospital Chelsea,02/10/2020,Purchased Services,Royal Hospital Chelsea,SKYES & SON LTD,WC2R 3JF,PIN132814,Maintenanace,"£149,554.56"
Ministry of Defence,Ministry of Defence,27-Oct-20,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,513446,Works - civil estate,"£149,112.02"
Ministry of Defence,Ministry of Defence,05/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,MAN ENERGY SOLUTIONS UK LIMITED,SK7 5BP,508646,Equipment support non-project costs,"£148,405.78"
Ministry of Defence,Ministry of Defence,06/10/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,508960,Capital spares engineering and technical inventory fiscal capital in year addition,"£148,181.63"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2020,Sub Contracted Work,Divisions,ROKE MANOR RESEARCH LIMITED,SO51 0ZN,V - 0000085814 - 00337732,Sub Contracted Work,"£147,722.30"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2020,Sub Contracted Work,Divisions,GALVION UK LIMITED,BS16 1EJ,V - 0000085875 - 00336906,Sub Contracted Work,"£147,367.26"
Ministry of Defence,Ministry of Defence,06/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,509058,Equipment support project costs,"£147,155.95"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2020,Sub Contracted Work,Divisions,NEWMAN & SPURR CONSULTANCY LIMITED,GU17 9AB,V - 0000085298 - 00337051,Sub Contracted Work,"£145,467.06"
Ministry of Defence,Ministry of Defence,29/10/2020,Property leases,Joint Forces Command,PA CONSULTING SERVICES LTD,SG8 6DP,514064,Property dwellings private finance initiative - service concession arrangement service charge,"£145,000.00"
Ministry of Defence,Ministry of Defence,12/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MAN TRUCK & BUS UK LTD,SN5 8YU,510461,Fiscal asset under construction - capital in year addition,"£144,548.22"
Ministry of Defence,Ministry of Defence,28/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MAN TRUCK & BUS UK LTD,SN5 8YU,513833,Fiscal asset under construction - capital in year addition,"£144,548.22"
Ministry of Defence,Ministry of Defence,06/10/2020,Fees for professional services,Army Command,CLOUD NATIVE LTD,N1 7GU,508980,Fees for professional services excluding legal fees,"£144,430.08"
Ministry of Defence,Ministry of Defence,05/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,508739,Equipment support non-project costs,"£144,345.12"
Ministry of Defence,Ministry of Defence,29/10/2020,Inventory Accruals,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000058553,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£144,210.97"
Ministry of Defence,Ministry of Defence,07/10/2020,IT and communication services,Navy Command,GEOLLECT LIMITED,BS10 7TW,509362,Computer equipment costing below the capitalisation threshold,"£144,000.00"
Ministry of Defence,Ministry of Defence,06/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,509067,Equipment support project costs,"£143,801.50"
Ministry of Defence,Ministry of Defence,08/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,509708,Fiscal asset under construction - capital in year addition,"£143,689.24"
Ministry of Defence,UKHO,23/10/2020,Computer software non-capital,ICT Delivery Business Group,boxxe Limited,,2000096142,ICT Delivery Business Group,"£143,218.86"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2020,Capital Asset expenditure,Enabling Divisions,SOPRA STERIA LIMITED,TW8 9DH,V - 0000085318 - 00337294,Capital Asset expenditure,"£143,211.95"
Ministry of Defence,Defence Science and Technology Laboratory,27/10/2020,Repairs & Maintenance,Divisions,THERMO ELECTRON MANUFACTURING LIMITED,HP2 7GE,V - 0000086465 - 00338356,Repairs & Maintenance,"£142,460.54"
Ministry of Defence,Ministry of Defence,22/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,512616,Equipment support non-project costs,"£142,163.21"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2020,Sub Contracted Work,Divisions,ROKE MANOR RESEARCH LIMITED,SO51 0ZN,V - 0000085814 - 00335712,Sub Contracted Work,"£141,900.00"
Ministry of Defence,Ministry of Defence,07/10/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,509585,Fiscal asset under construction - capital in year addition,"£141,813.08"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2020,Sub Contracted Work,Divisions,ROCKY MOUNTAIN SCIENTIFIC LABORATORY LLC,80127,V - 0000002005 - 00332660,Sub Contracted Work,"£141,675.50"
Ministry of Defence,Ministry of Defence,23/10/2020,Inventory Accruals,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,512909,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£141,531.00"
Ministry of Defence,Ministry of Defence,06/10/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,508878,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£140,933.09"
Ministry of Defence,Ministry of Defence,29/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,INZPIRE LIMITED,LN6 3TA,514235,Equipment support non-project costs,"£139,819.37"
Ministry of Defence,Ministry of Defence,28/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,GENERAL DYNAMICS EUROPEAN LAND  SYSTEMS - BRIDGE SYSTEMS GMBH,,6000058546,Equipment support non-project costs,"£139,658.40"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Sub Contracted Work,Divisions,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,V - 0000086233 - 00336424,Sub Contracted Work,"£139,533.36"
Ministry of Defence,Ministry of Defence,19/10/2020,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,2000015697,Defence equipment CLS/IOS service charge,"£139,506.52"
Ministry of Defence,Ministry of Defence,06/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,508881,Fiscal asset under construction - capital in year addition,"£139,435.00"
Ministry of Defence,Ministry of Defence,06/10/2020,Inventory Accruals,Defence Equipment and Support,ANSELL JONES MARINE SERVICES LTD.,G52 4XX,509146,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£139,255.94"
Ministry of Defence,Ministry of Defence,13/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,E.P.BARRUS LTD,OX26 4UR,510768,Equipment support project costs,"£139,086.29"
Ministry of Defence,Ministry of Defence,06/10/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,508878,Spend on Inventory - General,"£138,545.35"
Ministry of Defence,Ministry of Defence,06/10/2020,IT and communication services,Navy Command,DELOITTE MCS LIMITED,EC4A 3TR,508977,Information technology services,"£137,750.00"
Ministry of Defence,Ministry of Defence,20/10/2020,Design services and minor equipment purchases,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,512079,Equipment support non-project costs,"£136,548.79"
Ministry of Defence,Ministry of Defence,20/10/2020,IT and communication services,Navy Command,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,512120,Information technology services,"£136,541.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/10/2020,Repairs & Maintenance,Enabling Divisions,HARROW GREEN LIMITED,LS11 0HF,V - 0000086462 - 00338382,Repairs & Maintenance,"£136,530.75"
Ministry of Defence,Ministry of Defence,02/10/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,508395,Estate + facilities management services - accommodation inventory + service,"£136,377.67"
Ministry of Defence,Ministry of Defence,01/10/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,507883,Intangible single use military equipment asset  - in year capital addition,"£136,243.61"
Ministry of Defence,Ministry of Defence,01/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,507771,Post design services which are not capitalised,"£136,148.66"
Ministry of Defence,Ministry of Defence,09/10/2020,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,510111,PSS Other Tech Support Exc R+D,"£135,540.00"
Ministry of Defence,Ministry of Defence,14/10/2020,Externally delivered education and training,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,511098,External military training ,"£135,139.00"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2020,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 0000085801 - 00336142,Sub Contracted Work,"£135,075.03"
Ministry of Defence,Ministry of Defence,02/10/2020,IT and communication services,Navy Command,EVOLVE SECURE SOLUTIONS LTD,GU14 0LX,508536,Information technology services,"£134,904.57"
Ministry of Defence,Ministry of Defence,02/10/2020,Externally delivered education and training,Army Command,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,508555,External military training ,"£134,410.17"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2020,IS Development,Divisions,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 5YP,V - 0000085301 - 00336085,IS Development,"£134,257.19"
Ministry of Defence,Ministry of Defence,13/10/2020,Fees for professional services,Army Command,RED SNAPPER RECRUITMENT LIMITED,EC1Y 8ST,510779,Fees for professional services excluding legal fees,"£134,052.24"
Ministry of Defence,Ministry of Defence,16/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,ATKINS LIMITED,WR5 1WS,511478,Post design services which are not capitalised,"£133,800.00"
Ministry of Defence,Ministry of Defence,02/10/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,508449,Project works - United States forces/NATO,"£133,617.71"
Ministry of Defence,Ministry of Defence,13/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,2000015646,Equipment support non-project costs,"£132,689.18"
Ministry of Defence,Ministry of Defence,26-Oct-20,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,513182,Works - civil estate,"£132,372.68"
Ministry of Defence,Ministry of Defence,22/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,512601,Fiscal asset under construction - capital in year addition,"£132,000.00"
Ministry of Defence,Ministry of Defence,26/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,EPC UNITED KINGDOM PLC,DE55 7RA,513061,Equipment support project costs,"£132,000.00"
Ministry of Defence,Ministry of Defence,09/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,NORTHROP GRUMMAN UK LIMITED,SW1Y 4EJ,2000015614,Equipment support project costs,"£131,920.07"
Ministry of Defence,Ministry of Defence,23/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,2000015753,Equipment support non-project costs,"£131,660.58"
Ministry of Defence,Ministry of Defence,01/10/2020,Inventory Accruals,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,508028,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£131,596.90"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000085328 - 00337258,Sub Contracted Work,"£131,238.60"
Ministry of Defence,Ministry of Defence,13/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,PORTSMOUTH AVIATION LIMITED,PO3 5PF,510834,Post design services which are not capitalised,"£130,121.82"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000086228 - 00337614,Sub Contracted Work,"£130,000.00"
Ministry of Defence,Ministry of Defence,07/10/2020,Inventory Accruals,Defence Equipment and Support,DIGITAL BARRIERS SERVICES LTD,GU2 9JX,509373,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£129,870.00"
Ministry of Defence,DECA,12/10/2020,DECA - Prev Business Stream 3,Works - New Facilities Contract,EMCOR Group (UK) PLC,SO53 3YE,CO003,Site costs,"£129,332.34"
Ministry of Defence,Ministry of Defence,27/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,SMITHS DETECTION-WATFORD LIMITED,WD23 2BW,513540,Equipment support non-project costs,"£129,286.29"
Ministry of Defence,Ministry of Defence,19/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,UNITED TECHNOLOGIES CORPORATION,,2000015708,Equipment support non-project costs,"£129,022.96"
Ministry of Defence,Defence Science and Technology Laboratory,27/10/2020,Sub Contracted Work,Divisions,HORIBA MIRA LIMITED,CV10 0TU,V - 0000086458 - 00338166,Sub Contracted Work,"£128,779.92"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Energy & Utility,Enabling Divisions,EDF ENERGY CUSTOMERS PLC,EX1 3UT,V - 0000000804 - 00338491,Energy & Utility,"£128,770.35"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2020,Sub Contracted Work,Divisions,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 5YP,V - 0000086669 - 00336768,Sub Contracted Work,"£127,326.83"
Ministry of Defence,Ministry of Defence,07/10/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000058218,Estate + facilities management services - accommodation inventory + service,"£127,001.02"
Ministry of Defence,Ministry of Defence,02/10/2020,Externally delivered education and training,Army Command,THE COLLEGES PARTNERSHIP LIMITED,DT11 8ST,508529,External military training ,"£126,974.06"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Repairs & Maintenance,Enabling Divisions,EMCOR GROUP (UK) PLC,KT6 4BN,V - 0000086252 - 00338122,Repairs & Maintenance,"£126,559.08"
Ministry of Defence,Ministry of Defence,20/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,CREW SYSTEMS CORPORATION,,2000015718,Equipment support non-project costs,"£126,415.42"
Ministry of Defence,Ministry of Defence,13/10/2020,Purchase of plant and machinery,Defence Equipment and Support,INDUSTRIAL MAINTENANCE SERVICES LIMITED,PO3 5FL,510712,Plant and machinery Asset - in year capital addition,"£125,635.20"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2020,Sub Contracted Work,Divisions,LEONARDO MW LIMITED,LU1 3PG,V - 0000084755 - 00336879,Sub Contracted Work,"£125,426.00"
Ministry of Defence,Ministry of Defence,14/10/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,THE RIVERSIDE GROUP LIMITED,L24 8RF,511162,Property dwellings private finance initiative - service concession arrangement service charge,"£125,371.00"
Ministry of Defence,Ministry of Defence,23/10/2020,Estate management,Navy Command,FALCON SUPPORT SERVICES LIMITED,M1 4HB,512856,Works - estate management,"£125,363.38"
Ministry of Defence,Ministry of Defence,07/10/2020,General services and support,Defence Equipment and Support,MASS CONSULTANTS LIMITED,PE19 6BN,509564,Defence equipment CLS/IOS service charge,"£125,000.00"
Ministry of Defence,Ministry of Defence,09/10/2020,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,510169,Spend on Inventory - General,"£124,980.57"
Ministry of Defence,Ministry of Defence,01/10/2020,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,507749,Information technology services,"£124,317.00"
Ministry of Defence,Ministry of Defence,09/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,510198,Equipment support non-project costs,"£124,053.40"
Ministry of Defence,Ministry of Defence,28/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,513686,Post design services which are not capitalised,"£123,963.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/10/2020,Sub Contracted Work,Divisions,BRUNEL UNIVERSITY,UB8 3PH,V - 0000085509 - 00329708,Sub Contracted Work,"£123,745.00"
Ministry of Defence,Ministry of Defence,06/10/2020,Research and development,Army Command,QINETIQ LIMITED,GU14 0LX,508881,R+D Proj Ac Pre MG DES Frasc,"£123,707.80"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2020,Sub Contracted Work,Divisions,ULTRA ELECTRONICS LIMITED,UB6 8UA,V - 0000085324 - 00337330,Sub Contracted Work,"£123,596.00"
Ministry of Defence,Ministry of Defence,07/10/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,6000058206,Transport other operating lease,"£123,060.02"
Ministry of Defence,Ministry of Defence,08/10/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,509889,Spend on Inventory - General,"£122,960.17"
Ministry of Defence,Ministry of Defence,06/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MELFORD RESOLUTION LIMITED,BA2 3FP,6000058197,Single use military equipment asset under construction - capital in year addition,"£122,656.18"
Ministry of Defence,Defence Science and Technology Laboratory,13/10/2020,Sub Contracted Work,Divisions,MALVERN OPTICAL LIMITED,WR10 2JH,V - 0000085523 - 00337095,Sub Contracted Work,"£122,130.50"
Ministry of Defence,Ministry of Defence,26/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000058506,Equipment support project costs,"£121,756.04"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2020,Sub Contracted Work,Divisions,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,V - 0000085848 - 00328545,Sub Contracted Work,"£121,450.12"
Ministry of Defence,Ministry of Defence,06/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,ROCKWELL COLLINS UK LIMITED,RG41 5TP,509162,Equipment support non-project costs,"£120,279.00"
Ministry of Defence,Ministry of Defence,08/10/2020,Fees for professional services,Joint Forces Command,TPG SERVICES LIMITED,BA9 9FE,509699,FATS Through Life Support,"£119,989.62"
Ministry of Defence,Ministry of Defence,21/10/2020,Fees for professional services,Joint Forces Command,TP Group PLC,GU14 0LX,512212,Fees for professional services excluding legal fees,"£119,977.20"
Ministry of Defence,Ministry of Defence,05/10/2020,IT and communication services,Army Command,PA CONSULTING SERVICES LTD,SG8 6DP,508793,Information technology services,"£119,259.46"
Ministry of Defence,Ministry of Defence,16/10/2020,Medical treatment & stores and welfare services,Joint Forces Command,BLATCHFORD LIMITED,RG22 4AH,511411,Medical health services,"£119,211.59"
Ministry of Defence,Ministry of Defence,02/10/2020,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,508363,Fees for professional services excluding legal fees,"£117,435.27"
Ministry of Defence,Ministry of Defence,19/10/2020,General services and support,Defence Equipment and Support,VAN HALTEREN METAAL BV,,3207050,Defence equipment CLS/IOS service charge,"£117,333.51"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Energy & Utility,Enabling Divisions,EDF ENERGY CUSTOMERS PLC,EX1 3UT,V - 0000000804 - 00338493,Energy & Utility,"£117,280.95"
Ministry of Defence,Ministry of Defence,26/10/2020,Inventory Accruals,Defence Equipment and Support,INNOVATION FOR SHELTER INTERNATIONAL SARL,,3207071,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£117,218.34"
Ministry of Defence,Ministry of Defence,28/10/2020,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,513791,PSS Other Tech Support Exc R+D,"£116,910.00"
Ministry of Defence,Ministry of Defence,21/10/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,512282,Fiscal asset under construction - capital in year addition,"£116,854.28"
Ministry of Defence,Ministry of Defence,22/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,2000015743,Equipment support non-project costs,"£116,614.47"
Ministry of Defence,Ministry of Defence,14/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,NSAF LIMITED,NG7 2TD,6000058303,Single use military equipment asset under construction - capital in year addition,"£116,008.67"
Ministry of Defence,Ministry of Defence,19/10/2020,Fees for professional services,Army Command,ATKINS LIMITED,WR5 1WS,511775,Airworthiness Management,"£115,661.17"
Ministry of Defence,Ministry of Defence,14/10/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,510883,Cost of food services,"£115,289.27"
Ministry of Defence,Ministry of Defence,06/10/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,509015,Project works - United States forces/NATO,"£115,133.81"
Ministry of Defence,Ministry of Defence,12/10/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,510538,Property dwellings private finance initiative - service concession arrangement service charge,"£114,908.34"
Ministry of Defence,Ministry of Defence,08/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,509915,Equipment support project costs,"£114,672.00"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2020,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA,GU14  6YU,V - 0000085834 - 00336082,Sub Contracted Work,"£114,605.23"
Ministry of Defence,Ministry of Defence,21/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,SCISYS UK LIMITED,SN14 0GB,512327,Equipment support non-project costs,"£114,385.18"
Ministry of Defence,Ministry of Defence,19/10/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000058349,Estate + facilities management services - accommodation inventory + service,"£114,310.33"
Ministry of Defence,UKHO,23/10/2020,Purchased Services,Facilities Management,Amey Community Ltd,,2000096154,Facilities Management,"£113,823.03"
Ministry of Defence,Defence Science and Technology Laboratory,27/10/2020,Sub Contracted Work,Divisions,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 5YP,V - 0000086427 - 00338469,Sub Contracted Work,"£112,888.11"
Ministry of Defence,Ministry of Defence,23/10/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000058492,Fiscal asset under construction - capital in year addition,"£112,582.15"
Ministry of Defence,Ministry of Defence,20/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,512019,Equipment support project costs,"£112,325.00"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2020,Sub Contracted Work,Divisions,EPSRC,SN2 1ET,V - 0000085798 - 00336188,Sub Contracted Work,"£112,166.31"
Ministry of Defence,Ministry of Defence,15/10/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,511374,Spend on Inventory - General,"£112,021.35"
Ministry of Defence,Ministry of Defence,27/10/2020,IT and communication services,Army Command,MICRO FOCUS SOFTWARE UK LTD,RG12 1HN,513346,Information technology services,"£111,683.21"
Ministry of Defence,Ministry of Defence,13/10/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,510793,Single use military equipment asset under construction - capital in year addition,"£111,604.26"
Ministry of Defence,Ministry of Defence,12/10/2020,Design services and minor equipment purchases,Defence Equipment and Support,SOPRA STERIA LIMITED,HP2 7AH,510474,Equipment support non-project costs,"£111,224.40"
Ministry of Defence,Ministry of Defence,28/10/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,513622,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£110,908.92"
Ministry of Defence,Ministry of Defence,13/10/2020,Design services and minor equipment purchases,DES Bespoke Trading Entity,THALES UK LIMITED,RH10 9HA,510635,Equipment support non-project costs,"£110,593.20"
Ministry of Defence,Ministry of Defence,27/10/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,513560,Fiscal asset under construction - capital in year addition,"£110,560.52"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2020,Sub Contracted Work,Divisions,UNIVERSITY OF LIVERPOOL,L69 7BZ,V - 0000084750 - 00336414,Sub Contracted Work,"£110,445.14"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Sub Contracted Work,Divisions,FRAZER-NASH CONSULTANCY LIMITED,RH4 1HJ,V - 0000086169 - 00337883,Sub Contracted Work,"£109,959.60"
Ministry of Defence,Ministry of Defence,28/10/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,513622,Spend on Inventory - General,"£109,954.00"
Ministry of Defence,Ministry of Defence,12/10/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,510365,Estate + facilities management services - accommodation inventory + service,"£109,125.08"
Ministry of Defence,Ministry of Defence,20/10/2020,Medical treatment & stores and welfare services,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,512144,Medical inventory and services excluding the inventory system,"£108,778.47"
Ministry of Defence,Ministry of Defence,02/10/2020,Externally delivered education and training,Navy Command,UNIVERSITY OF PLYMOUTH,PL4 8AA,508388,External military training ,"£108,763.58"
Ministry of Defence,Ministry of Defence,23/10/2020,Property leases,Joint Forces Command,GARTNER U.K. LTD,TW20 9AW,512936,Property dwellings private finance initiative - service concession arrangement service charge,"£108,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2020,Sub Contracted Work,Divisions,ARCHANGEL IMAGING LIMITED.,EC1Y 8LP,V - 0000086253 - 00337979,Sub Contracted Work,"£108,000.00"
Ministry of Defence,Ministry of Defence,05/10/2020,Spend on Inventory - General,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,508661,Spend on Inventory - General,"£107,860.92"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2020,IS Development,Divisions,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 5YP,V - 0000086669 - 00335526,IS Development,"£107,809.66"
Ministry of Defence,Ministry of Defence,23/10/2020,Enabling Services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,512863,PSS Other Tech Support Exc R+D,"£107,628.00"
