Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,29/01/2020,Fees for professional services,Joint Forces Command,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,460398,FATS Through Life Support,"£66,058.20"
Ministry of Defence,Ministry of Defence,14/01/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,BALFOUR BEATTY CONSTRUCTION LIMITED,NE12 8BU,456924,Fiscal asset under construction - capital in year addition,"£65,798.20"
Ministry of Defence,Ministry of Defence,09/01/2020,IT and communication services,Joint Forces Command,AKHTER COMPUTERS LIMITED,CM18 7PN,455577,Computer equipment costing below the capitalisation threshold,"£65,716.42"
Ministry of Defence,Ministry of Defence,21/01/2020,Spend on Inventory - General,Defence Equipment and Support,RIDGEWAY COMPONENTS LIMITED,CW10 0GD,458219,Spend on Inventory - General,"£65,654.97"
Ministry of Defence,Ministry of Defence,22/01/2020,IT and communication services,Joint Forces Command,AKHTER COMPUTERS LIMITED,CM18 7PN,458613,Computer equipment costing below the capitalisation threshold,"£65,532.07"
Ministry of Defence,Ministry of Defence,30/01/2020,Fuel for military use,Defence Equipment and Support,BOC LIMITED,GU2 7XY,460750,Cost of industrial gas fuel consumed,"£65,433.48"
Ministry of Defence,Ministry of Defence,22/01/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,458570,Fiscal asset under construction - capital in year addition,"£65,261.28"
Ministry of Defence,Ministry of Defence,28/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,460254,Single use military equipment asset under construction - capital in year addition,"£65,001.33"
Ministry of Defence,Ministry of Defence,13/01/2020,"Public relations, including marketing and advertising",Head Office and Corporate Services,RUNTIME COLLECTIVE LIMITED,BN1 1UJ,456412,Public relations services including items such as sales marketing and advertising,"£64,978.50"
Ministry of Defence,Ministry of Defence,14/01/2020,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SO21 2JN,456781,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£64,821.76"
Ministry of Defence,Ministry of Defence,07/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,455220,Fiscal asset under construction - capital in year addition,"£64,809.60"
Ministry of Defence,Ministry of Defence,23/01/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,458784,Project works - United States forces/NATO,"£64,797.88"
Ministry of Defence,Ministry of Defence,08/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,OCEAN SAFETY LTD,SO14 5QF,455317,Equipment support non-project costs,"£64,768.41"
Ministry of Defence,Ministry of Defence,21/01/2020,Spend on Inventory - General,Defence Equipment and Support,DEFENCE SUPPORT INTERNATIONAL LTD,SG4 0TY,458171,Spend on Inventory - General,"£64,434.00"
Ministry of Defence,Ministry of Defence,10/01/2020,IT and communication services,Head Office and Corporate Services,EPANY ARCHIVES LTD,OX2 7DY,456183,Information technology services,"£64,324.67"
Ministry of Defence,Ministry of Defence,30/01/2020,Enabling Services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,460674,PSS Other Tech Support Exc R+D,"£63,769.20"
Ministry of Defence,Ministry of Defence,14/01/2020,Fees for professional services,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,456682,Fees for professional services excluding legal fees,"£63,532.14"
Ministry of Defence,Ministry of Defence,27/01/2020,Fees for professional services,Joint Forces Command,CGI IT UK LIMITED,CF31 9AP,459677,Fees for professional services excluding legal fees,"£63,492.00"
Ministry of Defence,Ministry of Defence,07/01/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,455006,Fiscal asset under construction - capital in year addition,"£63,452.01"
Ministry of Defence,Ministry of Defence,07/01/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,455218,Estate + facilities management services - accommodation inventory + service,"£63,232.95"
Ministry of Defence,Ministry of Defence,07/01/2020,Spend on Inventory - General,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,455120,Spend on Inventory - General,"£63,094.00"
Ministry of Defence,Ministry of Defence,15/01/2020,Externally delivered education and training,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,456995,External military training ,"£63,075.00"
Ministry of Defence,Ministry of Defence,28/01/2020,"Transportation of personnel, freight and travel expenses",Defence Equipment and Support,WINCANTON GROUP LIMITED,SN14 0WT,459963,Freight movement costs,"£62,760.96"
Ministry of Defence,Ministry of Defence,21/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,458305,Single use military equipment asset under construction - capital in year addition,"£62,535.45"
Ministry of Defence,Ministry of Defence,30/01/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,460726,Spend on Inventory - General,"£62,376.28"
Ministry of Defence,Ministry of Defence,17/01/2020,Purchase of plant and machinery,Defence Equipment and Support,600 UK LIMITED,WF16 0HN,457966,Plant and machinery Asset - in year capital addition,"£62,275.20"
Ministry of Defence,Ministry of Defence,16/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,457500,Equipment support project costs,"£62,174.98"
Ministry of Defence,Ministry of Defence,28/01/2020,"Transportation of personnel, freight and travel expenses",Head Office and Corporate Services,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,459932,Military short term detached duty,"£62,125.00"
Ministry of Defence,Ministry of Defence,07/01/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AECOM INFRASTRUCTURE & ENVIRONMENT UK LIMITED,WC1V 6QS,455041,Fiscal asset under construction - capital in year addition,"£61,909.49"
Ministry of Defence,Ministry of Defence,24/01/2020,Spend on Inventory - General,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000053249,Spend on Inventory - General,"£61,873.64"
Ministry of Defence,Ministry of Defence,22/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,TERBERG DTS (UK) LIMITED,HX5 9DA,458588,Equipment support non-project costs,"£61,330.27"
Ministry of Defence,Ministry of Defence,09/01/2020,Inventory Accruals,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,455548,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£61,175.54"
Ministry of Defence,Ministry of Defence,14/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,456774,Single use military equipment asset under construction - capital in year addition,"£61,000.00"
Ministry of Defence,Ministry of Defence,27/01/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,459495,Spend on Inventory - General,"£60,938.61"
Ministry of Defence,Ministry of Defence,14/01/2020,Medical treatment & stores and welfare services,Army Command,CENTAUR SERVICES LTD,BA7 7EU,456842,Medical inventory and services excluding the inventory system,"£60,869.96"
Ministry of Defence,Ministry of Defence,29/01/2020,General services and support,Army Command,SAAB AB,,3206184,Defence equipment CLS/IOS service charge,"£60,796.34"
Ministry of Defence,Ministry of Defence,22/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SYNTHESYS SYSTEMS ENGINEERS  LIMITED,YO22 4EU,458631,Equipment support project costs,"£60,713.00"
Ministry of Defence,Ministry of Defence,28/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,EH5 2XS,460011,Post design services which are not capitalised,"£60,610.73"
Ministry of Defence,Ministry of Defence,21/01/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,458322,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£60,571.37"
Ministry of Defence,Ministry of Defence,10/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,TRL TECHNOLOGY LTD,GL20 8DN,456154,Equipment support project costs,"£60,412.81"
Ministry of Defence,Ministry of Defence,27/01/2020,General services and support,Defence Equipment and Support,POWERFIELD LIMITED,CW7 2JZ,459650,Defence equipment CLS/IOS service charge,"£60,314.27"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,SS14 3EL,455822,Equipment support non-project costs,"£60,260.06"
Ministry of Defence,Ministry of Defence,08/01/2020,Spend on Inventory - General,Defence Equipment and Support,SCIENTIFIC MANAGEMENT INTERNATIONAL LIMITED,SP10 5AZ,455269,Spend on Inventory - General,"£60,063.60"
Ministry of Defence,Ministry of Defence,10/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,PROLINX LIMITED,OX4 4GP,456167,Equipment support non-project costs,"£60,048.00"
Ministry of Defence,Ministry of Defence,21/01/2020,Research and development,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,458130,R+D PSS Non Frascati,"£60,033.96"
Ministry of Defence,Ministry of Defence,16/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,457368,Equipment support non-project costs,"£60,000.00"
Ministry of Defence,Ministry of Defence,22/01/2020,IT and communication services,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,458613,Computer equipment costing below the capitalisation threshold,"£59,876.74"
Ministry of Defence,Ministry of Defence,23/01/2020,Fuel for military use,Navy Command,BOC LIMITED,GU2 7XY,458769,Cost of industrial gas fuel consumed,"£59,643.16"
Ministry of Defence,Ministry of Defence,27/01/2020,Purchase of inventory and services ,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,459365,Cost of other material consumed,"£59,605.50"
Ministry of Defence,Ministry of Defence,13/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,CRANFIELD AEROSPACE SOLUTIONS LIMITED,MK43 0AL,456408,Equipment support non-project costs,"£59,553.62"
Ministry of Defence,Ministry of Defence,15/01/2020,Research and development,War Pension Benefits,MITSCHKE SANITATSHAUS GMBH,,6000053097,War pensions benefits current grant UK,"£59,532.96"
Ministry of Defence,Ministry of Defence,21/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,458039,Equipment support non-project costs,"£58,841.25"
Ministry of Defence,Ministry of Defence,28/01/2020,Inventory Accruals,Defence Equipment and Support,RFD BEAUFORT LIMITED,BT17 9AF,460115,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£58,674.60"
Ministry of Defence,Ministry of Defence,23/01/2020,Fuel for military use,Joint Forces Command,BOC LIMITED,GU2 7XY,458769,Cost of industrial gas fuel consumed,"£58,484.40"
Ministry of Defence,Ministry of Defence,16/01/2020,Spend on Inventory - General,Defence Equipment and Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,457575,Spend on Inventory - General,"£58,371.11"
Ministry of Defence,Ministry of Defence,15/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,457045,Equipment support project costs,"£58,306.62"
Ministry of Defence,Ministry of Defence,09/01/2020,Research and development,Joint Forces Command,NAUTILUS INTERNATIONAL RISK  CONSULTANTS LIMITED,BH17 0NF,455827,Research and development excluding defence science and technology laboratory,"£58,227.95"
Ministry of Defence,Ministry of Defence,14/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,456771,Equipment support non-project costs,"£57,973.25"
Ministry of Defence,Ministry of Defence,09/01/2020,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,455646,Information technology services,"£57,803.22"
Ministry of Defence,Ministry of Defence,16/01/2020,Fees for professional services,Joint Forces Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,457365,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£57,777.74"
Ministry of Defence,Ministry of Defence,24/01/2020,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,458963,Spend on Inventory - General,"£57,724.82"
Ministry of Defence,Ministry of Defence,10/01/2020,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,456155,Computer equipment costing below the capitalisation threshold,"£57,697.24"
Ministry of Defence,Ministry of Defence,23/01/2020,Estate management,Air Command,SAFESKYS LTD,HP11 1LT,458680,Estate + facilities management services - accommodation inventory + service,"£57,451.50"
Ministry of Defence,Ministry of Defence,09/01/2020,Fees for professional services,Joint Forces Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,455810,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£57,125.38"
Ministry of Defence,Ministry of Defence,22/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,458638,Equipment support non-project costs,"£56,929.39"
Ministry of Defence,Ministry of Defence,08-Jan-20,Design services and minor equipment purchases,Army Command,NSSLGLOBAL LIMITED,RH1 3DR,455451,Equipment support non-project costs,"£56,880.00"
Ministry of Defence,Ministry of Defence,21/01/2020,Transport hire charges,Joint Forces Command,ANDREAS PETSAS & SONS PUBLIC LTD,,6000053213,Transport other hire charge,"£56,876.97"
Ministry of Defence,Ministry of Defence,13/01/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,456281,Intangible fiscal asset  - in year capital addition,"£56,766.42"
Ministry of Defence,Ministry of Defence,16/01/2020,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,457516,Fees for professional services excluding legal fees,"£56,693.64"
Ministry of Defence,Ministry of Defence,10/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,BRODY FORBES LIMITED,PL7 5HH,456122,Equipment support project costs,"£56,599.97"
Ministry of Defence,Ministry of Defence,28/01/2020,Inventory Accruals,Defence Equipment and Support,ROHDE & SCHWARZ UK LIMITED,GU1 2UZ,6000053391,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£56,501.20"
Ministry of Defence,Ministry of Defence,22/01/2020,Spend on Inventory - General,Defence Equipment and Support,CONJAY COLLECTORS AMMUNITION CO. LIMITED,HA9 8WX,458635,Spend on Inventory - General,"£56,464.80"
Ministry of Defence,Ministry of Defence,28/01/2020,Inventory Accruals,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,460052,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£55,879.27"
Ministry of Defence,Ministry of Defence,24/01/2020,Externally delivered education and training,Army Command,EMBRACING ENTERPRISE LIMITED,HP5 1YA,458935,External military training ,"£55,856.00"
Ministry of Defence,Ministry of Defence,22/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,XPEDITE GROUP OF COMPANIES LIMITED,BA2 7DW,458558,Equipment support project costs,"£55,783.18"
Ministry of Defence,Ministry of Defence,07/01/2020,Design services and minor equipment purchases,Head Office and Corporate Services,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,454958,Equipment support project costs,"£55,598.63"
Ministry of Defence,Ministry of Defence,21/01/2020,Fees for professional services,Joint Forces Command,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,458043,FATS Through Life Support,"£55,472.68"
Ministry of Defence,Ministry of Defence,08/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,455490,Equipment support project costs,"£55,310.86"
Ministry of Defence,Ministry of Defence,09/01/2020,IT and communication services,Joint Forces Command,SOFTWARE BOX LIMITED,YO61 1ET,455686,Computer equipment costing below the capitalisation threshold,"£55,186.01"
Ministry of Defence,Ministry of Defence,14/01/2020,IT and communication services,Navy Command,FUJITSU SERVICES LIMITED,EC2A 1SL,456743,Information technology services,"£55,066.16"
Ministry of Defence,Ministry of Defence,24/01/2020,Estate management,Joint Forces Command,OVERSEAS SUPPLY SERVICES LIMITED,KT22 7NL,458940,Works - estate management,"£54,817.75"
Ministry of Defence,Ministry of Defence,22/01/2020,Fees for professional services,Army Command,ATKINS LIMITED,WR5 1WS,458484,Airworthiness Management,"£54,600.11"
Ministry of Defence,Ministry of Defence,21/01/2020,Fuel for military use,Navy Command,BOC LIMITED,GU2 7XY,458293,Cost of industrial gas fuel consumed,"£54,408.29"
Ministry of Defence,Ministry of Defence,10/01/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,456170,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£54,276.39"
Ministry of Defence,Ministry of Defence,22/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SAAB DYNAMICS AB,,3206153,Equipment support non-project costs,"£54,000.00"
Ministry of Defence,Ministry of Defence,21/01/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,458128,Spend on Inventory - General,"£53,989.73"
Ministry of Defence,Ministry of Defence,03/01/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,454695,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£53,815.43"
Ministry of Defence,Ministry of Defence,13/01/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,456559,Works - estate management,"£53,813.85"
Ministry of Defence,Ministry of Defence,13/01/2020,Spend on Inventory - General,Defence Equipment and Support,SCIENTIFIC MANAGEMENT INTERNATIONAL LIMITED,SP10 5AZ,456600,Spend on Inventory - General,"£53,687.46"
Ministry of Defence,Ministry of Defence,08/01/2020,Spend on Inventory - General,Defence Equipment and Support,NORTHROP GRUMMAN UK LIMITED,PO15 7AZ,455378,Spend on Inventory - General,"£53,419.81"
Ministry of Defence,Ministry of Defence,21/01/2020,Design services and minor equipment purchases,Army Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,458129,Equipment support non-project costs,"£53,381.21"
Ministry of Defence,Ministry of Defence,21/01/2020,IT and communication services,Army Command,SOFTWARE BOX LIMITED,YO61 1ET,458287,Computer equipment costing below the capitalisation threshold,"£53,376.78"
Ministry of Defence,Ministry of Defence,30/01/2020,Spend on Inventory - General,Defence Equipment and Support,MEL AVIATION LTD,CO10 2YW,460649,Spend on Inventory - General,"£53,333.70"
Ministry of Defence,Ministry of Defence,13/01/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,456559,Fiscal asset under construction - capital in year addition,"£53,333.02"
Ministry of Defence,Ministry of Defence,08/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,KONGSBERG MARITIME LIMITED,AB22 8GT,455408,Equipment support non-project costs,"£53,229.57"
Ministry of Defence,Ministry of Defence,15/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAA INTERNATIONAL LIMITED,RH6 0YR,457066,Equipment support non-project costs,"£53,207.57"
Ministry of Defence,Ministry of Defence,13/01/2020,Inventory Accruals,Defence Equipment and Support,PULSE POWER AND MEASUREMENT   LIMITED,SN6 8TY,456348,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£52,833.60"
Ministry of Defence,Ministry of Defence,28/01/2020,Estate management,Head Office and Corporate Services,BILFINGER HSG FACILITY MANAGEMENT LTD,OX7 5SR,460182,Works - estate management,"£52,605.87"
Ministry of Defence,Ministry of Defence,24/01/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,HARVEST ENERGY LIMITED,W1H 7JT,458886,Raw materials and consumable ground diesel inventory purchased,"£52,597.82"
Ministry of Defence,Ministry of Defence,27/01/2020,General services and support,Navy Command,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,459466,Purchase of defence support equipment below capitalisation threshold of £25k.,"£52,536.00"
Ministry of Defence,Ministry of Defence,21/01/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,SE1 8NW,458187,Fiscal asset under construction - capital in year addition,"£52,365.00"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,455850,Equipment support non-project costs,"£52,346.84"
Ministry of Defence,Ministry of Defence,23/01/2020,IT and communication services,DES Bespoke Trading Entity,AKHTER COMPUTERS LIMITED,CM18 7PN,458744,Information technology services,"£52,129.25"
Ministry of Defence,Ministry of Defence,08/01/2020,IT and communication services,Air Command,DATASOFT COMPUTING LTD,RG14 6PZ,455514,Information technology services,"£51,904.50"
Ministry of Defence,Ministry of Defence,07/01/2020,Research and development,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,455049,Reasearch+Development Frasc,"£51,881.68"
Ministry of Defence,Ministry of Defence,24/01/2020,Inventory Accruals,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000053249,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£51,761.14"
Ministry of Defence,Ministry of Defence,07/01/2020,IT and communication services,Head Office and Corporate Services,SOFTWARE BOX LIMITED,YO61 1ET,455186,Computer equipment costing below the capitalisation threshold,"£51,674.81"
Ministry of Defence,Ministry of Defence,28/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,FERRANTI TECHNOLOGIES LIMITED,OL4 3JA,460034,Equipment support non-project costs,"£51,531.85"
Ministry of Defence,Ministry of Defence,17/01/2020,Fees for professional services,Head Office and Corporate Services,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,457970,Fees for professional services excluding legal fees,"£51,378.42"
Ministry of Defence,Ministry of Defence,16/01/2020,IT and communication services,Army Command,ACTICA CONSULTING LIMITED,GU2 7RF,457470,Information technology services,"£51,306.37"
Ministry of Defence,Ministry of Defence,17/01/2020,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,457890,Spend on Inventory - General,"£51,225.74"
Ministry of Defence,Ministry of Defence,09/01/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,455548,Raw materials and consumable engineering and technical fiscal inventory purchased,"£51,202.09"
Ministry of Defence,Ministry of Defence,07/01/2020,Design services and minor equipment purchases,Joint Forces Command,NSSLGLOBAL LIMITED,RH1 3DR,454905,Equipment support non-project costs,"£51,004.48"
Ministry of Defence,Ministry of Defence,07/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3206108,Post design services which are not capitalised,"£50,859.20"
Ministry of Defence,Ministry of Defence,24/01/2020,Inventory Accruals,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,458826,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£50,801.90"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,UKFAST.NET LIMITED,M15 5QJ,455636,Equipment support non-project costs,"£50,745.00"
Ministry of Defence,Ministry of Defence,17/01/2020,Research and development,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,457751,R+D Proj Ac Pre MG DES Frasc,"£50,652.00"
Ministry of Defence,Ministry of Defence,14/01/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,456844,Spend on Inventory - General,"£50,603.28"
Ministry of Defence,Ministry of Defence,24/01/2020,NCA003-Estates-Eqipment/Works,DIO-SSG,BSCL LTD,BS16 3AE,AP1019PC8635,NCA003-Estates-Eqipment/Works,"50,590.80"
Ministry of Defence,Ministry of Defence,03/01/2020,IT and communication services,Joint Forces Command,ASK IT'S DONE LIMITED,BH23 7AL,454679,Information technology services,"£50,587.00"
Ministry of Defence,Ministry of Defence,27/01/2020,Spend on Inventory - General,Navy Command,FORBO FLOORING UK LIMITED.,KY1 2SB,459303,Spend on Inventory - General,"£50,090.42"
Ministry of Defence,Ministry of Defence,07/01/2020,Fees for professional services,DES Bespoke Trading Entity,HOULDER LTD,EC4R 3TE,454982,"Advice and guidance on how to produce the product, but not production of the product itself.","£50,042.84"
Ministry of Defence,Ministry of Defence,06/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SOUTHERN SCIENTIFIC LIMITED,BN5 9SL,454793,Equipment support non-project costs,"£50,000.00"
Ministry of Defence,Ministry of Defence,28/01/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,460107,Works - estate management,"£49,932.05"
Ministry of Defence,Ministry of Defence,15/01/2020,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,457113,Spend on Inventory - General,"£49,651.06"
Ministry of Defence,Ministry of Defence,08/01/2020,Inventory Accruals,Defence Equipment and Support,SCANNA MSC LIMITED,W1B 2EB,455227,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£49,608.00"
Ministry of Defence,Ministry of Defence,21/01/2020,Inventory Accruals,Defence Equipment and Support,TOTAL INTEGRATED SOLUTIONS LIMITED,NG18 5BU,458202,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£49,566.22"
Ministry of Defence,Ministry of Defence,30/01/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,G2 5LD,460754,Fiscal asset under construction - capital in year addition,"£49,549.44"
Ministry of Defence,Ministry of Defence,08/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,455490,Single use military equipment asset under construction - capital in year addition,"£49,377.74"
Ministry of Defence,Ministry of Defence,30/01/2020,Externally delivered education and training,Air Command,TELFORD COLLEGE OF ARTS & TECHNOLOGY,TF1 2NP,460641,External military training ,"£49,343.76"
Ministry of Defence,Ministry of Defence,21/01/2020,Medical treatment & stores and welfare services,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,458254,Medical inventory and services excluding the inventory system,"£49,266.67"
Ministry of Defence,Ministry of Defence,29/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,JFD LIMITED,PA4 9RW,460458,Fiscal asset under construction - capital in year addition,"£49,252.32"
Ministry of Defence,Ministry of Defence,23/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,LLOYDS REGISTER EMEA,BS48 1RB,458806,Equipment support non-project costs,"£49,072.95"
Ministry of Defence,Ministry of Defence,14/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,FUJITSU SERVICES LIMITED,EC2A 1SL,456743,Equipment support project costs,"£49,044.31"
Ministry of Defence,Ministry of Defence,16/01/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,457641,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£49,043.28"
Ministry of Defence,Ministry of Defence,16/01/2020,Fees for professional services,Joint Forces Command,HOBBS THE PRINTERS LIMITED,SO40 3WX,457308,Fees for professional services excluding legal fees,"£48,856.80"
