Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/08/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BABCOCK VEHICLE ENGINEERING LIMITED,WS2 8LD,497342,Fiscal asset under construction - capital in year addition,"£144,349.51"
Ministry of Defence,Ministry of Defence,06/08/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,497753,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£143,500.42"
Ministry of Defence,Ministry of Defence,21/08/2020,Spend on Inventory - General,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,500498,Spend on Inventory - General,"£143,323.98"
Ministry of Defence,Ministry of Defence,14/08/2020,Development costs for military equipment,DES Bespoke Trading Entity,FRAZER-NASH CONSULTANCY LIMITED,BS1 5TE,499005,Intangible single use military equipment asset  - in year capital addition,"£143,120.23"
Ministry of Defence,Ministry of Defence,07/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,497974,Post design services which are not capitalised,"£142,604.70"
Ministry of Defence,Ministry of Defence,04/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN CORPORATION,,2000015032,Equipment support non-project costs,"£141,724.79"
Ministry of Defence,Ministry of Defence,27/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,501421,Post design services which are not capitalised,"£141,556.51"
Ministry of Defence,Ministry of Defence,13/08/2020,Design services and minor equipment purchases,Army Command,4C EUROPE UK LIMITED,WC2N 6DF,498747,Equipment support project costs,"£140,622.63"
Ministry of Defence,Ministry of Defence,10/08/2020,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,498410,Military short term detached duty,"£140,374.43"
Ministry of Defence,Ministry of Defence,27/08/2020,"Transportation of personnel, freight and travel expenses",Joint Forces Command,CPPC LOGISTIC GROUP OF COMPANIES LIMITED,,6000057354,Freight movement costs,"£140,263.85"
Ministry of Defence,Ministry of Defence,21/08/2020,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,2000015219,Defence equipment CLS/IOS service charge,"£139,846.20"
Ministry of Defence,Defence Science and Technology Laboratory,11/08/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000081749 - 00332732,770798385,"£138,791.00"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2020,Sub Contracted Work,Divisions,INEX MICROTECHNOLOGY LIMITED,NE1 7RU,V - 0000082395 - 00334455,189133288,"£138,731.00"
Ministry of Defence,Defence Science and Technology Laboratory,18/08/2020,Sub Contracted Work,Divisions,NEWMAN & SPURR CONSULTANCY LIMITED,GU17 9AB,V - 0000081962 - 00334022,468503724,"£138,523.29"
Ministry of Defence,Ministry of Defence,13/08/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,498800,Estate + facilities management services - accommodation inventory + service,"£138,187.89"
Ministry of Defence,Ministry of Defence,18/08/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,499582,Single use military equipment asset under construction - capital in year addition,"£137,527.57"
Ministry of Defence,Ministry of Defence,20/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,500312,Equipment support non-project costs,"£137,090.04"
Ministry of Defence,Defence Science and Technology Laboratory,25/08/2020,IT Hardware,Divisions,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 5YP,V - 0000082212 - 00333865,688984932,"£136,417.96"
Ministry of Defence,Ministry of Defence,13/08/2020,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,498696,PSS Other Tech Support Exc R+D,"£135,510.00"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2020,Capital Asset expenditure,Enabling Divisions,SOPRA STERIA LIMITED,TW8 9DH,V - 0000081604 - 00333943,207950855,"£135,359.46"
Ministry of Defence,Ministry of Defence,14/08/2020,Externally delivered education and training,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,498814,External military training ,"£135,139.00"
Ministry of Defence,Ministry of Defence,13/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,498481,Equipment support non-project costs,"£135,101.38"
Ministry of Defence,Ministry of Defence,14/08/2020,IT and communication services,Army Command,FUJITSU SERVICES LIMITED,EC2A 1SL,499221,Information technology services,"£134,763.73"
Ministry of Defence,Ministry of Defence,27/08/2020,IT and communication services,Joint Forces Command,TRL TECHNOLOGY LTD,GL20 8DN,501439,Information technology services,"£134,624.40"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2020,IS Development,Divisions,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 5YP,V - 0000082095 - 00332714,688984932,"£134,252.39"
Ministry of Defence,Ministry of Defence,25/08/2020,IT and communication services,Navy Command,DELOITTE MCS LIMITED,EC4A 3TR,501142,Information technology services,"£134,210.00"
Ministry of Defence,Ministry of Defence,10/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,498128,Equipment support project costs,"£134,154.37"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2020,Sub Contracted Work,Divisions,DELOITTE MCS LIMITED,EC4A 3TR,V - 0000082110 - 00333894,809707706,"£133,993.50"
Ministry of Defence,Ministry of Defence,13/08/2020,Fuel for military use,Defence Equipment and Support,CERTAS ENERGY UK LIMITED,WA3 6XG,498511,Cost of ground diesel fuel consumed,"£132,807.85"
Ministry of Defence,Ministry of Defence,03/08/2020,IT and communication services,Navy Command,DELOITTE MCS LIMITED,EC4A 3TR,496870,Information technology services,"£132,545.00"
Ministry of Defence,Ministry of Defence,27/08/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,501603,Estate + facilities management services - accommodation inventory + service,"£132,437.96"
Ministry of Defence,Ministry of Defence,06/08/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,497725,Fiscal asset under construction - capital in year addition,"£132,337.15"
Ministry of Defence,Ministry of Defence,20/08/2020,Fuel for military use,Defence Equipment and Support,BOC LIMITED,GU2 7XY,500181,Cost of industrial gas fuel consumed,"£132,224.08"
Ministry of Defence,Ministry of Defence,07/08/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,497832,Spend on Inventory - General,"£132,055.78"
Ministry of Defence,Ministry of Defence,06/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,497673,Equipment support project costs,"£132,027.12"
Ministry of Defence,Ministry of Defence,20/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,500228,Equipment support project costs,"£131,440.90"
Ministry of Defence,Ministry of Defence,19/08/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,499806,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£130,834.52"
Ministry of Defence,Defence Science and Technology Laboratory,11/08/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000081749 - 00333033,770798385,"£130,000.00"
Ministry of Defence,Ministry of Defence,07/08/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,497869,Single use military equipment asset under construction - capital in year addition,"£129,168.00"
Ministry of Defence,Ministry of Defence,17/08/2020,Purchase of buildings and military equipment ,Joint Forces Command,FUJITSU SERVICES LIMITED,EC2A 1SL,499292,Fiscal asset under construction - capital in year addition,"£128,835.99"
Ministry of Defence,Ministry of Defence,05/08/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LLOYDS REGISTER EMEA,BS48 1RB,497417,Fiscal asset under construction - capital in year addition,"£127,647.50"
Ministry of Defence,Ministry of Defence,13/08/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,6000057119,Transport other operating lease,"£127,121.45"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2020,Energy & Utility,Enabling Divisions,EDF ENERGY CUSTOMERS PLC,EX1 3UT,V - 0000000764 - 00334492,523041202,"£125,481.74"
Ministry of Defence,Ministry of Defence,13/08/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,THE RIVERSIDE GROUP LIMITED,L24 8RF,498562,Property dwellings private finance initiative - service concession arrangement service charge,"£125,371.00"
Ministry of Defence,Ministry of Defence,06/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,NORTHROP GRUMMAN SPERRY  MARINE BV,KT3 4NR,497727,Equipment support non-project costs,"£125,355.00"
Ministry of Defence,Ministry of Defence,10/08/2020,General services and support,Defence Equipment and Support,MASS CONSULTANTS LIMITED,PE19 6BN,498327,Defence equipment CLS/IOS service charge,"£125,000.00"
Ministry of Defence,Ministry of Defence,17/08/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,G33 6HZ,499457,Fiscal asset under construction - capital in year addition,"£124,979.60"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2020,Capital Asset expenditure,Enabling Divisions,WILLMOTT DIXON CONSTRUCTION LIMITED,CF11 9UQ,V - 0000081622 - 00334017,197737796,"£124,688.11"
Ministry of Defence,Ministry of Defence,14/08/2020,Spend on Inventory - General,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,498905,Spend on Inventory - General,"£124,486.80"
Ministry of Defence,Ministry of Defence,07/08/2020,Inventory Accruals,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,497850,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£124,089.59"
Ministry of Defence,Ministry of Defence,13/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,498510,Equipment support non-project costs,"£124,053.40"
Ministry of Defence,Ministry of Defence,06/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,497819,Equipment support non-project costs,"£122,909.41"
Ministry of Defence,Ministry of Defence,04/08/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,497157,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£122,818.02"
Ministry of Defence,Ministry of Defence,04/08/2020,"Transportation of personnel, freight and travel expenses",Defence Equipment and Support,JAMES FISHER EVERARD LIMITED,EC2M 7JH,2000015029,Freight movement costs,"£122,617.68"
Ministry of Defence,Ministry of Defence,19/08/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,499797,Fiscal asset under construction - capital in year addition,"£122,528.70"
Ministry of Defence,Ministry of Defence,04/08/2020,Inventory Accruals,Defence Equipment and Support,TERRAFIX LIMITED,ST6 5PD,496982,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£122,297.76"
Ministry of Defence,Ministry of Defence,19/08/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,499868,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£122,251.03"
Ministry of Defence,Ministry of Defence,18/08/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,499555,FATS CDEL Tasks ,"£120,934.76"
Ministry of Defence,Ministry of Defence,05/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,SECURITY SERVICES GROUP,SN6 8LA,497490,Equipment support project costs,"£120,457.27"
Ministry of Defence,Ministry of Defence,03/08/2020,Fees for professional services,Head Office and Corporate Services,TECHMODAL LIMITED,BS1 4ND,496880,Fees for professional services excluding legal fees,"£120,000.00"
Ministry of Defence,Ministry of Defence,18/08/2020,IT and communication services,Defence Equipment and Support,CAMBRIDGE CONSULTANTS LIMITED,CB4 4DW,499609,Information technology services,"£120,000.00"
Ministry of Defence,Ministry of Defence,17/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,SCISYS UK LIMITED,SN14 0GB,499302,Equipment support non-project costs,"£119,346.25"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2020,Sub Contracted Work,Divisions,FRAZER-NASH CONSULTANCY LIMITED,RH4 1HJ,V - 0000081860 - 00333478,564103956,"£119,232.15"
Ministry of Defence,Ministry of Defence,13/08/2020,Design services and minor equipment purchases,Navy Command,NOVATECH LTD,PO6 4PU,498590,Equipment support non-project costs,"£119,200.00"
Ministry of Defence,Ministry of Defence,14/08/2020,IT and communication services,Army Command,ACTICA CONSULTING LIMITED,GU2 7RF,498871,Information technology services,"£119,199.37"
Ministry of Defence,Defence Science and Technology Laboratory,18/08/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000081982 - 00334116,770798385,"£118,886.13"
Ministry of Defence,Ministry of Defence,20/08/2020,"Public relations, including marketing and advertising",Navy Command,E3 MEDIA LIMITED,BS4 3EH,500170,Public relations services including items such as sales marketing and advertising,"£118,885.26"
Ministry of Defence,Ministry of Defence,04/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,496907,Equipment support project costs,"£118,538.38"
Ministry of Defence,Ministry of Defence,19/08/2020,Spend on Inventory - General,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,499755,Spend on Inventory - General,"£117,835.60"
Ministry of Defence,Ministry of Defence,13/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,498650,Equipment support non-project costs,"£117,788.11"
Ministry of Defence,Ministry of Defence,25/08/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,500985,Fiscal asset under construction - capital in year addition,"£117,730.93"
Ministry of Defence,Ministry of Defence,27/08/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,501608,Intangible single use military equipment asset  - in year capital addition,"£116,131.20"
Ministry of Defence,Ministry of Defence,07/08/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MAN TRUCK & BUS UK LTD,SN5 8YU,497944,Fiscal asset under construction - capital in year addition,"£115,638.58"
Ministry of Defence,Ministry of Defence,03/08/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,496885,Fiscal asset under construction - capital in year addition,"£115,590.62"
Ministry of Defence,Ministry of Defence,27/08/2020,Inventory Accruals,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,501397,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£115,261.14"
Ministry of Defence,Ministry of Defence,26/08/2020,IT and communication services,Joint Forces Command,CGI IT UK LIMITED,CF31 9AP,501260,Information technology services,"£115,074.48"
Ministry of Defence,Ministry of Defence,13/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,498642,Equipment support project costs,"£114,944.52"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2020,Sub Contracted Work,Divisions,HALO X RAY TECHNOLOGIES LIMITED,NG1 1GF,V - 0000082409 - 00333080,178439170,"£114,525.32"
Ministry of Defence,Ministry of Defence,14/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,SAAB AB (PUBL),,3206853,Equipment support non-project costs,"£114,414.59"
Ministry of Defence,Ministry of Defence,19/08/2020,Payment of utilities,Navy Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,499946,Utilities consumed - gas,"£114,380.62"
Ministry of Defence,Ministry of Defence,20/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,HOLYHEAD MARINE SERVICES LIMITED,LL65 1YB,500282,Equipment support project costs,"£114,042.44"
Ministry of Defence,Ministry of Defence,03/08/2020,General services and support,Defence Equipment and Support,VAN HALTEREN METAAL BV,,3206816,Defence equipment CLS/IOS service charge,"£113,916.03"
Ministry of Defence,Ministry of Defence,04/08/2020,General services and support,Defence Equipment and Support,VAN HALTEREN METAAL BV,,3206822,Defence equipment CLS/IOS service charge,"£113,916.03"
Ministry of Defence,Ministry of Defence,21/08/2020,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,500472,Transport other operating lease,"£113,398.80"
Ministry of Defence,Ministry of Defence,03/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,496624,Equipment support project costs,"£113,338.00"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2020,Sub Contracted Work,Divisions,RISKAWARE LIMITED,BS1  4XE,V - 0000081879 - 00334250,740891815,"£113,273.49"
Ministry of Defence,Ministry of Defence,19/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,SLOANE HELICOPTERS LIMITED,NN6 0BN,499860,Equipment support non-project costs,"£113,095.48"
Ministry of Defence,Ministry of Defence,06/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,SCISYS UK LIMITED,SN14 0GB,497634,Equipment support non-project costs,"£113,057.74"
Ministry of Defence,Ministry of Defence,07/08/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,497966,Cost of food services,"£112,925.94"
Ministry of Defence,Ministry of Defence,27/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,501548,Post design services which are not capitalised,"£112,681.31"
Ministry of Defence,Ministry of Defence,14/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,498968,Equipment support project costs,"£112,325.00"
Ministry of Defence,Ministry of Defence,13/08/2020,Purchase of plant and machinery,Joint Forces Command,SECURITY SERVICES GROUP,SN6 8LA,498600,Plant and machinery Asset - in year capital addition,"£112,320.00"
Ministry of Defence,Ministry of Defence,19/08/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,499742,Spend on Inventory - General,"£111,774.99"
Ministry of Defence,Ministry of Defence,04/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,LINCAD LIMITED,GU12 5QF,497052,Equipment support non-project costs,"£111,686.85"
Ministry of Defence,Ministry of Defence,05/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,497478,Equipment support non-project costs,"£111,624.00"
Ministry of Defence,Ministry of Defence,10/08/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,498149,Spend on Inventory - General,"£110,811.45"
Ministry of Defence,Ministry of Defence,19/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,499887,Equipment support project costs,"£110,192.57"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000082112 - 00333100,770798385,"£110,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000082387 - 00334721,770798385,"£110,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2020,Sub Contracted Work,Divisions,UNIVERSITY OF SOUTHAMPTON,SO17 1BJ,V - 0000082113 - 00334730,568630414,"£109,861.00"
Ministry of Defence,Ministry of Defence,13/08/2020,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,498462,Fees for professional services excluding legal fees,"£109,796.78"
Ministry of Defence,Ministry of Defence,18/08/2020,General services and support,Defence Equipment and Support,DRUMGRANGE LTD,KT16 9JX,499584,Defence equipment CLS/IOS service charge,"£109,477.68"
Ministry of Defence,Ministry of Defence,14/08/2020,Fuel for military use,Air Command,GOVERNMENT FOR THE REPUBLIC OF LITHUANIA,,6000057160,Cost of ground diesel fuel consumed,"£109,411.45"
Ministry of Defence,Ministry of Defence,10/08/2020,Research and development,Defence Equipment and Support,ROWDEN TECHNOLOGIES LTD.,BS16 7FR,498334,Research and development excluding defence science and technology laboratory,"£109,250.00"
Ministry of Defence,Ministry of Defence,26/08/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,501198,Property dwellings private finance initiative - service concession arrangement service charge,"£109,125.08"
Ministry of Defence,Ministry of Defence,13/08/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,498705,Fiscal asset under construction - capital in year addition,"£109,039.07"
Ministry of Defence,Ministry of Defence,03/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,496719,Equipment support project costs,"£109,035.77"
Ministry of Defence,Ministry of Defence,18/08/2020,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,499558,PSS Other Tech Support Exc R+D,"£109,020.00"
Ministry of Defence,Ministry of Defence,24/08/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,500731,Estate + facilities management services - accommodation inventory + service,"£108,826.50"
Ministry of Defence,Ministry of Defence,03/08/2020,Externally delivered education and training,Navy Command,UNIVERSITY OF PLYMOUTH,PL4 8AA,496724,External military training ,"£108,763.58"
Ministry of Defence,DECA,13/08/2020,DECA - Prev Business Stream 3,Works - New Facilities Contract,EMCOR Group (UK) PLC,SO53 3YE,CO0004,Site costs,"£108,595.58"
Ministry of Defence,Ministry of Defence,14/08/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,499091,Cost of food services,"£108,570.15"
Ministry of Defence,Ministry of Defence,13/08/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,498448,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£108,415.42"
Ministry of Defence,Ministry of Defence,07-Aug-20,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,498055,Works - civil estate,"£107,689.29"
Ministry of Defence,Ministry of Defence,21/08/2020,IT and communication services,Army Command,CDW LIMITED,EC4M 7RB,500364,IT Services -internal costs,"£107,181.58"
Ministry of Defence,Ministry of Defence,27/08/2020,Externally delivered education and training,Army Command,MAINSTREAM TRAINING LIMITED,ME10 3RY,501550,External military training ,"£106,504.29"
Ministry of Defence,Ministry of Defence,05/08/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,497362,Cost of food services,"£106,311.10"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2020,Sub Contracted Work,Divisions,TRANSMEDIA STORYTELLER LIMITED,E1W 1AJ,V - 0000081626 - 00333945,133037647,"£106,263.00"
Ministry of Defence,Ministry of Defence,24/08/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,500689,Fiscal asset under construction - capital in year addition,"£106,108.70"
Ministry of Defence,Ministry of Defence,17/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,VECTOR AEROSPACE INTERNATIONAL LIMITED,PO13 0AA,499407,Equipment support non-project costs,"£106,108.31"
Ministry of Defence,Ministry of Defence,03/08/2020,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,496872,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£105,750.18"
Ministry of Defence,Ministry of Defence,20/08/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,500146,Fiscal asset under construction - capital in year addition,"£105,137.88"
Ministry of Defence,Defence Science and Technology Laboratory,18/08/2020,Materials & Equipment,Divisions,SOPRA STERIA LIMITED,TW8 9DH,V - 0000081974 - 00334498,207950855,"£104,965.00"
Ministry of Defence,Ministry of Defence,14/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN AERONAUTICS  COMPANY,,2000015150,Equipment support project costs,"£104,540.92"
Ministry of Defence,Ministry of Defence,13/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,WESCAM INC,L7P 5B9,3206843,Equipment support project costs,"£104,055.76"
Ministry of Defence,Ministry of Defence,20/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,SAFRAN HELICOPTER ENGINES UK LIMITED,PO15 5RL,6000057263,Equipment support non-project costs,"£104,028.13"
Ministry of Defence,Ministry of Defence,20/08/2020,Design services and minor equipment purchases,DES Bespoke Trading Entity,INZPIRE LIMITED,LN6 3TA,500306,Equipment support non-project costs,"£104,019.68"
Ministry of Defence,Ministry of Defence,20/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,500263,Post design services which are not capitalised,"£103,952.38"
Ministry of Defence,Ministry of Defence,13/08/2020,Transport hire charges,Defence Equipment and Support,F B HELISERVICES LTD,RG24 8AG,498498,Transport other operating lease,"£103,287.72"
Ministry of Defence,Ministry of Defence,07/08/2020,Medical treatment & stores and welfare services,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,497903,Medical inventory and services excluding the inventory system,"£102,986.29"
Ministry of Defence,Ministry of Defence,04/08/2020,Spend on Inventory - General,Defence Equipment and Support,PW DEFENCE LTD,DE72 3QJ,497302,Spend on Inventory - General,"£102,863.90"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2020,Sub Contracted Work,Divisions,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 5YP,V - 0000081870 - 00329864,688984932,"£102,615.52"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2020,Contracted out Services,Divisions,SIBOR LIMITED,SP3 4HD,V - 0000081616 - 00333915,990173409,"£102,000.00"
Ministry of Defence,Ministry of Defence,13/08/2020,Spend on Inventory - General,Defence Equipment and Support,PW DEFENCE LTD,DE72 3QJ,498708,Spend on Inventory - General,"£101,865.60"
Ministry of Defence,Ministry of Defence,24/08/2020,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,500798,Transport other operating lease,"£101,745.59"
Ministry of Defence,Ministry of Defence,14/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,BRITISH INTERNATIONAL HELICOPTER SERVICES LIMITED,CV8 3AZ,499066,Equipment support non-project costs,"£101,608.89"
Ministry of Defence,Ministry of Defence,03/08/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,496830,Equipment support non-project costs,"£101,475.27"
Ministry of Defence,Ministry of Defence,04/08/2020,Spend on Inventory - General,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,497168,Spend on Inventory - General,"£101,070.43"
