Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,03/09/2020,Enabling Services,DES Bespoke Trading Entity,HARMONIC LTD,TA19 9DQ,502327,PSS Other Tech Support Exc R+D,"£234,630.00"
Ministry of Defence,Ministry of Defence,21/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,505846,Equipment support non-project costs,"£234,435.51"
Ministry of Defence,Ministry of Defence,29/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,507584,Equipment support non-project costs,"£234,435.51"
Ministry of Defence,Ministry of Defence,03/09/2020,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SO21 2JN,502552,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£233,853.00"
Ministry of Defence,Ministry of Defence,11/09/2020,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,504202,Works - civil estate,"£232,291.41"
Ministry of Defence,Ministry of Defence,07/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,502992,Equipment support project costs,"£231,169.33"
Ministry of Defence,Ministry of Defence,11/09/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,G33 6HZ,504267,Fiscal asset under construction - capital in year addition,"£231,080.42"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000083500 - 00334990,Sub Contracted Work,"£230,435.52"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000083037 - 00335539,Sub Contracted Work,"£230,000.00"
Ministry of Defence,Ministry of Defence,08/09/2020,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,503206,Equipment support non-project costs,"£228,990.25"
Ministry of Defence,Ministry of Defence,03/09/2020,IT and communication services,Army Command,IBM UNITED KINGDOM LIMITED,PO6 3AU,502333,Information technology services,"£228,382.48"
Ministry of Defence,Ministry of Defence,16/09/2020,Spend on Inventory - General,Defence Equipment and Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,504897,Spend on Inventory - General,"£228,296.78"
Ministry of Defence,Ministry of Defence,29/09/2020,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MEARS LIMITED,RG24 8FW,507723,Rent land - non civil estate property + married quarter property,"£227,661.66"
Ministry of Defence,Ministry of Defence,21/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BRITISH INTERNATIONAL HELICOPTER SERVICES LIMITED,CV8 3AZ,505901,Equipment support non-project costs,"£226,805.55"
Ministry of Defence,Ministry of Defence,25/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,507115,Equipment support non-project costs,"£226,334.94"
Ministry of Defence,Ministry of Defence,07/09/2020,Design services and minor equipment purchases,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,503135,Equipment support non-project costs,"£226,294.74"
Ministry of Defence,Ministry of Defence,21/09/2020,IT and communication services,Air Command,BOXXE LIMITED,YO61 1ET,505850,Operating lease IT and communications,"£226,123.44"
Ministry of Defence,Ministry of Defence,24/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,C SOFTWARE LIMITED,GL20 8DN,506838,Equipment support non-project costs,"£223,205.33"
Ministry of Defence,Ministry of Defence,25/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,507115,Post design services which are not capitalised,"£223,169.04"
Ministry of Defence,Ministry of Defence,03/09/2020,IT and communication services,Army Command,CDW LIMITED,EC4M 7RB,502358,Information technology services,"£223,108.48"
Ministry of Defence,Ministry of Defence,09/09/2020,Design services and minor equipment purchases,DES Bespoke Trading Entity,THALES UK LIMITED,RH10 9HA,503493,Equipment support non-project costs,"£221,186.40"
Ministry of Defence,Ministry of Defence,23/09/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,506328,Fiscal asset under construction - capital in year addition,"£221,000.00"
Ministry of Defence,Ministry of Defence,09/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,503653,Equipment support non-project costs,"£220,047.97"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2020,Sub Contracted Work,Divisions,FRAZER-NASH CONSULTANCY LIMITED,RH4 1HJ,V - 0000083009 - 00332993,Sub Contracted Work,"£219,919.20"
Ministry of Defence,Defence Science and Technology Laboratory,15/09/2020,Agency Staff,Divisions,ALEXANDER MANN SOLUTIONS LIMITED,EC2N 3AQ,V - 0000083233 - 00335930,Agency Staff,"£219,039.95"
Ministry of Defence,Defence Science and Technology Laboratory,22/09/2020,Agency Staff,Divisions,ALEXANDER MANN SOLUTIONS LIMITED,EC2N 3AQ,V - 0000083713 - 00336326,Agency Staff,"£218,000.66"
Ministry of Defence,Ministry of Defence,11/09/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,504062,Fiscal asset under construction - capital in year addition,"£217,475.21"
Ministry of Defence,Ministry of Defence,11/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,504187,Equipment support non-project costs,"£216,868.28"
Ministry of Defence,Ministry of Defence,17/09/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,505540,Fiscal asset under construction - capital in year addition,"£216,255.70"
Ministry of Defence,Ministry of Defence,23/09/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,506624,Estate core services charge,"£216,243.96"
Ministry of Defence,Ministry of Defence,24/09/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,BANNOCKBURN HOMES LIMITED,EH2 1DF,506855,Property dwellings private finance initiative - service concession arrangement service charge,"£215,867.20"
Ministry of Defence,Ministry of Defence,29-Sep-20,Administration,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,507633,General administration,"£215,500.00"
Ministry of Defence,Ministry of Defence,09/09/2020,Externally delivered education and training,Army Command,BABCOCK TRAINING LIMITED,RG2 9NH,503578,External military training ,"£213,931.05"
Ministry of Defence,Defence Science and Technology Laboratory,15/09/2020,Estates Costs,Enabling Divisions,CB RICHARD ELLIS,G2 7EZ,V - 0000083217 - 00335890,Estates Costs,"£213,449.92"
Ministry of Defence,Defence Science and Technology Laboratory,22/09/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000083703 - 00328801,Sub Contracted Work,"£213,206.28"
Ministry of Defence,Ministry of Defence,03/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,AFFINITY CAPITAL WORKS LIMITED,KT22 7NL,502549,Equipment support non-project costs,"£213,186.61"
Ministry of Defence,Ministry of Defence,10/09/2020,General services and support,Defence Equipment and Support,NEWMAN & SPURR CONSULTANCY  LIMITED,GU15 3SY,503820,Defence equipment CLS/IOS service charge,"£213,090.30"
Ministry of Defence,Ministry of Defence,01/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,501752,Equipment support project costs,"£212,201.85"
Ministry of Defence,Ministry of Defence,17/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,505562,Equipment support project costs,"£211,462.73"
Ministry of Defence,Ministry of Defence,23/09/2020,IT and communication services,Joint Forces Command,PA CONSULTING SERVICES LTD,SG8 6DP,506365,Information technology services,"£209,700.00"
Ministry of Defence,Ministry of Defence,01/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,501785,Equipment support non-project costs,"£209,637.40"
Ministry of Defence,Ministry of Defence,29/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,507517,Equipment support non-project costs,"£208,430.85"
Ministry of Defence,Ministry of Defence,29/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,LU1 3PG,507639,Equipment support non-project costs,"£207,852.86"
Ministry of Defence,Ministry of Defence,14/09/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,504430,Spend on Inventory - General,"£206,969.11"
Ministry of Defence,Ministry of Defence,14/09/2020,IT and communication services,Head Office and Corporate Services,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,504615,Information technology services,"£206,775.37"
Ministry of Defence,Ministry of Defence,24/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,506673,Equipment support project costs,"£206,177.40"
Ministry of Defence,Ministry of Defence,23/09/2020,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,2207207,Defence equipment CLS/IOS service charge,"£206,154.64"
Ministry of Defence,Ministry of Defence,03/09/2020,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,502569,Defence equipment CLS/IOS service charge,"£204,864.53"
Ministry of Defence,Ministry of Defence,01-Sep-20,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,501767,Works - civil estate,"£204,757.55"
Ministry of Defence,Ministry of Defence,11/09/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,504338,Project works - United States forces/NATO,"£204,298.90"
Ministry of Defence,Ministry of Defence,25/09/2020,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,BRAMBLE HUB LIMITED,SE1 7SP,507206,Fees for professional services excluding legal fees,"£204,174.20"
Ministry of Defence,Ministry of Defence,23/09/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,506493,Raw materials and consumable engineering and technical fiscal inventory purchased,"£203,338.78"
Ministry of Defence,Ministry of Defence,03/09/2020,Inventory Accruals,Defence Equipment and Support,CREW SYSTEMS CORPORATION,,2000015309,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£202,942.60"
Ministry of Defence,Ministry of Defence,24/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,506912,Equipment support non-project costs,"£202,933.00"
Ministry of Defence,Ministry of Defence,29/09/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,507715,Raw materials and consumable general inventory purchased,"£201,890.51"
Ministry of Defence,Ministry of Defence,24/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,"LOCKHEED MARTIN OVERSEAS, LLC",,506684,Equipment support project costs,"£201,593.00"
Ministry of Defence,Ministry of Defence,03/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,MAN ENERGY SOLUTIONS UK LIMITED,SK7 5BP,502521,Equipment support non-project costs,"£200,402.51"
Ministry of Defence,Ministry of Defence,03/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,502550,Equipment support non-project costs,"£200,323.80"
Ministry of Defence,Ministry of Defence,17/09/2020,Fees for professional services,Army Command,RED SNAPPER RECRUITMENT LIMITED,EC1Y 8ST,505490,Fees for professional services excluding legal fees,"£200,102.12"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000084039 - 00335552,Sub Contracted Work,"£200,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000084039 - 00335954,Sub Contracted Work,"£199,723.21"
Ministry of Defence,Defence Science and Technology Laboratory,04/09/2020,Agency Staff,Divisions,ALEXANDER MANN SOLUTIONS LIMITED,EC2N 3AQ,V - 0000082654 - 00335226,Agency Staff,"£198,827.27"
Ministry of Defence,Ministry of Defence,15/09/2020,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,GVA GRIMLEY LIMITED,B1 2JB,504727,Fees for professional services excluding legal fees,"£198,750.00"
Ministry of Defence,Ministry of Defence,03/09/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,502425,Intangible single use military equipment asset  - in year capital addition,"£198,509.80"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2020,Professional Services,Enabling Divisions,PERFECT CIRCLE JV LIMITED,LE1 1HA,V - 0000084055 - 00336571,Professional Services,"£194,476.45"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2020,Local Authority Rates,Enabling Divisions,WILTSHIRE COUNTY COUNCIL,BA14 8JD,V - 0000000776 - 00335702,Local Authority Rates,"£192,510.00"
Ministry of Defence,Ministry of Defence,11/09/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,504237,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£191,413.92"
Ministry of Defence,Ministry of Defence,17/09/2020,Rent and rates,DES Bespoke Trading Entity,LEONARDO MW LTD,BA20 2YB,505465,Rent buildings - non civil estate property and married quarter property,"£191,342.40"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2020,Professional Services,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000083500 - 00336089,Professional Services,"£191,341.00"
Ministry of Defence,Ministry of Defence,01/09/2020,IT and communication services,Navy Command,BYTES SOFTWARE SERVICES LIMITED,KT22 7TW,501695,Computer equipment costing below the capitalisation threshold,"£191,235.81"
Ministry of Defence,Ministry of Defence,25/09/2020,IT and communication services,Army Command,IBM UNITED KINGDOM LIMITED,PO6 3AU,507205,Information technology services,"£189,976.04"
Ministry of Defence,Ministry of Defence,08/09/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,503367,Cost of food purchases,"£189,361.29"
Ministry of Defence,Ministry of Defence,10/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000015361,Equipment support project costs,"£188,952.66"
Ministry of Defence,Ministry of Defence,01/09/2020,Spend on Inventory - General,Defence Equipment and Support,PW DEFENCE LTD,DE72 3QJ,501658,Spend on Inventory - General,"£188,717.76"
Ministry of Defence,Ministry of Defence,17/09/2020,Research and development,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,505570,R+D Proj Ac Pre MG DES Frasc,"£187,927.25"
Ministry of Defence,Ministry of Defence,18/09/2020,Fees for professional services,Head Office and Corporate Services,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,505675,Fees for professional services excluding legal fees,"£186,660.00"
Ministry of Defence,Ministry of Defence,04/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,502620,Equipment support non-project costs,"£186,553.23"
Ministry of Defence,Ministry of Defence,22/09/2020,DFD100-Estates-Stores?EquimentDFD100,DIO-SSG,CHUBB SYSTEMS LTD,BB1 2PR,AP0620PC8873,DFD100-Estates-Stores?EquimentDFD100,"£186,531.90"
Ministry of Defence,Defence Science and Technology Laboratory,15/09/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000083218 - 00335140,Sub Contracted Work,"£185,500.00"
Ministry of Defence,Ministry of Defence,21/09/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,505876,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£184,235.69"
Ministry of Defence,Ministry of Defence,07/09/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,503163,Spend on Inventory - General,"£181,632.52"
Ministry of Defence,Ministry of Defence,10/09/2020,Research and development,Joint Forces Command,RAYTHEON SYSTEMS LIMITED,CM17 9NA,504022,Research and development at the post main gate stage of a project,"£181,257.00"
Ministry of Defence,Ministry of Defence,21/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,VIASAT UK LIMITED,BH20 4DY,505931,Equipment support non-project costs,"£181,065.60"
Ministry of Defence,Ministry of Defence,23/09/2020,Fees for professional services,DES Bespoke Trading Entity,AEROSPACE & AIRWORTHINESS CONSULTANCY ENTERPRISES LIMITED,BS16 7FR,506511,FATS Through Life Support,"£179,167.20"
Ministry of Defence,Defence Science and Technology Laboratory,15/09/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000083218 - 00335746,Sub Contracted Work,"£179,130.00"
Ministry of Defence,Ministry of Defence,29/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,507495,Equipment support project costs,"£178,408.85"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2020,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA,GU14  6YU,V - 0000084033 - 00336079,Sub Contracted Work,"£177,223.75"
Ministry of Defence,Ministry of Defence,10/09/2020,Spend on Inventory - General,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,503798,Spend on Inventory - General,"£175,360.69"
Ministry of Defence,Ministry of Defence,11/09/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,504159,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£174,586.94"
Ministry of Defence,Ministry of Defence,03/09/2020,General services and support,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,502568,Defence equipment CLS/IOS service charge,"£173,845.00"
Ministry of Defence,Ministry of Defence,28/09/2020,General services and support,Defence Equipment and Support,RHEINMETALL BAE SYSTEMS LAND LIMITED,NP15 1XL,507341,Defence equipment CLS/IOS service charge,"£173,354.17"
Ministry of Defence,Ministry of Defence,01/09/2020,Fees for professional services,Air Command,CATALYZE LIMITED,SO21 1RR,501891,Fees for professional services excluding legal fees,"£173,216.10"
Ministry of Defence,Ministry of Defence,02/09/2020,General services and support,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,BA13 4ES,2000015290,Defence equipment CLS/IOS service charge,"£172,660.22"
Ministry of Defence,Defence Science and Technology Laboratory,22/09/2020,Repairs & Maintenance,Enabling Divisions,EMCOR GROUP (UK) PLC,KT6 4BN,V - 0000083709 - 00336319,Repairs & Maintenance,"£172,489.10"
Ministry of Defence,Ministry of Defence,04/09/2020,Externally delivered education and training,Army Command,THE COLLEGES PARTNERSHIP LIMITED,DT11 8ST,502760,External military training ,"£172,380.97"
Ministry of Defence,Ministry of Defence,25/09/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,507050,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£171,188.60"
Ministry of Defence,Ministry of Defence,04/09/2020,Property leases,Joint Forces Command,PA CONSULTING SERVICES LTD,SG8 6DP,502686,Property dwellings private finance initiative - service concession arrangement service charge,"£170,000.00"
Ministry of Defence,Ministry of Defence,22/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,HARRIS CORPORATION,,3206962,Equipment support non-project costs,"£169,752.00"
Ministry of Defence,Ministry of Defence,24/09/2020,Development costs for military equipment,Defence Equipment and Support,RHEINMETALL BAE SYSTEMS LAND LIMITED,NP15 1XL,506637,Intangible fiscal asset  - in year capital addition,"£167,823.72"
Ministry of Defence,Ministry of Defence,14/09/2020,IT and communication services,Army Command,PA CONSULTING SERVICES LTD,SG8 6DP,504416,Information technology services,"£167,647.64"
Ministry of Defence,Ministry of Defence,24/09/2020,Research and development,Army Command,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,506908,Research and development at the pre main gate stage of a project,"£167,527.47"
Ministry of Defence,Ministry of Defence,15/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS DEFENCE AND SPACE LIMITED,NP10 8FZ,504772,Equipment support non-project costs,"£166,800.00"
Ministry of Defence,Ministry of Defence,14/09/2020,"Transportation of personnel, freight and travel expenses",Defence Equipment and Support,JAMES FISHER EVERARD LIMITED,EC2M 7JH,2000015384,Freight movement costs,"£166,760.67"
Ministry of Defence,Ministry of Defence,16/09/2020,General services and support,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,BA13 4ES,2000015407,Defence equipment CLS/IOS service charge,"£166,740.75"
Ministry of Defence,Ministry of Defence,08/09/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,503388,Fiscal asset under construction - capital in year addition,"£166,643.06"
Ministry of Defence,Ministry of Defence,21/09/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,505831,Estate core services charge,"£166,298.66"
Ministry of Defence,Ministry of Defence,07/09/2020,Research and development,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,502896,R+D PSS Non Frascati,"£165,547.85"
Ministry of Defence,Ministry of Defence,24/09/2020,Research and development,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,506640,R+D PSS Non Frascati,"£165,547.85"
Ministry of Defence,Ministry of Defence,03/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,502425,Equipment support project costs,"£165,180.00"
Ministry of Defence,Ministry of Defence,28/09/2020,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SO21 2JN,507461,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£163,911.00"
Ministry of Defence,Ministry of Defence,10/09/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,503948,Cost of food purchases,"£163,791.55"
Ministry of Defence,Ministry of Defence,14/09/2020,IT and communication services,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,504615,Information technology services,"£163,406.82"
Ministry of Defence,Ministry of Defence,01/09/2020,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SO21 2JN,501736,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£163,167.00"
Ministry of Defence,Ministry of Defence,18/09/2020,Inventory Accruals,Defence Equipment and Support,SURVITEC GROUP LIMITED,CH41 1HQ,505618,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£163,134.70"
Ministry of Defence,Ministry of Defence,01/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,"LOCKHEED MARTIN OVERSEAS, LLC",,2000015285,Equipment support project costs,"£161,875.59"
Ministry of Defence,Ministry of Defence,21/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,505936,Equipment support non-project costs,"£161,749.20"
Ministry of Defence,Ministry of Defence,23/09/2020,Externally delivered education and training,Army Command,MAINSTREAM TRAINING LIMITED,ME10 3RY,506484,External military training ,"£160,957.67"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2020,Sub Contracted Work,Divisions,THE UNIVERSITY OF SHEFFIELD,S10 2TN,V - 0000083477 - 00327941,Sub Contracted Work,"£160,765.00"
Ministry of Defence,Ministry of Defence,02/09/2020,Spend on Inventory - General,Defence Equipment and Support,PW DEFENCE LTD,DE72 3QJ,502287,Spend on Inventory - General,"£159,466.82"
Ministry of Defence,Ministry of Defence,21/09/2020,"Transportation of personnel, freight and travel expenses",Army Command,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,505849,Military short term detached duty,"£158,744.60"
Ministry of Defence,Ministry of Defence,09/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,503493,Equipment support non-project costs,"£158,439.60"
Ministry of Defence,UKHO,14/09/2020,Insurance - employers & vehicle liability,Finance Branch,Willis Limited,,2000095837,Insurance - employers & vehicle liability,"£158,318.01"
Ministry of Defence,Ministry of Defence,25/09/2020,Spend on Inventory - General,Defence Equipment and Support,ORACLECOMPONENTS LTD,CM18 6LY,507077,Spend on Inventory - General,"£158,004.24"
Ministry of Defence,Ministry of Defence,21/09/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,506061,Fiscal asset under construction - capital in year addition,"£157,797.14"
Ministry of Defence,Ministry of Defence,02/09/2020,Design services and minor equipment purchases,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,501939,Equipment support project costs,"£157,713.75"
Ministry of Defence,Ministry of Defence,08/09/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BABCOCK VEHICLE ENGINEERING LIMITED,WS2 8LD,503394,Fiscal asset under construction - capital in year addition,"£156,059.49"
Ministry of Defence,Ministry of Defence,29/09/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,507648,Fiscal asset under construction - capital in year addition,"£154,955.00"
Ministry of Defence,Ministry of Defence,22/09/2020,IT and communication services,Army Command,FUJITSU SERVICES LIMITED,EC2A 1SL,506284,Information technology services,"£154,804.82"
Ministry of Defence,Ministry of Defence,04/09/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,502620,Raw materials and consumable engineering and technical fiscal inventory purchased,"£154,104.68"
Ministry of Defence,Ministry of Defence,16/09/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,HOLYHEAD MARINE SERVICES LIMITED,LL65 1YB,504895,Capital spares engineering and technical inventory fiscal capital in year addition,"£153,890.40"
Ministry of Defence,Ministry of Defence,03/09/2020,IT and communication services,Army Command,COMPUTACENTER (UK) LIMITED,AL10 9TW,502478,IT Services -internal costs,"£153,846.14"
Ministry of Defence,UKHO,30/09/2020,Computer maintenance & hire,ICT Delivery Business Group,Chersoft Ltd EM,,2000095960,Computer maintenance & hire,"£153,827.86"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2020,Professional Services,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000083037 - 00335554,Professional Services,"£153,444.00"
Ministry of Defence,Ministry of Defence,08/09/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,503178,Spend on Inventory - General,"£150,459.29"
Ministry of Defence,Ministry of Defence,23/09/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000057685,Estate core services charge,"£150,281.39"
Ministry of Defence,Ministry of Defence,16/09/2020,Research and development,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,504965,R+D Proj Ac Pre MG DES Frasc,"£150,000.00"
Ministry of Defence,Ministry of Defence,21/09/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,505871,Fiscal asset under construction - capital in year addition,"£149,369.43"
