Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,04/05/2021,IT and communication services,Defence Equipment and Support,UNISYS LTD,WD3 9AB,552155,Information technology services,"£404,487.00"
Ministry of Defence,Ministry of Defence,21/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,F B HELISERVICES LTD,RG24 8AG,556428,Equipment support project costs,"£401,802.92"
Ministry of Defence,Ministry of Defence,14/05/2021,Purchase of inventory and services ,Army Command,SOLENT GATEWAY LIMITED,DN31 3UA,554607,Cost of other material consumed,"£401,573.13"
Ministry of Defence,Ministry of Defence,26/05/2021,Fuel for military use,Defence Equipment and Support,BOC LIMITED,M28 2UT,557202,Cost of industrial gas fuel consumed,"£400,268.62"
Ministry of Defence,Ministry of Defence,26/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,AIRBOSS-DEFENSE,,3207903,Single use military equipment asset under construction - capital in year addition,"£397,026.00"
Ministry of Defence,Ministry of Defence,04/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,551965,Fiscal asset under construction - capital in year addition,"£388,403.52"
Ministry of Defence,Ministry of Defence,04/05/2021,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,551949,Spend on Inventory - General,"£388,058.18"
Ministry of Defence,Ministry of Defence,20/05/2021,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,ATKINS LIMITED,WR5 1WS,555936,Fees for professional services excluding legal fees,"£386,049.35"
Ministry of Defence,Ministry of Defence,19/05/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,555906,Spend on Inventory - General,"£383,284.65"
Ministry of Defence,Ministry of Defence,27/05/2021,Estate management,DES Bespoke Trading Entity,AMEY DEFENCE SERVICES LIMITED,B75 7RL,557541,Estate core services charge,"£381,286.55"
Ministry of Defence,Ministry of Defence,11/05/2021,IT and communication services,Strategic Command,CGI IT UK LIMITED,CF31 9AP,553765,Information technology services,"£380,918.40"
Ministry of Defence,Ministry of Defence,04/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,552061,Single use military equipment asset under construction - capital in year addition,"£380,400.00"
Ministry of Defence,Ministry of Defence,14/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,554791,Equipment support project costs,"£378,770.87"
Ministry of Defence,Ministry of Defence,11/05/2021,IT and communication services,Air Command,FUJITSU SERVICES LIMITED,EC2A 1SL,553797,Information technology services,"£375,522.84"
Ministry of Defence,Ministry of Defence,04/05/2021,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MEARS LIMITED,RG24 8FW,552143,Rent land - non civil estate property + married quarter property,"£372,791.86"
Ministry of Defence,Ministry of Defence,14/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,554578,Fiscal asset under construction - capital in year addition,"£369,714.62"
Ministry of Defence,Ministry of Defence,25/05/2021,Estate management,Army Command,HOLDFAST TRAINING SERVICES LIMITED,ME4 4UG,556912,Estate + facilities management services - accommodation inventory + service,"£368,870.76"
Ministry of Defence,Ministry of Defence,06/05/2021,IT and communication services,Strategic Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,552670,Information technology services,"£367,389.06"
Ministry of Defence,Ministry of Defence,25/05/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,556906,Spend on Inventory - General,"£366,314.39"
Ministry of Defence,Ministry of Defence,12/05/2021,Spend on Inventory - General,Defence Equipment and Support,BioFire Defense LLC,,2000017304,Spend on Inventory - General,"£365,372.29"
Ministry of Defence,Ministry of Defence,05/05/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ROSELEAD LIMITED,CB1 2JD,552290,Property dwellings private finance initiative - service concession arrangement service charge,"£364,353.72"
Ministry of Defence,Ministry of Defence,21/05/2021,Transport hire charges,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,556281,Transport other hire charge,"£363,446.92"
Ministry of Defence,Ministry of Defence,24/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,556780,Equipment support project costs,"£363,044.45"
Ministry of Defence,Ministry of Defence,25/05/2021,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SO21 2JN,556894,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£362,899.01"
Ministry of Defence,Ministry of Defence,18/05/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,555284,Works - estate management,"£358,463.21"
Ministry of Defence,Ministry of Defence,05/05/2021,IT and communication services,DES Bespoke Trading Entity,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,552258,Information technology services,"£350,129.74"
Ministry of Defence,Ministry of Defence,07/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,553086,Single use military equipment asset under construction - capital in year addition,"£348,172.98"
Ministry of Defence,Ministry of Defence,06/05/2021,General services and support,Army Command,NEWMAN & SPURR CONSULTANCY  LIMITED,GU17 9AB,552828,Defence equipment CLS/IOS service charge,"£347,000.00"
Ministry of Defence,Ministry of Defence,26/05/2021,Property leases,Head Office and Corporate Services,RESTORE PLC,W1K 3JL,557477,Property dwellings operating lease,"£346,604.80"
Ministry of Defence,Ministry of Defence,11/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,553736,Equipment support non-project costs,"£346,450.42"
Ministry of Defence,Ministry of Defence,05/05/2021,IT and communication services,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,552319,Information technology services,"£346,245.56"
Ministry of Defence,Ministry of Defence,13/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,554230,Fiscal asset under construction - capital in year addition,"£345,562.98"
Ministry of Defence,Ministry of Defence,11/05/2021,IT and communication services,Army Command,FUJITSU SERVICES LIMITED,EC2A 1SL,553797,Information technology services,"£345,512.61"
Ministry of Defence,Ministry of Defence,19/05/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000062541,Works - estate management,"£344,986.65"
Ministry of Defence,Ministry of Defence,10/05/2021,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,553294,Cost of food services,"£344,295.61"
Ministry of Defence,Ministry of Defence,26/05/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,557212,Works - estate management,"£343,822.68"
Ministry of Defence,Ministry of Defence,24/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,556772,Post design services which are not capitalised,"£342,505.38"
Ministry of Defence,Ministry of Defence,12/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,553898,Fiscal asset under construction - capital in year addition,"£337,164.91"
Ministry of Defence,Ministry of Defence,04/05/2021,"Transportation of personnel, freight and travel expenses",Defence Equipment and Support,HELLMANN WORLDWIDE LOGISTICS LIMITED,WS13 8SX,552102,Freight movement costs,"£335,273.86"
Ministry of Defence,Ministry of Defence,06/05/2021,IT and communication services,Strategic Command,SERCO LIMITED,RG27 9UY,552623,IT Services -internal costs,"£333,090.88"
Ministry of Defence,Ministry of Defence,04/05/2021,Fees for professional services,Strategic Command,TPG SERVICES LIMITED,BA9 9FE,552125,Fees for professional services excluding legal fees,"£331,912.63"
Ministry of Defence,Ministry of Defence,14/05/2021,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,554791,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£327,371.94"
Ministry of Defence,Ministry of Defence,18/05/2021,Transport hire charges,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,555374,Transport other operating lease,"£327,064.23"
Ministry of Defence,Ministry of Defence,04/05/2021,IT and communication services,Air Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,551972,Information technology services,"£325,139.78"
Ministry of Defence,Ministry of Defence,17/05/2021,Fees for professional services,Air Command,MODIS INTERNATIONAL LTD,W1T 5AE,554927,FATS Through Life Support,"£324,257.50"
Ministry of Defence,Ministry of Defence,04/05/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,552150,Raw materials and consumable general inventory purchased,"£323,224.92"
Ministry of Defence,Ministry of Defence,17/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,555130,Post design services which are not capitalised,"£322,661.72"
Ministry of Defence,Ministry of Defence,04/05/2021,Inventory Accruals,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000062234,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£321,349.66"
Ministry of Defence,Ministry of Defence,04/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,MTU FRIEDRICHSHAFEN GMBH,,3207818,Single use military equipment asset under construction - capital in year addition,"£321,299.35"
Ministry of Defence,Ministry of Defence,27/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,557740,Fiscal asset under construction - capital in year addition,"£320,000.00"
Ministry of Defence,Ministry of Defence,10/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,553304,Post design services which are not capitalised,"£319,863.84"
Ministry of Defence,Ministry of Defence,17/05/2021,Purchase of inventory and services ,Head Office and Corporate Services,Merrill Lynch International,EC1A 1HQ,2000017332,Cost of other material consumed,"£318,190.14"
Ministry of Defence,Ministry of Defence,04/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,552105,Equipment support non-project costs,"£317,640.83"
Ministry of Defence,Ministry of Defence,04/05/2021,Design services and minor equipment purchases,Army Command,TROPIC AIR LTD,,2000017213,Purchase of medical support equipment excluding that supplied from the inventory system,"£317,602.65"
Ministry of Defence,Ministry of Defence,18/05/2021,Purchase of inventory and services ,Head Office and Corporate Services,GOLDMAN SACHS INTERNATIONAL,EC4A 2BB,2000017340,Cost of other material consumed,"£316,296.67"
Ministry of Defence,Ministry of Defence,27/05/2021,Spend on Inventory - General,Defence Equipment and Support,BBI SOLUTIONS OEM LIMITED,NP11 3EF,557673,Spend on Inventory - General,"£314,002.80"
Ministry of Defence,Ministry of Defence,14/05/2021,Development costs for military equipment,Defence Equipment and Support,SAAB AB (PUBL),,3207866,Intangible single use military equipment asset  - in year capital addition,"£313,186.50"
Ministry of Defence,Ministry of Defence,25/05/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,557073,Project works - United States forces/NATO,"£311,659.39"
Ministry of Defence,Ministry of Defence,19/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MORGAN SINDALL CONSTRUCTION & INFRASTRUCTURE LTD,CV21 2DW,555782,Fiscal asset under construction - capital in year addition,"£308,961.94"
Ministry of Defence,Ministry of Defence,18/05/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,T.G. POWER LTD,G51 3EQ,555210,Property dwellings private finance initiative - service concession arrangement service charge,"£308,030.48"
Ministry of Defence,Ministry of Defence,07/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,553172,Equipment support non-project costs,"£307,461.96"
Ministry of Defence,Ministry of Defence,17/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,CM2 8HN,554979,Equipment support project costs,"£303,759.00"
Ministry of Defence,Ministry of Defence,18/05/2021,Design services and minor equipment purchases,Army Command,MORSON HUMAN RESOURCES LIMITED,M50 1RD,555440,Equipment support project costs,"£302,301.98"
Ministry of Defence,Ministry of Defence,11/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,SAFRAN HELICOPTER ENGINES UK LIMITED,PO15 5RL,6000062330,Equipment support non-project costs,"£300,096.10"
Ministry of Defence,Ministry of Defence,06/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,552928,Fiscal asset under construction - capital in year addition,"£300,000.00"
Ministry of Defence,Ministry of Defence,06/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,552645,Equipment support non-project costs,"£296,460.00"
Ministry of Defence,Ministry of Defence,07/05/2021,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,553098,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£295,417.89"
Ministry of Defence,Ministry of Defence,18/05/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,2000017345,Defence equipment CLS/IOS service charge,"£295,384.98"
Ministry of Defence,Ministry of Defence,10/05/2021,Fees for professional services,Air Command,INZPIRE LIMITED,LN6 3TA,553502,Fees for professional services excluding legal fees,"£294,820.95"
Ministry of Defence,Ministry of Defence,24/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,OCCAR-EA,,6000062623,Equipment support project costs,"£294,174.44"
Ministry of Defence,Ministry of Defence,14/05/2021,IT and communication services,Strategic Command,CGI IT UK LIMITED,CF31 9AP,554712,Information technology services,"£292,794.00"
Ministry of Defence,Ministry of Defence,10/05/2021,Design services and minor equipment purchases,Army Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,553476,Equipment support non-project costs,"£292,442.83"
Ministry of Defence,Ministry of Defence,25/05/2021,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,557110,PSS Other Tech Support Exc R+D,"£291,780.00"
Ministry of Defence,Ministry of Defence,05/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,SAAB AB (PUBL),,3207831,Equipment support non-project costs,"£289,208.65"
Ministry of Defence,Ministry of Defence,21/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,556572,Fiscal asset under construction - capital in year addition,"£288,027.31"
Ministry of Defence,Ministry of Defence,21/05/2021,IT and communication services,Strategic Command,SOFTWAREONE UK LIMITED,SW19 3RQ,556511,Information technology services,"£287,509.20"
Ministry of Defence,Ministry of Defence,06/05/2021,Spend on Inventory - General,Defence Equipment and Support,CHEMRING COUNTERMEASURES LIMITED,SP4 6AS,552696,Spend on Inventory - General,"£286,164.00"
Ministry of Defence,UKHO,11/05/2021,Project External Costs,New Build,Hughes and Salvidge Ltd,,2000097655,Project External Costs,"£285,896.70"
Ministry of Defence,Ministry of Defence,24/05/2021,Research and development,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,556606,Research and development excluding defence science and technology laboratory,"£281,606.80"
Ministry of Defence,Ministry of Defence,04/05/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,552232,Spend on Inventory - General,"£281,098.80"
Ministry of Defence,Ministry of Defence,19/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,555840,Fiscal asset under construction - capital in year addition,"£279,213.59"
Ministry of Defence,Ministry of Defence,05/05/2021,IT and communication services,Strategic Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,552258,Information technology services,"£278,377.12"
Ministry of Defence,Ministry of Defence,18/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,555301,Single use military equipment asset under construction - capital in year addition,"£276,753.79"
Ministry of Defence,Ministry of Defence,17/05/2021,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,554828,Intangible single use military equipment asset  - in year capital addition,"£276,160.28"
Ministry of Defence,Ministry of Defence,18/05/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING (PORTSMOUTH) LIMITED,BR8 7AG,555272,Property dwellings private finance initiative - service concession arrangement service charge,"£271,605.76"
Ministry of Defence,Ministry of Defence,17/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,555124,Equipment support project costs,"£269,377.91"
Ministry of Defence,Ministry of Defence,27/05/2021,Medical treatment & stores and welfare services,Strategic Command,AAH PHARMACEUTICALS LTD,CV2 2TX,557651,Medical inventory and services excluding the inventory system,"£268,708.26"
Ministry of Defence,Ministry of Defence,17/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,555058,Equipment support non-project costs,"£266,655.90"
Ministry of Defence,Ministry of Defence,17/05/2021,Transport hire charges,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,555029,Transport other operating lease,"£264,339.94"
Ministry of Defence,Ministry of Defence,17/05/2021,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,555088,Works - civil estate,"£261,911.64"
Ministry of Defence,Ministry of Defence,11/05/2021,General services and support,Defence Equipment and Support,POWERFIELD LIMITED,CW7 2JZ,553734,Defence equipment CLS/IOS service charge,"£261,719.26"
Ministry of Defence,Ministry of Defence,05/05/2021,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,552601,Defence equipment CLS/IOS service charge,"£261,345.62"
Ministry of Defence,Ministry of Defence,27 May 2021,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,557541,Works - civil estate,"£258,942.10"
Ministry of Defence,Ministry of Defence,19/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000062541,Fiscal asset under construction - capital in year addition,"£252,973.67"
Ministry of Defence,Ministry of Defence,05/05/2021,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,AECOM LIMITED,AL1 3ER,552447,Fees for professional services excluding legal fees,"£249,635.66"
Ministry of Defence,Ministry of Defence,17/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,554879,Equipment support project costs,"£248,344.63"
Ministry of Defence,Ministry of Defence,19/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,EVENT HORIZON PYROTECHNICS  LIMITED,TA7 9BJ,555717,Equipment support project costs,"£248,158.69"
Ministry of Defence,Ministry of Defence,10/05/2021,General services and support,Strategic Command,CGG SERVICES (UK) LIMITED,RH10 9QN,553382,Purchase of defence support equipment below capitalisation threshold of £25k.,"£246,763.20"
Ministry of Defence,Ministry of Defence,06/05/2021,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,552655,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£246,087.10"
Ministry of Defence,Ministry of Defence,12/05/2021,Externally delivered education and training,Navy Command,QINETIQ LIMITED,GU14 0LX,553929,External military training ,"£245,138.00"
Ministry of Defence,Ministry of Defence,24/05/2021,Externally delivered education and training,Navy Command,PUBLIC GROUP INTERNATIONAL LIMITED,SW1A 2HU,556653,External military training ,"£244,000.00"
Ministry of Defence,Ministry of Defence,17/05/2021,General services and support,Strategic Command,CGG SERVICES (UK) LIMITED,RH10 9QN,555121,Purchase of defence support equipment below capitalisation threshold of £25k.,"£243,333.12"
Ministry of Defence,Ministry of Defence,27/05/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,557505,Works - estate management,"£242,197.51"
Ministry of Defence,Ministry of Defence,19/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,555491,Equipment support non-project costs,"£241,468.56"
Ministry of Defence,Ministry of Defence,27/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,557689,Equipment support non-project costs,"£241,468.56"
Ministry of Defence,Ministry of Defence,04/05/2021,Research and development,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,552106,Research and development excluding defence science and technology laboratory,"£240,000.00"
Ministry of Defence,Ministry of Defence,18/05/2021,Transport hire charges,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,555374,Transport other operating lease,"£239,788.79"
Ministry of Defence,Ministry of Defence,11/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,553705,Equipment support non-project costs,"£239,386.15"
Ministry of Defence,Ministry of Defence,14/05/2021,Spend on Inventory - General,Defence Equipment and Support,AMSAFE BRIDPORT LTD,DT6 3QU,554796,Spend on Inventory - General,"£238,867.74"
Ministry of Defence,Ministry of Defence,27/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS HAGGLUNDS AB,,3207912,Post design services which are not capitalised,"£236,621.40"
Ministry of Defence,Ministry of Defence,26/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,557344,Equipment support non-project costs,"£235,765.79"
Ministry of Defence,Ministry of Defence,12/05/2021,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,553981,Equipment support non-project costs,"£234,864.92"
Ministry of Defence,Ministry of Defence,11/05/2021,IT and communication services,Navy Command,FUJITSU SERVICES LIMITED,EC2A 1SL,553797,Computer equipment costing below the capitalisation threshold,"£233,295.99"
Ministry of Defence,Ministry of Defence,18/05/2021,Design services and minor equipment purchases,Navy Command,ATKINS LIMITED,SW1E 5BY,555180,Equipment support non-project costs,"£233,117.68"
Ministry of Defence,Ministry of Defence,04/05/2021,IT and communication services,Head Office and Corporate Services,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,551972,Information technology services,"£232,796.42"
Ministry of Defence,Ministry of Defence,18/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,NSAF LIMITED,NG7 2TD,6000062442,Single use military equipment asset under construction - capital in year addition,"£231,992.60"
Ministry of Defence,Ministry of Defence,12/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,553939,Equipment support non-project costs,"£231,872.44"
Ministry of Defence,Ministry of Defence,07/05/2021,Inventory Accruals,Defence Equipment and Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,553044,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£229,059.12"
Ministry of Defence,Ministry of Defence,04/05/2021,IT and communication services,Navy Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,551972,Information technology services,"£228,990.77"
Ministry of Defence,Ministry of Defence,26/05/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,557480,Project works - United States forces/NATO,"£228,558.46"
Ministry of Defence,Ministry of Defence,05/05/2021,Research and development,Defence Equipment and Support,ROSYTH ROYAL DOCKYARD LTD,KY11 2YD,552353,Feasibility studies covering concept/assessment phase costs,"£227,770.27"
Ministry of Defence,Ministry of Defence,05/05/2021,IT and communication services,Army Command,IBM UNITED KINGDOM LIMITED,PO6 3AU,552331,Information technology services,"£227,296.50"
Ministry of Defence,Ministry of Defence,18/05/2021,IT and communication services,Strategic Command,BMT DEFENCE AND SECURITY UK LIMITED,BA2 3DQ,555455,Information technology services,"£226,560.30"
Ministry of Defence,Ministry of Defence,24/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,556833,Equipment support non-project costs,"£224,833.96"
Ministry of Defence,Ministry of Defence,05/05/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,552599,Fiscal asset under construction - capital in year addition,"£224,563.08"
Ministry of Defence,Ministry of Defence,19/05/2021,Fuel for military use,Defence Equipment and Support,BOC LIMITED,M28 2UT,555469,Cost of industrial gas fuel consumed,"£223,983.31"
Ministry of Defence,Ministry of Defence,27/05/2021,Design services and minor equipment purchases,Defence Equipment and Support,UNITED TECHNOLOGIES CORPORATION,,2000017430,Equipment support non-project costs,"£221,564.25"
Ministry of Defence,Ministry of Defence,19/05/2021,NCA003-Estates-Equipment/Works,DIO-SSG,LEIDOS SD&A LTD,RG12 9HW,AP0221PC9113,NCA003-Estates-Equipment/Works,"£216,805.20"
Ministry of Defence,Ministry of Defence,06/05/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000062269,Spend on Inventory - General,"£216,785.66"
Ministry of Defence,Ministry of Defence,19/05/2021,Transport hire charges,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,555914,Transport other operating lease,"£215,009.09"
Ministry of Defence,Ministry of Defence,25/05/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WATES CONSTRUCTION LIMITED,KT22 7SW,557129,Fiscal asset under construction - capital in year addition,"£210,112.02"
Ministry of Defence,Ministry of Defence,17/05/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,BANNOCKBURN HOMES LIMITED,EH2 1DF,554817,Property dwellings private finance initiative - service concession arrangement service charge,"£209,182.27"
Ministry of Defence,Ministry of Defence,13/05/2021,Externally delivered education and training,Army Command,MAINSTREAM TRAINING LIMITED,ME10 3RY,554407,External military training ,"£208,613.77"
Ministry of Defence,Ministry of Defence,17/05/2021,Transport hire charges,Head Office and Corporate Services,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,555029,Transport other operating lease,"£207,444.52"
Ministry of Defence,Ministry of Defence,10/05/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,553493,Spend on Inventory - General,"£205,915.85"
Ministry of Defence,Ministry of Defence,19/05/2021,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,2208101,Defence equipment CLS/IOS service charge,"£205,704.15"
Ministry of Defence,Ministry of Defence,19/05/2021,IT and communication services,Strategic Command,SERCO LIMITED,RG27 9UY,555765,Information technology services,"£204,172.34"
Ministry of Defence,Ministry of Defence,04/05/2021,Externally delivered education and training,Army Command,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,552058,External military training ,"£202,892.67"
Ministry of Defence,Ministry of Defence,04/05/2021,IT and communication services,Head Office and Corporate Services,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,552018,IT Services -internal costs,"£201,690.00"
