Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,06/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,515907,Equipment support non-project costs,"£255,558.00"
Ministry of Defence,Ministry of Defence,04/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,ALLAN WEBB LTD,GL10 3RF,515342,Equipment support non-project costs,"£254,175.66"
Ministry of Defence,Ministry of Defence,19/11/2020,Spend on Inventory - General,Defence Equipment and Support,HOBSON INDUSTRIES LIMITED,LN11 9TR,518906,Spend on Inventory - General,"£250,642.68"
Ministry of Defence,Ministry of Defence,10/11/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,516647,Fiscal asset under construction - capital in year addition,"£250,574.30"
Ministry of Defence,Ministry of Defence,13/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,517461,Design services and minor equipment purchases,"£250,000.00"
Ministry of Defence,Ministry of Defence,19/11/2020,Medical treatment & stores and welfare services,Army Command,PHARMED UK LIMITED,OX16 3TB,518759,Medical inventory and services excluding the inventory system,"£249,492.00"
Ministry of Defence,Ministry of Defence,19/11/2020,General services and support,Navy Command,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,518892,Purchase of defence support equipment below capitalisation threshold of £25k.,"£248,882.64"
Ministry of Defence,Ministry of Defence,17/11/2020,Fees for professional services,Army Command,SOGETI UK LIMITED,EC2M 7AD,518266,Fees for professional services excluding legal fees,"£247,417.53"
Ministry of Defence,Ministry of Defence,25/11/2020,Externally delivered education and training,Army Command,MAINSTREAM TRAINING LIMITED,ME10 3RY,520223,External military training ,"£247,114.93"
Ministry of Defence,Ministry of Defence,12/11/2020,General services and support,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,517032,Defence equipment CLS/IOS service charge,"£245,876.00"
Ministry of Defence,Ministry of Defence,02/11/2020,Externally delivered education and training,Navy Command,QINETIQ LIMITED,GU14 0LX,514341,External military training ,"£245,138.00"
Ministry of Defence,Ministry of Defence,12/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,517116,Works - estate management,"£245,030.88"
Ministry of Defence,Ministry of Defence,02/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,514347,Equipment support non-project costs,"£243,087.66"
Ministry of Defence,Ministry of Defence,27/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,POLARIS BRITAIN LIMITED,B46 1JH,3207184,Purchase of buildings and military equipment ,"£242,094.67"
Ministry of Defence,Ministry of Defence,16/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,517713,Design services and minor equipment purchases,"£241,499.71"
Ministry of Defence,Ministry of Defence,16/11/2020,General services and support,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,517863,Defence equipment CLS/IOS service charge,"£239,271.72"
Ministry of Defence,Ministry of Defence,18/11/2020,Externally delivered education and training,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,518523,External training - civilian,"£239,249.30"
Ministry of Defence,Ministry of Defence,02/11/2020,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SE1 9PZ,514416,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£237,064.08"
Ministry of Defence,Ministry of Defence,27/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,520668,Equipment support non-project costs,"£234,435.51"
Ministry of Defence,Ministry of Defence,25/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,520050,Purchase of buildings and military equipment ,"£233,048.40"
Ministry of Defence,Ministry of Defence,11/11/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,516874,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£233,007.86"
Ministry of Defence,Ministry of Defence,17/11/2020,Purchase of information and communications technology,Joint Forces Command,FUJITSU SERVICES LIMITED,EC2A 1SL,518022,IT + communications asset - in year capital addition,"£232,368.94"
Ministry of Defence,Ministry of Defence,16/11/2020,IT and communication services,Navy Command,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,517688,Information technology services,"£231,523.95"
Ministry of Defence,Ministry of Defence,03/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,514816,Fiscal asset under construction - capital in year addition,"£231,489.00"
Ministry of Defence,Ministry of Defence,10/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MAN TRUCK & BUS UK LTD,SN5 8YU,516678,Fiscal asset under construction - capital in year addition,"£231,277.15"
Ministry of Defence,Ministry of Defence,20/11/2020,Design services and minor equipment purchases,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,519072,Equipment support non-project costs,"£230,913.00"
Ministry of Defence,Ministry of Defence,04/11/2020,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,515320,Equipment support non-project costs,"£228,990.25"
Ministry of Defence,Royal Hospital Chelsea,27.11.2020,Purchased Services,Royal Hospital Chelsea,SKYES & SON LTD,WC2R 3JF,PIN133030,Maintenanace,"£228,651.30"
Ministry of Defence,Ministry of Defence,06/11/2020,Research and development,Army Command,QINETIQ LIMITED,GU14 0LX,515941,R+D Proj Ac Pre MG DES Frasc,"£228,115.64"
Ministry of Defence,Ministry of Defence,27/11/2020,Research and development,Defence Equipment and Support,OCCAR-EA,,6000059109,Research and development,"£228,083.78"
Ministry of Defence,Ministry of Defence,04/11/2020,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MEARS LIMITED,RG24 8FW,514962,Rent land - non civil estate property + married quarter property,"£227,661.66"
Ministry of Defence,Ministry of Defence,11/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON BBN TECHNOLOGIES CORP,,2000015881,Equipment support non-project costs,"£227,351.24"
Ministry of Defence,Ministry of Defence,26/11/2020,Purchase of inventory and services ,Defence Equipment and Support,AMETEK AIRTECHNOLOGY GROUP LIMITED,TW16 7EF,520523,Purchase of inventory and services ,"£224,105.28"
Ministry of Defence,Ministry of Defence,23/11/2020,Transport hire charges,Army Command,DAWSONGROUP TRUCK AND TRAILER LIMITED,MK15 8JH,519323,Transport other operating lease,"£223,653.83"
Ministry of Defence,Ministry of Defence,25/11/2020,Inventory Accruals,Defence Equipment and Support,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,519991,Inventory Accruals,"£223,312.80"
Ministry of Defence,Ministry of Defence,24/11/2020,IT and communication services,Army Command,IBM UNITED KINGDOM LIMITED,PO6 3AU,519893,Information technology services,"£219,385.67"
Ministry of Defence,Ministry of Defence,02/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,514373,Design services and minor equipment purchases,"£218,267.46"
Ministry of Defence,Ministry of Defence,20/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,519230,Design services and minor equipment purchases,"£217,188.13"
Ministry of Defence,Ministry of Defence,13/11/2020,Research and development,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,517480,Research and development,"£217,174.72"
Ministry of Defence,Ministry of Defence,17/11/2020,Inventory Accruals,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,517999,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£215,503.34"
Ministry of Defence,Ministry of Defence,26/11/2020,Research and development,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,520448,Research and development,"£213,270.56"
Ministry of Defence,Ministry of Defence,02/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,514608,Project works - United States forces/NATO,"£210,336.03"
Ministry of Defence,Ministry of Defence,17/11/2020,IT and communication services,Army Command,FUJITSU SERVICES LIMITED,EC2A 1SL,518022,Information technology services,"£210,152.94"
Ministry of Defence,Ministry of Defence,27/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,520714,Design services and minor equipment purchases,"£208,141.20"
Ministry of Defence,Ministry of Defence,03/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,514803,Design services and minor equipment purchases,"£208,137.66"
Ministry of Defence,Ministry of Defence,23/11/2020,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,2207491,General services and support,"£207,301.53"
Ministry of Defence,Ministry of Defence,04/11/2020,Research and development,Army Command,QINETIQ LIMITED,GU14 0LX,515270,Reasearch+Development Frasc,"£206,925.82"
Ministry of Defence,Ministry of Defence,13/11/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,517653,Fiscal asset under construction - capital in year addition,"£205,501.11"
Ministry of Defence,Ministry of Defence,25/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,520045,Works - estate management,"£204,805.77"
Ministry of Defence,Ministry of Defence,26/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,TEST-FUCHS GMBH,,6000059087,Equipment support non-project costs,"£204,391.84"
Ministry of Defence,Ministry of Defence,23/11/2020,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,519458,Cost of clothing and textile services received,"£202,794.62"
Ministry of Defence,UKHO,03/11/2020,Project External Costs,Transformation,Mastek UK Ltd,,2000096234,Project External Costs,"£202,600.00"
Ministry of Defence,Ministry of Defence,25/11/2020,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,520045,Works - civil estate,"£202,566.16"
Ministry of Defence,Ministry of Defence,24/11/2020,Development costs for military equipment,Defence Equipment and Support,KAON LIMITED,GU1 4QU,519697,Development costs for military equipment,"£200,768.00"
Ministry of Defence,Ministry of Defence,18/11/2020,Development costs for military equipment,Defence Equipment and Support,PROVIDENCE GLOBAL ITF LTD,HR2 8JS,518551,Development costs for military equipment,"£200,517.36"
Ministry of Defence,Ministry of Defence,27/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,520813,Fiscal asset under construction - capital in year addition,"£200,000.00"
Ministry of Defence,Ministry of Defence,27/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,520767,Design services and minor equipment purchases,"£200,000.00"
Ministry of Defence,Ministry of Defence,20/11/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,519228,Fiscal asset under construction - capital in year addition,"£200,000.00"
Ministry of Defence,Ministry of Defence,13/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,517653,Works services - excluding United States forces/NATO + married quarters,"£199,099.27"
Ministry of Defence,Ministry of Defence,26/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,NORTHROP GRUMMAN UK LIMITED,SW1Y 4EJ,2000016013,Equipment support project costs,"£198,831.45"
Ministry of Defence,Ministry of Defence,13/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,517547,Purchase of buildings and military equipment ,"£198,590.37"
Ministry of Defence,Ministry of Defence,12/11/2020,Fees for professional services,Army Command,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,517358,Fees for professional services excluding legal fees,"£197,678.80"
Ministry of Defence,Ministry of Defence,06/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,515902,Equipment support project costs,"£195,932.33"
Ministry of Defence,Ministry of Defence,13/11/2020,Spend on Inventory - General,Defence Equipment and Support,HOBSON INDUSTRIES LIMITED,LN11 9TR,517418,Spend on Inventory - General,"£194,606.20"
Ministry of Defence,Ministry of Defence,27/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,520634,Project works - United States forces/NATO,"£193,890.78"
Ministry of Defence,Ministry of Defence,06/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,515858,Equipment support non-project costs,"£193,723.42"
Ministry of Defence,Ministry of Defence,06/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,TRL TECHNOLOGY LTD,GL20 8DN,516007,Purchase of buildings and military equipment ,"£193,686.83"
Ministry of Defence,Ministry of Defence,20/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,519205,Post design services which are not capitalised,"£192,736.80"
Ministry of Defence,Ministry of Defence,10/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,516663,Design services and minor equipment purchases,"£192,726.00"
Ministry of Defence,Ministry of Defence,24/11/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,519814,Spend on Inventory - General,"£192,539.29"
Ministry of Defence,Ministry of Defence,02/11/2020,Spend on Inventory - General,Defence Equipment and Support,CHEMRING ENERGETICS UK LIMITED,KA20 3LN,514426,Spend on Inventory - General,"£191,408.10"
Ministry of Defence,Ministry of Defence,13/11/2020,Spend on Inventory - General,Defence Equipment and Support,GENERAL DYNAMICS ORDNANCE AND  TACTICAL SYSTEMS-CANADA INC,J5Z 2P4,2207452,Spend on Inventory - General,"£190,615.27"
Ministry of Defence,Ministry of Defence,11/11/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,516958,Fiscal asset under construction - capital in year addition,"£187,693.73"
Ministry of Defence,Ministry of Defence,12/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,517337,Purchase of buildings and military equipment ,"£187,076.00"
Ministry of Defence,Ministry of Defence,27/11/2020,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,ATKINS LIMITED,WR5 1WS,520884,Fees for professional services excluding legal fees,"£186,661.95"
Ministry of Defence,Ministry of Defence,05/11/2020,IT and communication services,Army Command,IBM UNITED KINGDOM LIMITED,PO6 3AU,515571,Information technology services,"£185,056.09"
Ministry of Defence,Ministry of Defence,02/11/2020,General services and support,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,514450,Defence equipment CLS/IOS service charge,"£184,457.10"
Ministry of Defence,Ministry of Defence,20/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,519020,Design services and minor equipment purchases,"£184,186.61"
Ministry of Defence,Ministry of Defence,11/11/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,516938,Fiscal asset under construction - capital in year addition,"£184,060.19"
Ministry of Defence,Ministry of Defence,18/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,L3 MAPPS LIMITED,BS32 4SR,518533,Design services and minor equipment purchases,"£183,795.78"
Ministry of Defence,Ministry of Defence,24/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,C SOFTWARE LIMITED,GL20 8DN,519772,Design services and minor equipment purchases,"£183,330.00"
Ministry of Defence,Ministry of Defence,25/11/2020,NCA003-Estates-Eqipment/Works,DIO-SSG,360 VISION TECHNOLOGY LTD,WA7 1SY,AP0820PC8941,NCA003-Estates-Eqipment/Works,"£182,212.80"
Ministry of Defence,Ministry of Defence,05/11/2020,IT and communication services,Army Command,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,515654,Information technology services,"£182,045.81"
Ministry of Defence,Ministry of Defence,23/11/2020,Research and development,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,519550,Research and development,"£181,250.40"
Ministry of Defence,Ministry of Defence,11/11/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,516951,Capital spares engineering and technical inventory fiscal capital in year addition,"£180,788.00"
Ministry of Defence,Ministry of Defence,26/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,520248,Purchase of buildings and military equipment ,"£180,559.00"
Ministry of Defence,Ministry of Defence,05/11/2020,Externally delivered education and training,Army Command,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,515670,External military training ,"£180,555.04"
Ministry of Defence,Ministry of Defence,05/11/2020,Externally delivered education and training,Army Command,BABCOCK TRAINING LIMITED,RG2 9NH,515639,External military training ,"£180,127.67"
Ministry of Defence,Ministry of Defence,05/11/2020,Fees for professional services,Navy Command,TECHMODAL LIMITED,BS1 4ND,515765,Fees for professional services excluding legal fees,"£177,954.07"
Ministry of Defence,Ministry of Defence,06/11/2020,Inventory Accruals,Defence Equipment and Support,THALES UK LIMITED,G51 4BZ,515857,Inventory Accruals,"£175,386.00"
Ministry of Defence,Ministry of Defence,24/11/2020,Purchase of information and communications technology,Air Command,TRI-TECH ENGINEERING LIMITED,ST6 4BF,519709,IT + communications asset - in year capital addition,"£174,588.72"
Ministry of Defence,Ministry of Defence,06/11/2020,General services and support,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,515872,General services and support,"£173,845.00"
Ministry of Defence,Ministry of Defence,05/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MAN TRUCK & BUS UK LTD,SN5 8YU,515609,Fiscal asset under construction - capital in year addition,"£173,457.86"
Ministry of Defence,Ministry of Defence,16/11/2020,Medical treatment & stores and welfare services,Joint Forces Command,SPIRE HEALTHCARE LIMITED,EC4Y 8EN,517853,Medical health services,"£173,401.57"
Ministry of Defence,Ministry of Defence,16/11/2020,General services and support,Defence Equipment and Support,RHEINMETALL BAE SYSTEMS LAND LIMITED,NP15 1XL,517820,General services and support,"£173,354.17"
Ministry of Defence,Ministry of Defence,11/11/2020,Research and development,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,516881,Research and development,"£173,239.40"
Ministry of Defence,Ministry of Defence,16/11/2020,Transport hire charges,Head Office and Corporate Services,BABCOCK LAND LIMITED,BH23 6BS,517786,Transport other operating lease,"£172,632.82"
Ministry of Defence,Ministry of Defence,06/11/2020,Purchase of inventory and services ,Defence Equipment and Support,ASE CORPORATE EYECARE LIMITED,TN32 5ZG,515899,Purchase of inventory and services ,"£172,225.20"
Ministry of Defence,Ministry of Defence,04/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,RHEINMETALL BAE SYSTEMS LAND LIMITED,NP15 1XL,514967,Equipment support non-project costs,"£170,950.00"
Ministry of Defence,Ministry of Defence,11/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,BA13 4ES,516879,Design services and minor equipment purchases,"£170,487.60"
Ministry of Defence,Ministry of Defence,16/11/2020,Fees for professional services,Army Command,ERNST & YOUNG LLP,SE1 2AF,517862,Fees for professional services excluding legal fees,"£170,418.00"
Ministry of Defence,Ministry of Defence,26/11/2020,Property leases,Joint Forces Command,PA CONSULTING SERVICES LTD,SG8 6DP,520415,Property dwellings private finance initiative - service concession arrangement service charge,"£170,000.00"
Ministry of Defence,Ministry of Defence,17/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,517962,Design services and minor equipment purchases,"£169,056.70"
Ministry of Defence,Ministry of Defence,20/11/2020,Fuel for military use,Defence Equipment and Support,WEB OIL LIMITED,LL11 6BB,519299,Fuel for military use,"£168,418.99"
Ministry of Defence,Ministry of Defence,23/11/2020,Research and development,Army Command,QINETIQ LIMITED,GU14 0LX,519550,Reasearch+Development Frasc,"£168,330.00"
Ministry of Defence,Ministry of Defence,18/11/2020,Rental of plant and machinery,Defence Equipment and Support,ALC (SPC) LIMITED,OX25 2LD,518477,Plant + machinery private finance initiative - service concession arrangements service charge,"£167,307.73"
Ministry of Defence,Ministry of Defence,25/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000059069,Design services and minor equipment purchases,"£166,288.68"
Ministry of Defence,Ministry of Defence,23/11/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,519610,Fiscal asset under construction - capital in year addition,"£165,754.66"
Ministry of Defence,Ministry of Defence,16/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,RHEINMETALL BAE SYSTEMS LAND LIMITED,NP15 1XL,517820,Design services and minor equipment purchases,"£165,619.25"
Ministry of Defence,Ministry of Defence,02/11/2020,"Transportation of personnel, freight and travel expenses",Joint Forces Command,SERCO LIMITED,RG27 9UY,514495,Military short term detached duty,"£165,230.32"
Ministry of Defence,Ministry of Defence,11/11/2020,Research and development,Defence Equipment and Support,LEONARDO MW LTD,SS14 3EL,516959,Research and development,"£165,060.00"
Ministry of Defence,Ministry of Defence,25/11/2020,Estate management,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,519941,Estate management,"£164,260.08"
Ministry of Defence,Ministry of Defence,24/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,519627,Equipment support non-project costs,"£164,073.48"
Ministry of Defence,Ministry of Defence,11/11/2020,Development costs for military equipment,Defence Equipment and Support,RAYTHEON BBN TECHNOLOGIES CORP,,2000015881,Intangible fiscal asset  - in year capital addition,"£163,620.47"
Ministry of Defence,Ministry of Defence,26/11/2020,Design services and minor equipment purchases,Joint Forces Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,520542,Equipment support project costs,"£163,500.00"
Ministry of Defence,Ministry of Defence,20/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,519148,Single use military equipment asset under construction - capital in year addition,"£163,440.00"
Ministry of Defence,Ministry of Defence,04/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,514968,Fiscal asset under construction - capital in year addition,"£160,960.02"
Ministry of Defence,Ministry of Defence,17/11/2020,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,517980,PSS Other Tech Support Exc R+D,"£159,881.20"
Ministry of Defence,Ministry of Defence,24/11/2020,Fuel for military use,Defence Equipment and Support,CERTAS ENERGY UK LIMITED,WA3 6XG,519883,Fuel for military use,"£159,044.38"
Ministry of Defence,DECA,30/11/2020,DECA - Prev Business Stream 3,Works - New Facilities Contract Oct 20,EMCOR Group (UK) PLC,SO53 3YE,CO004,Site costs,"£159,040.88"
Ministry of Defence,Ministry of Defence,24/11/2020,Fees for professional services,Head Office and Corporate Services,KPMG LLP,WD17 1DE,519637,The provision of advice and assistance relating to the strategy of an organisation,"£157,428.00"
Ministry of Defence,Ministry of Defence,12/11/2020,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,517121,Development costs for military equipment,"£156,539.08"
Ministry of Defence,Ministry of Defence,10/11/2020,IT and communication services,Joint Forces Command,MASTEK (UK) LTD,RG1 8BW,516498,Information technology services,"£155,445.00"
Ministry of Defence,Ministry of Defence,25/11/2020,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,520013,Information technology services,"£154,104.73"
Ministry of Defence,Ministry of Defence,10/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,516641,Design services and minor equipment purchases,"£153,911.61"
Ministry of Defence,UKHO,27/11/2020,Computer maintenance & hire,ICT Delivery Business Group,Chersoft Ltd EM,,2000096427,Computer maintenance & hire,"£153,827.86"
Ministry of Defence,Ministry of Defence,09/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,516284,Design services and minor equipment purchases,"£152,879.23"
Ministry of Defence,Ministry of Defence,06/11/2020,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,515891,Defence equipment CLS/IOS service charge,"£151,678.38"
Ministry of Defence,Ministry of Defence,25/11/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,520130,Equipment support non-project costs,"£151,510.69"
Ministry of Defence,Ministry of Defence,19/11/2020,Enabling Services,Joint Forces Command,QINETIQ LIMITED,GU14 0LX,518780,PSS Other Tech Support Exc R+D,"£151,378.80"
Ministry of Defence,Ministry of Defence,10/11/2020,Fuel for military use,Defence Equipment and Support,BOC LIMITED,GU2 7XY,516438,Cost of industrial gas fuel consumed,"£150,922.42"
Ministry of Defence,Ministry of Defence,24/11/2020,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3207175,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£149,943.96"
Ministry of Defence,Ministry of Defence,09/11/2020,Fees for professional services,DES Bespoke Trading Entity,FRAZER-NASH CONSULTANCY LIMITED,BS1 5TE,516137,FATS Through Life Support,"£149,538.34"
Ministry of Defence,Ministry of Defence,05/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,515566,Fiscal asset under construction - capital in year addition,"£149,399.00"
Ministry of Defence,Ministry of Defence,16/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,517846,Works - estate management,"£148,335.58"
Ministry of Defence,Ministry of Defence,25/11/2020,"Transportation of personnel, freight and travel expenses",Joint Forces Command,CPPC LOGISTIC GROUP OF COMPANIES LIMITED,,6000059062,Freight movement costs,"£148,224.36"
Ministry of Defence,Ministry of Defence,20/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,519015,Works - estate management,"£148,110.01"
Ministry of Defence,Ministry of Defence,27/11/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,520888,Works - estate management,"£147,676.01"
Ministry of Defence,Ministry of Defence,24/11/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,ENTERPRISE CONTROL SYSTEMS LIMITED,NN12 8WJ,519701,Purchase of buildings and military equipment ,"£147,482.30"
Ministry of Defence,Ministry of Defence,16/11/2020,IT and communication services,Army Command,DELOITTE LLP,MK9 1FD,517818,Information technology services,"£146,988.00"
