Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135145,Clothing,£484.76
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135149,Clothing,£484.76
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135152,Clothing,£484.76
Ministry of Defence,Ministry of Defence,10/11/2021,External Education + Training,Strategic Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,589553,External Training Mil.,£481.47
Ministry of Defence,Ministry of Defence,19/11/2021,P+M General Services,Navy Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,591815,P+M General Services,£480.00
Ministry of Defence,Ministry of Defence,25/11/2021,Other Materiel Consumed,DES Bespoke Trading Entity,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,592902,Other Materiel Consumed,£479.40
Ministry of Defence,Ministry of Defence,17/11/2021,Telecomms + IT non capital,Strategic Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,590926,IT+Comms Internal Costs,£479.26
Ministry of Defence,Ministry of Defence,01/11/2021,Telecomms + IT non capital,Army Command,CDW LIMITED,EC4M 7RB,587302,IT+Comms Internal Costs,£479.03
Ministry of Defence,Ministry of Defence,10/11/2021,P+M General Services,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007278,P+M General Services,£464.04
Ministry of Defence,Ministry of Defence,23/11/2021,Telecomms + IT non capital,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,592354,IT+Comms Internal Costs,£462.00
Ministry of Defence,Ministry of Defence,04/11/2021,Other Materiel Consumed,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,588598,Other Materiel Consumed,£458.76
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,590591,IT+Comms Internal Costs,£454.35
Ministry of Defence,Ministry of Defence,10/11/2021,Fees for Prof Services,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,589553,Fees for Other Prof Services,£447.09
Ministry of Defence,Ministry of Defence,25/11/2021,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,592701,IT+Comms Internal Costs,£444.00
Ministry of Defence,Ministry of Defence,25/11/2021,Raw Materials + Consumables,Navy Command,SECURITY SERVICES GROUP,SN6 8LA,592879,RMC General,£441.60
Ministry of Defence,Ministry of Defence,01/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007249,IT+Comms Internal Costs,£440.72
Ministry of Defence,Ministry of Defence,12/11/2021,Administration Pmnts+Cash loss,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007288,Administration Pmnts,£439.80
Ministry of Defence,Ministry of Defence,26/11/2021,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007325,Entertainment + Hospitality,£439.73
Ministry of Defence,Ministry of Defence,17/11/2021,Telecomms + IT non capital,Army Command,CDW LIMITED,EC4M 7RB,591080,IT+Comms Internal Costs,£438.24
Ministry of Defence,Ministry of Defence,19/11/2021,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,591815,IT+Comms Internal Costs,£432.00
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135166,Clothing,£429.29
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135167,Clothing,£429.29
Ministry of Defence,Ministry of Defence,03/11/2021,Defence Equip General Services,Air Command,XMA LTD,NG11 7EP,587937,Defence Equip General Services,£421.92
Ministry of Defence,Ministry of Defence,17/11/2021,P+M General Services,Strategic Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,590926,P+M General Services,£420.00
Ministry of Defence,Royal Hospital Chelsea,19.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135120,Clothing,£416.78
Ministry of Defence,Royal Hospital Chelsea,19.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135121,Clothing,£416.78
Ministry of Defence,Royal Hospital Chelsea,19.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135125,Clothing,£416.78
Ministry of Defence,Ministry of Defence,03/11/2021,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,588060,IT+Comms Internal Costs,£416.40
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135165,Clothing,£397.46
Ministry of Defence,Ministry of Defence,25/11/2021,Raw Materials + Consumables,Air Command,SECURITY SERVICES GROUP,SN6 8LA,592879,RMC General,£396.00
Ministry of Defence,Ministry of Defence,23/11/2021,Rental Payments - Transport,Air Command,AGILITY PROJECT LOGISTICS LIMITED,TW14 0NG,6000066267,Rental Payments-Transport-Oth,£387.79
Ministry of Defence,Ministry of Defence,26/11/2021,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007324,Military Detached Duty,£383.61
Ministry of Defence,Ministry of Defence,10/11/2021,Research+Development Expend,Strategic Command,BOXXE LIMITED,YO31 7RE,589387,Research+Development Expend,£383.27
Ministry of Defence,Ministry of Defence,03/11/2021,Rental Payments - Transport,Navy Command,AGILITY PROJECT LOGISTICS LIMITED,TW14 0NG,6000065956,Rental Payments-Transport-Oth,£375.18
Ministry of Defence,Ministry of Defence,04/11/2021,Other Materiel Consumed,Head Office and Corporate Services,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,588598,Other Materiel Consumed,£374.84
Ministry of Defence,Ministry of Defence,29/11/2021,Transportation + Movement,Navy Command,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,593321,Military Detached Duty,£374.80
Ministry of Defence,Ministry of Defence,10/11/2021,Med/Welfare/Soc+Rec Costs,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,589534,Recreation Costs,£373.66
Ministry of Defence,Ministry of Defence,23/11/2021,Telecomms + IT non capital,DES Bespoke Trading Entity,BOXXE LIMITED,YO31 7RE,592170,IT+Comms Internal Costs,£360.00
Ministry of Defence,Ministry of Defence,17/11/2021,Other Materiel Consumed,Strategic Command,AKHTER COMPUTERS LIMITED,CM18 7PN,590973,Other Materiel Consumed,£358.80
Ministry of Defence,Ministry of Defence,01/11/2021,Other Materiel Consumed,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,587469,Other Materiel Consumed,£352.83
Ministry of Defence,Ministry of Defence,26/11/2021,Telecomms + IT non capital,Defence Equipment and Support,AKHTER COMPUTERS LIMITED,CM18 7PN,593067,IT+Comms Rental Payments,£347.88
Ministry of Defence,Ministry of Defence,12/11/2021,External Education + Training,Strategic Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,590352,External Training Mil.,£346.50
Ministry of Defence,Ministry of Defence,03/11/2021,Other Materiel Consumed,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,587903,Other Materiel Consumed,£342.31
Ministry of Defence,Ministry of Defence,02/11/2021,P+M General Services,Defence Equipment and Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,587801,P+M General Services,£330.00
Ministry of Defence,Ministry of Defence,29/11/2021,Other Materiel Consumed,Army Command,BANNER GROUP LIMITED,S9 1XU,593269,Other Materiel Consumed,£329.26
Ministry of Defence,Ministry of Defence,10/11/2021,Defence Equip General Services,Defence Equipment and Support,AKHTER COMPUTERS LIMITED,CM18 7PN,589534,Defence Eqpt Serv Chrge+Off BS,£327.60
Ministry of Defence,Ministry of Defence,17/11/2021,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,590973,IT+Comms Internal Costs,£325.82
Ministry of Defence,Ministry of Defence,18/11/2021,P+M General Services,Defence Equipment and Support,BOXXE LIMITED,YO31 7RE,591320,P+M General Services,£323.23
Ministry of Defence,Ministry of Defence,12/11/2021,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,590091,IT+Comms Internal Costs,£322.18
Ministry of Defence,Ministry of Defence,29/11/2021,Telecomms + IT non capital,Navy Command,INSIGHT DIRECT (U K) LTD,S9 2BU,593377,IT+Comms Internal Costs,£321.84
Ministry of Defence,Ministry of Defence,05/11/2021,Telecomms + IT non capital,Defence Equipment and Support,SOFTWAREONE UK LIMITED,SW19 3RQ,2000018644,IT+Comms Rental Payments,£319.88
Ministry of Defence,Ministry of Defence,25/11/2021,Other Materiel Consumed,Head Office and Corporate Services,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,592902,Other Materiel Consumed,£318.54
Ministry of Defence,Ministry of Defence,19/11/2021,P+M General Services,Defence Nuclear Organisation,BOXXE LIMITED,YO31 7RE,591593,P+M General Services,£315.50
Ministry of Defence,Ministry of Defence,02/11/2021,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007254,Entertainment + Hospitality,£312.80
Ministry of Defence,Ministry of Defence,19/11/2021,Telecomms + IT non capital,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,591815,IT+Comms Internal Costs,£312.00
Ministry of Defence,Ministry of Defence,03/11/2021,Other Materiel Consumed,Defence Nuclear Organisation,XMA LTD,NG11 7EP,587937,Other Materiel Consumed,£310.53
Ministry of Defence,Ministry of Defence,26/11/2021,Med/Welfare/Soc+Rec Costs,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007323,Medical Costs,£307.82
Ministry of Defence,Ministry of Defence,18/11/2021,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,591320,IT+Comms Internal Costs,£306.74
Ministry of Defence,Ministry of Defence,17/11/2021,Telecomms + IT non capital,Army Command,BANNER GROUP LIMITED,S9 1XU,591114,IT+Comms Internal Costs,£304.68
Ministry of Defence,Ministry of Defence,26/11/2021,Other Materiel Consumed,Strategic Command,AKHTER COMPUTERS LIMITED,CM18 7PN,593067,Other Materiel Consumed,£304.31
Ministry of Defence,Ministry of Defence,12/11/2021,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007290,Military Detached Duty,£303.46
Ministry of Defence,Ministry of Defence,19/11/2021,Telecomms + IT non capital,Strategic Command,BANNER GROUP LIMITED,S9 1XU,591557,IT+Comms Internal Costs,£302.76
Ministry of Defence,Ministry of Defence,22/11/2021,Other Materiel Consumed,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,591913,Other Materiel Consumed,£302.12
Ministry of Defence,Ministry of Defence,18/11/2021,P+M General Services,Defence Equipment and Support,VEOLIA ES (UK) LIMITED,WS11 8JP,591368,P+M General Services,£302.00
Ministry of Defence,Ministry of Defence,22/11/2021,Other Materiel Consumed,Head Office and Corporate Services,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,591913,Other Materiel Consumed,£301.92
Ministry of Defence,Ministry of Defence,25/11/2021,Transportation + Movement,Defence Equipment and Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,592874,Transport + Movement Freight,£301.28
Ministry of Defence,Ministry of Defence,26/11/2021,Telecomms + IT non capital,Defence Equipment and Support,AKHTER COMPUTERS LIMITED,CM18 7PN,593067,IT+Comms Internal Costs,£299.88
Ministry of Defence,Ministry of Defence,04/11/2021,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,588344,IT+Comms Internal Costs,£299.70
Ministry of Defence,Royal Hospital Chelsea,19.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135119,Clothing,£297.85
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007278,IT+Comms Internal Costs,£296.05
Ministry of Defence,Ministry of Defence,19/11/2021,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,591593,IT+Comms Internal Costs,£295.58
Ministry of Defence,Ministry of Defence,05/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,AKHTER COMPUTERS LIMITED,CM18 7PN,588641,IT+Comms Internal Costs,£293.11
Ministry of Defence,Ministry of Defence,25/11/2021,Telecomms + IT non capital,Navy Command,BOXXE LIMITED,YO31 7RE,592701,IT+Comms Internal Costs,£291.87
Ministry of Defence,Ministry of Defence,15/11/2021,Other Materiel Consumed,Strategic Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,590383,Other Materiel Consumed,£290.09
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007275,IT+Comms Internal Costs,£289.66
Ministry of Defence,Ministry of Defence,12/11/2021,Telecomms + IT non capital,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,590226,IT+Comms Internal Costs,£288.60
Ministry of Defence,Ministry of Defence,04/11/2021,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,AKHTER COMPUTERS LIMITED,CM18 7PN,588574,IT+Comms Internal Costs,£287.70
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,BOXXE LIMITED,YO31 7RE,589387,IT+Comms Internal Costs,£286.24
Ministry of Defence,Ministry of Defence,10/11/2021,Other Materiel Consumed,Head Office and Corporate Services,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,589594,Other Materiel Consumed,£275.40
Ministry of Defence,Ministry of Defence,16/11/2021,Med/Welfare/Soc+Rec Costs,Navy Command,NEWITT & CO LTD,YO60 7RE,590878,Welfare Costs,£274.74
Ministry of Defence,Ministry of Defence,17/11/2021,P+M General Services,Defence Equipment and Support,AKHTER COMPUTERS LIMITED,CM18 7PN,590973,P+M General Services,£268.80
Ministry of Defence,Ministry of Defence,11/11/2021,Other Materiel Consumed,Defence Nuclear Organisation,BOXXE LIMITED,YO31 7RE,590004,Other Materiel Consumed,£266.40
Ministry of Defence,Ministry of Defence,03/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,AKHTER COMPUTERS LIMITED,CM18 7PN,587903,IT+Comms Internal Costs,£262.71
Ministry of Defence,Ministry of Defence,24/11/2021,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,AKHTER COMPUTERS LIMITED,CM18 7PN,592472,IT+Comms Internal Costs,£259.20
Ministry of Defence,Ministry of Defence,26/11/2021,Med/Welfare/Soc+Rec Costs,Defence Equipment and Support,AAH PHARMACEUTICALS LTD,CV2 2TX,593039,Medical Costs,£253.80
Ministry of Defence,Ministry of Defence,15/11/2021,P+M General Services,Defence Nuclear Organisation,BOXXE LIMITED,YO31 7RE,590528,P+M General Services,£253.34
Ministry of Defence,Ministry of Defence,05/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,SOFTWAREONE UK LIMITED,SW19 3RQ,2000018644,IT+Comms Rental Payments,£252.42
Ministry of Defence,Ministry of Defence,22/11/2021,Food + Clothing Consumed,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,591913,Food + Clothing Consumed,£247.36
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135164,Clothing,£234.00
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Army Command,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007275,IT+Comms Internal Costs,£229.88
Ministry of Defence,Ministry of Defence,05/11/2021,Transportation + Movement,Air Command,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,588833,Civilian Detached Duty,£222.40
Ministry of Defence,Ministry of Defence,01/11/2021,Med/Welfare/Soc+Rec Costs,Defence Equipment and Support,AAH PHARMACEUTICALS LTD,CV2 2TX,587277,Medical Costs,£220.70
Ministry of Defence,Ministry of Defence,19/11/2021,Transportation + Movement,Army Command,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,591716,Civilian Detached Duty,£218.20
Ministry of Defence,Ministry of Defence,17/11/2021,Defence Equip General Services,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,590973,Defence Equip General Services,£216.43
Ministry of Defence,Ministry of Defence,17/11/2021,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007302,Entertainment + Hospitality,£216.30
Ministry of Defence,Ministry of Defence,08/11/2021,Administration Pmnts+Cash loss,Navy Command,SOFTWAREONE UK LIMITED,SW19 3RQ,2000018650,Administration Pmnts,£214.67
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135163,Clothing,£213.60
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Navy Command,XMA LTD,NG11 7EP,589621,IT+Comms Internal Costs,£213.59
Ministry of Defence,Ministry of Defence,29/11/2021,Telecomms + IT non capital,Air Command,INSIGHT DIRECT (U K) LTD,S9 2BU,593377,IT+Comms Internal Costs,£212.75
Ministry of Defence,Royal Hospital Chelsea,19.11.2021,Purchased Services,Royal Hospital Chelsea,EDF Energy,DA6 8ET,PIN135057,Electricity,£212.66
Ministry of Defence,Ministry of Defence,16/11/2021,Estate+Facilities Mgmnt Servs,DES Bespoke Trading Entity,VEOLIA ES (UK) LIMITED,WS11 8JP,590663,Estate+Facilities Mgmnt Servs,£208.00
Ministry of Defence,Royal Hospital Chelsea,26.11.2021,Purchased Services,Royal Hospital Chelsea,Kashket & Partners Ltd,N15 4QA,PIN135154,Clothing,£206.24
Ministry of Defence,Ministry of Defence,01/11/2021,Telecomms + IT non capital,Strategic Command,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007249,IT+Comms Internal Costs,£204.44
Ministry of Defence,Ministry of Defence,10/11/2021,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007278,Entertainment + Hospitality,£203.81
Ministry of Defence,Ministry of Defence,29/11/2021,Rental Payments - Transport,DEFENCE INFRASTRUCTURE ORGANISATION,ANDREAS PETSAS & SONS PUBLIC LTD,,6000066386,Rental Payments-Transport-Oth,£202.34
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,590572,IT+Comms Internal Costs,£200.40
Ministry of Defence,Ministry of Defence,12/11/2021,Fees for Prof Services,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007290,Fees for Other Prof Services,£198.99
Ministry of Defence,Ministry of Defence,04/11/2021,Other Materiel Consumed,Strategic Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,588598,Other Materiel Consumed,£198.00
Ministry of Defence,Ministry of Defence,05/11/2021,Other Materiel Consumed,Head Office and Corporate Services,SENATOR INTERNATIONAL LIMITED,BB5 5YE,588676,Other Materiel Consumed,£193.51
Ministry of Defence,Ministry of Defence,03/11/2021,Buildings Maintenance,Head Office and Corporate Services,EMERGENT CROWN CONTRACT OFFICE FURNISHINGS LIMITED,HX3 8EF,587906,Buildings Maintenance,£193.44
Ministry of Defence,Ministry of Defence,03/11/2021,Fees for Prof Services,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,588038,Fees for Other Prof Services,£191.61
