Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,11/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,WESCAM INC,L7P 5B9,3207277,Fiscal asset under construction - capital in year addition,"£604,113.84"
Ministry of Defence,Defence Science and Technology Laboratory,06/11/2020,Professional Services,Enabling Divisions,PLOUGHSHARE INNOVATIONS LIMITED,SP4 0BF,V - 0000087136 - 00338740,Professional Services,"£600,000.00"
Ministry of Defence,Ministry of Defence,10/12/2020,IT and communication services,Army Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,523821,Information technology services,"£593,262.32"
Ministry of Defence,Ministry of Defence,16/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,524886,Equipment support non-project costs,"£588,563.00"
Ministry of Defence,Ministry of Defence,17/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,BT6 9HB,18683,Equipment support project costs,"£586,187.62"
Ministry of Defence,Ministry of Defence,18/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,526132,Post design services which are not capitalised,"£585,933.88"
Ministry of Defence,Ministry of Defence,07/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2207533,Equipment support project costs,"£582,421.25"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2020,Sub Contracted Work,Divisions,QIOPTIQ LIMITED,LL17 0LL,V - 0000090023 - 00342049,Sub Contracted Work,"£577,418.00"
Ministry of Defence,Ministry of Defence,21/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,526476,Fiscal asset under construction - capital in year addition,"£574,521.10"
Ministry of Defence,Ministry of Defence,03/12/2020,IT and communication services,Army Command,IBM UNITED KINGDOM LIMITED,PO6 3AU,521807,Information technology services,"£573,326.19"
Ministry of Defence,Ministry of Defence,02/12/2020,Fees for professional services,Air Command,INZPIRE LIMITED,LN6 3TA,521294,Fees for professional services excluding legal fees,"£572,467.86"
Ministry of Defence,Ministry of Defence,15/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,524615,Fiscal asset under construction - capital in year addition,"£566,941.32"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2020,IT Hardware,Enabling Divisions,SOPRA STERIA LIMITED,TW8 9DH,V - 0000090036 - 00342448,IT Hardware,"£566,329.74"
Ministry of Defence,Ministry of Defence,18/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000059817,Fiscal asset under construction - capital in year addition,"£565,884.91"
Ministry of Defence,Ministry of Defence,01/12/2020,General services and support,Defence Equipment and Support,SAAB AB,,3207210,Defence equipment CLS/IOS service charge,"£562,050.00"
Ministry of Defence,Ministry of Defence,17/12/2020,General services and support,Defence Equipment and Support,SAAB AB,,3207303,Defence equipment CLS/IOS service charge,"£562,050.00"
Ministry of Defence,Ministry of Defence,16/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,524957,Equipment support non-project costs,"£561,826.52"
Ministry of Defence,Ministry of Defence,18/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,HARRIS CORPORATION,,2000016206,Equipment support non-project costs,"£558,387.43"
Ministry of Defence,Ministry of Defence,01/12/2020,Estate management,Head Office and Corporate Services,EMCOR GROUP (UK) PLC,SO53 3YE,521010,Works - estate management,"£543,016.92"
Ministry of Defence,Ministry of Defence,09/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,JANKEL ARMOURING LIMITED,KT13 8XR,523194,Fiscal asset under construction - capital in year addition,"£542,565.52"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2020,Professional Services,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000090048 - 00342190,Professional Services,"£540,288.00"
Ministry of Defence,Ministry of Defence,16/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,525167,Equipment support non-project costs,"£540,006.65"
Ministry of Defence,Ministry of Defence,01/12/2020,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,521025,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£539,183.91"
Ministry of Defence,Defence Science and Technology Laboratory,22/12/2020,Sub Contracted Work,Divisions,IBM UNITED KINGDOM LIMITED,PO6 3AU,V - 0000089843 - 00342167,Sub Contracted Work,"£538,422.10"
Ministry of Defence,Ministry of Defence,02/12/2020,IT and communication services,Army Command,AIRWAVE SOLUTIONS LIMITED,SL1 2EJ,521401,Hire charges IT and communications,"£525,269.43"
Ministry of Defence,Ministry of Defence,22/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,526746,Fiscal asset under construction - capital in year addition,"£524,096.91"
Ministry of Defence,Ministry of Defence,03/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,521949,Equipment support non-project costs,"£523,566.00"
Ministry of Defence,Ministry of Defence,15/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,524634,Fiscal asset under construction - capital in year addition,"£522,645.68"
Ministry of Defence,Ministry of Defence,11/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,524159,Fiscal asset under construction - capital in year addition,"£521,308.80"
Ministry of Defence,Ministry of Defence,14/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,524523,Equipment support non-project costs,"£519,287.64"
Ministry of Defence,Ministry of Defence,01/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,NSAF LIMITED,NG7 2TD,6000059137,Single use military equipment asset under construction - capital in year addition,"£518,859.24"
Ministry of Defence,Ministry of Defence,21/12/2020,Spend on Inventory - General,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,526444,Spend on Inventory - General,"£518,095.20"
Ministry of Defence,Ministry of Defence,18/12/2020,Spend on Inventory - General,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,526061,Spend on Inventory - General,"£515,351.81"
Ministry of Defence,Ministry of Defence,07/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,522679,Works - estate management,"£514,368.93"
Ministry of Defence,Ministry of Defence,17/12/2020,General services and support,Defence Equipment and Support,JFD LIMITED,AB32 6TQ,525370,Defence equipment CLS/IOS service charge,"£512,122.00"
Ministry of Defence,Ministry of Defence,11/12/2020,IT and communication services,Navy Command,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,524135,Information technology services,"£507,033.36"
Ministry of Defence,Ministry of Defence,02/12/2020,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SE1 9PZ,521363,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£507,027.12"
Ministry of Defence,Defence Science and Technology Laboratory,03/11/2020,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 0000086835 - 00336211,Sub Contracted Work,"£500,374.45"
Ministry of Defence,Ministry of Defence,18/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,526099,Single use military equipment asset under construction - capital in year addition,"£496,000.00"
Ministry of Defence,Ministry of Defence,17/12/2020,General services and support,Defence Equipment and Support,CUBIC DEFENCE UK LTD.,RH1 5LA,525621,Defence equipment CLS/IOS service charge,"£492,478.35"
Ministry of Defence,Ministry of Defence,08/12/2020,Inventory Accruals,Defence Equipment and Support,TRL TECHNOLOGY LTD,GL20 8DN,522895,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£491,625.60"
Ministry of Defence,Ministry of Defence,21/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,526392,Fiscal asset under construction - capital in year addition,"£490,867.88"
Ministry of Defence,Ministry of Defence,02/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,521165,Equipment support non-project costs,"£487,038.11"
Ministry of Defence,Ministry of Defence,15/12/2020,Inventory Accruals,Defence Equipment and Support,OCENCO INCORPORATED,,3207291,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£486,168.00"
Ministry of Defence,Ministry of Defence,07/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,522679,Estate + facilities management services - accommodation inventory + service,"£480,729.96"
Ministry of Defence,Ministry of Defence,22/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,526628,Equipment support non-project costs,"£475,144.90"
Ministry of Defence,Ministry of Defence,17/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000059764,Single use military equipment asset under construction - capital in year addition,"£473,442.78"
Ministry of Defence,Ministry of Defence,17/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,525472,Equipment support non-project costs,"£469,628.15"
Ministry of Defence,Ministry of Defence,07/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,522683,Single use military equipment asset under construction - capital in year addition,"£465,851.65"
Ministry of Defence,Ministry of Defence,15/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,524573,Fiscal asset under construction - capital in year addition,"£464,693.57"
Ministry of Defence,Ministry of Defence,15/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,524670,Estate + facilities management services - accommodation inventory + service,"£463,204.11"
Ministry of Defence,Ministry of Defence,21/12/2020,Purchase of plant and machinery,Defence Equipment and Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,526320,Plant and machinery Asset - in year capital addition,"£462,161.20"
Ministry of Defence,Ministry of Defence,10/12/2020,Spend on Inventory - General,Defence Equipment and Support,RHEINMETALL WAFFE MUNITION GMBH,,6000059427,Spend on Inventory - General,"£461,617.57"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2020,IS Support Service,Enabling Divisions,SOPRA STERIA LIMITED,TW8 9DH,V - 0000088836 - 00340869,IS Support Service,"£461,196.41"
Ministry of Defence,Ministry of Defence,16/12/2020,Inventory Accruals,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,CM2 8HN,525117,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£459,118.80"
Ministry of Defence,Ministry of Defence,15/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,MASS CONSULTANTS LIMITED,PE19 6BN,524587,Equipment support non-project costs,"£457,807.79"
Ministry of Defence,Ministry of Defence,15/12/2020,General services and support,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,524763,Defence equipment CLS/IOS service charge,"£452,653.14"
Ministry of Defence,Ministry of Defence,10/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,523479,Equipment support project costs,"£451,705.00"
Ministry of Defence,Ministry of Defence,23/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,527081,Equipment support project costs,"£451,705.00"
Ministry of Defence,Ministry of Defence,17/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,525825,Equipment support project costs,"£451,569.00"
Ministry of Defence,Ministry of Defence,01/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,521122,Equipment support project costs,"£449,868.02"
Ministry of Defence,Ministry of Defence,21/12/2020,Development costs for military equipment,Defence Equipment and Support,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,526491,Intangible fiscal asset  - in year capital addition,"£448,243.00"
Ministry of Defence,Ministry of Defence,03/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,521829,Estate + facilities management services - accommodation inventory + service,"£446,132.87"
Ministry of Defence,Ministry of Defence,22/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000059889,Equipment support project costs,"£445,075.72"
Ministry of Defence,Ministry of Defence,21/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,526361,Fiscal asset under construction - capital in year addition,"£444,536.50"
Ministry of Defence,Ministry of Defence,15/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,RICARDO UK LIMITED,CV31 1FQ,524622,Equipment support non-project costs,"£444,042.16"
Ministry of Defence,Ministry of Defence,15/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,HARRIS CORPORATION,,2000016150,Single use military equipment asset under construction - capital in year addition,"£442,005.87"
Ministry of Defence,Ministry of Defence,16-Dec-20,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,525171,Works - civil estate,"£441,209.86"
Ministry of Defence,Ministry of Defence,02/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,SS14 3EL,521387,Equipment support non-project costs,"£441,072.58"
Ministry of Defence,Ministry of Defence,01/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,NAMMO SWEDEN AB,,3207203,Equipment support project costs,"£440,387.55"
Ministry of Defence,Ministry of Defence,02/12/2020,IT and communication services,Head Office and Corporate Services,AIRWAVE SOLUTIONS LIMITED,SL1 2EJ,521401,Hire charges IT and communications,"£439,747.45"
Ministry of Defence,Ministry of Defence,10/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,523638,Equipment support non-project costs,"£439,460.38"
Ministry of Defence,Ministry of Defence,22/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,526774,Fiscal asset under construction - capital in year addition,"£436,862.73"
Ministry of Defence,Ministry of Defence,15/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,BT6 9HB,18669,Equipment support project costs,"£432,504.00"
Ministry of Defence,Ministry of Defence,15/12/2020,Purchase of inventory and services ,Army Command,SOLENT GATEWAY LIMITED,DN31 3UA,524846,Cost of other material consumed,"£430,146.93"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2020,IS Support Service,Enabling Divisions,SOPRA STERIA LIMITED,TW8 9DH,V - 0000090036 - 00342447,IS Support Service,"£426,903.92"
Ministry of Defence,Ministry of Defence,22/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,526678,Fiscal asset under construction - capital in year addition,"£424,783.32"
Ministry of Defence,Ministry of Defence,18/12/2020,Estate management,Head Office and Corporate Services,EMCOR GROUP (UK) PLC,SO53 3YE,525973,Works - estate management,"£419,413.26"
Ministry of Defence,Ministry of Defence,16/12/2020,Development costs for military equipment,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,524957,Intangible single use military equipment asset  - in year capital addition,"£418,394.38"
Ministry of Defence,Ministry of Defence,17/12/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000059720,Spend on Inventory - General,"£414,881.81"
Ministry of Defence,Ministry of Defence,17/12/2020,Transport hire charges,Defence Equipment and Support,BABCOCK LAND LIMITED,BH23 9BS,525375,Transport other hire charge,"£414,264.02"
Ministry of Defence,Ministry of Defence,11/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,524118,Equipment support project costs,"£412,361.11"
Ministry of Defence,Ministry of Defence,02/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,521316,Equipment support non-project costs,"£410,559.13"
Ministry of Defence,Ministry of Defence,11/12/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,523972,Cost of food purchases,"£409,506.22"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000090048 - 00340888,Sub Contracted Work,"£405,412.90"
Ministry of Defence,Ministry of Defence,09/12/2020,Fuel for military use,Defence Equipment and Support,BOC LIMITED,M28 2UT,523176,Cost of industrial gas fuel consumed,"£404,514.35"
Ministry of Defence,Ministry of Defence,10/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WARWICKSHIRE COUNTY COUNCIL,CV34 4RL,523605,Fiscal asset under construction - capital in year addition,"£404,040.46"
Ministry of Defence,Ministry of Defence,09/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,MAS ZENGRANGE LIMITED,AL4 0JY,523260,Equipment support non-project costs,"£400,384.15"
Ministry of Defence,Defence Science and Technology Laboratory,17/11/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000087797 - 00339408,Sub Contracted Work,"£400,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/11/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000088432 - 00340329,Sub Contracted Work,"£400,000.00"
Ministry of Defence,Ministry of Defence,09/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,523329,Fiscal asset under construction - capital in year addition,"£398,386.88"
Ministry of Defence,Ministry of Defence,18/12/2020,Research and development,Defence Equipment and Support,SECURITY SERVICES GROUP,SN6 8LA,526110,Research and development excluding defence science and technology laboratory,"£394,042.94"
Ministry of Defence,Ministry of Defence,14/12/2020,IT and communication services,Defence Equipment and Support,LEIDOS INNOVATIONS UK LTD,GU14 6TQ,524388,Information technology services,"£387,927.00"
Ministry of Defence,Ministry of Defence,21/12/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,526388,Cost of food services,"£384,655.24"
Ministry of Defence,Ministry of Defence,10/12/2020,IT and communication services,Air Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,523821,Information technology services,"£384,330.50"
Ministry of Defence,Ministry of Defence,10/12/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,523758,Capital spares engineering and technical inventory fiscal capital in year addition,"£382,669.87"
Ministry of Defence,Ministry of Defence,18/12/2020,Development costs for military equipment,Defence Equipment and Support,MONTVIEUX LTD,GL20 5SB,525975,Intangible fiscal asset  - in year capital addition,"£381,705.47"
Ministry of Defence,Ministry of Defence,08/12/2020,Research and development,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,522884,Reasearch+Development Frasc,"£379,623.41"
Ministry of Defence,Ministry of Defence,21/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE SERVICES,MK19 7BH,300006241,Fiscal asset under construction - capital in year addition,"£376,777.16"
Ministry of Defence,Ministry of Defence,21/12/2020,General services and support,Defence Equipment and Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,526384,Defence equipment CLS/IOS service charge,"£375,520.71"
Ministry of Defence,Ministry of Defence,22/12/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,526746,Cost of food purchases,"£375,293.19"
Ministry of Defence,Defence Science and Technology Laboratory,10/11/2020,Sub Contracted Work,Divisions,BLUE BEAR SYSTEMS RESEARCH LIMITED,MK43 7TA,V - 0000087319 - 00338474,Sub Contracted Work,"£375,000.00"
Ministry of Defence,Ministry of Defence,09/12/2020,IT and communication services,Air Command,MICROSOFT LTD,,523311,Information technology services,"£374,440.00"
Ministry of Defence,Ministry of Defence,23/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,"LOCKHEED MARTIN OVERSEAS, LLC",,526994,Equipment support project costs,"£373,868.87"
Ministry of Defence,Ministry of Defence,30-Dec-20,Design services and minor equipment purchases,Defence Equipment and Support,SAFRAN HELICOPTER ENGINES UK LIMITED,PO15 5RL,6000059932,Equipment support non-project costs,"£373,508.90"
Ministry of Defence,Defence Science and Technology Laboratory,18/12/2020,Repairs & Maintenance,Enabling Divisions,EMCOR GROUP (UK) PLC,KT6 4BN,V - 0000089621 - 00341990,Repairs & Maintenance,"£369,368.33"
Ministry of Defence,Ministry of Defence,15/12/2020,Purchase of information and communications technology,Joint Forces Command,FUJITSU SERVICES LIMITED,EC2A 1SL,524626,IT + communications asset - in year capital addition,"£368,925.24"
Ministry of Defence,Ministry of Defence,08/12/2020,Design services and minor equipment purchases,Army Command,DELOITTE LLP,MK9 1FD,523021,Equipment support non-project costs,"£368,368.69"
Ministry of Defence,Ministry of Defence,22/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RX,2000016229,Equipment support non-project costs,"£363,579.20"
Ministry of Defence,Ministry of Defence,02/12/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ROSELEAD LIMITED,CB1 2JD,521220,Property dwellings private finance initiative - service concession arrangement service charge,"£361,988.14"
Ministry of Defence,Ministry of Defence,17/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,525562,Works - estate management,"£361,465.47"
Ministry of Defence,Ministry of Defence,24/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,527120,Post design services which are not capitalised,"£361,317.91"
Ministry of Defence,Ministry of Defence,03/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,TRL TECHNOLOGY LTD,GL20 8DN,521910,Equipment support project costs,"£360,488.42"
Ministry of Defence,Ministry of Defence,17/12/2020,Property leases,Head Office and Corporate Services,RESTORE PLC,W1K 3JL,525404,Property dwellings operating lease,"£359,719.65"
Ministry of Defence,Ministry of Defence,03/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,521784,Single use military equipment asset under construction - capital in year addition,"£358,971.73"
Ministry of Defence,Ministry of Defence,09/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,523088,Estate + facilities management services - accommodation inventory + service,"£357,381.83"
Ministry of Defence,Ministry of Defence,09/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,523213,Equipment support project costs,"£357,052.30"
Ministry of Defence,Ministry of Defence,02/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,521570,Equipment support non-project costs,"£354,925.75"
Ministry of Defence,Ministry of Defence,18/12/2020,Fees for professional services,Army Command,QINETIQ LIMITED,GU14 0LX,526059,Fees for professional services excluding legal fees,"£354,539.35"
Ministry of Defence,Ministry of Defence,18/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,526059,Equipment support non-project costs,"£352,973.81"
Ministry of Defence,Ministry of Defence,10/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,523673,Estate + facilities management services - accommodation inventory + service,"£351,356.41"
Ministry of Defence,Defence Science and Technology Laboratory,18/12/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000089597 - 00341175,Sub Contracted Work,"£350,884.28"
Ministry of Defence,Defence Science and Technology Laboratory,18/12/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000089597 - 00341875,Sub Contracted Work,"£350,884.28"
Ministry of Defence,Defence Science and Technology Laboratory,22/12/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000089878 - 00341620,Sub Contracted Work,"£350,000.00"
Ministry of Defence,Ministry of Defence,18/12/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,525903,Fiscal asset under construction - capital in year addition,"£349,869.76"
Ministry of Defence,Ministry of Defence,09/12/2020,Enabling Services,DES Bespoke Trading Entity,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,BS2 0JA,523269,PSS Other Tech Support Exc R+D,"£349,339.20"
Ministry of Defence,Ministry of Defence,17/12/2020,General services and support,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,BA13 4ES,525444,Defence equipment CLS/IOS service charge,"£346,742.00"
Ministry of Defence,Ministry of Defence,21/12/2020,General services and support,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,BA13 4ES,526548,Defence equipment CLS/IOS service charge,"£346,742.00"
Ministry of Defence,Ministry of Defence,11/12/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,524112,Fiscal asset under construction - capital in year addition,"£346,703.58"
Ministry of Defence,Ministry of Defence,11/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,524098,Equipment support non-project costs,"£345,472.55"
Ministry of Defence,Ministry of Defence,17/12/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,525443,Project works - United States forces/NATO,"£345,265.52"
Ministry of Defence,Ministry of Defence,24/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,SAAB AB (PUBL),,3207340,Equipment support project costs,"£344,640.00"
Ministry of Defence,Ministry of Defence,01/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,UK DOCKS MARINE SERVICES NORTH LIMITED,NE33 1LH,521029,Equipment support non-project costs,"£343,580.99"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2020,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 0000090048 - 00341881,Sub Contracted Work,"£342,277.09"
Ministry of Defence,Defence Science and Technology Laboratory,13/11/2020,Materials & Equipment,Divisions,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 0000000815 - 00340739,Materials & Equipment,"£341,912.18"
Ministry of Defence,Ministry of Defence,21/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,526351,Equipment support non-project costs,"£341,723.64"
Ministry of Defence,Ministry of Defence,14/12/2020,Design services and minor equipment purchases,Defence Equipment and Support,NAMMO SWEDEN AB,,3207282,Equipment support project costs,"£340,485.94"
