Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,27/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FORWARD INDUSTRIAL PRODUCTS GROUP LTD,206484," 127,008.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FORWARD INDUSTRIAL PRODUCTS GROUP LTD,206485," 127,008.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FORWARD INDUSTRIAL PRODUCTS GROUP LTD,206528," 127,008.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FORWARD INDUSTRIAL PRODUCTS GROUP LTD,206529," 127,008.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FORWARD INDUSTRIAL PRODUCTS GROUP LTD,206571," 127,008.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Professional fees,COMMUNITY CARE,FUTUREGOV LTD,1219," 107,415.00 ",,SE1 9RG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GACD,ERS-632501-188081," 70,000.00 ",,NW1 2BE,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,GATESHEAD COUNCIL,ERS-632382-188032," 1,306,669.00 ",,NE8 1HH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GEMINI SURGICAL UK LTD,SI-672," 232,500.00 ",Freight Charges  ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GEMINI SURGICAL UK LTD,SI-672," 725,000.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GLASGOW UNIVERSITY OF,130052423," 2,198,454.00 ",spend for Lab Testing services,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,GLOUCESTERSHIRE COUNTY COUNCIL,ERS-632385-188024," 3,875,771.50 ",,GL1 2TG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,GO PIVOTAL  UK LTD,INV00038226," 561,960.00 ",,EC1V 9NR,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,GO PIVOTAL  UK LTD,INV00038224," 91,980.00 ",,EC1V 9NR,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Professional fees,ACUTE CARE AND WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV00030774," 50,000.00 ",,EC4A 1AB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,479463," 44,505.39 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,479107," 46,159.64 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,479462," 98,777.12 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,478962," 113,206.58 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-632648-188142," 102,878.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-631938-187682," 606,910.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-631954-187683," 51,836.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-631864-187681," 108,667.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2020,Capital policy payments,COMMUNITY CARE,GREATER LONDON AUTHORITY,1800009193," 20,067,500.00 ",,SE1 2AA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-631870-187742," 73,077.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,GREENWICH LONDON BOROUGH COUNCIL,ERS-632388-188025," 710,716.00 ",,SE18 6PW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GUANGDONG BAIHE MEDICAL TECHNOLOGIES CO LTD,632815786," 249,735.79 ",Test Kits,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,Guangzhou AMK Medical Equipment Co. Limited,632126568," 38,566.41 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GUANGZHOU CITY CHOU ELECTRONIC COMMERCE,633036456," 1,577,658.01 ",PPE - Masks,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GUANGZHOU CITY CHOU YIN ELECTRONIC,631457972," 1,061,830.17 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GUANGZOU AMK MEDICAL EQUIPMENT CO LTD,629680203," 191,183.63 ",Disposable Closed Suction Catheter ,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GUANGZOU CITY CHOUYIN ELECTRONIC COMMERCE,629343415," 1,035,203.34 ",PPE - Masks,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-631934-187663," 1,076,601.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-632476-188066," 54,200.23 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-631896-187661," 2,035,537.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-631913-187662," 122,148.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-631865-187660," 145,183.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HACKNEY LONDON BOROUGH COUNCIL,ERS-632391-188026," 254,321.00 ",,E8 4RU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HALTON BOROUGH COUNCIL,ERS-632393-188027," 504,198.00 ",,WA8 6NB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,ERS-632395-188028," 344,217.00 ",,W6 9JT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HAMPSHIRE COUNTY COUNCIL,ERS-632397-188029," 9,201,920.50 ",,SO23 8UJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HARINGEY LONDON BOROUGH COUNCIL,ERS-632400-188030," 358,561.50 ",,N22 7TR,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HARROW LONDON BOROUGH COUNCIL,ERS-632403-188031," 868,005.50 ",,HA1 2UL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HARTLEPOOL BOROUGH COUNCIL,ERS-632368-188001," 572,470.00 ",,TS24 8AY,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,EEA medical costs (ST),GLOBAL AND PUBLIC HEALTH,HAUPTVERBAND DER OSTERREICHISCHEN,626959471," 2,609,101.52 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HAVERING LONDON BOROUGH COUNCIL,ERS-632370-188002," 1,334,646.00 ",,RM1 3BB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HEADWIND INDUCTRIAL (CHINA) LTD,632028558," 1,250,000.00 ",PPE - Goggles,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,HAFS-30826," 37,000,000.00 ",,WF3 1WE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH EDUCATION ENGLAND T1510,HAFS-30827," 175,000,000.00 ",,LS1 4PL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH RESEARCH AUTHORITY,HAFS-30828," 1,250,000.00 ",,SE1 6LH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HEREFORDSHIRE COUNCIL,ERS-632372-188003," 1,359,295.00 ",,HR1 2XW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HERTFORDSHIRE COUNTY COUNCIL,ERS-632374-188004," 6,649,337.00 ",,SG13 8DQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HILLINGDON LONDON BOROUGH COUNCIL,ERS-632375-188005," 1,057,259.00 ",,UB8 1UW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2020,CIP Addition Clearing - SW LIC,GROUP OPERATIONS,HITACHI SOLUTIONS EUROPE LTD,I002850P-GB01," 830,576.22 ",,EC2Y 9HT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,07/05/2020,Professional fees,CHIEF SCIENTIFIC ADVISOR,HM REVENUE AND CUSTOMS HMRC,1.8E+13," 31,980.00 ",,BN12 4XH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073689," 230,046.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073691," 230,046.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073690," 395,079.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073692," 395,079.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073693," 450,090.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073694," 450,090.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073695," 915,183.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073724," 915,183.00 ",Test Kits,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073689," 1,866.24 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073691," 1,866.24 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073690," 3,179.52 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073692," 3,179.52 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073693," 3,594.24 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073694," 3,594.24 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073695," 7,257.60 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2073724," 7,257.60 ",Tecan Tips,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Policy Payments,COMMUNITY CARE,HOMES ENGLAND,S0016822," 29,461.86 ",,NE11 0NA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Capital policy payments,COMMUNITY CARE,HOMES ENGLAND,S0016820," 90,000.00 ",,NE11 0NA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2020,Capital policy payments,COMMUNITY CARE,HOMES ENGLAND,S0016771," 266,737.00 ",,NE11 0NA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2020,Expense Clearing Account - HRS Global,Holding CT Core,HOTEL RESERVATION SERVICE LTD,BALANCE 22/5/20," 70,918.39 ",,W6 0LG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,HOUNSLOW LONDON BOROUGH COUNCIL,ERS-632378-188006," 582,702.00 ",,TW3 4DN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ERS-631867-187726," 37,266.00 ",,HU3 2JZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,15/05/2020,Outsourcing Contract,COMMUNITY CARE,HUMAN PLUS LTD,INV-0057," 210,073.13 ",Provision of strategic support to the NHSX AI Lab,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,HUMBER TEACHING NHS FOUNDATION TRUST,HAFS-30842," 1,212,000.00 ",,HU10 6ED,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HUNAN DACHENCHUANGXIN MEDICAL,630142841," 40,522.45 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ICF CONSULTING SERVICES LTD,30409748," 33,068.75 ",,EC4R 1BE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,IDEAL MEDICAL SOLUTIONS LTD,9678," 4,567,500.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-631950-187747," 1,502,656.00 ",,W12 0HS,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-631895-187745," 1,205,879.00 ",,W12 0HS,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-631915-187746," 184,371.00 ",,W12 0HS,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-631884-187744," 158,185.00 ",,W12 0HS,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-631420-187399," 125,087.00 ",,W12 0HS,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE LONDON,ERS-632708-188218," 168,535.00 ",,SW7 2AZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE LONDON,ERS-632646-188146," 50,000.00 ",,SW7 2AZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE LONDON,ERS-632644-188145," 68,000.00 ",,SW7 2AZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE LONDON,ERS-632710-188219," 144,179.00 ",,SW7 2AZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE LONDON,ERS-631974-187751," 176,458.00 ",,SW7 2AZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/05/2020,Addition Clearing - SW LIC,FINANCE AND GROUP OPERATIONS,IN PRACTICE SYSTEMS LTD,446678," 247,998.00 ",,SW8 3QJ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Service Charge - ICT,COMMUNITY CARE,IN PRACTICE SYSTEMS LTD,446706," 27,500.00 ",,SW8 3QJ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Service Charge - ICT,COMMUNITY CARE,Informatica Systems Ltd,INV-0374," 68,752.21 ",,RH4 9JD,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INITIA VENTURES LTD,04/003," 407,000.00 ",PPE - Gowns,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INITIA VENTURES LTD,05/004," 407,000.00 ",PPE - Gowns,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INIVOS LTD,SHS7522 + SHS7523," 2,646,500.00 ",PPE - Masks,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,07/05/2020,IT minor costs non capital,FINANCE AND GROUP OPERATIONS,INOVEM LTD TA KAHOOTZ,DINV-2993," 134,067.00 ",,RG20 8JA,SME,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INVISIO LTD,2020INV0163DHSC," 1,062,500.00 ",PPE - Face Mask,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INVISIO LTD,2020INV0156DHSC," 2,125,000.00 ",PPE - Face Mask,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INVISIO LTD,2020INV0151DHSC," 493,500.00 ",PPE - Face Shields,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INVISIO LTD,2020INV0152DHSC," 493,500.00 ",PPE - Face Shields,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,INVISIO LTD,2020INV0150DHSC," 535,800.00 ",PPE - Face Shields,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2020,Service Charge - ICT,COMMUNITY CARE,iPLATO HEALTHCARE LTD,12499," 68,000.00 ",,W6 9HR,SME,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,IPSOS MORI UK LTD,20001143," 2,000,000.00 ",,E1W 1YW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2020,Storage costs,FINANCE AND GROUP OPERATIONS,IRON MOUNTAIN UK LTD,WT69803," 23,941.44 ",,EH54 5DL,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,ISLE OF WIGHT COUNCIL,ERS-632380-188012," 1,292,486.50 ",,PO30 1UD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/05/2020,Revenue Grants to local authorities,COMMUNITY CARE,ISLINGTON LONDON BOROUGH COUNCIL,ERS-632256-187862," 422,588.00 ",,EC1V 7LQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ITAD LTD,SIL005242," 52,586.22 ",,BN3 7ET,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ITAD LTD,SIL005193," 75,162.47 ",,BN3 7ET,SME,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ITAD LTD,SIL005237," 21,291.22 ",,BN3 7ET,SME,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ITAD LTD,SIL005195," 59,964.28 ",,BN3 7ET,SME,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ITAD LTD,SIL005196," 62,132.57 ",,BN3 7ET,SME,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ITAD LTD,SIL005237," 4,258.24 ",,BN3 7ET,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,JIGSAW SYSTEMS LTD TA JIGSAW24 LTD,S22125," 46,763.40 ",,NG7 7JA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Telephone costs,GLOBAL AND PUBLIC HEALTH,JIGSAW SYSTEMS LTD TA JIGSAW24 LTD,S22125," 8,531.40 ",,NG7 7JA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,JIGSAW SYSTEMS LTD TA JIGSAW24 LTD,S22125," 6,102.00 ",,NG7 7JA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,JIGSAW SYSTEMS LTD TA JIGSAW24 LTD,S22125," 13,644.00 ",,NG7 7JA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Distribution services,GLOBAL AND PUBLIC HEALTH,JIGSAW SYSTEMS LTD TA JIGSAW24 LTD,S22125," 3,000.00 ",,NG7 7JA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,JIGSAW SYSTEMS LTD TA JIGSAW24 LTD,S22125," 50,460.00 ",,NG7 7JA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,JIGSAW SYSTEMS LTD TA JIGSAW24 LTD,S22125," 272,484.00 ",,NG7 7JA,LARGE,,,
