Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,28/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,DIAMOND LOGISTICS LTD,9300026," 98,413.61 ",,GU3 2DX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,DIAMOND LOGISTICS LTD,9300025," 98,544.37 ",,GU3 2DX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2020,VAT dr (ST),Holding CT Core,DIAMOND LOGISTICS LTD,9300026, 0.54 ,,GU3 2DX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,DON AND LOW LTD,HN031142," 4,248,000.00 ",PPE Medical Supplies,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,DOUBLE DRAGON INTERNATIONAL LTD,20200408006," 735,000.00 ",PPE - Face Mask,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,DOUBLE DRAGON INTERNATIONAL LTD,20200408006," 340,000.00 ",PPE - Face Mask,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,DUNDEE UNIVERSITY OF,ERS-630784-187011," 86,375.00 ",,DD1 4HN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2020,Service Charge - ICT,COMMUNITY CARE,DXS UK LTD,23445," 161,605.43 ",,GU10 4PS,SME,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,EAST ANGLIA UNIVERSITY OF,ERS-631127-187313," 51,000.00 ",,NR4 7TJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2020,Additions PDC Revenue Support NHS FT Permanent,Holding CT Core,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,HAFS-30807," 4,015,000.00 ",,CT1 3NG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,EAST LONDON NHS FOUNDATION TRUST,ERS-630476-186964," 38,360.00 ",,E1 1RD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,HAFS-30819," 651,966.00 ",,MK41 0RG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-30814," 1,770,000.00 ",,TN37 7PT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Utilities,FINANCE AND GROUP OPERATIONS,EDF ENERGY PLC,7176151," 5,555.40 ",,EX1 3UT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,17/04/2020,Utilities,FINANCE AND GROUP OPERATIONS,EDF ENERGY PLC,7347533," 28,135.64 ",,EX1 3UT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Utilities,FINANCE AND GROUP OPERATIONS,EDF ENERGY PLC,7184018," 30,360.92 ",,EX1 3UT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Utilities,FINANCE AND GROUP OPERATIONS,EDF ENERGY PLC,7176151," 42,929.24 ",,EX1 3UT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Utilities,FINANCE AND GROUP OPERATIONS,EDF ENERGY PLC,7184018,-0.01 ,,EX1 3UT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,EDINBURGH UNIVERSITY OF,ERS-630419-186801," 35,527.79 ",,EH1 1HT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2020,Service Charge - ICT,COMMUNITY CARE,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002203," 3,799,193.49 ",,LS19 6BA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI, 545.79 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Building repairs & maintenance,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567573RI," 34,139.08 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Building repairs & maintenance,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI," 53,961.08 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Building repairs & maintenance,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567575RI," 32,262.74 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Facilities management: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567573RI," 35,823.28 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Facilities management: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI, 40.81 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Facilities management: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI," 45,464.21 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Facilities management: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567575RI," 34,711.74 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567573RI," 20,395.71 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567575RI," 27,742.30 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI," 41,134.62 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI, 152.80 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567573RI, 370.82 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Building repairs & maintenance,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567573RI," 4,206.89 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Security: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567573RI," 42,700.88 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Security: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI," 44,470.87 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Security: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567575RI," 38,830.41 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567575RI, 545.98 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Addition Clearing - OLB,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00561917RI," 35,477.10 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Facilities management: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00561870RI," 51,486.72 ",,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567573RI, 545.98 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Cleaning: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00567574RI, 0.01 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Facilities management: contract,FINANCE AND GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00561870RI, 0.08 ,,SO53 3YE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,02/04/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,7040004965," 583,221.57 ",,SN2 1ET,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/04/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,7040004966," 768,586.25 ",,SN2 1ET,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2020,Storage costs,COMMUNITY CARE,ENNOGEN HEALTHCARE LTD,48774," 49,157.39 ",,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,09/04/2020,Consultancy/Professional Advice,GLOBAL AND PUBLIC HEALTH,ERNST AND YOUNG LLP,GB01G000065709," 143,916.00 ",,SE1 2AF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EUTHENIA INVESTMENTS LTD,EP01-24," 440,000.00 ",PPE - Coverall,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2020,Service Charge - ICT,COMMUNITY CARE,EVERGREEN HEALTH SOLUTIONS LTD TA EVERGREEN LIFE,INV-0010," 75,500.00 ",,M3 5NA,SME,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,"005, 006, 007 COVID"," 40,950,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,"005, 006, 007 COVID"," 7,875,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,"005, 006, 007 COVID"," 10,600,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,010 COVID," 35,700,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,"001, 002, 003, 004"," 30,150,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,008 & 009," 4,000,000.00 ",PPE - Face Mask,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,008 & 009," 7,425,000.00 ",PPE - Face Mask,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,CHAPS 31/03/20," 3,060,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,CHAPS 31/03/20," 3,060,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,EXCALIBUR HEALTHCARE SERVICES LTD,"001, 002, 003, 004"," 7,140,000.00 ",Ventilator and ventilator consumables ,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,FACULTY SCIENCE LTD,1444," 245,228.00 ",,W1G 9XS,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,09/04/2020,Addition Clearing - OLB,FINANCE AND GROUP OPERATIONS,Faithful and Gould,20007209," 25,493.36 ",,NW1 3AT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FANNIN UK LTD,9400500098," 82,800.00 ",PPE - Masks,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FIRSTAID4SPORT LTD,PRO FORMA 552126," 314,050.00 ",PPE - Face Mask,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FIRSTAID4SPORT LTD,PRO FORMA 552126," 751,350.00 ",PPE - Gowns,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FIRSTAID4SPORT LTD,PRO FORMA 552374," 2,400,000.00 ",PPE - Gowns,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FIRSTAID4SPORT LTD,PRO FORMA 552374," 900,000.00 ",PPE - Gowns,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FLUID BRANDING LTD,101096-1A," 798,000.00 ",PPE - Masks,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FOREVER YOUNG INTERNATIONAL LTD,INV-0243," 738,000.00 ",Hand Santizer,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FOREVER YOUNG INTERNATIONAL LTD,INV-0243," 1,812,000.00 ",Hand Santizer,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,FOREVER YOUNG INTERNATIONAL LTD,INV-0243," 918,000.00 ",Hand Santizer,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,02/04/2020,Storage costs,COMMUNITY CARE,FRESENIUS MEDICAL CARE UK LTD,1051047288," 201,597.37 ",,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GEMINI SURGICAL UK LTD,SI-593," 232,500.00 ",Freight Charges  ,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GEMINI SURGICAL UK LTD,SI-593," 725,000.00 ",PPE - Face Shields,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2020,Outsourcing Contract,ACUTE CARE AND WORKFORCE,GENERAL MEDICAL COUNCIL,90001851," 47,198.00 ",,M3 3AW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GLOBAL APPAREL & TEXTILE PTE LTD,626059923," 131,759.21 ",PPE - Masks,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GLSI,INVOICE CASE 1177," 585,000.00 ",PPE - Visors,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/04/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,GO PIVOTAL  UK LTD,INV00037648," 23,798.40 ",,EC1V 9NR,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2020,Professional fees,ACUTE CARE AND WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00030603," 50,000.00 ",,EC4A 1AB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,478294," 104,716.10 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,478295," 24,135.20 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-630590-186905," 606,910.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-630632-186906," 51,836.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-630496-186904," 108,667.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-631104-187282," 30,101.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-630502-186975," 73,077.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GUANGZHOU CITY CHOU ELECTRONIC COMMERCE,622153296," 10,761,107.95 ",Disposable Closed Suction Catheter ,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,17/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GULF RESOURCES LTD,20200414-5813," 3,653,750.00 ",PPE - Gowns,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,17/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GULF RESOURCES LTD,20200414-5813," 3,453,750.00 ",PPE - Gowns,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-630586-186890," 1,076,601.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-630553-186888," 2,035,537.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-630566-186889," 122,148.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3286269 - 3286230 CANCELLED," 9,318,000.00 ",Ventilator and ventilator consumables ,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-630497-186887," 145,183.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Service Charge - ICT,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679362," 544,720.44 ",,LS1 6AE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Service Charge - ICT,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679363," 283,672.82 ",,LS1 6AE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Outsourcing Contract,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679449," 30,000.00 ",,LS1 6AE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Outsourcing Contract,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679448," 165,018.00 ",,LS1 6AE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Outsourcing Contract,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679486," 67,339.20 ",,LS1 6AE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2020,Outsourcing Contract,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679436," 178,255.16 ",,WF3 1WE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679371," 138,000.00 ",,LS1 6AE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,HAFS-30793," 38,000,000.00 ",,WF3 1WE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH EDUCATION ENGLAND T1510,HAFS-30794," 900,000,000.00 ",,LS1 4PL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH RESEARCH AUTHORITY,HAFS-30795," 1,500,000.00 ",,SE1 6LH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HEDY MEDICAL DEVICE CO LTD,624133701," 4,988,298.39 ",Infusion Pumps,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HERTFORDSHIRE COMMUNITY NHS TRUST RY4,ERS-630450-186827," 30,002.00 ",,AL7 1BW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2020,Additions-DEV EXPEND,GROUP OPERATIONS,HITACHI SOLUTIONS EUROPE LTD,I002713P-GB01," 120,000.00 ",,EC2Y 9HT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2020,CIP Addition Clearing - SW LIC,GROUP OPERATIONS,HITACHI SOLUTIONS EUROPE LTD,I002792P-GB01," 961,786.61 ",,EC2Y 9HT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Professional fees,CHIEF SCIENTIFIC ADVISOR,HM TREASURY HMT,42465," 9,739.05 ",,SW1E 5EB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Professional fees,CHIEF SCIENTIFIC ADVISOR,HM TREASURY HMT,42465," 3,712.01 ",,SW1E 5EB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Conferences & seminars,CHIEF SCIENTIFIC ADVISOR,HM TREASURY HMT,42465, 842.35 ,,SW1E 5EB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,HM TREASURY HMT,42465," 3,051.20 ",,SW1E 5EB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Conferences & seminars,CHIEF SCIENTIFIC ADVISOR,HM TREASURY HMT,42465," 2,877.42 ",,SW1E 5EB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,HM TREASURY HMT,42465," 2,535.00 ",,SW1E 5EB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/04/2020,Radio communications,FINANCE AND GROUP OPERATIONS,HOME OFFICE,2551169," 12,116,128.00 ",,NP20 9BB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOTEL LOGISTICS LTD,HLI-122-MOD.05.04.20," 36,000.00 ",PPE - Gloves,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOTEL LOGISTICS LTD,HLI-122-MOD.05.04.20," 8,400.00 ",Disinfectant,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOTEL LOGISTICS LTD,HLI-122-MOD.05.04.20," 53,940.00 ",Disinfectant,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOTEL LOGISTICS LTD,HLI-122-MOD.05.04.20," 145,800.00 ",PPE - Glasses,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOTEL LOGISTICS LTD,HLI-122-MOD.05.04.20," 5,700.00 ",PPE - Face Shields,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOTEL LOGISTICS LTD,HLI-122-MOD.05.04.20," 12,000.00 ",PPE - Gloves,,SME,,,
