Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),REDBRIDGE LONDON BOROUGH COUNCIL,01042022DN0841GD5900,3644038,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5046X-REDBRIDGE LONDON BOROUGH COUNCIL,IG1 1TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),READING BOROUGH COUNCIL,01042022DN0841GD5900,2579080.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0303X-READING BOROUGH COUNCIL,RG1 7TD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PORTSMOUTH CITY COUNCIL,01042022DN0841GD5900,4651371.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1701X-PORTSMOUTH CITY COUNCIL,PO1 2AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PLYMOUTH CITY COUNCIL,01042022DN0841GD5900,3984990,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1101X-PLYMOUTH CITY COUNCIL,PL1 3BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PETERBOROUGH CITY COUNCIL,01042022DN0841GD5900,2892154.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0501X-PETERBOROUGH CITY COUNCIL,PE1 1HF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),OXFORDSHIRE COUNTY COUNCIL,01042022DN0841GD5900,8142304.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E3120X-OXFORDSHIRE COUNTY COUNCIL,OX4 2GQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NOTTINGHAMSHIRE COUNTY COUNCIL,01042022DN0841GD5900,10789907.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E3021X-NOTTINGHAMSHIRE COUNTY COUNCIL,NG2 7QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NOTTINGHAM CITY COUNCIL,01042022DN0841GD5900,8864698.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E3001X-NOTTINGHAM CITY COUNCIL,NG1 2DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTHUMBERLAND COUNTY COUNCIL,01042022DN0841GD5900,4341406.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2901X-NORTHUMBERLAND COUNTY COUNCIL,NE61 2EF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH YORKSHIRE COUNTY COUNCIL,01042022DN0841GD5900,5742940.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2721X-NORTH YORKSHIRE COUNTY COUNCIL,DL6 1DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,01042022DN0841GD5900,3242554.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4503X-NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,NE28 6UZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH SOMERSET COUNCIL,01042022DN0841GD5900,2469715.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0104X-NORTH SOMERSET COUNCIL,BS23 1LL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH NORTHAMPTONSHIRE COUNCIL,01042022DN0841GD5900,4517607.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2801X-NORTH NORTHAMPTONSHIRE COUNCIL,NN16 8TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH LINCOLNSHIRE COUNCIL,01042022DN0841GD5900,2425005.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2004X-NORTH LINCOLNSHIRE COUNCIL,DN16 1AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH EAST LINCOLNSHIRE COUNCIL,01042022DN0841GD5900,2971737.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2003X-NORTH EAST LINCOLNSHIRE COUNCIL,DN35 8LN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORFOLK COUNTY COUNCIL,01042022DN0841GD5900,10565371.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2620X-NORFOLK COUNTY COUNCIL,NR1 2DL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NEWHAM LONDON BOROUGH COUNCIL,01042022DN0841GD5900,8153007.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5045X-NEWHAM LONDON BOROUGH COUNCIL,E6 2RP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NEWCASTLE UPON TYNE CITY COUNCIL,01042022DN0841GD5900,6234805.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4502X-NEWCASTLE UPON TYNE CITY COUNCIL,NE1 8PP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MILTON KEYNES COUNCIL,01042022DN0841GD5900,3031554.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0401X-MILTON KEYNES COUNCIL,MK9 3ES,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MIDDLESBROUGH COUNCIL,01042022DN0841GD5900,4432665.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0702X-MIDDLESBROUGH COUNCIL,TS1 9FT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MERTON BOROUGH COUNCIL,01042022DN0841GD5900,2772305,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5044X-MERTON BOROUGH COUNCIL,SM4 5DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MEDWAY COUNCIL,01042022DN0841GD5900,4518750.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2201X-MEDWAY COUNCIL,ME4 4TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LUTON BOROUGH COUNCIL,01042022DN0841GD5900,4043028,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0201X-LUTON BOROUGH COUNCIL,LU1 2BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LONDON BOROUGH OF BRENT,01042022DN0841GD5900,5721008.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5033X-BRENT LONDON BOROUGH COUNCIL,HA9 0FJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LONDON BOROUGH OF BEXLEY,01042022DN0841GD5900,2567697.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5032X-BEXLEY LONDON BOROUGH COUNCIL,DA6 7AT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LIVERPOOL CITY COUNCIL,01042022DN0841GD5900,11631226.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4302X-LIVERPOOL CITY COUNCIL,L69 2DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LINCOLNSHIRE COUNTY COUNCIL,01042022DN0841GD5900,8711829.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2520X-LINCOLNSHIRE COUNTY COUNCIL,LN1 1YL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEWISHAM LONDON BOROUGH COUNCIL,01042022DN0841GD5900,6516001.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5018X-LEWISHAM LONDON BOROUGH COUNCIL,SE6 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEICESTERSHIRE COUNTY COUNCIL,01042022DN0841GD5900,6557835.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2421X-LEICESTERSHIRE COUNTY COUNCIL,LE3 8RA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEICESTER CITY COUNCIL,01042022DN0841GD5900,7062019.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2401X-LEICESTER CITY COUNCIL,LE1 6ZG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEEDS CITY COUNCIL,01042022DN0841GD5900,11781547.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4704X-LEEDS CITY COUNCIL,LS2 8JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LANCASHIRE COUNTY COUNCIL,01042022DN0841GD5900,18054060.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2321X-LANCASHIRE COUNTY COUNCIL,PR1 0LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LAMBETH LONDON BOROUGH COUNCIL GRANTS,01042022DN0841GD5900,8599748.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5017X-LAMBETH LONDON BOROUGH COUNCIL GRANTS,SW2 1RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KNOWSLEY METROPOLITAN BOROUGH COUNCIL,01042022DN0841GD5900,4522163.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4301X-KNOWSLEY METROPOLITAN BOROUGH COUNCIL,L36 9YZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KIRKLEES METROPOLITAN COUNCIL,01042022DN0841GD5900,6754596.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4703X-KIRKLEES METROPOLITAN COUNCIL,HD1 2EY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,01042022DN0841GD5900,2689676.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5043X-KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,KT1 1EU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KINGSTON UPON HULL CITY COUNCIL,01042022DN0841GD5900,6335661.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2002X-KINGSTON UPON HULL CITY COUNCIL,HU1 2AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KENT COUNTY COUNCIL,01042022DN0841GD5900,17923163,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2221X-KENT COUNTY COUNCIL,ME14 1XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,01042022DN0841GD5900,5541563.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5016X-KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,W8 7NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ISLINGTON LONDON BOROUGH COUNCIL,01042022DN0841GD5900,7033646.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5015X-ISLINGTON LONDON BOROUGH COUNCIL,EC1V 7LQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ISLES OF SCILLY COUNCIL OF THE,01042022DN0841GD5900,33863.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4001X-ISLES OF SCILLY COUNCIL OF THE,TR21 0LW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ISLE OF WIGHT COUNCIL,01042022DN0841GD5900,1983851.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2101X-ISLE OF WIGHT COUNCIL,PO30 1UD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HOUNSLOW LONDON BOROUGH COUNCIL,01042022DN0841GD5900,4195473,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5042X-HOUNSLOW LONDON BOROUGH COUNCIL,TW3 4DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HILLINGDON LONDON BOROUGH COUNCIL,01042022DN0841GD5900,4634686,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5041X-HILLINGDON LONDON BOROUGH COUNCIL,UB8 1UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HERTFORDSHIRE COUNTY COUNCIL,01042022DN0841GD5900,12829293,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1920X-HERTFORDSHIRE COUNTY COUNCIL,SG13 8DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HEREFORDSHIRE COUNCIL,01042022DN0841GD5900,2397144.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1801X-HEREFORDSHIRE COUNCIL,HR1 2XW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HAVERING LONDON BOROUGH COUNCIL,01042022DN0841GD5900,2905583.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5040X-HAVERING LONDON BOROUGH COUNCIL,RM1 3BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARTLEPOOL BOROUGH COUNCIL,01042022DN0841GD5900,2340054,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0701X-HARTLEPOOL BOROUGH COUNCIL,TS24 8AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARROW LONDON BOROUGH COUNCIL,01042022DN0841GD5900,2906836,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5039X-HARROW LONDON BOROUGH COUNCIL,HA1 2UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARINGEY LONDON BOROUGH COUNCIL,01042022DN0841GD5900,5375443.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5038X-HARINGEY LONDON BOROUGH COUNCIL,N22 7TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HAMPSHIRE COUNTY COUNCIL,01042022DN0841GD5900,13603003.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1721X-HAMPSHIRE COUNTY COUNCIL,SO23 8UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,01042022DN0841GD5900,5814416.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5014X-HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,W6 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HALTON BOROUGH COUNCIL,01042022DN0841GD5900,2691341.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0601X-HALTON BOROUGH COUNCIL,WA8 6NB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HACKNEY LONDON BOROUGH COUNCIL,01042022DN0841GD5900,8967761,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5013X-HACKNEY LONDON BOROUGH COUNCIL,E8 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GREENWICH LONDON BOROUGH COUNCIL,01042022DN0841GD5900,6171916.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5012X-GREENWICH LONDON BOROUGH COUNCIL,SE18 6PW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GATESHEAD COUNCIL,01042022DN0841GD5900,4306327.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4501X-GATESHEAD COUNCIL,NE8 1HH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ESSEX COUNTY COUNCIL,01042022DN0841GD5900,16404019,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1521X-ESSEX COUNTY COUNCIL,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ENFIELD LONDON BOROUGH COUNCIL,01042022DN0841GD5900,4505900.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5037X-ENFIELD LONDON BOROUGH COUNCIL,EN1 3XL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EAST SUSSEX COUNTY COUNCIL,01042022DN0841GD5900,7215555.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1421X-EAST SUSSEX COUNTY COUNCIL,BN21 3UU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EAST RIDING OF YORKSHIRE COUNCIL,01042022DN0841GD5900,2904481,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2001X-EAST RIDING OF YORKSHIRE COUNCIL,HU17 9BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EALING LONDON BOROUGH COUNCIL,01042022DN0841GD5900,6483219.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5036X-EALING LONDON BOROUGH COUNCIL,W5 2HL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DURHAM COUNTY COUNCIL,01042022DN0841GD5900,12746288.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1302X-DURHAM COUNTY COUNCIL,DH1 5UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DUDLEY METROPOLITAN BOROUGH COUNCIL,01042022DN0841GD5900,5503956.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4603X-DUDLEY METROPOLITAN BOROUGH COUNCIL,DY1 1HG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DORSET COUNTY COUNCIL,01042022DN0841GD5900,3653344.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1203X-DORSET COUNTY COUNCIL,DT1 1XJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DONCASTER METROPOLITAN BOROUGH COUNCIL,01042022DN0841GD5900,6325088.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4402X-DONCASTER METROPOLITAN BOROUGH COUNCIL,DN1 1GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DEVON COUNTY COUNCIL,01042022DN0841GD5900,7457070.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1121X-DEVON COUNTY COUNCIL,EX2 4QD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DERBYSHIRE COUNTY COUNCIL,01042022DN0841GD5900,10950864.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1021X-DERBYSHIRE COUNTY COUNCIL,DE4 3AG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DERBY CITY COUNCIL,01042022DN0841GD5900,5129008,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1001X-DERBY CITY COUNCIL,DE1 2FS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DARLINGTON BOROUGH COUNCIL,01042022DN0841GD5900,2207719.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E1301X-DARLINGTON BOROUGH COUNCIL,DL1 5QT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CUMBRIA COUNTY COUNCIL,01042022DN0841GD5900,4888007.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0920X-CUMBRIA COUNTY COUNCIL,CA3 8NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CROYDON LONDON BOROUGH COUNCIL,01042022DN0841GD5900,5710772,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5035X-CROYDON LONDON BOROUGH COUNCIL,CR9 1BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),COVENTRY CITY COUNCIL,01042022DN0841GD5900,5801362.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4602X-COVENTRY CITY COUNCIL,CV1 5RR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CORNWALL COUNCIL,01042022DN0841GD5900,6769977.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0801X-CORNWALL COUNTY COUNCIL,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CITY OF YORK COUNCIL,01042022DN0841GD5900,2092976.5,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E2701X-YORK COUNCIL CITY OF,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CITY OF LONDON CORPORATION,01042022DN0841GD5900,425732.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5010X-CITY OF LONDON CORPORATION,EC2P 2EJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CHESHIRE WEST AND CHESTER COUNCIL,01042022DN0841GD5900,4296852.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0604X-CHESHIRE WEST AND CHESTER COUNCIL,CH34 9DB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CHESHIRE EAST UNITARY AUTHORITY,01042022DN0841GD5900,4351137.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0603X-CHESHIRE EAST UNITARY AUTHORITY,CW10 0HU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,01042022DN0841GD5900,3280122.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0203X-CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,SG17 5TQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CAMDEN LONDON BOROUGH COUNCIL,01042022DN0841GD5900,7097100.25,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E5011X-CAMDEN LONDON BOROUGH COUNCIL,WC1H 8NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CAMBRIDGESHIRE COUNTY COUNCIL,01042022DN0841GD5900,7095978.75,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E0521X-CAMBRIDGESHIRE COUNTY COUNCIL,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CALDERDALE METROPOLITAN BOROUGH COUNCIL,01042022DN0841GD5900,3500468,GD5900- PHG Public Health Grant 22-23 - Q1 instalment-E4702X-CALDERDALE METROPOLITAN BOROUGH COUNCIL,HX1 1TP,Govn,,,
