Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E82866,55130.94,Stoptober Campaign – Stoptober media BVOD,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E82779,60.3,Stoptober media Partnerships - ASBOF,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E82779,105900.89,Stoptober media Partnerships,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E81292,52015.77,Stoptober Campaign – Stoptober search media,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E81292,51.37,Stoptober Campaign – Stoptober seach ASBOF,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),FREUD COMMUNICATIONS LIMITED,SI32523,60600,Family Reset influencer work,W1T 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WEST SUSSEX COUNTY COUNCIL,30112022TH1200GD6169,266276.8,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E3820X-WEST SUSSEX COUNTY COUNCIL,PO19 1RG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WEST SUSSEX COUNTY COUNCIL,06122022FS1535GD6263,354722,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3820X-WEST SUSSEX COUNTY COUNCIL,PO19 1RG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TAMESIDE METROPOLITAN BOROUGH COUNCIL,30112022TH1200GD6169,215626.4,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E4208X-TAMESIDE METROPOLITAN BOROUGH COUNCIL,OL6 6DL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,30112022FS0944GD6243,63011.5,GD31/6243 - Individual Placement Support -E4505X-SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,SR2 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOCKTON ON TEES BOROUGH COUNCIL,30112022FS0944GD6243,70487.18,GD31/6243 - Individual Placement Support -E0704X-STOCKTON ON TEES BOROUGH COUNCIL,TS23 2YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHEND ON SEA BOROUGH COUNCIL,30112022TH1200GD6169,90708.63,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E1501X-SOUTHEND ON SEA BOROUGH COUNCIL,SS2 6ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SLOUGH BOROUGH COUNCIL,07122022FS0936GD6264,267747,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0304X-SLOUGH BOROUGH COUNCIL,SL1 3UF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),READING BOROUGH COUNCIL,06122022FS1535GD6263,405780,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0303X-READING BOROUGH COUNCIL,RG1 7TD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PLYMOUTH CITY COUNCIL,30112022TH1200GD6169,309006.4,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E1101X-PLYMOUTH CITY COUNCIL,PL1 3BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PLYMOUTH CITY COUNCIL,30112022FS0944GD6243,70000,GD31/6243 - Individual Placement Support -E1101X-PLYMOUTH CITY COUNCIL,PL1 3BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORFOLK COUNTY COUNCIL,06122022FS1535GD6263,329372,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2620X-NORFOLK COUNTY COUNCIL,NR1 2DL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NEWHAM LONDON BOROUGH COUNCIL,06122022FS1535GD6263,589453,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5045X-NEWHAM LONDON BOROUGH COUNCIL,E6 2RP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NEWCASTLE UPON TYNE CITY COUNCIL,06122022FS1535GD6263,239471,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4502X-NEWCASTLE UPON TYNE CITY COUNCIL,NE1 8PP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MANCHESTER CITY COUNCIL,30112022TH1200GD6169,550192.9,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E4203X-MANCHESTER CITY COUNCIL,M60 2JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MANCHESTER CITY COUNCIL,30112022FS0944GD6243,42303,GD31/6243 - Individual Placement Support -E4203X-MANCHESTER CITY COUNCIL,M60 2JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LIVERPOOL CITY COUNCIL,06122022FS1535GD6263,293879,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4302X-LIVERPOOL CITY COUNCIL,L69 2DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEICESTER CITY COUNCIL,30112022TH1200GD6169,323432.8,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E2401X-LEICESTER CITY COUNCIL,LE1 6ZG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LANCASHIRE COUNTY COUNCIL,06122022FS1535GD6263,486306,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2321X-LANCASHIRE COUNTY COUNCIL,PR1 0LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ESSEX COUNTY COUNCIL,30112022TH1200GD6169,366163.6,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E1521X-ESSEX COUNTY COUNCIL,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ESSEX COUNTY COUNCIL,06122022FS1535GD6263,437021,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1521X-ESSEX COUNTY COUNCIL,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EAST RIDING OF YORKSHIRE COUNCIL,30112022TH1200GD6169,46969.2,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E2001X-EAST RIDING OF YORKSHIRE COUNCIL,HU17 9BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EAST RIDING OF YORKSHIRE COUNCIL,06122022FS1535GD6263,156490,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2001X-EAST RIDING OF YORKSHIRE COUNCIL,HU17 9BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DEVON COUNTY COUNCIL,06122022FS1535GD6263,387666,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1121X-DEVON COUNTY COUNCIL,EX2 4QD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CITY OF LONDON CORPORATION,30112022th1400GD6186,444875,GD31/6186 - In Patient Detox Grant 22-23 -E5010X-CITY OF LONDON CORPORATION,EC2P 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CITY OF LONDON CORPORATION,06122022FS1535GD6263,1453729,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5010X-CITY OF LONDON CORPORATION,EC2P 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS SUPPLY CHAIN,9423000040,75786.41,Uplift: SFVS: Reimbursement costs 2022-2023,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS SUPPLY CHAIN,9423000039,616586.74,Uplift: SFVS: Reimbursement costs 2022-2023,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Other programme expenditure,Office For Health Improvement & Disparities (OHID),SHEFFIELD UNIVERSITY OF,1800220906,22709.5,6696162 2021/22 payment  1.NCD modelling partnership.,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Other programme expenditure,Office For Health Improvement & Disparities (OHID),SHEFFIELD UNIVERSITY OF,1800220906,2203.17,6696162 2020/21 Pay 2; NCD Modelling partnership. Health Economics - modelling and evidence review - non CD 2019-22. Project 820. BC P1165 (project 820). Date of approval 17/9/2019. ECM 7153,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Other programme expenditure,Office For Health Improvement & Disparities (OHID),SHEFFIELD UNIVERSITY OF,1800220906,698.33,6696162 2020/21 Pay 1; NCD Modelling partnership. Health Eco,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),BIRMINGHAM UNIVERSITY OF,70826142,12738.75,6728330 Q4. Birmingham University Salary Reimbursement for A,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),BIRMINGHAM UNIVERSITY OF,70826142,12738.75,6728330 Q3. Birmingham University Salary Reimbursement for A,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/12/2022,Research & development,NHSX,KHEIRON MEDICAL TECHNOLOGIES?LIMITED,INV-0042,789213,Kheiron AI Award Contract,EC1V 9BG,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,01/12/2022,Outsourcing Contract,NHSX,HINDUJA GLOBAL SOLUTIONS UK LIMITED,22-1309,221904.98,COVID Pass - Provision of Call Centre BPO,TW8 9AG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/12/2022,Outsourcing Contract,NHSX,2020 DELIVERY LTD TA THE PSC,INV 4980,71280,Uplift to cover INV4980 & INV4954,SE1 9LQ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,01/12/2022,Outsourcing Contract,NHSX,2020 DELIVERY LTD TA THE PSC,4954,40114.8,Uplift to cover INV4980 & INV4954,SE1 9LQ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Research & development,NHSX,SOUTH BANK UNIVERSITY ENTERPRISES LTD,134372,63215.89,AI Award,SE1 0AA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Other programme expenditure,NHSX,NETCOMPANY UK LIMITED,NCUK60748,521347.5,Live Service and Development,EC1V 0AT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Other programme expenditure,NHSX,NETCOMPANY UK LIMITED,NCUK60748,900,Disease prevention and control,EC1V 0AT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Good received not invoiced (ST),NHSX,NETCOMPANY UK LIMITED,NCUK60636,539910,Live Service and Development,EC1V 0AT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Good received not invoiced (ST),NHSX,NETCOMPANY UK LIMITED,NCUK60636,3000,Disease prevention and control,EC1V 0AT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Contractor/ Staff Substitution,NHSX,DELOITTE,8002629307,126078.97,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Contractor/ Staff Substitution,NHSX,DELOITTE,8002538846,132370.43,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Contractor/ Staff Substitution,NHSX,DELOITTE,8002538845,99123.76,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Contractor/ Staff Substitution,NHSX,DELOITTE,8002478418,331748.1,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Contractor/ Staff Substitution,NHSX,CXPARTNERS LTD,100000327,35677.2,Uplift - Health Incentives Beta Extension Oct costs - C40932,BS1 5UE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Contractor/ Staff Substitution,NHSX,CXPARTNERS LTD,100000327,41542.8,Health Incentives Beta Extension,BS1 5UE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Consultancy/Professional Advice,NHSX,TPXIMPACT LIMITED,INTPXI378,50700,DHSC National Digital Support Platform,SE1 9RG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Capital policy payments,NHSX,IPSOS MORI UK LTD,22003128,54693.6,AI Ethics projects for Public Dialogue on Data Stewardship P,E1W 1YW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2022,Outsourcing Contract,NHSX,MASON ADVISORY LTD,INV003660,60278,User Design,M50 2ST,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2022,Additions-SW LIC,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970002331,390158.79,Dedalus LSP contract,GU11 1PZ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Service charge - ICT,NHSX,THE PHOENIX PARTNERSHIP LEEDS LTD,GPES041,632041.45,GPES various run costs Oct22-Mar23,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Service charge - ICT,NHSX,MARVELL CONSULTING LIMITED,STAN07,19113.49,Health and Social Care Standards Portal - C76445,SE1 0HS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Service charge - ICT,NHSX,ANSWER DIGITAL LIMITED,5507,144840,Technical Architecture,LS11 5DD,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Revenue Policy Payments,NHSX,NHS ENGLAND CBA033,7000047414,339504,Cyber Security - NHS London,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Research & development,NHSX,LENUS HEALTH LTD (ON BEHALF OF STORM ID),167,94156.57,29396 Lenus Health Ltd behalf of Storm ID-AI Award,EH6 7BG,Small,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Good received not invoiced (ST),NHSX,QINETIQ LTD,117070163,94572.31,AI Skunkworks Parkinson’s Detection – phase 2,GU14 0LX,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Good received not invoiced (ST),NHSX,HINDUJA GLOBAL SOLUTIONS UK LIMITED,22-1345,163579.28,COVID Pass - Provision of Call Centre BPO,TW8 9AG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Current Depn - IT_IDS,NHSX,COGNIZANT WORLDWIDE LIMITED,CW101-0001032841,247860,"COVID Cert Cognizant Service design service
Atamis: C43718",W2 6BD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Contractor/ Staff Substitution,NHSX,PRICEWATERHOUSECOOPERS LLP,1355913289,552061.2,Delivery PMO Data Modelling & Transition,SE1 2RD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Consultancy/Professional Advice,NHSX,MARVELL CONSULTING LIMITED,STAN07,21339.71,Health and Social Care Standards Portal Rev,SE1 0HS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Service charge - ICT,NHSX,THE PHOENIX PARTNERSHIP LEEDS LTD,14202,67963.13,GPITF Framework Agreement Schedule 2.3 FY2223,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,SINV00003565,175996.95,GPITF Framework Agreement Schedule 2.3 FY2223,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,SINV00003513,67688.46,GPITF Framework Agreement Schedule 2.3 FY2223,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,SINV00002433,3886062.54,GPITF Framework Agreement Schedule 2.3 FY2223,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Service charge - ICT,NHSX,ACCURX LIMITED,PLUS06957,166390.79,GPITF Framework Agreement Schedule 2.3 FY2223,N1 5AA,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Research & development,NHSX,OXFORD UNIVERSITY OF,210126227,68529,University of Oxford (Paige AI) AI Award Research,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Research & development,NHSX,ICNH LTD TRADING AS DRDOCTOR,NHSX0010,139173.57,29396 DrDoctor NHS AI LAB AI Award Contract,SE7 1LL,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Research & development,NHSX,ICNH LTD TRADING AS DRDOCTOR,NHSX0009,151340.25,29396 DrDoctor NHS AI LAB AI Award Contract,SE7 1LL,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Research & development,NHSX,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,80406662,143222.7,Cambridge University Hospital -  AI Award,CB2 0QQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Outsourcing Contract,NHSX,SOCITM ADVISORY LTD,IN0000936,36600,SoW for Workstream 2 and 3 of the ASCT Project,NN4 5EZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Contractor/ Staff Substitution,NHSX,CXPARTNERS LTD,100000359,83745.6,Health Incentives Beta Extension,BS1 5UE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2022,Additions-SW LIC,NHSX,QINETIQ LTD,117070158,968715.11,Wayfinder C358.3,GU14 0LX,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2022,Service charge - ICT,NHSX,MARVELL CONSULTING LIMITED,STAN08,87090.86,Health and Social Care Standards Portal - C76445,SE1 0HS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2022,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970002242,27671.6,Dedalus LSP contract,GU11 1PZ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2022,Revenue Policy Payments,NHSX,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,INV0056498,307728,COVID Cert SCAS Call centre management service,OX26 6HR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2022,Good received not invoiced (ST),NHSX,IN PRACTICE SYSTEMS LTD,454243,40000,"GP IT Futures Framework agreement, Schedule 2.3 Q1&2 FY2223",SW8 3QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2022,Capital policy payments,NHSX,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,291754,262029.11,"NHS AI Lab MHRA Projects
C66665",SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2022,Capital policy payments,NHSX,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,291039,420028.81,"NHS AI Lab MHRA Projects
C66665",SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,THE PHOENIX PARTNERSHIP LEEDS LTD,GPITF-SCP28,40000,GPITF Framework Agreement Schedule 2.3 FY2223,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,THE PHOENIX PARTNERSHIP LEEDS LTD,GPITF34,3500781.52,GPITF Framework Agreement Schedule 2.3 FY2223,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,PRESCRIBING SERVICES LTD,PCECL633,226618.52,GPITF Framework Agreement Schedule 2.3 FY2223,NR10 5RH,Small,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,PCTI SOLUTIONS LTD,ARIN00000259,637530.32,GPITF Framework Agreement Schedule 2.3 FY2223,B1 1RF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,ENTRUST (EUROPE) LIMITED,740806981,345839.42,COVID Status Cert - Entrust PKI 2022-23,RG1 3BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,ENTRUST (EUROPE) LIMITED,740002265,82211.34,COVID Status Cert - Entrust PKI 2022-23,RG1 3BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,DXS UK LTD,23568,115977.81,GPITF Framework Agreement Schedule 2.3 FY2223,GU8 6LB,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE LTD,INV-10573,46220.51,GPITF Framework Agreement Schedule 2.3 FY2223,WR6 6TP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Service charge - ICT,NHSX,ANSWER DIGITAL LIMITED,5463,112620,Technical Architecture,LS11 5DD,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Secondees in invoiced costs,NHSX,CABINET OFFICE,3818200,79928.51,Yearly GCO Costs for 21/22,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Outsourcing Contract,NHSX,HINDUJA GLOBAL SOLUTIONS UK LIMITED,22-1165,293438.25,COVID Pass - Provision of Call Centre BPO,TW8 9AG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Contractor/ Staff Substitution,NHSX,DELOITTE,8002441982,91740,Deloitte COVID Status Cert PMO,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/12/2022,Contractor/ Staff Substitution,NHSX,DELOITTE,8002441982,125670,Add: COVID Pass - PMO support/leadership,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Research & development,NHSX,OPTELLUM LIMITED,NHSX-Q2 FY2022-23,175299,Optellum-  AI Award Research,OX1 1BY,Small,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Research & development,NHSX,OPTELLUM LIMITED,NHSX-Q1 FY2022-23,35357,Optellum-  AI Award Research,OX1 1BY,Small,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Outsourcing Contract,NHSX,HINDUJA GLOBAL SOLUTIONS UK LIMITED,22-1153,74099.28,COVID Status Cert - Hinduja Global Solutions,TW8 9AG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2022,Capital policy payments,NHSX,AIDENCE BV,2022081,100000,Aidence AI Award Contract,1017WV,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,UK subscriptions to overseas bodies,NHS and Workforce,IIMHL,FCP0001273,34947.17,"IIMHL_£34,947.17",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Telephone costs,NHS and Workforce,TERRAFIX LTD,121491,31369.33,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Telephone costs,NHS and Workforce,SEPURA PLC,PLC-IN059107,105000,MDVS Cont: Repair Tokens & Radio Manager LicencesE,CB25 9TL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2022,Revenue Grants to non-profit institutions,NHS and Workforce,THE WOMEN'S ORGANISATION,ASI0031163,93569,HWB WRWW - 2022/23 - The Women's Organisation,L1 0AB,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2022,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,166660,30600.32,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2022,Outsourcing Contract,NHS and Workforce,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00035199,50000,Actuarial Services for Period Ending 31 March 2023,EC4A 1AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2022,Additions-IT,NHS and Workforce,TERRAFIX LTD,121481,51410,MP5: CO028 Fiat Ducato Brackets x 500,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Telephone costs,NHS and Workforce,VYSIION LTD,37545,31882.55,CR1090&1098: Ongoing support (39 months),SN15 1GG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Telephone costs,NHS and Workforce,VYSIION LTD,37485,42950,CP3_CR1184 Shared Computer and Storage Platform,SN15 1GG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-975,3978182.21,April 2022 - Dec 2022 Core Service Charges,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2022,Revenue Grants to non-profit institutions,NHS and Workforce,WELLBEING OF WOMEN,ASI0029921,53732,HWB WRWW - 2022/23 - Wellbeing of Women,SE1 1SZ,Small,,,
