Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Revenue Policy Payments,Public Health,SCOTTISH GOVERNMENT,Apport for Q3 & Q4,407495.51,Apportionment for Q4 2022 Historic Cash Payments,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Revenue Policy Payments,Public Health,SCOTTISH GOVERNMENT,Apport for Q3 & Q4,48064808.78,Apportionment for Q4 2022 2019 VPAS,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Revenue Policy Payments,Public Health,SCOTTISH GOVERNMENT,Apport for Q3 & Q4,216579.79,Apportionment for Q3 2022 Statutory Scheme,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Revenue Policy Payments,Public Health,SCOTTISH GOVERNMENT,Apport for Q3 & Q4,461492.63,Apportionment for Q3 2022 Historic Cash Payments,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Revenue Policy Payments,Public Health,SCOTTISH GOVERNMENT,Apport for Q3 & Q4,44300137.5,Apportionment for Q3 2022 2019 VPAS,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Consultancy/Professional Advice,Public Health,THE NUFFIELD FOUNDAT,SIN000158,41315,Disagreements review,EC1M 4EH,Small,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Public Health,WELSH ASSEMBLY GOVER,apport Q3&Q3,135129.55,Apportionment for Q4 2022 Statutory Scheme,CF10 3NQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Public Health,WELSH ASSEMBLY GOVER,apport Q3&Q3,240431.53,Apportionment for Q4 2022 Historic Cash Payments,CF10 3NQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Public Health,WELSH ASSEMBLY GOVER,apport Q3&Q3,28359320.51,Apportionment for Q4 2022 2019 VPAS,CF10 3NQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Public Health,WELSH ASSEMBLY GOVER,apport Q3&Q3,133437.27,Apportionment for Q3 2022 Statutory Scheme,CF10 3NQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Public Health,WELSH ASSEMBLY GOVER,apport Q3&Q3,284330.84,Apportionment for Q3 2022 Historic Cash Payments,CF10 3NQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Public Health,WELSH ASSEMBLY GOVER,apport Q3&Q3,27293816.78,Apportionment for Q3 2022 2019 VPAS,CF10 3NQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Research & development,Public Health,KINGS COLLEGE LONDON,SC50055195,56258.38,Evaluation Research Payment 4 (Nov 2022),WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Public Health,NHS BLOOD AND TRANSP,965622,5500000,NHSBT - Capital funding 22/23,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Public Health,HEALTH AND SOCIAL CA,Q3&Q4 Apportionment,88256.07,Apportionment for Q4 2022 Statutory Scheme,BT42 9DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Public Health,HEALTH AND SOCIAL CA,Q3&Q4 Apportionment,157031.11,Apportionment for Q4 2022 Historic Cash Payments,BT42 9DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Public Health,HEALTH AND SOCIAL CA,Q3&Q4 Apportionment,18522094.82,Apportionment for Q4 2022 2019 VPAS,BT42 9DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Public Health,HEALTH AND SOCIAL CA,Q3&Q4 Apportionment,90163.39,Apportionment for Q3 2022 Statutory Scheme,BT42 9DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Public Health,HEALTH AND SOCIAL CA,Q3&Q4 Apportionment,192121.99,Apportionment for Q3 2022 Historic Cash Payments,BT42 9DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Public Health,HEALTH AND SOCIAL CA,Q3&Q4 Apportionment,18442397.61,Apportionment for Q3 2022 2019 VPAS,BT42 9DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Outsourcing Contract,Public Health,IQVIA LTD,4124644849,45353.7,IQVIA MIDAS UK Full Market Sales Q2 22 to Q1 23,W2 1AF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Contractor/ Staff Substitution,Public Health,NCSCT COMMUNITY INTE,103078,56100,Contractor/ Staff Substitution,DT1 1RD,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,14/03/2023,Good received not invoiced (ST),Public Health,NHS BLOOD AND TRANSP,965593,955000,NHSBT Employer Pension Contributions 2022-23,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/03/2023,Revenue Policy Payments,Public Health,NHS BLOOD AND TRANSP,965508,955000,NHSBT - Revenue funding 22/23,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),BLACKPOOL BOROUGH CO,30172784,37052.4,Q1 IPS employment and welfare service Blackpool,FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),FREUD COMMUNICATIONS,SI33140,75960.55,BH-EMM Adult MH_Evergreen Content_Get Active,W1T 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),IPSOS MORI UK LTD,23000876,144000,Evaluation: RSDATG,E1W 1YW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),NHS ENGLAND CBA033,7000048985,126000,phase one - 7 months,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),KINGS COLLEGE LONDON,SG50056028,58463.54,Consultancy/Professional Advice,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN,R09112021DN1143GD554,-26633,Return of funding Adult Weight Management Scheme 21/22,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2023,Other programme expenditure,Office For Health Improvement & Disparities (OHID),ALLPAY LIMITED,March 23 funding add,80317.69,Healthy Start beneficiaries pre-paid card payments,HR1 3SE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),HOME OFFICE,2624733,203999,IICSA DHSC 2022-23 contribution,NP20 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),HOME OFFICE,2616880,708094,IICSA DHSC 2022-23 contribution,NP20 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),UK HEALTH SECURITY A,5040818,160952.12,AWS Hosting Fees Q3 & Q4 - 22/23 FY,SP4 0JG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),UK HEALTH SECURITY A,5040817,160952.12,AWS Hosting Fees Q1 & Q2 - 22/23 FY,SP4 0JG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Service charge - ICT,Office For Health Improvement & Disparities (OHID),MONOTYPE LIMITED,30011147,311398.8,Monotype Fonts License for Mobile App use,E1 6JE,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),NORTHUMBRIAN WATER L,915410192,581012.4,Water Fluoridation 2022/23 Opex payment-NW,DH15FJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DONCASTER METROPOLIT,R01122021AH1232GD560,-60770.97,Refund of  Better Mental Health Grant,DN1 1GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Research & development,Office For Health Improvement & Disparities (OHID),ICF CONSULTING SERVI,30411707,39682.5,Evaluation of the Childhood Obesity Trailblazer,EC4R 1BE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),PARAGON CUSTOMER COM,PHSIN017040,69442.5,BH-EMM_Adult Mental Health_Sleep eCRM,EC2M 7EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,F00033,79.19,New Year Stop Smoking Campaign Media Search ASBOF,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,F00033,78797.22,New Year Stop Smoking Campaign – Media: Search,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),DEFINE,16667,29450,Qualitative research for public health campaign,EC2A 4BD,Small,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),LEEDS BECKETT UNIVER,6094654,31632.68,Consultancy/Professional Advice,LS1 3HE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),LEEDS BECKETT UNIVER,6094560,31943.3,Consultancy/Professional Advice,LS1 3HE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PORTSMOUTH CITY COUN,24032023FS1352GD6602,32986,GD31/6602_Rough Sleeping Drug & Alcohol Treatment Grant_Portsmouth IPD & RR-E1701X-PORTSMOUTH CITY COUNCIL,PO1 2AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Secondees in invoiced costs,Office For Health Improvement & Disparities (OHID),NHS ENGLAND CBA033,7000048788,26245.75,Recharge for Q1 + backdate pay 21/22,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Secondees in invoiced costs,Office For Health Improvement & Disparities (OHID),HOMELESS LINK,INV-3558,69444.58,Uplift: Secondment 29/11/22 to 28/11/23,SE11 4AP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Secondees in invoiced costs,Office For Health Improvement & Disparities (OHID),HOMELESS LINK,INV-3558,1428.13,Secondment within DHSC,SE11 4AP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),OLDHAM METROPOLITAN,10816262C,33750,Uplift: IPS Employment and Welfare service Q4 22/23 Oldham,OL1 1UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),OLDHAM METROPOLITAN,10816262C,28545,Uplift: IPS Employment and Welfare service Q3 22/23 Oldham,OL1 1UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),DEPARTMENT FOR EDUCA,CORE-PSCR-003105,40000000,PE Premium funding for period Sep 22-Mar 23,WA7 2GJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),DEPARTMENT FOR CULTU,6058,2300000,School Games Organiser Network Apr 2022- Jul 2022,SW1A 2BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),BLACKPOOL BOROUGH CO,30179902,2520,Redundancy liabilities,FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),BLACKPOOL BOROUGH CO,30179902,37052.1,Q4 IPS employment and welfare service Blackpool,FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),WAVEMAKER LIMITED,L35697,34182,Mental Health adult Oct 2022 campaign evaluation - Wavemaker,SE1 9ET,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E24188,42185.6,BH-EMM_Adult Mental Health_Media_VOD,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),DEFINE,16666,31770,Adult Mental Health Qualitative Research,EC2A 4BD,Small,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),SHEFFIELD UNIVERSITY,1800233012,62857.99,Prevalence Estimates of Harmful Gambling Treatment,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS SUPPLY CHAIN,9423000061,2511069.33,SFVS: Reimbursement costs 2022-23,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS BUSINESS SERVICE,72613,40902,NMS Project & Transitions Costs,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Other programme expenditure,Office For Health Improvement & Disparities (OHID),OXFORD UNIVERSITY IN,44280,120000,Pre-evaluation Study NIPD in SCT  screening prog,OX2 0JB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Other programme expenditure,Office For Health Improvement & Disparities (OHID),NATCEN SOCIAL RESEAR,58545,160727,Adult Oral Health Survey 2,EC1V 0AX,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),WELLSET REPO LIMITED,9010666834,77950,Flipside App Portfolio Updates - ROC 22/23,GU6 8AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),WELLSET REPO LIMITED,9010666832,100000,Flipside Support & Maintenance - ROC 22/23,GU6 8AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),WELLSET REPO LIMITED,9010666831,39900,Flipside Additional Portfolio Updates - ROC 22/23,GU6 8AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOKE ON TRENT CITY,R09112021DN1143GD554,-97341,Return of funding Adult Weight Management Scheme 21/22,ST4 4TS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GREATER LONDON AUTHO,22032023FS1447GD6263,52754,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5100X-GREATER LONDON AUTHORITY,SE1 2AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CITY OF LONDON CORPO,22032023FS1447GD6263,137619,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5010X-CITY OF LONDON CORPORATION,EC2P 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BIRMINGHAM CITY COUN,22032023FS1447GD6263,107994,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4601X-BIRMINGHAM CITY COUNCIL,B3 3AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WEST NORTHAMPTONSHIR,21032023TC1339GD6395,105631,GD31-6395 Supplementary Substance Misuse Treatment & Recovery Housing Support  Grant 22-25-E2802X-WEST NORTHAMPTONSHIRE,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH NORTHAMPTONSHI,21032023TC1339GD6395,99876,GD31-6395 Supplementary Substance Misuse Treatment & Recovery Housing Support  Grant 22-25-E2801X-NORTH NORTHAMPTONSHIRE COUNCIL,NN16 8TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CROYDON LONDON BOROU,16032023TC1124GD6395,162316,GD31-6395 Supplementary Substance Misuse Treatment & Recovery Housing Support  Grant 22-25-E5035X-CROYDON LONDON BOROUGH COUNCIL,CR9 1BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN,S101,33750,Q4 IPS employment and welfare service Wirral,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN,S101,33750,Q3 IPS employment and welfare service Wirral,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN,S101,33750,Q2 IPS employment and welfare service Wirral,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN,S101,33750,Q1 IPS employment and welfare service Wirral,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),SOUTH TYNESIDE COUNC,12276186,36250,Uplift: IPS Employment and Welfare service Q4 22/23 South Tyneside,NE33 2RL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),SOUTH TYNESIDE COUNC,12276186,36250,Uplift: IPS Employment and Welfare service Q3 22/23 South Tyneside,NE33 2RL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),SOUTH TYNESIDE COUNC,12276186,36250,Uplift: IPS Employment and Welfare service Q2 22/23 South Tyneside,NE33 2RL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),SOUTH TYNESIDE COUNC,12276186,36250,Uplift: IPS Employment and Welfare service Q1 22/23 South Tyneside,NE33 2RL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),CHANGE GROW LIVE LIM,IN7366,41555,Q4 IPS employment and welfare service Birmingham,BN1 1YR,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),CHANGE GROW LIVE LIM,IN7303,39553,Q4 IPS employment welfare service Brighton/Hove,BN1 1YR,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),ANGLIAN WATER SERVIC,80024438,478987.2,Water Fluoridation 2022/23 Opex payment - AW,PE29 6XU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WOLVERHAMPTON CITY C,ADULT WMS GRANT FY20,-119644,Return of funding Adult Weight Management Scheme 21/22,WV1 1RG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SHROPSHIRE COUNTY CO,R09112021DN1143GD554,-124607,Return of funding Adult Weight Management Scheme 21/22,SY2 6ND,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH NORTHAMPTONSHI,R09112021DN1143GD554,-58481,Return of funding Adult Weight Management Scheme 21/22,NN16 8TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),SERCO LTD,10054755,197335.09,Contact centre services Dec 22/Jan 23,RG27 9UY,Small,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),PARAGON CUSTOMER COM,PHSIN017003,30000,Uplift: Better Health Families Evaluation Healthy Steps,EC2M 7EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),PARAGON CUSTOMER COM,PHSIN017001,56000,Uplift: Better Health Families Web Compn Healthy Steps,EC2M 7EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),PARAGON CUSTOMER COM,PHSIN016990,31108,Uplift: SfLISP Platform hosting infrastructure,EC2M 7EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E98225,51.75,Adult Obesity Paid Search ASBOF,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E98225,52402.41,Adult Obesity Paid Search,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E98224,189.9,Adult Obesity Paid Search ASBOF,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E98224,192274.79,Adult Obesity Paid Search,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),M AND C SAATCHI UK L,INV-MCS-00007321,61363.2,Stoptober and quit smoking New Year 2022/23,W1F 9EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),EVERFI LIMITED,66700,72000,CYP mental wellbeing fees,SW9 6DE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),EVERFI LIMITED,66699,81600,Children & Young People Content,SW9 6DE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),EGG RESEARCH & CONSU,566186,44491,CVD public qualitative research,SE21 8NP,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),WELLSET REPO LIMITED,9010666933,28080,Better Health portfolio data & analytics support,GU6 8AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),TERRENCE HIGGINS TRU,29004113,267771.5,National HIV Prevention Programme 22-23,N7 9BG,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS BUSINESS SERVICE,72465,65946,HFS Management Cost (NMS & SFVS contract Mgt),NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NATCEN SOCIAL RESEAR,58410,253682,UK SURVEY,EC1V 0AX,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),WELLSET REPO LIMITED,9010665529,44776,NHS Login mobile app test - EH / 22-23FY,GU6 8AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),WAVEMAKER LIMITED,L55711,29080,Couch to 5K Voice SOW 6,SE1 9ET,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/03/2023,Additional support for delivery of Healthcare services,Office For Health Improvement & Disparities (OHID),ENGLISH SPORTS COUNC,SIINV501,283225,Active Lives Survey 22-23 (OHID). Two datasets.,WC1B 3HF,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),SOUTHAMPTON CITY COU,81199725,35406,Uplift: Southampton IPS Employment and Welfare service Q4 22/23,SO15 1GX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),WAVEMAKER LIMITED,L35698,30648,Wavemaker holistic evaluation - Stoptober 2022,SE1 9ET,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E90256,300000,Start for Life Always On PPC,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NATCEN SOCIAL RESEAR,58409,552553,UK SURVEY,EC1V 0AX,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NATCEN SOCIAL RESEAR,58408,200371,NORTHERN IRELAND BOOST,EC1V 0AX,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),KANTAR UK LIMITED,260243958,143574,Year 3 Deliveries - Datasets 2,W5 1UA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),KANTAR UK LIMITED,260243958,545110.8,Year 3 Deliveries - Datasets 1,W5 1UA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),LEEDS BECKETT UNIVER,6093755,30227.47,Consultancy/Professional Advice,LS1 3HE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN,13032023TC1150GD5485,1151751.81,GD31-5485 ADDER ACCELERATOR 22-23 Payment 1-E4305X-WIRRAL METROPOLITAN BOROUGH COUNCIL,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WILTSHIRE COUNTY COU,13032023FS1600GD6263,62487,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3902X-WILTSHIRE COUNTY COUNCIL,BA14 8JN,Govn,,,
