Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EALING LONDON BOROUGH COUNCIL,29072021DN1457GD5668,"995,970.00",,W5 2HL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,EAST ANGLIA UNIVERSITY OF,ASI0013315,"59,500.00",,NR4 7TJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST CAMBRIDGESHIRE DISTRICT COUNCIL,29072021DN1457GD5668,"109,135.00",,CB7 4EE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST DEVON DISTRICT COUNCIL,29072021DN1457GD5668,"147,322.00",,EX14 1EJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST HAMPSHIRE DISTRICT COUNCIL,29072021DN1457GD5668,"91,907.00",,GU31 4EX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST HERTFORDSHIRE DISTRICT COUNCIL,29072021DN1457GD5668,"214,755.00",,SG13 8EQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST LINDSEY DISTRICT COUNCIL,29072021DN1457GD5668,"61,231.00",,LN11 8UP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,EAST LONDON NHS FOUNDATION TRUST,ASI0013529,"45,521.00",,E1 1RD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,EAST OF ENGLAND SHOWGROUND SERVICES LTD,INV13338,1.15,,PE2 6XE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,EAST OF ENGLAND SHOWGROUND SERVICES LTD,INV13338,342.85,,PE2 6XE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,EAST OF ENGLAND SHOWGROUND SERVICES LTD,INV13338,"30,513.15",,PE2 6XE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,EAST OF ENGLAND SHOWGROUND SERVICES LTD,INV13446,"31,114.52",,PE2 6XE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2021,Revenue Grants to local authorities,Global Health,EAST RIDING OF YORKSHIRE COUNCIL,210720211233AHGD5551,"62,766.71",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Revenue Grants to local authorities,Global Health,EAST RIDING OF YORKSHIRE COUNCIL,27072021AH1410GD5661,"62,821.00",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST RIDING OF YORKSHIRE COUNCIL,29072021DN1457GD5668,"316,720.00",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Revenue Grants to local authorities,Global Health,EAST RIDING OF YORKSHIRE COUNCIL,03072021dnRT4GD5638,"961,290.00",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Revenue Grants to local authorities,Social Care Group,EAST RIDING OF YORKSHIRE COUNCIL,03072021dnIC4GD5638,"1,281,294.00",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST STAFFORDSHIRE BOROUGH COUNCIL,29072021DN1457GD5668,"121,981.00",,DE14 2EB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EAST SUFFOLK COUNCIL,29072021DN1457GD5668,"34,897.00",,IP12 1RT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2021,Revenue Grants to local authorities,Global Health,EAST SUSSEX COUNTY COUNCIL,210720211233AHGD5551,"117,574.50",,BN21 3UU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Revenue Grants to local authorities,Global Health,EAST SUSSEX COUNTY COUNCIL,03072021dnRT4GD5638,"1,630,958.00",,BN21 3UU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Revenue Grants to local authorities,Social Care Group,EAST SUSSEX COUNTY COUNCIL,03072021dnIC4GD5638,"2,195,399.00",,BN21 3UU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,EASTLEIGH BOROUGH COUNCIL,29072021DN1457GD5668,"58,646.00",,SO50 9YN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0141396,"391,754.00",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0141140,"396,280.28",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0140944,"397,729.04",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0140698,"406,436.89",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10127143,"22,300.21",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10127143,"2,512.27",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10127143,"65,878.03",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10127143,"42,774.61",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,EDINBURGH AIRPORT LIMITED,400130833,"128,382.40",,EH12 9DN,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2021,Contractor/ Staff Substitution,Global Health,EFFICIO LTD,8170,"209,340.00",,SW1Y 4NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2021,Consultancy/Professional Advice,Global Health,EFFICIO LTD,8146,"46,500.00",,SW1Y 4NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2021,Consultancy/Professional Advice,Global Health,EFFICIO LTD,8140,"65,632.50",,SW1Y 4NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2021,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN000225,"89,827.50",,SW1Y 4NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002560,"23,520.00",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002561,"23,520.00",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002559,"28,560.00",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002563,"33,600.00",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002594,"60,519.46",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002558,"82,320.00",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002564,"84,000.00",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002562,"117,600.00",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002602,"195,201.38",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002598,"3,785,268.96",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Other programme expenditure,Global Health,ELIS UK LIMITED,SN3386666,"25,159.68",,RG24 8NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Other programme expenditure,Global Health,ELIS UK LIMITED,SN3386668,"39,049.92",,RG24 8NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15927469,590.59,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15953392,"6,405.26",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15967650,"6,405.26",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15964537,"9,700.22",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15950121,"9,868.80",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15930262,"33,541.56",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15953391,"33,541.56",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15967651,125,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15930275,255,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15977133,897.6,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15973646,924,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15976885,958.32,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15970221,"1,159.62",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15973645,"1,234.20",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15966857,"1,912.02",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15966855,"2,049.96",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15970222,"2,144.34",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15973648,"2,335.74",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15964541,"2,337.72",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15970225,"2,393.82",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15952743,"2,624.82",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15952741,"2,665.08",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15952742,"2,845.92",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15966856,"3,585.78",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15973647,"4,240.50",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15964538,"27,165.40",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15967658,"28,489.80",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15971118,"28,539.60",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15974501,"28,696.84",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15967652,"28,779.60",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15964539,"28,791.68",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15964540,"28,871.92",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15971115,"31,166.00",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15971117,"31,458.12",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15971116,"34,698.40",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15967664,"37,096.42",,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,90253747,-601.26,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Storage costs,Global Health,ELLIOTT GROUP LIMITED,15926839,601.26,,PE4 7AP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,ELMBRIDGE BOROUGH COUNCIL,29072021DN1457GD5668,"191,355.00",,KT10 9SD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Revenue Grants to non-profit institutions,Global Health,ELTON JOHN AIDS FOUNDATION,ASI0013309,"132,205.64",,W14 0HG,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617390RI,"15,128.87",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00609979RI,"6,933.66",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00613071RI,"6,933.66",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616622RI,"6,933.66",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00609979RI,"12,895.97",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00613071RI,"12,895.97",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616622RI,"12,895.97",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00609979RI,"4,871.72",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00613071RI,"4,871.72",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616622RI,"4,871.72",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617334RI,"1,295.16",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616625RI,"3,250.46",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616624RI,"4,037.83",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616627RI,"21,725.10",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616623RI,"5,148.60",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616626RI,"2,741.27",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617390RI,0.1,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Facilities management: contract,Global Health,EMCOR FACILITIES SERVICES LTD,40304,"1,305.13",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00614296RI,212.14,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616621RI,"9,203.08",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616621RI,"7,956.39",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616621RI,"3,491.88",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2021,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616621RI,"5,280.18",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617335RI,948.12,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00614298ARI,"2,941.08",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616619RI,"64,985.03",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616619RI,"50,006.10",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616619RI,"43,357.34",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00616619RI,"45,454.21",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617340RI,861.91,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00614295RI,"1,241.08",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Storage costs,Global Health,EMCOR FACILITIES SERVICES LTD,00617397RI,"29,529.68",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617332RI,"7,893.06",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00614292RI,"8,383.61",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617339RI,602.09,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617338RI,307.15,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00614293RI,"4,131.18",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617333RI,"8,052.63",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617336RI,570.6,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,617337,2.23,,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00614294RI,"3,096.51",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617383RI,"53,679.12",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617415RI,"12,058.55",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2021,Additions-LEASED BUILDINGS,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617404RI,"231,351.72",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617384RI,"21,109.01",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617385RI,"21,937.74",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617387RI,"5,238.61",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617386RI,"5,014.59",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617389RI,"14,187.62",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617388RI,"7,433.98",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617391RI,"4,974.68",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00167392RI,"9,666.97",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617395RI,"13,851.93",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617393RI,"9,702.44",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617394RI,"1,872.70",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617398RI,"15,169.07",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617396RI,"63,046.95",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00617399RI,"1,840.33",,SO53 3YE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00613683RI,"4,200.28",,SO53 3YE,Large,,,,
