Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BOLTON METROPOLITAN BOROUGH COUNCIL,29012021-DN-1031-GD5,"486,535.70",,BL1 1RX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00001372,"2,758,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00001374,"2,564,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00001371,"2,100,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00001375,"500,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00001373,"434,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00001370,"225,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/02/2021,Other programme expenditure,Global Health,BOOTS UK LTD,9224 - 1800036540,"2,759,607.41",,NG90 1BS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,020220211241GD5341,"1,383,658.50",,BH2 6DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,29012021-DN-1031-GD5,"612,462.90",,BH2 6DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BRACKNELL FOREST BOROUGH COUNCIL,020220211241GD5341,"490,196.00",,RG12 1AQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Revenue Grants to local authorities,Global Health,BRACKNELL FOREST BOROUGH COUNCIL,23022021DN1209GD5389,"378,000.00",,RG12 1AQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BRACKNELL FOREST BOROUGH COUNCIL,29012021-DN-1031-GD5,"126,642.60",,RG12 1AQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BRADFORD CITY COUNCIL,020220211241GD5341,"2,159,104.00",,BD1 1HX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BRADFORD CITY COUNCIL,29012021-DN-1031-GD5,"804,023.50",,BD1 1HX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0005029,"144,880.00",,BD9 6RJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0004909,"55,125.00",,BD9 6RJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0005224,"55,125.00",,BD9 6RJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0004768,"76,886.00",,BD9 6RJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0005109,"76,886.00",,BD9 6RJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Revenue Grants to non-profit institutions,NHS and Workforce,BRAKE,ASI0004766,"84,680.00",,HD1 2XZ,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10813,"138,084.66",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10813,"64,847.95",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10813,"64,620.90",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10813,"54,417.74",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10813,"3,047.39",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10869,"230,584.20",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10869,"213,135.60",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10849,"153,900.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10869,"127,094.54",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10905,"54,000.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10869,"206,183.23",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10869,"337,842.60",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10737,"406,366.67",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10821,"369,519.10",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10878,"33,696.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10879,"33,696.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Outsourcing Contract,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10812,"141,485.76",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Outsourcing Contract,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10812,"129,241.80",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Outsourcing Contract,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10812,"16,110.58",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Outsourcing Contract,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10812,"9,976.56",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10878,"67,392.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10879,"67,392.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10879,"37,800.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10870,"188,851.75",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10870,"183,659.40",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10870,"128,033.14",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10811,"116,130.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Contractor/ Staff Substitution,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10870,"69,382.44",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10878,"16,848.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Consultancy/Professional Advice,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10879,"16,848.00",,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Travel & subsistence non staff,Global Health,BRAMBLE HUB LTD PREVIOUSLY BRAMBLE CC LTD,10849,146.76,,SE1 7SP,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BRENT LONDON BOROUGH COUNCIL,020220211241GD5341,"1,319,084.00",,HA9 8AD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BRENT LONDON BOROUGH COUNCIL,29012021-DN-1031-GD5,"470,062.60",,HA9 8AD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BRIGHTON AND HOVE CITY COUNCIL,020220211241GD5341,"1,163,540.00",,BN1 1JE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BRIGHTON AND HOVE CITY COUNCIL,29012021-DN-1031-GD5,"430,031.00",,BN1 1JE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BRISTOL CITY COUNCIL,020220211241GD5341,"1,853,508.00",,BS1 5SP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BRISTOL CITY COUNCIL,29012021-DN-1031-GD5,"709,928.10",,BS1 5SP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0005134,"73,536.00",,BS8 1TH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BROMLEY LONDON BOROUGH COUNCIL,020220211241GD5341,"1,329,344.00",,BR1 3UH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BROMLEY LONDON BOROUGH COUNCIL,29012021-DN-1031-GD5,"416,659.60",,BR1 3UH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000067825,"94,168.15",,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000070078,"37,116.53",,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000067828,"9,844.66",,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000070082,"6,802.31",,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000067827,"2,574.01",,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000067830,850.62,,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000067835,823.04,,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Legal Fees,NHS and Workforce,BROWNE JACOBSON LLP,IN-000067824,514.7,,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Legal Fees,Finance and Group Operations,BROWNE JACOBSON LLP,IN-000070503,"37,043.90",,NG2 1BJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BUCKINGHAMSHIRE COUNTY COUNCIL,020220211241GD5341,"2,175,892.00",,HP20 1UA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Revenue Grants to local authorities,Global Health,BUCKINGHAMSHIRE COUNTY COUNCIL,23022021DN1209GD5389,"241,920.00",,HP20 1UA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BUCKINGHAMSHIRE COUNTY COUNCIL,29012021-DN-1031-GD5,"584,961.30",,HP20 1UA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,BURY METROPOLITAN BOROUGH COUNCIL,020220211241GD5341,"763,960.00",,BL9 0SP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,BURY METROPOLITAN BOROUGH COUNCIL,29012021-DN-1031-GD5,"285,848.50",,BL9 0SP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2021,Additions-SW LIC,NHSX,BYTES SOFTWARE SERVICES LTD,715999,"5,338,557.00",,KT22 7TW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Contractor/ Staff Substitution,Chief Scientific Advisor,CABINET OFFICE,3800703,"53,001.00",,FY5 9BU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,09/02/2021,Contractor/ Staff Substitution,Chief Scientific Advisor,CABINET OFFICE,3800704,"51,993.00",,FY5 9BU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Contractor/ Staff Substitution,Chief Scientific Advisor,CABINET OFFICE,3800703,"13,250.00",,FY5 9BU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/02/2021,Travel & subsistence non staff,Finance and Group Operations,CABINET OFFICE,3800084,"445,672.00",,FY5 9BU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions-IT,NHS and Workforce,CABLE AND WIRELESS COMMUNICATION TA VODAFONE,UK10/022021/2668,"6,112.00",,RG12 1RW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions-IT,NHS and Workforce,CABLE AND WIRELESS COMMUNICATION TA VODAFONE,UK10/022021/1845,"4,584.00",,RG12 1RW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions-IT,NHS and Workforce,CABLE AND WIRELESS COMMUNICATION TA VODAFONE,UK10/022021/2671,"4,584.00",,RG12 1RW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions-IT,NHS and Workforce,CABLE AND WIRELESS COMMUNICATION TA VODAFONE,UK10/022021/1841,"3,056.00",,RG12 1RW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions-IT,NHS and Workforce,CABLE AND WIRELESS COMMUNICATION TA VODAFONE,UK10/022021/2040,"3,056.00",,RG12 1RW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions-IT,NHS and Workforce,CABLE AND WIRELESS COMMUNICATION TA VODAFONE,UK10/022021/2670,"3,056.00",,RG12 1RW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions-IT,NHS and Workforce,CABLE AND WIRELESS COMMUNICATION TA VODAFONE,UK10/022021/791,"3,056.00",,RG12 1RW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,PF00001378,"716,000.00",,HD3 3EA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Additions NCB PDC,Default Group,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,PF00000523,"391,000.00",,HD3 3EA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,PF00001376,"225,000.00",,HD3 3EA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,PF00001377,"53,000.00",,HD3 3EA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,CALDERDALE METROPOLITAN BOROUGH COUNCIL,020220211241GD5341,"845,820.00",,HX1 1TP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,CALDERDALE METROPOLITAN BOROUGH COUNCIL,29012021-DN-1031-GD5,"322,215.60",,HX1 1TP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0004896,"2,425,149.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0005218,"2,425,149.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0004869,"196,439.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0005191,"196,439.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0004804,"239,942.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0005137,"239,942.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000852,"9,101,000.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000855,"5,000,000.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000856,"1,900,000.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000851,"1,616,000.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000857,"875,000.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000854,"478,000.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000853,"48,000.00",,CB2 0QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0005245,"100,000.00",,CB2 1TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0005020,"45,948.00",,CB2 1TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0005244,"61,110.45",,CB2 1TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0004997,"124,619.00",,CB2 1TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0005234,"124,619.00",,CB2 1TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0005036,"49,256.73",,CB2 1TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0005057,"15,146.00",,CB2 1TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ASI0004990,"150,001.00",,CB1 5EE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ASI0004805,"33,588.00",,CB1 5EE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ASI0005138,"33,588.00",,CB1 5EE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,CAMBRIDGESHIRE COUNTY COUNCIL,020220211241GD5341,"2,614,148.00",,CB3 0AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Revenue Grants to local authorities,Global Health,CAMBRIDGESHIRE COUNTY COUNCIL,23022021DN1209GD5389,"210,000.00",,CB3 0AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,CAMBRIDGESHIRE COUNTY COUNCIL,29012021-DN-1031-GD5,"813,419.60",,CB3 0AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,PF00000858,"133,000.00",,NW1 0PE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,CAMDEN LONDON BOROUGH COUNCIL,020220211241GD5341,"1,080,116.00",,WC1H 8NG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Global Health,CAMDEN LONDON BOROUGH COUNCIL,29012021-DN-1413-GD5,"129,020.00",,WC1H 8NG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,CAMDEN LONDON BOROUGH COUNCIL,29012021-DN-1031-GD5,"450,016.70",,WC1H 8NG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,25/02/2021,Consultancy/Professional Advice,Global Health,CAPACITAS LTD,0.3536,"26,460.00",,EC1M 5RR,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,25/02/2021,Other programme expenditure,Global Health,CAPACITAS LTD,0.3523,"71,730.00",,EC1M 5RR,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"310,964.19",,GU21 6DB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"295,797.61",,GU21 6DB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"248,480.68",,GU21 6DB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"122,400.00",,GU21 6DB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"69,916.50",,GU21 6DB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"58,685.26",,GU21 6DB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"18,900.00",,GU21 6DB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,CAPGEMINI UK PLC,2.60E+12,"15,777.00",,GU21 6DB,Large,,,,
