Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542610,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542608,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542585,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542579,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542567,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542562,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542560,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542555,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542532,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542529,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542527,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542521,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542498,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542490,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542486,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542484,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542481,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542477,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542451,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542446,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542443,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542440,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542431,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542426,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542420,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542414,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542412,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542406,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542403,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542400,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542396,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542366,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542357,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542354,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542336,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542334,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542327,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542323,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542319,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542318,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542336,"142,272.00",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542334,"142,272.00",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542327,"142,272.00",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542323,"142,272.00",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542319,"142,272.00",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542318,"142,272.00",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542831,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542821,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542815,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542806,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542795,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542787,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542785,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542781,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542776,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542761,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542759,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542758,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542749,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542720,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542715,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542700,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542696,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542686,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542681,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542673,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542671,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542664,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542654,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542627,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542626,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542622,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542610,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542608,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542585,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542579,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542567,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542562,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542560,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542555,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542532,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542529,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542527,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542521,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542498,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542490,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542486,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542484,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542481,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542477,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542451,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542446,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542443,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542440,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542431,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542426,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542420,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542414,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542412,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542406,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542403,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542400,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542396,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542357,"180,211.20",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542366,"135,158.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542354,"135,158.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542913,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542901,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542725,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542722,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542601,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542524,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542501,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542491,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542461,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542389,"180,211.20",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542353,"103,968.00",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542353,"36,388.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542725,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542722,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542601,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542524,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542501,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542491,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542461,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542389,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DON AND LOW LTD,542353,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2021,Revenue Grants to local authorities,Global Health,DONCASTER METROPOLITAN BOROUGH COUNCIL,05052021DN1219GD5548,"145,820.00",,DN1 1GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,DONCASTER METROPOLITAN BOROUGH COUNCIL,11052021DN1703GD5551,"81,489.40",,DN1 1GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,DONCASTER SHEFFIELD AIRPORT,SIN006354,"23,403.90",,DN9 3RH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,DONCASTER SHEFFIELD AIRPORT,SIN006185,"23,403.90",,DN9 3RH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Revenue Grants to local authorities,Global Health,DORSET COUNTY COUNCIL,12052021DN1922GD5518,"2,208,619.78",,DT1 1XJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2021,Revenue Grants to local authorities,Global Health,DORSET COUNTY COUNCIL,05052021DN1219GD5548,"506,837.00",,DT1 1XJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,DORSET COUNTY COUNCIL,11052021DN1703GD5551,"71,227.79",,DT1 1XJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2021,Additions NCB PDC,Default Group,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,PF00005284,"456,000.00",,DT1 2JY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Storage costs,Global Health,DOUBLE DRAGON INTERNATIONAL LTD,967,"49,876.22",,IG2 7LQ,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Storage costs,Global Health,DOUBLE DRAGON INTERNATIONAL LTD,967,"31,953.72",PPE - Masks,IG2 7LQ,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910240143,"798,750.72",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910239492,"798,750.72",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910239850,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910239708,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910239483,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910239433,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910238091,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910237695,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910237642,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910239998,"399,375.31",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910238833,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910238824,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910238687,"364,849.92",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910238312,"364,849.92",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910238162,"364,849.92",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910239432,"364,849.92",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2021,Revenue Grants to local authorities,Global Health,DUDLEY METROPOLITAN BOROUGH COUNCIL,05052021DN1219GD5548,"171,970.00",,DY1 1HG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,DUDLEY METROPOLITAN BOROUGH COUNCIL,11052021DN1703GD5551,"73,362.36",,DY1 1HG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,DURHAM COUNTY COUNCIL,11052021DN1703GD5551,"129,500.86",,DH1 5UL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Service charge - ICT,NHSX,DXS UK LTD,23513,"138,271.40",,GU8 6LB,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Storage costs,Global Health,E AND O LABORATORIES LIMITED,474067,"906,120.00",,FK4 2HH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Storage costs,Global Health,E AND O LABORATORIES LIMITED,473828,"37,755.00",,FK4 2HH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2021,Storage costs,Global Health,E AND O LABORATORIES LIMITED,474772,"26,428.50",,FK4 2HH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Revenue Grants to local authorities,Global Health,EALING LONDON BOROUGH COUNCIL,19052021DN1606GD5564,"617,896.00",,W5 2HL,Govn,,,,
