Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BROMLEY LONDON BOROUGH COUNCIL,15122021DN2201GD5853,"1,041,648.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E5034X-BROMLEY LONDON BOROUGH COUNCIL,BR1 3UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BRISTOL CITY COUNCIL,15122021DN2201GD5853,"1,774,820.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E0102X-BRISTOL CITY COUNCIL,BS1 5TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BRIGHTON AND HOVE CITY COUNCIL,15122021DN2201GD5853,"1,075,078.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E1401X-BRIGHTON AND HOVE CITY COUNCIL,BN1 1JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BRADFORD CITY COUNCIL,15122021DN2201GD5853,"2,010,058.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E4701X-BRADFORD CITY COUNCIL,BD1 1HX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BRACKNELL FOREST BOROUGH COUNCIL,15122021DN2201GD5853,"316,606.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E0301X-BRACKNELL FOREST BOROUGH COUNCIL,RG12 1AQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,15122021DN2201GD5853,"1,529,394.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E1204X-BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,BH2 6DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BOLTON METROPOLITAN BOROUGH COUNCIL,15122021DN2201GD5853,"1,216,339.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E4201X-BOLTON METROPOLITAN BOROUGH COUNCIL,BL1 1RX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BLACKBURN WITH DARWEN BOROUGH COUNCIL,15122021DN2201GD5853,"668,864.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E2301X-BLACKBURN WITH DARWEN BOROUGH COUNCIL,BB1 7DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BLACKPOOL BOROUGH COUNCIL,15122021DN2201GD5853,"790,724.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E2302X-BLACKPOOL BOROUGH COUNCIL,FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BIRMINGHAM CITY COUNCIL,15122021DN2201GD5853,"4,900,258.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E4601X-BIRMINGHAM CITY COUNCIL,B3 3AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,LONDON BOROUGH OF BEXLEY,15122021DN2201GD5853,"812,328.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E5032X-BEXLEY LONDON BOROUGH COUNCIL,DA6 7AT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BEDFORD BOROUGH COUNCIL,15122021DN2201GD5853,"543,211.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E0202X-BEDFORD BOROUGH COUNCIL,MK40 1SH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BATH AND NORTH EAST SOMERSET COUNCIL,15122021DN2201GD5853,"638,534.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E0101X-BATH AND NORTH EAST SOMERSET COUNCIL,BA1 5AW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BARNSLEY METROPOLITAN BOROUGH COUNCIL,15122021DN2201GD5853,"1,083,601.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E4401X-BARNSLEY METROPOLITAN BOROUGH COUNCIL,S70 2TJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BARNET LONDON BOROUGH COUNCIL,15122021DN2201GD5853,"1,266,553.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E5031X-BARNET LONDON BOROUGH COUNCIL,NW4 4BG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,15122021DN2201GD5853,"798,929.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E5030X-BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,RM10 7BY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,CHESHIRE WEST AND CHESTER COUNCIL,15122021DN2201GD5853,"1,283,817.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E0604X-CHESHIRE WEST AND CHESTER COUNCIL,CH34 9DB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to local authorities,Social Care Group,LONDON BOROUGH OF BRENT,15122021DN2201GD5853,"1,175,157.00",GD5853_Workforce Recruitment and Retention Fund 2_payment1-E5033X-BRENT LONDON BOROUGH COUNCIL,HA9 0FJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Arms Length Bodies- Capital Subsidy,Social Care Group,HOMES ENGLAND,S0017855,"496,451.00",CASSH capital costs (Homes England),NE4 5BZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Arms Length Bodies- Capital Subsidy,Social Care Group,HOMES ENGLAND,S0017768,"1,066,124.00",CASSH capital costs (Homes England),NE4 5BZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Arms Length Bodies- Capital Subsidy,Social Care Group,HOMES ENGLAND,S0017709,"520,000.00",CASSH capital costs (Homes England),NE4 5BZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Arms Length Bodies- Capital Subsidy,Social Care Group,HOMES ENGLAND,S0017673,"1,991,500.00",CASSH capital costs (Homes England),NE4 5BZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2021,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000042,"746,214.76",Add: S1 SFVS Reimbursement costs ,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2021,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000041,"749,995.49",Add: S1 SFVS Reimbursement costs ,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000040,"64,988.76",Add: S1 SFVS Reimbursement costs ,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000039,"145,566.53",Add: S1 SFVS Reimbursement costs ,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/12/2021,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000038,"34,904.72",Add: S1 SFVS Reimbursement costs ,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/12/2021,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000037,"68,452.09",Add: S1 SFVS Reimbursement costs ,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963507,"906,000.00",NHSBT Employer Pension Contributions 2021-22,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963506,"5,958,333.00",NHSBT Revenue funding 2021-22,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963406,"6,168,111.00",NHSBT Domestic Supply of Plasma funding 2021-22,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/12/2021,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OFFICE FOR NATIONAL STATISTICS ONS,2780060,"71,704.11",Smoking prevalence questions in APS (OHID),NP10 8XG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2021,Other programme expenditure,Office For Health Improvement & Disparities (OHID),BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,15730642,"46,474.26",Other programme expenditure,B4 6NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2021,Other programme expenditure,Office For Health Improvement & Disparities (OHID),GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,X0272028,"67,651.00",Other programme expenditure,WC1N 3JH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Other programme expenditure,Office For Health Improvement & Disparities (OHID),HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12681076,"108,439.20",6746409 National Child Measurement Programme contract,LS1 4AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/12/2021,Revenue Grants to non-profit institutions,No Group,OXFORD UNIVERSITY OF,ASI0019125,"31,533.00",Grant ref Oxford University Grant ,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2021,Research & development,NHSX,OXFORD UNIVERSITY OF,210113166,"69,274.25",University of Oxford (Paige AI) AI Award Research,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2021,Research & development,NHSX,KINGS COLLEGE LONDON,SH50040660,"132,182.50",29396 Kings College London- AI Award Research,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Revenue Policy Payments,NHSX,BARTS HEALTH NHS TRUST,455823,"70,546.31",29433 NICOR COVID-19-related research and reporting,E1 8PR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2021,Outsourcing Contract,NHS and Workforce,DEPARTMENT FOR WORK AND PENSIONS (DWP),4013044,"527,362.50",Addition 1: NHS Injury Cost Recovery scheme,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Professional fees,NHS and Workforce,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00033518,"50,000.00",Actuarial Services ,EC4A 1AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Outsourcing Contract,NHS and Workforce,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6302259,"655,296.00", ARP Hosting Services,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2021,Outsourcing Contract,NHS and Workforce,DEPARTMENT FOR WORK AND PENSIONS (DWP),4013012,"527,362.50",Addition 1: NHS Injury Cost Recovery scheme,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2021,Outsourcing Contract,NHS and Workforce,DEPARTMENT FOR WORK AND PENSIONS (DWP),4013020,"527,362.50",Administration of ICR Policy,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),LSF 2021/22 Q3,"15,000,000.00",Addition 1: NHS BSA LSF 3rd Instalment (top-up),NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),SWB 2021/22 2nd inst,"13,000,000.00",Social Work Bursary,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Essential Meds SPG - Additions,Global Health,OXFORD HEALTH NHS FOUNDATION TRUST,Y0168701,"27,000.00",Essential Meds SPG - Additions,OX1 5RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000041,"253,967.32",Storage costs,,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000041,"11,377,792.57",Storage costs,,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000040,"255,686.43",Storage costs,,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000040,"10,105,058.42",Storage costs,,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Storage costs,Global Health,KIRKLEES METROPOLITAN COUNCIL,8606743145,"74,201.45",PPE Storage,HD1 2EY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2021,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000057,"73,572.65",CSB  Assurance (1),,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2021,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000054,"940,444.78",CSB  Assurance (1),,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Grants to Other Bodies,Global Health,OXFORD UNIVERSITY OF,ASI0018093,"195,990.14",Intergrate AMR data on GBD with IHME,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2021,Revenue Grants to non-profit institutions,Global Health,BIRMINGHAM UNIVERSITY OF,ASI0018110,"200,000.00",Revenue Grants to non-profit institutions,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Policy Payments,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16196,"1,768.59",UK-Argentina Competition Administrative costs,SN2 2ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Revenue Policy Payments,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16196,"220,446.33",UK-Argentina Competition - Project costs,SN2 2ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/12/2021,Good received not invoiced (ST),Global Health,INNOVATE UK,CIN-1001502,"649,502.08",UK-China AMR Innovation Collaboration  Project costs,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/12/2021,Outsourcing Contract,Global Health,INNOVATE UK,CIN-1001435,"870,292.59",Outsourcing Contract,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/12/2021,Outsourcing Contract,Global Health,INNOVATE UK,CIN-1001434,"1,441,049.21",Outsourcing Contract,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/12/2021,Outsourcing Contract,Global Health,INNOVATE UK,CIN-1001432,"279,907.17",Outsourcing Contract,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Good received not invoiced (ST),Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000047,"470,130.01",Contractor VAT Not recoverable,,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Capital policy payments,Global Health,FOOD AND AGRICULTURE ORGANIZATION,387201,"109,573.15",Capital policy payments,153,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2021,Outsourcing Contract,Finance and Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),410079,"112,934.75",REF Credit note 412468 PO552567,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2021,Provider reverse loan interest,Finance and Group Operations,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,DHPF/REVSE/RT1/2018.,"505,500.00",IAT  - REVERSE LOAN INTEREST (JUNE - NOV 21) - DHPF/REVSE/RT1,CB1 5EE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Revenue Policy Payments,Finance and Group Operations,THE ROYAL WOLVERHAMPTON NHS TRUST,T0009878,"6,000,000.00",Transition Funding,WV10 0QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Revenue Policy Payments,Finance and Group Operations,MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,Q3 2021-22,"6,762,831.00",Social Care PFI credit payments ,SW1P 4DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2021,Rates,Finance and Group Operations,NEWHAM LONDON BOROUGH COUNCIL,46676341 Dec21/22,"52,716.00",Rates ,E6 2RP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2021,Recruitment,Finance and Group Operations,CABINET OFFICE,3812787,"138,178.80",16910 - Purchase Order for GRS Costs,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,PF00006506,"313,000.00",CENT/EMHDS/TAJ/B,B70 9PL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,PF00006505,"186,000.00",CENT/EMHDS/TAJ/A,B70 9PL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2021,Additions NCB PDC,Default Group,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST RYY,PF00006491,"2,159,000.00",CENT/SHCRS/RYY/A,CT1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,PF00006530,"1,062,000.00",CENT/MISCS/RYF/A,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,PF00006529,"235,000.00",CENT/CYBER/RYF/A,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,PF00006420,"700,000.00",CENT/EMHDS/RXX/A,KT22 7AD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006517,"970,000.00",CENT/LIMSP/RXN/B,PR7 1GZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006516,"600,000.00",CENT/HIP2E/RXN/A,PR7 1GZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006508,"1,007,000.00",CENT/STPIF/RXL/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006507,"64,000.00",CENT/RAACP/RXL/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006409,"232,000.00",CENT/STPIF/RXL/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006408,"116,000.00",CENT/REQUI/RXL/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006407,"300,000.00",CENT/RAACP/RXL/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2021,Additions NCB PDC,Default Group,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,PF00006495,"150,000.00",CENT/DASPI/RXE/A,DN4 8QN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",PF00006509,"4,415,000.00",CENT/STPIF/RX4/A,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2021,Additions NCB Loan,Default Group,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PF00006503,"23,800,000.00",DHPF/NCCIL/RV5/A,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PF00006514,"1,553,000.00",CENT/STPIF/RTE/A,GL1 3NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PF00006421,"4,000,000.00",CENT/STPIF/RRK/A,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PF00006413,"249,000.00",CENT/REQUI/RQX/A,E9 6SR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PF00006412,"100,000.00",CENT/CYBER/RQX/A,E9 6SR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,PF00006411,"993,000.00",CENT/MISCS/RN5/A,RG24 9NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,PF00006519,"245,000.00",CENT/STPIF/RMY/A,NR6 5BE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,PF00006522,"5,693,000.00",CENT/UECPH/RJL/B,DN15 7BH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,PF00006521,"10,269,000.00",CENT/UECPH/RJL/A,DN15 7BH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,PF00006524,"2,500,000.00",CENT/EMHDS/RHA/A,NG3 6AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,PF00006523,"1,000,000.00",CENT/EMHDS/RHA/A,NG3 6AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00006515,"356,000.00",CENT/RAACP/RGP/A,NR31 6LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,NORTH WEST ANGLIA NHS FOUNDATION TRUST,PF00006520,"5,192,000.00",CENT/RAACP/RGN/A,PE3 9GZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00006518,"6,310,000.00",CENT/NHPBU/REM/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2021,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00006492,"2,000,000.00",CENT/UECPH/REM/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00006417,"900,000.00",CENT/RAACP/REM/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00006416,"300,000.00",CENT/RAACP/REM/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/12/2021,Additions NCB PDC,Default Group,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,PF00006493,"2,087,000.00",CENT/STPIF/RD8/A,MK6 5LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,PF00006527,"2,787,000.00",CENT/NHPBU/RD1/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00006504,"1,940,000.00",CENT/RAACP/RCF/A,BD20 6TD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006538,"1,000,000.00",CENT/UECPH/RCB/A,YO30 4RY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/12/2021,Additions NCB PDC,Default Group,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,PF00006418,"5,500,000.00",CENT/RAACP/RBT/A,CW1 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,PF00006511,"1,234,000.00",CENT/UECPH/RBD/A,DT1 2JY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,PF00006510,"120,000.00",CENT/POCDI/RBDA,DT1 2JY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,PF00006534,"1,721,000.00",CENT/UECPH/RA9/A,TQ2 7AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2021,Additions NCB PDC,Default Group,SHREWSBURY AND TELFORD HOSPITALS NHS TRUST,PF00006533,"4,128,000.00",Additions NCB PDC,SY3 8XQ,Govn,,,
