Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,IT minor costs non capital,NHSX,INSIGHT DIRECT UK LTD,2100609685,188654.94,Extension enrolment number 50796105 to 31/05/2023,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,9607.03,PwrBIPro ShrdSvr ALNG SubsVL MVL PerUsr NK4 - 00002,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,7492.18,9. 7LS-00002: Project Plan3 Shared All Lng Subs VL MVL Per User,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,2497.39,8. TRS-00002: ProjectPlan1 ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,3071.52,6. TJ7-00001: Audio Conf ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,243.54,5. 6EN-00002: AzureActvDrctryP2K ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,4928.04,4. T6A-00024: O365E1 ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,12463.46,3. SY9-00006: O365E5 ShrdSvr ALNG SU MVL O365PE3 PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,18385.49,2. AAA-10842: O365E3 ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,4693.31,18. SY9-00006: O365E5 ShrdSvr ALNG SU MVL O365PE3 PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,2851.63,17. JFX-00003: M365F3FullUSL ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,1248.7,16. HWN-00002: VisioPlan1 ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,57.56,15. 6WT-00001: O365ExtraFileStorage ShrdSvr ALNG SubsVL MVL AddOn XtraStrg1GB,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,3560.11,14. CE6-00004: EntMobandSec E5Full ShrdSvr ALNG SU MVL EntMobandSecE3Full PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,25864.25,13. AAA-10732: EntMobandSecE3Full ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,11751.91,12. SEJ-00002: PowerAppsPlan ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,2940.19,11. SEQ-00001: PowerAppsperAppPlan ShrdSvr ALNG SubsVL MVL,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,14052.8,10. 7SY-00002: ProjectPlan5 ShrdSvr ALNG SubsVL MVL PerUsr,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,2100301776,1399.22,1. AAA-10842: NHS N365 Enterprise 3 Restricted (E3R) licences,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Additions-SW LIC,NHSX,ATOS IT SOLUTIONS AND SERVICES LTD,5584422378,125395,Blueprinting / Shared Learning contract with Atos,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERSHIP LEEDS LTD,PES052,76628.1,GPES various extracts & Dev costs Q1&2 FY2324,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERSHIP LEEDS LTD,PES052,4811.52,GPES Detained Estate extracts Dec22 - Mar23,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,FIN000280,62751,GP IT Futures Framework Agreement Schedule 2.3 Q1&2 FY2223,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Research & development,NHSX,ULTROMICS LIMITED,INV-0095,97316,29396 Ultromics  AI Award Research Delivery,OX4 2SU,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Research & development,NHSX,ULTROMICS LIMITED,INV-0087,97316,29396 Ultromics  AI Award Research Delivery,OX4 2SU,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Research & development,NHSX,ICNH LTD TRADING AS DRDOCTOR,NHSX0012,29705.25,29396 DrDoctor NHS AI LAB AI Award Contract,SE7 1LL,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Outsourcing Contract,NHSX,METADATAWORKS LIMITED,INV-0151,144000,Adult Social Care Terminology Product and Service ,CV34 5HQ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Service charge - ICT,NHSX,MEDICUS HEALTH LIMITED,INV-1008,40000,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,WC2H 9JQ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,FIN000397,47364.42,GPES various extracts & Dev costs Q1&2 FY2324,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Research & development,NHSX,KINGS COLLEGE LONDON,SG50058009,84499.7,Kings College London - (Mirada) AI Award Research,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Outsourcing Contract,NHSX,NHS ENGLAND CBA033,7000049751,68498.5,National Data Guardian - UKCGC - MOU,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERSHIP LEEDS LTD,GPITF40,3512126.69,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Service charge - ICT,NHSX,PCTI SOLUTIONS LTD,ARIN/00000266,634974.5,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,B1 1RF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Service charge - ICT,NHSX,MEDICUS HEALTH LIMITED,INV-1009,40000,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,WC2H 9JQ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,454866,40000,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,SW8 3QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,SINV00014093,66419.69,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,SINV00013964,3887895.53,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/06/2023,Service charge - ICT,NHSX,DXS UK LTD,23593,119501.93,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,GU8 6LB,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,13/06/2023,Service charge - ICT,NHSX,ACCURX LIMITED,PLUS10606,175775.4,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,N1 5AA,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Service charge - ICT,NHSX,PRESCRIBING SERVICES LTD,PCECL639,226454.24,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,NR10 5RH,Small,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Service charge - ICT,NHSX,DXS UK LTD,23588,363.76,GPITF Framework Agreement Schedule 2.3 FY2223,GU8 6LB,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Service charge - ICT,NHSX,DXS UK LTD,23588,119439.19,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,GU8 6LB,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE LTD,INV-10611,48148.05,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,WR6 6TP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Revenue Policy Payments,NHSX,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,227940,39765.72,Delivery of AI Regulation projects as part of the NHS AI Lab Programme,SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/06/2023,Research & development,NHSX,KINGS COLLEGE LONDON,SG50058010,85098.75,King’s College London -(Kheiron Medical) AI Award,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/06/2023,IT minor costs non capital,NHSX,INSIGHT DIRECT UK LTD,2100606758,3129305.6,Extension enrolment number 50796105 to 31/05/2023,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/06/2023,IT minor costs non capital,NHSX,INSIGHT DIRECT UK LTD,2100595271,80363.8,Extension enrolment number 50796105 to 31/05/2023,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Telephone costs,NHS and Workforce, Frequentis,FCP0001644,350614,INV 952302171 Frequentis,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,169857,76279.22,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,168345,2181,Telecommunications system.,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,168345,22961.66,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,HOME OFFICE,2632411A,5707,FY22/23Estimated DHSC contribution to ESMCP P07-12,NP20 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,HOME OFFICE,2632411A,58792,FY22/23 DHSC contribution to ESMCP P07-12,NP20 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-1005,8694.09,Telecommunications system.,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-1005,2722979.26,CCN 155: Bundle 2 Extension-April 2023 to Dec 2023,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-1005,1783901.63,Bundle 1 Extension-April 23 to March 24,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY 2023/24 Q1 M1-3,5500000,NHS Business Service Authority - support payments to benefic,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Provisions cash payment,NHS and Workforce,NHS PENSIONS AGENCY,IB0001-23/24,7368391.73,NHS Injury Allowances Budget 23/24,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Outsourcing Contract,NHS and Workforce,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,53509576,66214.21,MHA Approvals Function - London Panel,W2 6LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,122062,580300,MP5: Small Screen bundles ,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,2100591282,117010,Provision-IT Hardware/software/support& warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Telephone costs,NHS and Workforce,VYSIION LTD,39564,27500,CR 1160: M15 – Voice Quality Monitoring Imp,SN15 1GG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),Term 3 Fees not Paid,14000000,Social Work Bursary,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Revenue Grants to non-profit institutions,NHS and Workforce,SKILLS FOR CARE LTD,ASI0036690,167982,2023/004A - Skills for Care Capital Grant 23/24,LS1 2RP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Outsourcing Contract,NHS and Workforce,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,53508441,60556.88,Mental Health Act Approvals Function,W2 6LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Outsourcing Contract,NHS and Workforce,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,53508441,0.16,Business and Commercial Services,W2 6LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/06/2023,Good received not invoiced (ST),NHS and Workforce,MARSH UK LTD,7700221,60000,Insurance expertise,EC3R 5BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,122024,31444,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,122023,31444,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Telephone costs,NHS and Workforce,HOME OFFICE,2632411,13626529,FY22/23Estimated DHSC contribution to ESMCP P07-12,NP20 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Service charge - ICT,NHS and Workforce,INSIGHT DIRECT UK LTD,2100625648,36378.95,Provision of Solutions Architecture as a Service,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Revenue Grants to non-profit institutions,NHS and Workforce,THE THALIDOMIDE TRUST,ASI0036688,9791262,Ref: 2023/002 - Thalidomide grant 23/24,PE19 8ER,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Outsourcing Contract,NHS and Workforce,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6303847,468528.78,FY2023 - 2024 ARP Hosting Services,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,122028 (10757),49265.3,MP5: Large Screen bundles ,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,2100558038new,47597.54,PO547168 correction of 2100558038,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,2100558038error,-47911.71,PO547168 incorrect amount inv 2100558038,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,169614,132236.5,CR1259 - Temporary Extension of LAS Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,169614,66074,CP8b Early Adoption of Field Services for LAS,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY 2023/24 Q1 M1 - 3,5500000,NHS Business Service Authority - Interim Compensation,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY 2023/24      Q1 M,24560000,NHS Business Service Authority - support payments to benefic,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/06/2023,Revenue Grants to non-profit institutions,NHS and Workforce,SKILLS FOR CARE LTD,ASI0036685,2989736,Skills for Care Revenue grant 23/24 (ref 2023/004),LS1 2RP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-1008,64841.25,Bundle 2 Exit - Transitional Assistance,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-1006,43900.19,Telecommunications system.,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-1006,257788.46,NSD Notice: FY2023/2024 CCNs incl TU Rebates,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY 2022/23 Q4 M10 -,57174,NHS Business Service Authority - support payments to benefic,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Outsourcing Contract,NHS and Workforce,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,4810022253,54728.08,MHA Approvals Function - North Panel,TS6 0SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Outsourcing Contract,NHS and Workforce,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6303830,581528.2,FY2023 - 2024 ARP Hosting Services,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Outsourcing Contract,NHS and Workforce,NHS CONFEDERATION,SINV 101217,2339054.4,NHS Employers contract. Q1 covering 04 - 06 2023,LS10 1JR,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2023,Consultancy/Professional Advice,NHS and Workforce,MASON ADVISORY LTD,INV004103,59200,DCS Project Manager,M50 2ST,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/06/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,169426,30600.32,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/06/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,169423,86573.98,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Revenue Policy Payments,NHS and Workforce,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,8110025725,91714,In-houseFieldServiceProvision (June 22 to March23),NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Outsourcing Contract,NHS and Workforce,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00035740,50000,Actuarial Services for Period Ending 31 March 2023,EC4A 1AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121693 (10619),50.06,Sure Antennas + Re-set Buttons ,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121693 (10619),44288.71,MP5: Large Screen bundles ,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2023,Outsourcing Contract,NHS and Workforce,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6303755,581528.2,FY2023 - 2024 ARP Hosting Services,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2023,Outsourcing Contract,NHS and Workforce,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6303723,581528.2,FY2023 - 2024 ARP Hosting Services,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2023,Legal Fees,NHS and Workforce,MILLS AND REEVE LLP,197506,35884.55,Overflow Arrangement 2022-23,B3 2AB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2023,Good received not invoiced (ST),NHS and Workforce,BROWNE JACOBSON LLP,IN-000150043,41988.4,Uplift: CRS Contingency: CP1 Legal advice - Year 4,NG2 1BJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/06/2023,Good received not invoiced (ST),NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-1000,301688.65,NSD Notice: FY2023/2024 CCNs incl TU Rebates,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/06/2023,Capital Grants to non-profit institutions,Global Health,Trustees of Boston University,FCP0001663,2359439.91,"$3,016,945.03 to Trustees of Boston University (R&D)",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,26/06/2023,Other programme expenditure,Global Health,EEA Switzerland ,FCP0001662,2991653.04,"EEA Switzerland - CHF 3,431,007.20",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/06/2023,Other programme expenditure,Global Health,EEA SWEDEN,FCP0001656,562727.96,"EEA 230623 SWEDEN SEK  7,697,769.55",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/06/2023,Other programme expenditure,Global Health,EEA SLOVAK ,FCP0001655,283632.2,"EEA 230623 SLOVAK Euros 330,852.99 cents",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/06/2023,Other programme expenditure,Global Health,EEA ITALY ,FCP0001653,1818732.34,"EEA 230623 ITALY 2,121,580.38 Euros",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/06/2023,Other programme expenditure,Global Health,EEA GERMANY ,FCP0001651,186950.87,"EEA 230623 GERMANY Euros 218,068.10 Cents",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/06/2023,Other programme expenditure,Global Health,EEA FRANCE ,FCP0001650,106905.47,"EEA 230623 FRANCE 124,699.46 Euros",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/06/2023,Other programme expenditure,Global Health,EEA CZECH ,FCP0001649,129318.04,"EEA 230623 CZECH CZK 3,570,406.42",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/06/2023,Other programme expenditure,Global Health,EEA Cyprus ,FCP0001648,590770.34,"EEA 230623 Cyprus Euros 689,137.15 Cents",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/06/2023,Capital Grants to non-profit institutions,Global Health,International Development Research Centre,FCP0001628,1250000,SI101305 IDRC (International Development Research Centre),,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,08/06/2023,Other programme expenditure,Global Health,EEA DEUTSCHE ,FCP0001623,26446943.95,"EEA DEUTSCHE VERBINDUNGSSTELLE BONN - EUR 30,656,725.50",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,08/06/2023,Other programme expenditure,Global Health,EEA GREECE ,FCP0001622,3297388.45,"EEA GREECE - EOPYY 5 KORAI STREET ATHENS - EUR 3,821,375.45",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3124000012,17655932.48,SCCL warehousing and storage costs,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Storage costs,Global Health,MODULE AR LTD,443,87792,Rental Containers Oct 21 - Mar 22,HU3 4UW,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Revenue Policy Payments,Global Health,MOTT MACDONALD LTD,100547738,3245768.4,Management Agent Grant Disbursements,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Research & development,Global Health,INNOVATE UK,CIN-1002686,226578.66,IUK SBRI Competition - Admin costs,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Research & development,Global Health,INNOVATE UK,CIN-1002684,4199091.28,IUK SBRI Competition - Project costs,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Refuse: contract,Global Health,SUEZ RECYCLING AND RECOVERY UK LTD,80338925,778937.83,Add: Walking Floors Uplift,BS10 7SP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Other programme expenditure,Global Health,FRESENIUS KABI LTD,914754796,61213.14,7751914 Amika Bag wc ENFit ST,WA7 1NT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Other programme expenditure,Global Health,FRESENIUS KABI LTD,914729806,62262.96,7751914 Amika Bag wc ENFit ST,WA7 1NT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/06/2023,Other programme expenditure,Global Health,FRESENIUS KABI LTD,914708254,66513.46,7751914 Amika Bag wc ENFit ST,WA7 1NT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2023,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,1122090989A,1184099.86,Warehousing and associated costs,DE55 4QJ,Large,,,
