Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E71122,0.05,Marketing services.,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E71122,845.76,10MSU 2022 social media - BASBOF,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E71122,76191.95,10MSU 2022 social media,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E49978,732.46,Uplift: Food Scanner biddable media,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E49978,94050,Social Media Advertising,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E49978,950,Socia Media Advertising- ASBOF figure,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,E49978,80521.95,Biddable media,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),M AND C SAATCHI UK LTD,INV-MCS-00006983,25654,Smoking Campaign Jan23 creative agency fees,W1F 9EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),FREUD COMMUNICATIONS LIMITED,SI31428,50000,Mental Health youth Freuds video delivery,W1T 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Provisions cash payment,Office For Health Improvement & Disparities (OHID),FACULTY OF SPORT AND EXERCISE MEDICINE UK,8000-MM,45000,Development of Modules/training resources for Movign Medicin,EH8 9DR,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),IPSOS MORI UK LTD,22002718,95250,Infant Feeding Survey 2022/24,E1W 1YW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Other programme expenditure,Office For Health Improvement & Disparities (OHID),OXFORD UNIVERSITY INNOVATION LIMITED,43149,120000,Pre-evaluation Study NIPD in SCT  screening prog,OX2 0JB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WORCESTERSHIRE COUNTY COUNCIL,10112022AR1413GD6263,226034,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1821X-WORCESTERSHIRE COUNTY COUNCIL,WR5 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WILTSHIRE COUNTY COUNCIL,10112022AR1413GD6263,249948,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3902X-WILTSHIRE COUNTY COUNCIL,BA14 8JN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WIGAN METROPOLITAN BOROUGH COUNCIL,10112022AR1413GD6263,425367,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4210X-WIGAN METROPOLITAN BOROUGH COUNCIL,WN1 3XZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WESTMINSTER CITY COUNCIL,10112022AR1413GD6263,1419218,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5022X-WESTMINSTER CITY COUNCIL,WC2N 6NU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WANDSWORTH LONDON BOROUGH COUNCIL,10112022AR1413GD6263,151830,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5021X-WANDSWORTH LONDON BOROUGH COUNCIL,SW18 2PU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TOWER HAMLETS LONDON BOROUGH COUNCIL,10112022AR1413GD6263,127651,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5020X-TOWER HAMLETS LONDON BOROUGH COUNCIL,E2 0HQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),THANET DISTRICT COUNCIL,10112022AR1413GD6263,333132,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2242X-THANET DISTRICT COUNCIL,CT9 1XZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOKE ON TRENT CITY COUNCIL,10112022AR1413GD6263,156848,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3401X-STOKE ON TRENT CITY COUNCIL,ST4 4TS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STEVENAGE BOROUGH COUNCIL,10112022AR1413GD6263,228810,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1937X-STEVENAGE BOROUGH COUNCIL,SG1 1HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHWARK LONDON BOROUGH COUNCIL,10112022AR1413GD6263,124549,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5019X-SOUTHWARK LONDON BOROUGH COUNCIL,SE1 2QH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHEND ON SEA BOROUGH COUNCIL,10112022AR1413GD6263,170341,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1501X-SOUTHEND ON SEA BOROUGH COUNCIL,SS2 6ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHAMPTON CITY COUNCIL,10112022AR1413GD6263,180279,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1702X-SOUTHAMPTON CITY COUNCIL,SO15 1GX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SHROPSHIRE COUNTY COUNCIL,10112022AR1413GD6263,433898,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3202X-SHROPSHIRE COUNTY COUNCIL,SY2 6ND,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SHEFFIELD CITY COUNCIL,10112022AR1413GD6263,221695,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4404X-SHEFFIELD CITY COUNCIL,S1 1UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SALFORD CITY COUNCIL,10112022AR1413GD6263,395335,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4206X-SALFORD CITY COUNCIL,M27 5AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ROCHDALE BOROUGH COUNCIL,10112022AR1413GD6263,261739,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4205X-ROCHDALE BOROUGH COUNCIL,OL16 1XU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),REDBRIDGE LONDON BOROUGH COUNCIL,10112022AR1413GD6263,176244,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5046X-REDBRIDGE LONDON BOROUGH COUNCIL,IG1 1TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PRESTON CITY COUNCIL,10112022AR1413GD6263,486306,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2339X-PRESTON CITY COUNCIL,PR1 2RL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PORTSMOUTH CITY COUNCIL,10112022AR1413GD6263,255765,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1701X-PORTSMOUTH CITY COUNCIL,PO1 2AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PLYMOUTH CITY COUNCIL,10112022AR1413GD6263,327342,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1101X-PLYMOUTH CITY COUNCIL,PL1 3BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PETERBOROUGH CITY COUNCIL,10112022AR1413GD6263,107735,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0501X-PETERBOROUGH CITY COUNCIL,PE1 1HF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),OXFORDSHIRE COUNTY COUNCIL,10112022AR1413GD6263,916795,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3120X-OXFORDSHIRE COUNTY COUNCIL,OX4 2GQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),OLDHAM METROPOLITAN BOROUGH COUNCIL,10112022AR1413GD6263,345876,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4204X-OLDHAM METROPOLITAN BOROUGH COUNCIL,OL1 1UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NOTTINGHAM CITY COUNCIL,10112022AR1413GD6263,846458,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3001X-NOTTINGHAM CITY COUNCIL,NG1 2DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MILTON KEYNES COUNCIL,10112022AR1413GD6263,310985,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0401X-MILTON KEYNES COUNCIL,MK9 3ES,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MENDIP DISTRICT COUNCIL,10112022AR1413GD6263,129326,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E3331X-Mendip District Council,BA4 5BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MEDWAY COUNCIL,10112022AR1413GD6263,259337,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2201X-MEDWAY COUNCIL,ME4 4TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),MANCHESTER CITY COUNCIL,10112022AR1413GD6263,234457,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4203X-MANCHESTER CITY COUNCIL,M60 2JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LUTON BOROUGH COUNCIL,10112022AR1413GD6263,114046,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0201X-LUTON BOROUGH COUNCIL,LU1 2BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LONDON BOROUGH OF BRENT,10112022AR1413GD6263,100497,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5033X-BRENT LONDON BOROUGH COUNCIL,HA9 0FJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LINCOLNSHIRE COUNTY COUNCIL,10112022AR1413GD6263,365723,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2520X-LINCOLNSHIRE COUNTY COUNCIL,LN1 1YL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEWISHAM LONDON BOROUGH COUNCIL,10112022AR1413GD6263,102762,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5018X-LEWISHAM LONDON BOROUGH COUNCIL,SE6 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEICESTER CITY COUNCIL,10112022AR1413GD6263,265768,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2401X-LEICESTER CITY COUNCIL,LE1 6ZG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LAMBETH LONDON BOROUGH COUNCIL GRANTS,10112022AR1413GD6263,453352,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5017X-LAMBETH LONDON BOROUGH COUNCIL GRANTS,SW2 1RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,10112022AR1413GD6263,92291,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5043X-KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,KT1 1EU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KINGSTON UPON HULL CITY COUNCIL,10112022AR1413GD6263,466511,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2002X-KINGSTON UPON HULL CITY COUNCIL,HU1 2AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,10112022AR1413GD6263,258648,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5016X-KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,W8 7NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ISLINGTON LONDON BOROUGH COUNCIL,10112022AR1413GD6263,81477,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5015X-ISLINGTON LONDON BOROUGH COUNCIL,EC1V 7LQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HEREFORDSHIRE COUNCIL,10112022AR1413GD6263,296325,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1801X-HEREFORDSHIRE COUNCIL,HR1 2XW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HASTINGS BOROUGH COUNCIL,10112022AR1413GD6263,196748,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1433X-Hastings Borough Council,TN34 3UY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARINGEY LONDON BOROUGH COUNCIL,10112022AR1413GD6263,309739,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5038X-HARINGEY LONDON BOROUGH COUNCIL,N22 7TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HACKNEY LONDON BOROUGH COUNCIL,10112022AR1413GD6263,400975,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5013X-HACKNEY LONDON BOROUGH COUNCIL,E8 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GREENWICH LONDON BOROUGH COUNCIL,10112022AR1413GD6263,241590,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5012X-GREENWICH LONDON BOROUGH COUNCIL,SE18 6PW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GREAT YARMOUTH BOROUGH COUNCIL,10112022AR1413GD6263,329372,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2633X-Great Yarmouth Borough Council,NR30 2QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EXETER CITY COUNCIL,10112022AR1413GD6263,387666,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1132X-Exeter City Council,EX1 1JN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ENFIELD LONDON BOROUGH COUNCIL,10112022AR1413GD6263,51757,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5037X-ENFIELD LONDON BOROUGH COUNCIL,EN1 3XL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EALING LONDON BOROUGH COUNCIL,10112022AR1413GD6263,389600,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5036X-EALING LONDON BOROUGH COUNCIL,W5 2HL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DURHAM COUNTY COUNCIL,10112022AR1413GD6263,152441,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1302X-DURHAM COUNTY COUNCIL,DH1 5UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DORSET COUNTY COUNCIL,10112022AR1413GD6263,260411,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1203X-DORSET COUNTY COUNCIL,DT1 1XJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DONCASTER METROPOLITAN BOROUGH COUNCIL,10112022AR1413GD6263,71728,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4402X-DONCASTER METROPOLITAN BOROUGH COUNCIL,DN1 1GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DERBY CITY COUNCIL,10112022AR1413GD6263,254748,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1001X-DERBY CITY COUNCIL,DE1 2FS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CROYDON LONDON BOROUGH COUNCIL,10112022AR1413GD6263,128439,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5035X-CROYDON LONDON BOROUGH COUNCIL,CR9 1BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),COVENTRY CITY COUNCIL,10112022AR1413GD6263,273808,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4602X-COVENTRY CITY COUNCIL,CV1 5RR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CORNWALL COUNCIL,10112022AR1413GD6263,1223310,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0801X-CORNWALL COUNTY COUNCIL,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CHELMSFORD CITY COUNCIL,10112022AR1413GD6263,437021,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1535X-Chelmsford Borough Council,CM1 1JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CAMDEN LONDON BOROUGH COUNCIL,10112022AR1413GD6263,217039,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5011X-CAMDEN LONDON BOROUGH COUNCIL,WC1H 8NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CAMBRIDGESHIRE COUNTY COUNCIL,10112022AR1413GD6263,105907,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0521X-CAMBRIDGESHIRE COUNTY COUNCIL,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BRISTOL CITY COUNCIL,10112022AR1413GD6263,153944,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0102X-BRISTOL CITY COUNCIL,BS1 5TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,10112022AR1413GD6263,597437,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E1204X-BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,BH2 6DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BOLTON METROPOLITAN BOROUGH COUNCIL,10112022AR1413GD6263,213628,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E4201X-BOLTON METROPOLITAN BOROUGH COUNCIL,BL1 1RX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BLACKPOOL BOROUGH COUNCIL,10112022AR1413GD6263,441671,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2302X-BLACKPOOL BOROUGH COUNCIL,FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BLACKBURN WITH DARWEN BOROUGH COUNCIL,10112022AR1413GD6263,159295,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E2301X-BLACKBURN WITH DARWEN BOROUGH COUNCIL,BB1 7DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BEDFORD BOROUGH COUNCIL,10112022AR1413GD6263,203781,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0202X-BEDFORD BOROUGH COUNCIL,MK40 1SH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BATH AND NORTH EAST SOMERSET COUNCIL,10112022AR1413GD6263,485399,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E0101X-BATH AND NORTH EAST SOMERSET COUNCIL,BA1 5AW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BARNET LONDON BOROUGH COUNCIL,10112022AR1413GD6263,54028,GD6263/6297 Rough Sleeping Drug & Alcohol Treatment Grant (RSDATG)-E5031X-BARNET LONDON BOROUGH COUNCIL,NW4 4BG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),FREUD COMMUNICATIONS LIMITED,SI32487,75750,Start for Life Holistic Influencers work,W1T 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,14/11/2022,Other programme expenditure,Office For Health Improvement & Disparities (OHID),ALLPAY LIMITED,Month 8,7457182.01,Healthy Start beneficiaries pre-paid card payments,HR1 3SE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),WAVEMAKER LIMITED,L18021,80000,Start for Life Holistic planning,SE1 9ET,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),PARAGON CUSTOMER COMMUNICATIONS (LONDON) LTD,PHSIN016197,28038,Q2 22/23 database management/reporting,EC2M 7EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),M AND C SAATCHI UK LTD,INV-MCS-00006785,60000,Adult Mental Health Partnership engagements and creatives 20,W1F 9EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2000126638,27500,Active Hospitals-Nott Uni Hospital-Year 4,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,7550002449,33000,Active Hospitals-Northumbria - Year 4,NE27 0QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LONDON BOROUGH OF BRENT,07112022TCW1554GD616,192538.2,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E5033X-BRENT LONDON BOROUGH COUNCIL,HA9 0FJ,Govn,,,
