Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1199980,"3,000.00",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200364,"3,000.00",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200855,"3,000.00",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1199964,"2,995.60",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200846,"2,976.00",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1193480,"2,877.37",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1193481,"2,818.66",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200365,"2,761.56",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200848,"2,753.47",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200584,"2,662.75",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200840,"2,662.75",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200850,"2,633.47",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1190366,"2,584.30",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200853,"2,574.72",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200858,"2,574.72",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1199986,"2,553.60",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200369,"2,553.60",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1201359,"2,553.60",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200856,"2,454.72",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200843,"2,409.60",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1201044,"2,409.60",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200835,"2,322.72",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200860,"2,250.00",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200351,"2,188.80",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200352,"2,188.80",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200355,"2,188.80",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200841,"2,188.80",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1201344,"2,188.80",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200861,"2,042.88",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200852,"1,931.04",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200854,"1,931.04",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200371,"1,884.00",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200522,"1,807.20",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1193482,"1,761.66",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200842,"1,751.04",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200847,"1,751.04",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1201339,"1,751.04",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200346,"1,548.48",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200358,875.52,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200862,823.01,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1186713,568.08,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1197497,511.27,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200752,412.75,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189877,284.04,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1196070,227.23,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1190366,170.42,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1200586,161.9,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1199970,120,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1201216,120,,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1197855,"-11,355.04",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Outsourcing Contract,Social Care Group,ALLIED PUBLICITY SERVICES MANCHESTER LTD TA APS GROUP,C53498,"1,347.84",,SK3 0ZP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Other programme expenditure,Global Health,ALLIED PUBLICITY SERVICES MANCHESTER LTD TA APS GROUP,C52042,"134,070.91",,SK3 0ZP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Other programme expenditure,Global Health,ALLIED PUBLICITY SERVICES MANCHESTER LTD TA APS GROUP,C52042,"2,368,266.98",,SK3 0ZP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Other programme expenditure,Global Health,ALLIED PUBLICITY SERVICES MANCHESTER LTD TA APS GROUP,C50413,"-134,070.91",,SK3 0ZP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Other programme expenditure,Public Health,ALLPAY LIMITED,NHS BSA FUNDING,"108,692.00",,HR1 3SE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2021,Outsourcing Contract,Chief Scientific Advisor,ALPHA BIOMICS LTD,2021-0005,"64,116.00",,SW4 0PA,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,11/06/2021,Additions-SW LIC,GLOBAL AND PUBLIC HEALTH,AMAZON WEB SERVICES EMEA SARL,FCP0000281,"280,728.05",AWS SERVICE CHARGES,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,11/06/2021,Outsourcing Contract,Global Health,ANKURA CONSULTING (EUROPE) LIMITED,CI-0281430,"226,208.13",,EC2N 3AS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Outsourcing Contract,Global Health,ANS GROUP LTD,INV068094,"127,272.47",,M15 6SY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Outsourcing Contract,Global Health,ANS GROUP LTD,INV068857,"53,884.85",,M15 6SY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Outsourcing Contract,Global Health,ANS GROUP LTD,INV068094,"127,272.47",,M15 6SY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Outsourcing Contract,Global Health,ANS GROUP LTD,104218,"-127,272.47",,M15 6SY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Consultancy/Professional Advice,Global Health,AQUACLEAR SC LIMITED,4034,"60,231.60",,EH22 3NX,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,03/06/2021,Consultancy/Professional Advice,Global Health,AQUACLEAR SC LIMITED,4024,"59,120.28",,EH22 3NX,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Consultancy/Professional Advice,Global Health,AQUACLEAR SC LIMITED,4032,"42,008.76",,EH22 3NX,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,03/06/2021,Consultancy/Professional Advice,Global Health,AQUACLEAR SC LIMITED,4023,"12,955.20",,EH22 3NX,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2021,Revenue Grants to local authorities,Global Health,ARUN DISTRICT COUNCIL,28052021DN0815GD5518,"214,386.50",,BN17 5LF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Additional support for delivery of Healthcare services,Global Health,ASHFIELD HEALTHCARE LIMITED,1006793,"1,167,504.51",,LE65 1HW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Additional support for delivery of Healthcare services,Global Health,ASHFIELD HEALTHCARE LIMITED,1006758,"35,252.08",,LE65 1HW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Other programme expenditure,Global Health,ASTRAZENECA UK LTD,1800000000,"4,328,797.13",,CB2 0AA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Other programme expenditure,Global Health,ASTRAZENECA UK LTD,1800000000,"301,506.79",,CB2 0AA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Additions-SW LIC,Global Health,ATAMIS LTD,A2020-957,"16,800.00",,CF10 1EW,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,24/06/2021,Additions-SW LIC,Global Health,ATAMIS LTD,A2020-958,"15,960.00",,CF10 1EW,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,09/06/2021,Additions-SW LIC,Global Health,ATAMIS LTD,A2020-948,"29,160.00",,CF10 1EW,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366251,"1,021,312.14",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366251,"12,479.95",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2021,Outsourcing Contract,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366349,"2,100.65",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366292,910.22,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365538,"6,375.60",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365231,"27,972.00",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365225,"39,808.70",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Outsourcing Contract,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365870,"16,846.46",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366293,480,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366130,414.67,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366276,"19,922.58",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366103,"3,428.76",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365227,"38,872.27",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365233,"27,230.11",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584361727,"5,540.68",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584360086,"5,480.27",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364092,"2,478.27",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364084,"1,328.92",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364097,"1,147.70",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364087,966.69,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364094,785.27,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365124,724,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364089,667.9,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364098,362.43,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Outsourcing Contract,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364876,"13,400.62",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584361914,180,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365676,"2,239.01",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365224,"32,118.68",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365222,"1,201.92",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584361914,"32,602.00",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Printing,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584366033,"10,245.82",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365539,"52,483.34",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365223,"7,806.58",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365539,"7,296.76",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584365223,"4,224.74",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/06/2021,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584364219,-180,,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/06/2021,Other programme expenditure,Global Health,AUTOMATION CONSULTANTS LTD,AMEND-DHSC/AC/0010,"352,383.34",,RG7 4AB,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Other programme expenditure,Global Health,AUTOMATION CONSULTANTS LTD,PMTREF-DHSC/AC/0010R,"352,383.34",,RG7 4AB,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,IT minor costs non capital,Global Health,AVATURE LIMITED,UK02878,"53,600.00",,EC1A 2BN,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Research & development,Chief Scientific Advisor,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ASI0012732,"27,003.00",,BA1 3QE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RG8505,"4,010.82",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RK1881,"4,010.82",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RL3196,"4,010.82",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RM2919,"4,010.82",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RP5152,"4,010.82",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RQ5399,"4,010.82",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RF4808,"3,208.66",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RH8927,"3,208.66",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RA8421,"2,807.58",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/06/2021,Contractor/ Staff Substitution,Finance and Group Operations,BADENOCH AND CLARK LTD,RN4480,"2,005.42",,EC4V 4BG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001041723,"26,820.00",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Consultancy/Professional Advice,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001041925,"1,005,867.16",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Additions-LEASED BUILDINGS,Global Health,BALFOUR BEATTY CONSTRUCTION LTD,CSUK OU/INV/107560,"13,892,653.20",,B37 7ES,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Distribution services,Global Health,BALLICOM LIMITED,304337087,7.99,,CV6 5SF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/06/2021,Additions-IT,Global Health,BALLICOM LIMITED,304337087,"121,408.38",,CV6 5SF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2021,Research & development,Chief Scientific Advisor,BANGOR UNIVERSITY,ASI0012945,"95,532.33",,LL57 2DG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2021,Research & development,Chief Scientific Advisor,BANGOR UNIVERSITY,ASI0012614,"202,022.97",,LL57 2DG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2021,Research & development,Chief Scientific Advisor,BANGOR UNIVERSITY,ASI0012949,"116,048.52",,LL57 2DG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Consultancy/Professional Advice,Global Health,BARINGA PARTNERS LLP,25700,"70,902.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Contractor/ Staff Substitution,Global Health,BARINGA PARTNERS LLP,26099,"4,108,656.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Contractor/ Staff Substitution,Global Health,BARINGA PARTNERS LLP,26102,"789,990.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/06/2021,Contractor/ Staff Substitution,Global Health,BARINGA PARTNERS LLP,26101,"18,210.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Consultancy/Professional Advice,Global Health,BARINGA PARTNERS LLP,25700,"170,400.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Consultancy/Professional Advice,Global Health,BARINGA PARTNERS LLP,25700,"203,841.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Consultancy/Professional Advice,Global Health,BARINGA PARTNERS LLP,25700,"170,454.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/06/2021,Consultancy/Professional Advice,Global Health,BARINGA PARTNERS LLP,25700,"240,480.00",,SW1E 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2021,Revenue Grants to local authorities,Global Health,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,27052021DN2249GD5551,"64,034.41",,RM10 7BY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2021,Revenue Grants to local authorities,Global Health,BARNET LONDON BOROUGH COUNCIL,27052021DN2249GD5551,"85,096.30",,NW4 4BG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/06/2021,Revenue Grants to local authorities,Global Health,BARNET LONDON BOROUGH COUNCIL,17062021DN1546GD5610,"250,397.00",,NW4 4BG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/06/2021,Revenue Grants to local authorities,Global Health,BARNSLEY METROPOLITAN BOROUGH COUNCIL,27052021DN2249GD5551,"65,203.67",,S70 2TJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,11/06/2021,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0011973,"184,926.00",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,11/06/2021,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0011845,"119,441.00",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,11/06/2021,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0012133,"2,591,647.00",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/06/2021,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0012330,"49,350.00",,E1 8PR,Govn,,,,
