Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,L J A MIERS AND COMPANY LTD,1035165," 132,480.00 ",,PE19 1QS,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,L J A MIERS AND COMPANY LTD,1035277," 132,480.00 ",,PE19 1QS,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,L J A MIERS AND COMPANY LTD,1035177," 132,480.00 ",,PE19 1QS,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,L J A MIERS AND COMPANY LTD,1035318," 132,480.00 ",,PE19 1QS,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Consultancy/Professional Advice,FINANCE AND GROUP OPERATIONS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAJUNE20LA," 46,800.00 ",,ST1 5UB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Consultancy/Professional Advice,FINANCE AND GROUP OPERATIONS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAAMAY20LA," 46,800.00 ",,ST1 5UB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LAMBETH LONDON BOROUGH COUNCIL GRANTS,ERS-638442-192194," 863,616.00 ",,SW2 1RW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LAMBETH LONDON BOROUGH COUNCIL GRANTS,ERS-637158-191356," 730,460.00 ",,SW2 1RW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LAMBETH LONDON BOROUGH COUNCIL GRANTS,ERS-638442-192194," 330,421.00 ",,SW2 1RW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LANCASHIRE CARE NHS FOUNDATION TRUST,HAFS-31037," 275,428.00 ",,PR5 6XT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LANCASHIRE COUNTY COUNCIL,ERS-638445-192195," 8,098,651.50 ",,PR1 0LD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LANCASHIRE COUNTY COUNCIL,ERS-637155-191357," 898,466.00 ",,PR1 0LD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LANCASHIRE COUNTY COUNCIL,ERS-638445-192195," 1,674,232.00 ",,PR1 0LD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-31038," 208,182.00 ",,PR7 1GZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ERS-637601-191514," 29,187.00 ",,WF3 1WE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,HAFS-31039," 87,651.00 ",,WF3 1WE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LEEDS BECKETT UNIVERSITY,ERS-638624-192405," 57,293.27 ",,LS1 3HE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEEDS CITY COUNCIL,ERS-638450-192196," 3,539,561.50 ",,LS2 8JR,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEEDS CITY COUNCIL,ERS-638450-192196," 818,337.00 ",,LS2 8JR,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-637638-191560," 112,276.00 ",,LS9 7TF,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-637570-191558," 85,016.00 ",,LS9 7TF,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-31040," 43,941.00 ",,LS9 7TF,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LEEDS UNIVERSITY OF,ERS-638639-192406," 130,265.11 ",,LS2 9JT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LEEDS UNIVERSITY OF,ERS-637652-191611," 151,368.00 ",,LS2 9JT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,LEEDS UNIVERSITY OF,90277216," 1,095,408.87 ",,LS2 9JT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,LEEDS UNIVERSITY OF,90277216," 5,104,671.08 ",,LS2 9JT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,LEICESTER CITY COUNCIL,ERS-638946-192561," 2,600,000.00 ",,LE1 6ZG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,LEICESTER CITY COUNCIL,ERS-636794-191181," 500,000.00 ",,LE1 6ZG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEICESTER CITY COUNCIL,ERS-638454-192197," 1,848,333.00 ",,LE1 6ZG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEICESTER CITY COUNCIL,ERS-637971-191981," 474,799.00 ",,LE1 6ZG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEICESTER CITY COUNCIL,ERS-638454-192197," 296,911.00 ",,LE1 6ZG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,LEICESTERSHIRE COUNTY COUNCIL,ERS-636795-191201," 500,000.00 ",,LE3 8RA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEICESTERSHIRE COUNTY COUNCIL,ERS-638465-192301," 3,341,119.00 ",,LE3 8RA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEICESTERSHIRE COUNTY COUNCIL,ERS-637156-191358," 474,799.00 ",,LE3 8RA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEICESTERSHIRE COUNTY COUNCIL,ERS-638465-192301," 548,824.00 ",,LE3 8RA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,LEICESTERSHIRE PARTNERSHIP NHS TRUST,HAFS-31079," 1,490,000.00 ",,LE19 1SS,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Storage costs,COMMUNITY CARE,LEO LABORATORIES LTD,180000003," 206,048.74 ",,,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEWISHAM LONDON BOROUGH COUNCIL,ERS-638467-192302," 812,137.50 ",,SE6 4RU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LEWISHAM LONDON BOROUGH COUNCIL,ERS-638467-192302," 209,339.00 ",,SE6 4RU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,LGC LTD,50853278," 94,121.00 ",,TW11 0LY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,LGC LTD,50853280," 816,157.98 ",,TW11 0LY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,LGC LTD,50853279," 111,524.00 ",,TW11 0LY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE SCIENCE GROUP LTD,415918," 55,056.00 ",,MK44 2QS,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4609287RI," 32,522.78 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4617406RI," 40,787.82 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4571741RI," 56,209.44 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4626768 RI," 64,522.85 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4592628RI," 71,208.48 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4607650RI," 121,272.00 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4584245RI," 263,088.00 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4592644RI," 315,705.60 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4609297RI," 324,278.40 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4592649RI," 394,632.00 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4592654RI," 509,858.40 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4617410 RI," 512,643.84 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4592623RI," 593,760.00 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4578810RI," 691,257.60 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,5500157831," 744,740.26 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4601356RI," 1,966,176.00 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4571753RI," 2,726,928.00 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LIFE TECHNOLOGIES LTD,4592642RI," 3,456,000.00 ",,PA4 9RF,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005734," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005741," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005748," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005781," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005782," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005784," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005785," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005833," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005834," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005724," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005727," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005728," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005729," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005730," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LINCOLN POLYTHENE LTD,5005731," 90,000.00 ",PPE - Aprons,LN5 8LG,SME,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST RY5,HAFS-31041," 69,707.00 ",,LN4 2HN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LINCOLNSHIRE COUNTY COUNCIL,ERS-638469-192303," 5,229,242.50 ",,LN1 1YL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LINCOLNSHIRE COUNTY COUNCIL,ERS-637157-191359," 365,230.00 ",,LN1 1YL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LINCOLNSHIRE COUNTY COUNCIL,ERS-638469-192303," 1,039,950.00 ",,LN1 1YL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,HAFS-31042," 54,600.00 ",,N10 5QG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LIVERPOOL CITY COUNCIL,ERS-638471-192304," 2,246,931.00 ",,L69 2DQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LIVERPOOL CITY COUNCIL,ERS-638471-192304," 960,947.00 ",,L69 2DQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-637578-191512," 33,228.00 ",,L9 7AL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-30938," 605,238.00 ",,L9 7AL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-31071," 2,304,000.00 ",,L9 7AL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-31072," 6,020,000.00 ",,L9 7AL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LIVERPOOL UNIVERSITY OF,ERS-638686-192457," 26,875.00 ",,L69 3BX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LIVERPOOL UNIVERSITY OF,ERS-638682-192456," 40,000.00 ",,L69 3BX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LIVERPOOL UNIVERSITY OF,ERS-638706-192458," 53,750.00 ",,L69 3BX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LIVERPOOL UNIVERSITY OF,ERS-637653-191613," 57,604.00 ",,L69 3BX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,HAFS-31043," 31,315.00 ",,L8 7SS,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/07/2020,Policy Payments,COMMUNITY CARE,LOCAL GOVERNMENT ASSOCIATION,40222948," 112,601.21 ",,SW1P 3HZ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,LONDON AMBULANCE SERVICE NHS TRUST,HAFS-31044," 106,782.00 ",,BB3 0FG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,HAFS-31045," 2,292,064.00 ",,HA1 3UJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-638690-192453," 40,000.00 ",,WC1E 7HT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-638700-192454," 43,750.00 ",,WC1E 7HT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,LOUGHBOROUGH UNIVERSITY,ERS-638637-192407," 41,304.08 ",,LE11 3TU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31047," 35,200.00 ",,LU4 0DZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31046," 56,400.00 ",,LU4 0DZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LUTON BOROUGH COUNCIL,ERS-638473-192305," 749,240.50 ",,LU1 2BQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LUTON BOROUGH COUNCIL,ERS-637137-191360," 314,098.00 ",,LU1 2BQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Revenue Grants to local authorities,COMMUNITY CARE,LUTON BOROUGH COUNCIL,ERS-638473-192305," 125,315.00 ",,LU1 2BQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,LUTON BOROUGH COUNCIL,ERS-638785-192541," 300,000.00 ",,LU1 2BQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,10/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LUXE LIFESTYLE LTD,DH/0811/2020.," 1,725,000.00 ",,SW14 7EN,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,LUXE LIFESTYLE LTD,DH/0811/2020/MASK_DELIVERED_PARCEL_6," 2,625,000.00 ",PPE - Masks,SW14 7EN,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1154," 58,212.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1155," 58,212.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1345," 64,680.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1358," 110,250.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1356," 127,890.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1355," 141,120.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1357," 141,120.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1358," 7,350.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1372," 141,120.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1356," 4,410.00 ",,WA1 4RX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MACDONALD AND TAYLOR HEALTHCARE LTD,1358," 23,520.00 ",,WA1 4RX,SME,,,
