Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Outsourcing Contract,Global Health,MOTT MACDONALD LTD,100519996,311712.66,"Management Agent fees (supplier, deliverable and KPI fees) and expenses",CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Other programme expenditure,Global Health,NUTRICIA LIMITED,8255322428,99231,"Enteral tube feed, enteral water and giving sets",BA14 0XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Other programme expenditure,Global Health,NUTRICIA LIMITED,8255322427,72074.94,Infinity giving sets,BA14 0XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Other programme expenditure,Global Health,NUTRICIA LIMITED,8255322427,373238,"Enteral tube feed, enteral water and giving sets",BA14 0XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Other programme expenditure,Global Health,NUTRICIA LIMITED,8255322427,101693.46,Add: Infinity giving sets [extension of Line 8],BA14 0XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Good received not invoiced (ST),Global Health,INNOVATE UK,1002059,759283.35,UK-China AMR Innovation Collaboration – Project costs,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Additional support for delivery of Healthcare services,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,14621916.56,Non BEIS VTF Staff and Admin costs,SW1H 0ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Additional support for delivery of Healthcare services,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,5470497.66,BEIS VTF Staff costs,SW1H 0ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Storage costs,Global Health,UNISERVE LTD,TILD699686,39304.73,Uplift - UK Warehousing Costs Atamis C1099,RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000032,1703516.73,Warehousing and associated costs,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000028,1485663.3,Warehousing and associated costs,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Storage costs,Global Health,HONEYWELL SAFETY PRODUCTS UK LTD,92004905,85594.5,Honeywell - Storage extension,RG12 1EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Storage costs,Global Health,HONEYWELL SAFETY PRODUCTS UK LTD,92001638,114755.63,Honeywell - Storage extension,RG12 1EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Storage costs,Global Health,GOVERNMENT PROPERTY AGENCY,00000001/20886,423453.75,Wincanton Warehouse,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Legal Fees,Global Health,TLT LLP,1349107M,50591.11,PPE Contract Mgmt & Pre-Lit Advice; FY2022-23,NS1 6TP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11591516,155869,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11590340,55146,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11590336,88137,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11590331,176113,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11590258,33602,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11590003,49408,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11589572,105503,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11589570,55146,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11589567,63018,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11589566,52021,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11589563,74015,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11589562,63018,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11589561,77140,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Consultancy/Professional Advice,Global Health,TRSS INTERNATIONAL LTD,2.00E+11,117000,Understanding/monitoring of threats to supply of COVID-19,E14 5AQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11589556,100756,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11588708,165116,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11588707,33152,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11588704,132125,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11588671,44149,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11588587,61876.77,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11588585,87897,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2022,Consultancy/Professional Advice,Global Health,BIRMINGHAM UNIVERSITY OF,70994147,27500,Aspiring Directors of Public Health Cohort 5,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Storage costs,Global Health,WERNICK BUILDINGS LIMITED,220090435,27900,Container rental 22.23,SS11 8QG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Storage costs,Global Health,SPEEDY ASSET SERVICES LTD,7301393425,126720,Container rental 22.23,WA12 0JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Storage costs,Global Health,SPEEDY ASSET SERVICES LTD,7301393032,9240,Warehousing and Storage - Unclassified,WA12 0JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Storage costs,Global Health,SPEEDY ASSET SERVICES LTD,7301393032,186120,Container rental 22.23,WA12 0JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Storage costs,Global Health,HONEYWELL SAFETY PRODUCTS UK LTD,92005903,54406.5,Honeywell - Storage extension,RG12 1EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Storage costs,Global Health,HONEYWELL SAFETY PRODUCTS UK LTD,91998316,91804.5,Honeywell - Storage extension,RG12 1EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Refuse: contract,Global Health,SUEZ RECYCLING AND RECOVERY UK LTD,80303525,61609.54,Add: Management and Testing Fees extension,BS10 7SP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Refuse: contract,Global Health,SUEZ RECYCLING AND RECOVERY UK LTD,80303524,82935.63,Add: Management and Testing Fees extension,BS10 7SP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Facilities management: contract,Global Health,ORTUS TECHNOLOGY LIMITED,INVC7-16119,190050,VG70 units to be serviced,S81 8AP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Facilities management: contract,Global Health,ORTUS TECHNOLOGY LIMITED,INVC7-16119,88800,VG70 units to be serviced,S81 8AP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Facilities management: contract,Global Health,ORTUS TECHNOLOGY LIMITED,INVC7-15813,177600,VG70 units to be serviced,S81 8AP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10013944,34426.5,Contractor/ Staff Substitution,BR1 1HP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2022,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10013944,430.12,Contractor/ Staff Substitution,BR1 1HP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2022,Storage costs,Global Health,FRESENIUS MEDICAL CARE UK LTD,1051341390,201597.38,EMBS IVPD Storage (Fresenius) Oct 21 - Mar 22,NG17 2HU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2022,Storage costs,Global Health,FRESENIUS MEDICAL CARE UK LTD,1051307987,201597.38,EMBS IVPD Storage (Fresenius) Oct 21 - Mar 22,NG17 2HU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2022,Storage costs,Global Health,ACTAVO BUILDING SOLUTIONS UK LIMITED,224040,478783.69,Container rental 22.23,WF4 3FU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2022,Refuse: contract,Global Health,SUEZ RECYCLING AND RECOVERY UK LTD,80298526,92498.94,Add: Management and Testing Fees extension,BS10 7SP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Storage costs,Global Health,SAME DAY PLC,10462,32488,Storage Services  to 6.6.22,CW9 7LP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Storage costs,Global Health,MODULE AR LTD,317,115200,"Container rental 22.23
Atamis C79974",HU3 4UW,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Storage costs,Global Health,CEVA LOGISTICS LIMITED,22009196,26395.37,Warehousing-Ventilator Oxygen HTSI,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Storage costs,Global Health,ACTAVO BUILDING SOLUTIONS UK LIMITED,224038,478783.69,Container rental 22.23,WF4 3FU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Refuse: contract,Global Health,VEOLIA ES (UK) LTD,OP/I612079,28806.06,Management and Testing Fees,WS11 8JP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Refuse: contract,Global Health,VEOLIA ES (UK) LTD,OP/I609556,26956.28,Management and Testing Fees,WS11 8JP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Refuse: contract,Global Health,VEOLIA ES (UK) LTD,OP/I609425,33707.25,Management and Testing Fees,WS11 8JP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Capital policy payments,Global Health,INNOVATE UK,CIN-1002055,91249.04,AMR Humans Programme Q1 FY2022-23 Grant Costs,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2022,Capital policy payments,Global Health,INNOVATE UK,CIN-1001891,49235.01,AMR Humans Programme Q4 FY2021-22 Grant Costs,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,WERNICK BUILDINGS LIMITED,220077851,27900,Container rental 22.23 (NR VAT),SS11 8QG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438509,98748.88,Warehousing and Storage - Unclassified,RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438509,98564.32,Uplift - UK Warehousing Costs Atamis C1099,RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,UNISERVE LTD,UUKD025866,-82290.73,OFF SET INV UUKD438509,RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000008,237491.86,,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000007,9619647.17,Mar PPE - VAT recoverable,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000007,865460.33,Mar PPE - VAT not recoverable,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000094,8101535.35,Feb PPE - VAT recoverable,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000094,625891.6,Feb PPE - VAT not recoverable,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3122000093,47744.12,Feb COVID - VAT recoverable,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SPEEDY ASSET SERVICES LTD,7301637508,-56700,REF INV 7301570493 PO562612,WA12 0JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SPEEDY ASSET SERVICES LTD,7301570493,56700,Warehousing and Storage - Unclassified,WA12 0JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SPEEDY ASSET SERVICES LTD,7301570493,298620,Container rental 22.23,WA12 0JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,SAME DAY PLC,10116,40480,Storage Services  to 6.6.22,CW9 7LP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,MODULE AR LTD,292,144000,"Container rental 22.23
Atamis C79974",HU3 4UW,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,KUEHNE AND NAGEL LTD,LON001980,21579.92,Warehousing and Storage - Unclassified,UB11 1FG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Storage costs,Global Health,KUEHNE AND NAGEL LTD,LON001980,431525.34,China Warehousing (no VAT),UB11 1FG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Outsourcing Contract,Global Health,MOTT MACDONALD LTD,100517435,354593,"Management Agent fees (supplier, deliverable and KPI fees) and expenses",CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Outsourcing Contract,Global Health,ITAD LTD,SIL006282,339034.26,Add: Itad Main Evaluation 2022-23,BN3 7ET,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Good received not invoiced (ST),Global Health,KUEHNE AND NAGEL LTD,GB13885000,87838.92,Freight Services,UB11 1FG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Good received not invoiced (ST),Global Health,BURENDO LTD,INV-0709,49572,Covid Pass – Service Design,LS1 4AP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,06/09/2022,Consultancy/Professional Advice,Global Health,ECORYS UK LTD,7005058,41113,GAMRIF Interim Evaluation,B1 2RA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/09/2022,Revenue Policy Payments,Global Health,MOTT MACDONALD LTD,RDEL AUG FY 22/23,1416601.65,£1416601.65 RDEL FROM CC20374,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/09/2022,Revenue Policy Payments,Global Health,MOTT MACDONALD LTD,RDEL AUG 22,528283.05,"RDEL: £528,283.05 from cc20374",CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/09/2022,Revenue Policy Payments,Global Health,MOTT MACDONALD LTD,CDEL AUD FY 22/23,206474.38,"£206,474.38 CDEL FROM CC20043",CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/09/2022,Capital policy payments,Global Health,MOTT MACDONALD LTD,CDEL AUG 22,122013.23,,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660306RI,179845.05,TO0980 - WEL ,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660302RI,100000,Uplift on EMCOR TO0909,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100516364,240909.58,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660828RI,9181.59,BH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660827RI,3680.44,PH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660826RI,40666.67,WH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660825RI,50206.72,SKH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660828RI,13992.5,BH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660827RI,9814.44,PH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660826RI,46778.22,WH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660825RI,69666.96,SKH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/09/2022,Revenue Policy Payments,Finance and Group Operations,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,9456842,-150269,REF INV 9456483 PO563476,PO6 3LY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584399905,4747.25,IMS3 VOIP and Telephony support ,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584399905,624359.36,IMS3 Open Service charges ,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00664364RI,48691.44,TO1108-WH Enchanced Security July 2022,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00664348RI,48691.43,TO1108-39VS Enchanced Security July 2022,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Publicity & advertising,Finance and Group Operations,MULLENLOWE LONDON,9052020526,83722.21,MullenLowe WinterVax 2022/23 production costs,EC1Y 1AT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Legal Fees,Finance and Group Operations,SHARPE PRITCHARD LLP,132264,61355.5,Legal Services Replacement,WC1X 0BJ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Good received not invoiced (ST),Finance and Group Operations,FAITHFUL AND GOULD,22038102,36180,F+G Services for QH L7 Refurbishment,NW1 3AT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00664360RI,25666.82,Quarry House clearance works - EMCOR TO1092,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00664359RI,100000,PO to cover EMCOR TO1091,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00664356RI,90428.12,TO1045-WEL – LG Modifications NHSE/I,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Consultancy/Professional Advice,Finance and Group Operations,AGILIA INFRASTRUCTURE PARTNERS LIMITED,863,30600,Facilitation Services,TS6 6UT,Small,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Consultancy/Professional Advice,Finance and Group Operations,AGILIA INFRASTRUCTURE PARTNERS LIMITED,862,30240,Facilitation Services,TS6 6UT,Small,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Additions-LEASED BUILDINGS,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00664353RI,290907.49,TO0965 - BH – Ground Floor Refurbishment,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20170,60226.75,Windsor House 10th flr 22/23 SVC W/O Vat,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20170,6322.5,Windsor House 10th flr 22/23 SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20169,59448.5,Windsor House 7th flr 22/23 SVC W/O Vat,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20169,6287.72,Windsor House 7th flr 22/23 SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20092,264651.76,10SC SVC 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20092,158940.93,10SC Landlord services 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20091,165542.2,10SC SVC 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20091,98727.98,10SC Landlord services 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584399692,32245.6,OHID Inbound IT Programme P2 -People - cc 19085,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584399677,27405.12,OHID Inbound IT Prog -P2-Deployment Addl Scope,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00663189RI,1730.79,BH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00663188RI,5565.31,PH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00663187RI,41832.23,WH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00663186RI,45360.77,SKH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00663184RI,47314.64,39VS  Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LIMITED (LONDON),D490671,93773.4,39 Victoria Street Rent FY 22/23,W1G 0JD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/9565,229554.99,151 BPR Historic Costs,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/6528,30477.19,151 BPR Historic Costs,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20170,118388.5,Windsor House  22/23 Rent,SW1H 0NN,Govn,,,
