Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389919,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385762,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385762,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389903,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389907,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389914,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389914,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389914,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389915,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389923,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389923,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389924,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389924,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389925,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389925,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389925,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389927,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389927,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389932,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389932,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389921,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389921,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389921,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389930,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389930,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389937,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389937,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389937,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389862,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2394018,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2362751B,"2,205.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385774,"2,205.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385774,"2,205.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385715,"2,205.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385724,"2,205.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385749,"2,217.38",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385762,"2,249.75",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385619,"2,256.81",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389923,"2,268.19",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385734,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385767,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385774,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385752,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389923,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389925,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389921,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389862,"2,268.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385762,"2,309.76",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385765,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389920,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385754,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385772,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389903,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389925,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389927,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389927,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389927,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389927,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389937,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2394056,"2,322.18",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2394006,"2,355.96",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385774,"2,362.74",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389845,"2,362.74",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,362.74",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2394003,"2,362.74",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385762,"2,386.08",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,386.08",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389862,"2,386.08",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389930,"2,388.53",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389883,"2,402.14",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389868,"2,418.42",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2394017,"2,418.42",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385772,"2,457.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389930,"2,457.22",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385722,"2,457.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389907,"2,457.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385742,"2,463.70",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389876,"2,463.70",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389928,"2,463.70",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385743,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385736,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385774,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Social Care Group,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389848,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389926,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389930,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389930,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389937,"2,463.72",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385760,"2,488.08",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389927,"2,488.08",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389923,"2,519.46",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389923,"2,519.46",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385731,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385733,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385733,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385747,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385747,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385767,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385767,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385767,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385774,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385774,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385750,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385758,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385760,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385765,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385765,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389865,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385724,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385761,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389919,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2389920,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385754,"2,520.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385772,"2,520.24",,EC2N 3AQ,Large,,,,
