Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEWISHAM LONDON BOROUGH COUNCIL,20092022AH1053GD5900,6516001.75,GD5900 - Public Health Grant Q3-E5018X-LEWISHAM LONDON BOROUGH COUNCIL,SE6 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEICESTERSHIRE COUNTY COUNCIL,20092022AH1053GD5900,6557835.25,GD5900 - Public Health Grant Q3-E2421X-LEICESTERSHIRE COUNTY COUNCIL,LE3 8RA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEICESTER CITY COUNCIL,20092022AH1053GD5900,7062019.75,GD5900 - Public Health Grant Q3-E2401X-LEICESTER CITY COUNCIL,LE1 6ZG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LEEDS CITY COUNCIL,20092022AH1053GD5900,11781547.5,GD5900 - Public Health Grant Q3-E4704X-LEEDS CITY COUNCIL,LS2 8JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LANCASHIRE COUNTY COUNCIL,20092022AH1053GD5900,18054060.75,GD5900 - Public Health Grant Q3-E2321X-LANCASHIRE COUNTY COUNCIL,PR1 0LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LAMBETH LONDON BOROUGH COUNCIL GRANTS,20092022AH1053GD5900,8599748.25,GD5900 - Public Health Grant Q3-E5017X-LAMBETH LONDON BOROUGH COUNCIL GRANTS,SW2 1RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KNOWSLEY METROPOLITAN BOROUGH COUNCIL,20092022AH1053GD5900,4522163.25,GD5900 - Public Health Grant Q3-E4301X-KNOWSLEY METROPOLITAN BOROUGH COUNCIL,L36 9YZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KIRKLEES METROPOLITAN COUNCIL,20092022AH1053GD5900,6754596.25,GD5900 - Public Health Grant Q3-E4703X-KIRKLEES METROPOLITAN COUNCIL,HD1 2EY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,20092022AH1053GD5900,2689676.5,GD5900 - Public Health Grant Q3-E5043X-KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,KT1 1EU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KINGSTON UPON HULL CITY COUNCIL,20092022AH1053GD5900,6335661.5,GD5900 - Public Health Grant Q3-E2002X-KINGSTON UPON HULL CITY COUNCIL,HU1 2AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KENT COUNTY COUNCIL,20092022AH1053GD5900,17923163,GD5900 - Public Health Grant Q3-E2221X-KENT COUNTY COUNCIL,ME14 1XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,20092022AH1053GD5900,5541563.25,GD5900 - Public Health Grant Q3-E5016X-KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,W8 7NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ISLINGTON LONDON BOROUGH COUNCIL,20092022AH1053GD5900,7033646.25,GD5900 - Public Health Grant Q3-E5015X-ISLINGTON LONDON BOROUGH COUNCIL,EC1V 7LQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ISLES OF SCILLY COUNCIL OF THE,20092022AH1053GD5900,33863.5,GD5900 - Public Health Grant Q3-E4001X-ISLES OF SCILLY COUNCIL OF THE,TR21 0LW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ISLE OF WIGHT COUNCIL,20092022AH1053GD5900,1983851.25,GD5900 - Public Health Grant Q3-E2101X-ISLE OF WIGHT COUNCIL,PO30 1UD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HOUNSLOW LONDON BOROUGH COUNCIL,20092022AH1053GD5900,4195473,GD5900 - Public Health Grant Q3-E5042X-HOUNSLOW LONDON BOROUGH COUNCIL,TW3 4DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HILLINGDON LONDON BOROUGH COUNCIL,20092022AH1053GD5900,4634686,GD5900 - Public Health Grant Q3-E5041X-HILLINGDON LONDON BOROUGH COUNCIL,UB8 1UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HERTFORDSHIRE COUNTY COUNCIL,20092022AH1053GD5900,12829293,GD5900 - Public Health Grant Q3-E1920X-HERTFORDSHIRE COUNTY COUNCIL,SG13 8DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HEREFORDSHIRE COUNCIL,20092022AH1053GD5900,2397144.25,GD5900 - Public Health Grant Q3-E1801X-HEREFORDSHIRE COUNCIL,HR1 2XW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HAVERING LONDON BOROUGH COUNCIL,20092022AH1053GD5900,2905583.25,GD5900 - Public Health Grant Q3-E5040X-HAVERING LONDON BOROUGH COUNCIL,RM1 3BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARTLEPOOL BOROUGH COUNCIL,20092022AH1053GD5900,2340054,GD5900 - Public Health Grant Q3-E0701X-HARTLEPOOL BOROUGH COUNCIL,TS24 8AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARROW LONDON BOROUGH COUNCIL,20092022AH1053GD5900,2906836,GD5900 - Public Health Grant Q3-E5039X-HARROW LONDON BOROUGH COUNCIL,HA1 2UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARINGEY LONDON BOROUGH COUNCIL,20092022AH1053GD5900,5375443.25,GD5900 - Public Health Grant Q3-E5038X-HARINGEY LONDON BOROUGH COUNCIL,N22 7TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HAMPSHIRE COUNTY COUNCIL,20092022AH1053GD5900,13603003.25,GD5900 - Public Health Grant Q3-E1721X-HAMPSHIRE COUNTY COUNCIL,SO23 8UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,20092022AH1053GD5900,5814416.25,GD5900 - Public Health Grant Q3-E5014X-HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,W6 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HALTON BOROUGH COUNCIL,20092022AH1053GD5900,2691341.5,GD5900 - Public Health Grant Q3-E0601X-HALTON BOROUGH COUNCIL,WA8 6NB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HACKNEY LONDON BOROUGH COUNCIL,20092022AH1053GD5900,8967761,GD5900 - Public Health Grant Q3-E5013X-HACKNEY LONDON BOROUGH COUNCIL,E8 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GREENWICH LONDON BOROUGH COUNCIL,20092022AH1053GD5900,6171916.75,GD5900 - Public Health Grant Q3-E5012X-GREENWICH LONDON BOROUGH COUNCIL,SE18 6PW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GLOUCESTERSHIRE COUNTY COUNCIL,20092022AH1053GD5900,6315702.25,GD5900 - Public Health Grant Q3-E1620X-GLOUCESTERSHIRE COUNTY COUNCIL,GL1 2TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),GATESHEAD COUNCIL,20092022AH1053GD5900,4306327.25,GD5900 - Public Health Grant Q3-E4501X-GATESHEAD COUNCIL,NE8 1HH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ESSEX COUNTY COUNCIL,20092022AH1053GD5900,16404019,GD5900 - Public Health Grant Q3-E1521X-ESSEX COUNTY COUNCIL,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ENFIELD LONDON BOROUGH COUNCIL,20092022AH1053GD5900,4505900.25,GD5900 - Public Health Grant Q3-E5037X-ENFIELD LONDON BOROUGH COUNCIL,EN1 3XL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EAST SUSSEX COUNTY COUNCIL,20092022AH1053GD5900,7215555.25,GD5900 - Public Health Grant Q3-E1421X-EAST SUSSEX COUNTY COUNCIL,BN21 3UU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EAST RIDING OF YORKSHIRE COUNCIL,20092022AH1053GD5900,2904481,GD5900 - Public Health Grant Q3-E2001X-EAST RIDING OF YORKSHIRE COUNCIL,HU17 9BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),EALING LONDON BOROUGH COUNCIL,20092022AH1053GD5900,6483219.75,GD5900 - Public Health Grant Q3-E5036X-EALING LONDON BOROUGH COUNCIL,W5 2HL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DURHAM COUNTY COUNCIL,20092022AH1053GD5900,12746288.5,GD5900 - Public Health Grant Q3-E1302X-DURHAM COUNTY COUNCIL,DH1 5UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DUDLEY METROPOLITAN BOROUGH COUNCIL,20092022AH1053GD5900,5503956.75,GD5900 - Public Health Grant Q3-E4603X-DUDLEY METROPOLITAN BOROUGH COUNCIL,DY1 1HG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DORSET COUNTY COUNCIL,20092022AH1053GD5900,3653344.25,GD5900 - Public Health Grant Q3-E1203X-DORSET COUNTY COUNCIL,DT1 1XJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DONCASTER METROPOLITAN BOROUGH COUNCIL,20092022AH1053GD5900,6325088.5,GD5900 - Public Health Grant Q3-E4402X-DONCASTER METROPOLITAN BOROUGH COUNCIL,DN1 1GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DEVON COUNTY COUNCIL,20092022AH1053GD5900,7457070.5,GD5900 - Public Health Grant Q3-E1121X-DEVON COUNTY COUNCIL,EX2 4QD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DERBYSHIRE COUNTY COUNCIL,20092022AH1053GD5900,10950864.75,GD5900 - Public Health Grant Q3-E1021X-DERBYSHIRE COUNTY COUNCIL,DE4 3AG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),DERBY CITY COUNCIL,20092022AH1053GD5900,5129008,GD5900 - Public Health Grant Q3-E1001X-DERBY CITY COUNCIL,DE1 2FS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CUMBRIA COUNTY COUNCIL,20092022AH1053GD5900,4888007.75,GD5900 - Public Health Grant Q3-E0920X-CUMBRIA COUNTY COUNCIL,CA3 8NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CROYDON LONDON BOROUGH COUNCIL,20092022AH1053GD5900,5710772,GD5900 - Public Health Grant Q3-E5035X-CROYDON LONDON BOROUGH COUNCIL,CR9 1BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),COVENTRY CITY COUNCIL,20092022AH1053GD5900,5801362.5,GD5900 - Public Health Grant Q3-E4602X-COVENTRY CITY COUNCIL,CV1 5RR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CORNWALL COUNCIL,20092022AH1053GD5900,6769977.25,GD5900 - Public Health Grant Q3-E0801X-CORNWALL COUNTY COUNCIL,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CITY OF YORK COUNCIL,20092022AH1053GD5900,2092976.5,GD5900 - Public Health Grant Q3-E2701X-YORK COUNCIL CITY OF,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CITY OF LONDON CORPORATION,20092022AH1053GD5900,425732.75,GD5900 - Public Health Grant Q3-E5010X-CITY OF LONDON CORPORATION,EC2P 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CHESHIRE WEST AND CHESTER COUNCIL,20092022AH1053GD5900,4296852.25,GD5900 - Public Health Grant Q3-E0604X-CHESHIRE WEST AND CHESTER COUNCIL,CH34 9DB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CHESHIRE EAST UNITARY AUTHORITY,20092022AH1053GD5900,4351137.75,GD5900 - Public Health Grant Q3-E0603X-CHESHIRE EAST UNITARY AUTHORITY,CW10 0HU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,20092022AH1053GD5900,3280122.25,GD5900 - Public Health Grant Q3-E0203X-CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,SG17 5TQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CAMDEN LONDON BOROUGH COUNCIL,20092022AH1053GD5900,7097100.25,GD5900 - Public Health Grant Q3-E5011X-CAMDEN LONDON BOROUGH COUNCIL,WC1H 8NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CAMBRIDGESHIRE COUNTY COUNCIL,20092022AH1053GD5900,7095978.75,GD5900 - Public Health Grant Q3-E0521X-CAMBRIDGESHIRE COUNTY COUNCIL,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),CALDERDALE METROPOLITAN BOROUGH COUNCIL,20092022AH1053GD5900,3500468,GD5900 - Public Health Grant Q3-E4702X-CALDERDALE METROPOLITAN BOROUGH COUNCIL,HX1 1TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BUCKINGHAMSHIRE COUNCIL,20092022AH1053GD5900,5563812.75,GD5900 - Public Health Grant Q3-E0402X-BUCKINGHAMSHIRE COUNTY COUNCIL,HP19 8FF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BROMLEY LONDON BOROUGH COUNCIL,20092022AH1053GD5900,3902822.5,GD5900 - Public Health Grant Q3-E5034X-BROMLEY LONDON BOROUGH COUNCIL,BR1 3UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BRISTOL CITY COUNCIL,20092022AH1053GD5900,8646952,GD5900 - Public Health Grant Q3-E0102X-BRISTOL CITY COUNCIL,BS1 5TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BRIGHTON AND HOVE CITY COUNCIL,20092022AH1053GD5900,5415366,GD5900 - Public Health Grant Q3-E1401X-BRIGHTON AND HOVE CITY COUNCIL,BN1 1JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BRADFORD CITY COUNCIL,20092022AH1053GD5900,10968331,GD5900 - Public Health Grant Q3-E4701X-BRADFORD CITY COUNCIL,BD1 1HX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BRACKNELL FOREST BOROUGH COUNCIL,20092022AH1053GD5900,1097686.75,GD5900 - Public Health Grant Q3-E0301X-BRACKNELL FOREST BOROUGH COUNCIL,RG12 1AQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,20092022AH1053GD5900,5153956.25,GD5900 - Public Health Grant Q3-E1204X-BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,BH2 6DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BLACKPOOL BOROUGH COUNCIL,20092022AH1053GD5900,4807782.5,GD5900 - Public Health Grant Q3-E2302X-BLACKPOOL BOROUGH COUNCIL,FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BLACKBURN WITH DARWEN BOROUGH COUNCIL,20092022AH1053GD5900,3871542.5,GD5900 - Public Health Grant Q3-E2301X-BLACKBURN WITH DARWEN BOROUGH COUNCIL,BB1 7DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BIRMINGHAM CITY COUNCIL,20092022AH1053GD5900,23992482.5,GD5900 - Public Health Grant Q3-E4601X-BIRMINGHAM CITY COUNCIL,B3 3AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BEDFORD BOROUGH COUNCIL,20092022AH1053GD5900,2289628.25,GD5900 - Public Health Grant Q3-E0202X-BEDFORD BOROUGH COUNCIL,MK40 1SH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BATH AND NORTH EAST SOMERSET COUNCIL,20092022AH1053GD5900,2411367.75,GD5900 - Public Health Grant Q3-E0101X-BATH AND NORTH EAST SOMERSET COUNCIL,BA1 5AW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BARNSLEY METROPOLITAN BOROUGH COUNCIL,20092022AH1053GD5900,4450817.5,GD5900 - Public Health Grant Q3-E4401X-BARNSLEY METROPOLITAN BOROUGH COUNCIL,S70 2TJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BARNET LONDON BOROUGH COUNCIL,20092022AH1053GD5900,4579498.25,GD5900 - Public Health Grant Q3-E5031X-BARNET LONDON BOROUGH COUNCIL,NW4 4BG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,20092022AH1053GD5900,4446770,GD5900 - Public Health Grant Q3-E5030X-BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,RM10 7BY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WESTMINSTER CITY COUNCIL,12092022TCW1449GD616,274966,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E5022X-WESTMINSTER CITY COUNCIL,WC2N 6NU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TRAFFORD METROPOLITAN BOROUGH COUNCIL,12092022TCW1449GD616,110927.6,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E4209X-TRAFFORD METROPOLITAN BOROUGH COUNCIL,M32 0YY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),THURROCK BOROUGH COUNCIL,12092022TCW1449GD616,88156.8,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E1502X-THURROCK BOROUGH COUNCIL,RM17 0LT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STAFFORDSHIRE COUNTY COUNCIL,12092022TCW1449GD616,272028.4,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E3421X-STAFFORDSHIRE COUNTY COUNCIL,ST16 2NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHEND ON SEA BOROUGH COUNCIL,12092022TCW1449GD616,161590.8,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E1501X-SOUTHEND ON SEA BOROUGH COUNCIL,SS2 6ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SALFORD CITY COUNCIL,12092022TCW1449GD616,249077.2,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E4206X-SALFORD CITY COUNCIL,M27 5AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),READING BOROUGH COUNCIL,12092022TCW1449GD616,165288.4,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E0303X-READING BOROUGH COUNCIL,RG1 7TD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PETERBOROUGH CITY COUNCIL,12092022TCW1449GD616,215030.8,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E0501X-PETERBOROUGH CITY COUNCIL,PE1 1HF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORFOLK COUNTY COUNCIL,12092022TCW1449GD616,232645.2,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E2620X-NORFOLK COUNTY COUNCIL,NR1 2DL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LUTON BOROUGH COUNCIL,12092022TCW1449GD616,184576.4,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E0201X-LUTON BOROUGH COUNCIL,LU1 2BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LONDON BOROUGH OF BRENT,12092022TCW1449GD616,199229.2,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E5033X-BRENT LONDON BOROUGH COUNCIL,HA9 0FJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,12092022TCW1449GD616,201055.2,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E5016X-KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,W8 7NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HOUNSLOW LONDON BOROUGH COUNCIL,12092022TCW1449GD616,171943.6,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E5042X-HOUNSLOW LONDON BOROUGH COUNCIL,TW3 4DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARTLEPOOL BOROUGH COUNCIL,12092022TCW1449GD616,178211.6,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E0701X-HARTLEPOOL BOROUGH COUNCIL,TS24 8AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HARINGEY LONDON BOROUGH COUNCIL,12092022TCW1449GD616,318136.8,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E5038X-HARINGEY LONDON BOROUGH COUNCIL,N22 7TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,12092022TCW1449GD616,209628,GD31/6169 - Supplementary Substance Misuse Treatment & Recovery-E5014X-HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,W6 9JT,Govn,,,
