Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0021965,1119888,Bio-Medical Research Centres,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0021960,75781,Bio-Medical Research Centres,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0021968,1898189,Bio-Medical Research Centres,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0021962,236039,Bio-Medical Research Centres,OX1 5RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0021952,394033,Bio-Medical Research Centres,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0021951,326250,Bio-Medical Research Centres,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0021955,485833,Bio-Medical Research Centres,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0021967,112276,Bio-Medical Research Centres,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0021970,1950941,Bio-Medical Research Centres,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0021954,1081671,Bio-Medical Research Centres,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ASI0021958,616763,Bio-Medical Research Centres,WC1N 3JH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0021969,2413482,Bio-Medical Research Centres,CB2 0QQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0021961,117623,Bio-Medical Research Centres,E1 8PR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,WELLCOME TRUST TRADING LTD,ASI0021931,88172.47,Biomedical Resource Grant: HIV cohort data in Africa,NW1 2BE,Small,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0021929,548048,Blood & Transplant Unit (BTRU),WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2022,Publicity & advertising,Finance and Group Operations,OMD GROUP LTD,E48625,569.03,Booster campaign Print w/c 13th Dec - ASBOF,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2022,Publicity & advertising,Finance and Group Operations,OMD GROUP LTD,E48625,570049.78,Booster campaign Print w/c 13th Dec - core,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2022,Additions-SW LIC,Finance and Group Operations,BROVANTURE LTD,651434,39600,C0063 HFM Hosting Fee for 2022,GU2 7YG,Small,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2022,Outsourcing Contract,NHS and Workforce,THE GADDUM CENTRE,20204,35503,CAA Pilots Gaddum,M15 45BJ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2022,Additions-LEASED BUILDINGS,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/14826,390000,Capital Contribution for 7th Floor at 10SC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,NHSX,CARISTO DIAGNOSTICS LIMITED,CDI-000099,100002,Caristo Diagnostics Ltd-  AI Award Research,OX2 0HP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2022,Arms Length Bodies- Capital Subsidy,Social Care Group,HOMES ENGLAND,S0018057,420500,CASSH capital costs (Homes England),NE4 5BZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,NHS SHEFFIELD CCG,ASI0022024,29503.21,CCG Excess Treatment,S36 2GB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/05/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,NHS ENGLAND CBA033,PF00011143,8615608000,CCG FUNDING,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2022,Service charge - ICT,Finance and Group Operations,MOZAIC SERVICES LTD,1750,232872,CCN001 - Additional £1m Funding,EC4N 7AF,Small,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2022,Service charge - ICT,Finance and Group Operations,MOZAIC SERVICES LTD,1715,305444.52,CCN001 - Additional £1m Funding,EC4N 7AF,Small,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2022,Capital Grants to non-profit institutions,Global Health,CHAPS 23/03/22 - CHAI/GAMRIF PROJECT 2ND INSTALMENT,PLIJ0002418,254961.39,CHAPS 23/03/22 - CHAI/GAMRIF PROJECT 2ND INSTALMENT,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2022,Storage costs,Global Health,KUEHNE AND NAGEL LTD,LON001940,531554.88,China Warehousing (no VAT),UB11 1FG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0021946,47688,Clinical Research Facilities,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0021973,163403,Clinical Research Facilities,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0021949,135000,Clinical Research Facilities,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0021950,108333,Clinical Research Facilities,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ASI0021947,41386,Clinical Research Facilities,SW3 6JJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0021942,66667,Clinical Research Facilities,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0021941,132156,Clinical Research Facilities,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0021939,51864,Clinical Research Facilities,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0021972,103972,Clinical Research Facilities,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0022011,62305,Clinical Research Facilities,OX1 5RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0021948,40127,Clinical Research Facilities,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0021971,88596,Clinical Research Facilities,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0021944,208333,Clinical Research Facilities,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0021937,362866,Clinical Research Facilities,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0021936,120937,Clinical Research Facilities,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ASI0021974,50649,Clinical Research Facilities,WC1N 3JH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0021940,382848,Clinical Research Facilities,CB2 0QQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0021938,66666,Clinical Research Facilities,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0022027,1939453,Clinical Research Network,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0022040,1214933,Clinical Research Network,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0022038,1642501,Clinical Research Network,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,THE ROYAL WOLVERHAMPTON NHS TRUST,ASI0022039,2380002,Clinical Research Network,WV10 0QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0022031,1681856,Clinical Research Network,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0022041,2392964,Clinical Research Network,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ASI0022030,1344313,Clinical Research Network,GU2 7XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0022036,1077371,Clinical Research Network,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0022037,1485618,Clinical Research Network,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ASI0022028,1878765,Clinical Research Network,NR4 7UY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0022029,1734301,Clinical Research Network,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0022033,1478334,Clinical Research Network,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0022034,1287180,Clinical Research Network,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0022035,2296497,Clinical Research Network,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0022032,2590156,Clinical Research Network,E1 8PR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2022,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-927,-33049.63,CN against invoice 0900000137-923 PO554453,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,30/05/2022,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2567546,26829.79,Contractor/ Staff Substitution,EC2N 3AQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10009695,40110,Contractor/ Staff Substitution,BR1 1HP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2022,Consultancy/Professional Advice,NHSX,ANSWER DIGITAL LIMITED,5195,149220,"COVID Cert - AD Arch, Development & Management",LS11 5DD,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2022,Outsourcing Contract,NHSX,ANSWER DIGITAL LIMITED,5196,103224,COVID Cert Answer Digital Vaccine boosters work,LS11 5DD,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2022,Contractor/ Staff Substitution,NHSX,DELOITTE,8002538852,124928.1,COVID Cert Deloitte PMO/Modelling service,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,COVENTRY & WARWICKSHIRE PARTNERSHIP NHS TRUST,ASI0022025,39190,"COVID-19 Call Recovery, Recall & Reset",CV6 6NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2022,Revenue Policy Payments,NHS and Workforce,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,8110024062,39176.06,CP3: Refund-Dev Connect Session Border Controllers,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-932,20000,"CP8a: Future Service Help  Desk – Remaining Milestone payments (England ) - CCN # 132 (Milestones 6b, 12 and 14)",SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-932,2501.1,CP8a: June 2020 to March 2021 Future Service Help  Desk Service charges  - CCN # 132 (England),SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-932,380.94,CP8a: June 2020 to March 2021 Future Service Help  Desk Service charges  - CCN # 132 (Wales),SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-932,5000,CP8a: Service Help Desk - Milestones 14 and 18,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-932,288.02,CP8a:Apr 2021 to Mar 2022 Service charges- Wales,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-932,1662.9,CP8a:Apr 2021 toMar 2022 Service charges- Scotland,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2022,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,163350,30600.32,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2022,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITED,657184,31598,CR1164: MESE Set up costs,E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2022,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITED,657183,25483,CR1164: MESE Set up costs,E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2022,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITED,657071,64249.27,CR1164: MESE Set up costs,E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2022,Outsourcing Contract,Finance and Group Operations,CABINET OFFICE,3817837,550758.46,Creation of PO for CSHR Funding Schedule,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2022,Other programme expenditure,Global Health,Croatia EEA FCP 20.05.22,FCP0000758,143612.17,Croatia EEA FCP 20.05.22,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,25/05/2022,Storage costs,Global Health,FRESENIUS MEDICAL CARE UK LTD,1051341391,257961.6,"CRRT ACUTE STOCKPILE
Atamis: C21926",NG17 2HU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2022,Publicity & advertising,NHSX,WE ARE SNOOK LIMITED,91459630,396846,CYPMH outcomes and IAPT referral,G1 1DT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2022,Duty & Import VAT Deferment Account,Default Group,HM REVENUE AND CUSTOMS HMRC,HMRC DEF DUTY-MAY 22,2113247.58,DD DEFFERRED HMRC DUTY PAYMENT - MAY 22,BN12 4XH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2022,Duty & Import VAT Deferment Account,Default Group,HM REVENUE AND CUSTOMS HMRC,HMRC DEFDUTY00910,917285.88,DD HMRC DEFDUTY009102451,BN12 4XH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2022,Research & development,Chief Scientific Advisor,GENOMICS ENGLAND LTD,ASI0022058,1500000,,EC1M 6BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Other staff benefits,Chief Scientific Advisor,THE FINANCIAL TIMES LIMITED,2120794174,36693,,EC4M 9BT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2022,Other staff benefits,Chief Scientific Advisor,PROQUEST LLC,70722053,29999,,48108,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2022,Research & development,Chief Scientific Advisor,GLOBAL MENTAL HEALTH PROGRAMME,FCP0000739,162861,,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2022,Research & development,NHSX,DELOITTE MCS LIMITED,8002590099,100000,DELOITTE MCS LIMITED-  AI Award Research,EC4A 3TR,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Expense Clearing Account - Trains (UK),Default Group,TRAINLINE.COM LTD,2300955,28311.9,Details for 01 May 2022 to 07 May 2022,EC1N 2TD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2022,Expense Clearing Account - Trains (UK),Default Group,TRAINLINE.COM LTD,2300689,26571.25,Details for 24 Apr 2022 to 30 Apr 2022,EC1N 2TD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2022,Interest Receivable NCB Loan,Default Group,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00011149,-93124.43,DHPF/NCCIL/RTH/2019-05-14/A,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00011150,-330720,DHPF/NCCIL/RTH/2019-05-14/A,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2022,Additions NCB PDC,Default Group,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,PF00011248,638000,DHPF/REVSP/RK5/2022-05-11,NG17 4JL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2022,Consultancy/Professional Advice,NHSX,CXPARTNERS LTD,INV-1123,52200,Digital Mental Health Strategic Delivery Plan,BS1 5UE,Small,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2022,Outsourcing Contract,Chief Scientific Advisor,NEWCASTLE UNIVERSITY,9000322887,40914,Directors' Costs inc expenses,NE1 7RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2022,Capital Grants to local authorities,Social Care Group,"DEPARTMENT OF LEVELLING UP, COMMUNITY AND HOUSING",DFG PAYMENTS 11/5/22,573000000,Disabled Facilities Grant,SW1P 4DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0021989,76129.47,Doctoral Research Fellowship,CV4 8UW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2022,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0021984,30616,Doctoral Research Fellowship,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2022,Expense Clearing Account - Hotels,Default Group,CORPORATE TRAVEL MANAGEMENT NORTH LTD,15833,45398.51,Document Range : 13 Apr 2022 to 30 Apr 2022,BD1 5HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2022,Expense Clearing Account - Hotels,Default Group,CORPORATE TRAVEL MANAGEMENT NORTH LTD,15795,44436.55,Document Range : 18 Apr 2022 to 24 Apr 2022,BD1 5HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2022,Additions purchased - Finished Goods & Consumables,Global Health,HONEYWELL SAFETY PRODUCTS UK LTD,91986435,44570.11,Drugs & Biologicals - Finished Goods purchases (inventory),RG12 1EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584387549,28097.77,DX0002-03 DHSC IMS3 Exit Call Off Pot - Extension,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2022,Outsourcing Contract,Global Health,CTI DIGITAL LIMITED,INV16806,4800,E Commerce Platform Sprint 5,M4 5DL,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2022,Outsourcing Contract,Global Health,CTI DIGITAL LIMITED,INV16806,4800,E Commerce Platform Sprint 6,M4 5DL,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2022,Additions-SW LIC,Global Health,CTI DIGITAL LIMITED,INV16806,4800,E-Commerce platform - Sprint 1,M4 5DL,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2022,Additions-SW LIC,Global Health,CTI DIGITAL LIMITED,INV16806,4800,E-Commerce platform - Sprint 2,M4 5DL,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2022,Additions-SW LIC,Global Health,CTI DIGITAL LIMITED,INV16806,4800,E-Commerce platform - Sprint 3,M4 5DL,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2022,Additions-SW LIC,Global Health,CTI DIGITAL LIMITED,INV16806,4800,E-Commerce platform - Sprint 4,M4 5DL,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2022,Research & development,NHSX,eCONSULT HEALTH LTD,INV-1204,249999,Econsult Health Ltd - AI Award,E14 9FJ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2022,Storage costs,Global Health,BAXTER HEALTHCARE LTD,22073837,1335446.62,EMBS IVPD storage (Baxter),RG20 7QW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2022,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,2100218268,48628.64,Estimated Year 1 Contract charges – CP4 Front Office Hardware including support,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2022,Printing,Global Health,HH ASSOCIATES UK LIMITED,260125033,41138.68,Exemption application form and outcome letter,KT22 9DF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2022,Research & development,NHSX,Nanox AI Ltd,FCP0000740,194054,Expense reimbursement ,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2022,Provisions cash payment,NHS and Workforce,NURSING AND MIDWIFERY COUNCIL,DHSC CONT 17.05.22,30281,FASTER PAY 17/05/2022 - PENSION CONTRIBUTION MAY 2022,W1B 1PZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2022,Additions-SW LIC,Default Group,NUDGE DIGITAL LTD,INV-5004,72538.34,Fault Reporting App - Alpha Reassessment and Beta,WC2R 0EX,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),CABINET OFFICE,3818178,5805,Fillers Marketing and distribution  1,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2022,Publicity & advertising,Office For Health Improvement & Disparities (OHID),CABINET OFFICE,3818178,15585,Fillers Marketing and distribution  2,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2022,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),CABINET OFFICE,3818178,8870,Fillers Marketing and distribution  3,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2022,Consultancy/Professional Advice,Global Health,PRICEWATERHOUSECOOPERS LLP,1355801750,430551.12,Finance Reset Phase 2,SE1 2RD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/05/2022,Consultancy/Professional Advice,Global Health,PRICEWATERHOUSECOOPERS LLP,1355739871,367121.88,Finance Reset Phase 2,SE1 2RD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2022,Legal Fees,Finance and Group Operations,TROWERS AND HAMLINS LLP,11-166734,52426.31,Estimated costs,EC1Y 8YZ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2022,Revenue Policy Payments,Global Health,FOOD AND AGRICULTURE ORGANIZATION,Zimbabwe Pay 3,932490,Fleming Fund FAO Zimbabwe Country Grant: Payment 3,153,Govn,,,
