Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189449," 4,307.16 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189724," 3,991.20 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189725," 3,991.20 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189721," 3,871.20 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189723," 3,871.20 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189726," 3,672.96 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189447," 3,299.34 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189718," 3,299.34 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189451," 3,148.68 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189730," 3,012.00 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189729," 2,553.60 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189727," 2,188.80 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1189728," 2,188.80 ",,NW1 3ER,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Other programme expenditure,Global Health,ASTRAZENECA UK LTD,7910046007," 6,200,292.29 ",,CB2 0AA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Other programme expenditure,Global Health,ASTRAZENECA UK LTD,7910046007," 168,231.36 ",,CB2 0AA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351539," 2,565.00 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351537," 113,947.92 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351535," 1,257.77 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351534," 16,617.89 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351531," 25,880.21 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351526," 1,022.40 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351593," 25,676.40 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584353207," 888,284.00 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584353207," 10,622.40 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584349838," 36,464.44 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584350400," 20,646.00 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584350529," 15,443.18 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Building repairs & maintenance,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584349247," 164,763.77 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351422," 27,765.30 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351420," 82,080.22 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351421," 96,749.34 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/12/2020,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584349799," 115,359.84 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584349269," 11,512.33 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Additions-IT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584351523," 10,587.67 ",,WC1V 6EA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ASI0004308," 119,497.95 ",,BA1 3QE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,11/12/2020,Additions NCB PDC,Default Group,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,PF00000064," 1,000,000.00 ",,BA1 3QE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2020,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001038206," 278,702.28 ",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2020,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001038206," 264,379.28 ",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2020,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001038206," 228,197.10 ",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2020,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001038206," 172,510.80 ",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2020,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001038206," 125,043.07 ",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2020,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001038206," 80,287.72 ",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/12/2020,Contractor/ Staff Substitution,Global Health,BAE SYSTEMS APPLIED INTELLIGENCE,1001038206," 67,670.46 ",,GU2 7YP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BANGOR UNIVERSITY,ASI0004170," 178,210.26 ",,LL57 2DG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,ASI0003394," 685,934.00 ",,RM10 7BY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,24122020-DN-1417," 44,100.00 ",,RM10 7BY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BARNET LONDON BOROUGH COUNCIL,ASI0003317," 1,818,991.00 ",,NW4 4BG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,BARNET LONDON BOROUGH COUNCIL,24122020-DN-1417," 100,800.00 ",,NW4 4BG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BARNSLEY METROPOLITAN BOROUGH COUNCIL,ASI0003318," 1,231,079.00 ",,S70 2TJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,BARNSLEY METROPOLITAN BOROUGH COUNCIL,24122020-DN-1417," 504,000.00 ",,S70 2TJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Revenue Grants to local authorities,Global Health,BARNSLEY METROPOLITAN BOROUGH COUNCIL,15122020-DN-1422," 423,198.86 ",,S70 2TJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0003801," 121,624.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0003448," 2,370,522.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0003448," 499,700.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0003448," 115,136.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0003834," 49,350.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0004025," 100,115.81 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0004105," 120,467.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0003656," 25,000.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0003610," 82,601.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0004142," 35,000.00 ",,E1 8PR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BATH AND NORTH EAST SOMERSET COUNCIL,ASI0003319," 935,224.00 ",,BA1 5AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BEDFORD BOROUGH COUNCIL,ASI0003320," 929,763.00 ",,MK40 1SH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0003873," 66,796.51 ",,BT7 1NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0003787," 90,681.09 ",,BT7 1NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0003872," 73,631.94 ",,BT7 1NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0003857," 57,192.48 ",,BT7 1NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0003709," 42,244.92 ",,BT7 1NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0003740," 97,591.03 ",,BT7 1NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,ASI0004245," 32,255.00 ",,RG7 4BQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2020,Additions NCB PDC,Default Group,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,PF00000179," 38,000.00 ",,RG7 4BQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2020,Outsourcing Contract,Global Health,BIODOT LTD,SI-00001127," 1,181,492.35 ",,PO20 3AF,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2020,Other programme expenditure,Global Health,BIODOT LTD,SI-00001127A," 207,279.36 ",,PO20 3AF,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2020,Outsourcing Contract,Global Health,BIODOT LTD,SI-00001127," 2,000,411.35 ",,PO20 3AF,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/12/2020,Other programme expenditure,Global Health,BIODOT LTD,SI-00001127A," 495,457.92 ",,PO20 3AF,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Revenue Policy Payments,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16030," 2,082.65 ",,SN2 2ER,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Revenue Policy Payments,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16030," 106,113.61 ",,SN2 2ER,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ASI0004312," 100,000.00 ",,B1 3RB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ASI0003611," 39,300.00 ",,B1 3RB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BIRMINGHAM CITY COUNCIL,ASI0003321," 4,346,606.00 ",,B3 3AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,BIRMINGHAM CITY COUNCIL,24122020-DN-1417," 718,914.00 ",,B3 3AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,ASI0004127," 72,772.15 ",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,ASI0004258," 106,203.00 ",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003735," 47,165.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004176," 44,930.70 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003945," 90,076.90 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004302," 68,993.46 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004263," 40,499.69 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004120," 123,981.25 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003924," 58,376.95 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004010," 39,108.35 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004424," 37,641.72 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003530," 12,067.68 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004033," 11,257.64 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003855," 78,118.25 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004301," 48,829.98 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004331," 35,600.44 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003650," 3,105.86 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004534," 35,727.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004542," 34,939.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004587," 20,298.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003979," 16,605.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004590," 122,732.27 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004589," 49,900.54 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004584," 30,940.93 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004003," 265,659.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0004651," 15,441.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0003982," 39,310.00 ",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0004468," 160,059.34 ",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0004550," 67,052.71 ",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0003978," 34,939.50 ",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0003674," 84,486.00 ",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0003642," 33,816.00 ",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Consultancy/Professional Advice,NHSX,BJSS LTD,INV-UK013907," 86,547.00 ",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE LTD,INV-10414," 63,887.89 ",,WR6 6TP,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE LTD,INV-10417," 63,887.89 ",,WR6 6TP,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BLACKBURN WITH DARWEN BOROUGH COUNCIL,ASI0003322," 704,327.00 ",,BB1 7DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Revenue Grants to local authorities,Global Health,BLACKBURN WITH DARWEN BOROUGH COUNCIL,15122020-DN-1422," 406,317.71 ",,BB1 7DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Revenue Grants to local authorities,Global Health,BLACKBURN WITH DARWEN BOROUGH COUNCIL,ASI0003463," 32,274.00 ",,BB1 7DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BLACKPOOL BOROUGH COUNCIL,ASI0003323," 1,104,152.00 ",,FY1 1NF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Revenue Grants to local authorities,Global Health,BLACKPOOL BOROUGH COUNCIL,15122020-DN-1422," 378,496.29 ",,FY1 1NF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS16," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS17," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS18," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS19," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS20," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS21," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS22," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS24," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS25," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS26," 255,528.00 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS23," 238,492.80 ",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BOLTON METROPOLITAN BOROUGH COUNCIL,ASI0003324," 1,348,599.50 ",,BL1 1RX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Revenue Grants to local authorities,Global Health,BOLTON METROPOLITAN BOROUGH COUNCIL,15122020-DN-1422," 534,021.43 ",,BL1 1RX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/12/2020,Other programme expenditure,Global Health,BOOTS UK LTD,9224-1800000732," 2,323,824.26 ",,NG90 1BS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,ASI0003325," 2,697,077.00 ",,BH2 6DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,BRACKNELL FOREST BOROUGH COUNCIL,ASI0003326," 321,108.00 ",,RG12 1AQ,Govn,,,,
