Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,CAMBRIDGESHIRE COUNTY COUNCIL,21022022AH1156GD5853,871521,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E0521X-CAMBRIDGESHIRE COUNTY COUNCIL",CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,CALDERDALE METROPOLITAN BOROUGH COUNCIL,21022022AH1156GD5853,345231,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E4702X-CALDERDALE METROPOLITAN BOROUGH COUNCIL",HX1 1TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BURY METROPOLITAN BOROUGH COUNCIL,21022022AH1156GD5853,306266,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E4202X-BURY METROPOLITAN BOROUGH COUNCIL",BL9 0SP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BUCKINGHAMSHIRE COUNCIL,21022022AH1156GD5853,626744,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E0402X-BUCKINGHAMSHIRE COUNTY COUNCIL",HP19 8FF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BROMLEY LONDON BOROUGH COUNCIL,21022022AH1156GD5853,446421,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E5034X-BROMLEY LONDON BOROUGH COUNCIL",BR1 3UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BRISTOL CITY COUNCIL,21022022AH1156GD5853,760637,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E0102X-BRISTOL CITY COUNCIL",BS1 5TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BRIGHTON AND HOVE CITY COUNCIL,21022022AH1156GD5853,460747,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E1401X-BRIGHTON AND HOVE CITY COUNCIL",BN1 1JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BRADFORD CITY COUNCIL,21022022AH1156GD5853,861453,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E4701X-BRADFORD CITY COUNCIL",BD1 1HX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BRACKNELL FOREST BOROUGH COUNCIL,21022022AH1156GD5853,135689,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E0301X-BRACKNELL FOREST BOROUGH COUNCIL",RG12 1AQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,21022022AH1156GD5853,655454,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E1204X-BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL",BH2 6DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BOLTON METROPOLITAN BOROUGH COUNCIL,21022022AH1156GD5853,521289,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E4201X-BOLTON METROPOLITAN BOROUGH COUNCIL",BL1 1RX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BLACKPOOL BOROUGH COUNCIL,21022022AH1156GD5853,338882,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E2302X-BLACKPOOL BOROUGH COUNCIL",FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BLACKBURN WITH DARWEN BOROUGH COUNCIL,21022022AH1156GD5853,286656,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E2301X-BLACKBURN WITH DARWEN BOROUGH COUNCIL",BB1 7DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BIRMINGHAM CITY COUNCIL,ICF2 REF 28.02.22,-231621.55,ICF2 REFUND BIRMINGHAM,B3 3AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BIRMINGHAM CITY COUNCIL,21022022AH1156GD5853,2100111,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E4601X-BIRMINGHAM CITY COUNCIL",B3 3AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BEDFORD BOROUGH COUNCIL,21022022AH1156GD5853,232804,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E0202X-BEDFORD BOROUGH COUNCIL",MK40 1SH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BATH AND NORTH EAST SOMERSET COUNCIL,21022022AH1156GD5853,273657,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E0101X-BATH AND NORTH EAST SOMERSET COUNCIL",BA1 5AW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BARNSLEY METROPOLITAN BOROUGH COUNCIL,21022022AH1156GD5853,464400,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E4401X-BARNSLEY METROPOLITAN BOROUGH COUNCIL",S70 2TJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BARNET LONDON BOROUGH COUNCIL,21022022AH1156GD5853,542808,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E5031X-BARNET LONDON BOROUGH COUNCIL",NW4 4BG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/02/2022,Revenue Grants to local authorities,Social Care Group,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,21022022AH1156GD5853,342398,"GD5853- Workforce Recruitment and Retention Fund, round 2 (round 2)-E5030X-BARKING AND DAGENHAM LONDON BOROUGH COUNCIL",RM10 7BY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2022,Revenue Grants to local authorities,Social Care Group,SOUTHWARK LONDON BOROUGH COUNCIL,ICF REF 16.2.22,-92668.75,ICF1 REFUND SOUTHWARK,SE1 2QH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Professional fees,Social Care Group,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00033559,27181.11,Full GAD Review of ASC Funding Simulation Model,EC4A 1AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2022,Revenue Grants to local authorities,Social Care Group,SALFORD CITY COUNCIL,14022022AH1213GD5765,393418,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E4206X-SALFORD CITY COUNCIL,M27 5AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2022,Revenue Grants to local authorities,Social Care Group,DARLINGTON BOROUGH COUNCIL,ICTFI ICF - 10.2.22,-100987,ICTFI ICF - 10.2.22-REFUND- DARLINGTON,DL1 5QT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2022,Revenue Grants to local authorities,Social Care Group,CHESHIRE EAST UNITARY AUTHORITY,ICTF1 REF 10.2.22,-337450,ICTF1 REF 10.2.22 - REFUND - CHESHIRE EAST,CW10 0HU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2022,Revenue Grants to local authorities,Social Care Group,CAMBRIDGESHIRE COUNTY COUNCIL,ICF1 REF 9.2.22,-49119,ICF1 REF 9.2.22 - CAMBRIDGESHIRE CC,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2022,Revenue Grants to local authorities,Social Care Group,WAKEFIELD METROPOLITAN DISTRICT COUNCIL,ICF REF 22.11.21,-196412.2,ICF REF REFUND WAKEFIELD,WF1 9AJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Revenue Grants to local authorities,Social Care Group,GREENWICH LONDON BOROUGH COUNCIL,ICF2 GREENWICH,-143847.42,ICF2 LONDON BOROUGH OF GREENWICH,SE18 6PW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Revenue Grants to local authorities,Social Care Group,BRISTOL CITY COUNCIL,ICF REF 8.2.22,-106094.44,ICF REFUND CITY OF BRISTOL,BS1 5TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2022,Revenue Grants to local authorities,Social Care Group,WEST NORTHAMPTONSHIRE COUNCIL,030222DM1127GD5765,697798,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E2802X-WEST NORTHAMPTONSHIRE,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2022,Revenue Grants to local authorities,Social Care Group,WALTHAM FOREST LONDON BOROUGH COUNCIL,030222DM1127GD5765,243896,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E5049X-WALTHAM FOREST LONDON BOROUGH COUNCIL,E17 4JF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2022,Revenue Grants to local authorities,Social Care Group,SOUTHWARK LONDON BOROUGH COUNCIL,030222DM1127GD5765,260278,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E5019X-SOUTHWARK LONDON BOROUGH COUNCIL,SE1 2QH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2022,Revenue Grants to local authorities,Social Care Group,NORTH YORKSHIRE COUNTY COUNCIL,030222DM1127GD5765,1363232,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E2721X-NORTH YORKSHIRE COUNTY COUNCIL,DL6 1DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2022,Revenue Grants to local authorities,Social Care Group,NORTH NORTHAMPTONSHIRE COUNCIL,030222DM1127GD5765,645319,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E2801X-NORTH NORTHAMPTONSHIRE COUNCIL,NN16 8TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2022,Revenue Grants to local authorities,Social Care Group,HARROW LONDON BOROUGH COUNCIL,030222DM1127GD5765,353499,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E5039X-HARROW LONDON BOROUGH COUNCIL,HA1 2UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/02/2022,Revenue Grants to local authorities,Social Care Group,BRIGHTON AND HOVE CITY COUNCIL,030222DM1127GD5765,491160,GD31/5765 - Infection Control and Testing fund: round 3 - IPC_Vax instalment 2 40%-E1401X-BRIGHTON AND HOVE CITY COUNCIL,BN1 1JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/02/2022,Revenue Grants to local authorities,Social Care Group,WEST BERKSHIRE COUNCIL,ICF REF 07.02.22,-224704.25,ICTF1 ICF REFUND WEST BERKSHIRE,RG14 5LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/02/2022,Revenue Grants to local authorities,Social Care Group,LEWISHAM LONDON BOROUGH COUNCIL,ICF2 REF 04.02.22,-39531.87,ICF2 REFUND LEWISHAM,SE6 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/02/2022,Revenue Grants to local authorities,Social Care Group,LEWISHAM LONDON BOROUGH COUNCIL,ICF1 REF 04.02.22,-121811.28,ICF1 REFUND LEWISHAM,SE6 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2022,Revenue Grants to local authorities,Social Care Group,WALTHAM FOREST LONDON BOROUGH COUNCIL,ICF REF 01.02.22,-41620.33,ICTF1 ICF REFUND WALTHAM FORREST,E17 4JF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2022,Revenue Policy Payments,Public Health,HOME OFFICE,2595339,1945966.88,IICSA DHSC 2020-21 Q3&4 contribution,NP20 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000051,170795.32,Add: S1 SFVS Reimbursement costs 2021-22 (rest of year),DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2022,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963859,5958333,NHSBT Revenue funding ,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2022,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963858,906000,NHSBT Employer Pension Contributions ,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2022,Revenue Policy Payments,Public Health,DEPARTMENT FOR CULTURE MEDIA AND SPORT (DCMS),5716,4700000,DHSC School Games Organiser Network,SW1A 2BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2022,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000050,512464.6,Add: S1 SFVS Reimbursement costs 2021-22 (rest of year),DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2022,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963658,593390,NHSBT EU Exit Funding ,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2022,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963625,10770000,NHSBT Domestic Supply of Plasma ,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2022,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000049,642105.74,Add: S1 SFVS Reimbursement costs 2021-22 (rest of year),DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2022,Outsourcing Contract,Public Health,NHS SUPPLY CHAIN,9422000048,367269.23,Add: S1 SFVS Reimbursement costs 2021-22 (rest of year),DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2022,Other programme expenditure,Office For Health Improvement & Disparities (OHID),MANCHESTER UNIVERSITY OF,15122451,74312.25,6736263 National Drug Treatment Management Service - analyti,M13 9PL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2022,Other programme expenditure,Office For Health Improvement & Disparities (OHID),ESSEX COUNTY COUNCIL,1020024353,95334,6746567 Essex - Individual Placement and Support employment,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),LIVERPOOL CITY COUNCIL,18022022AH1244GD5627,33050,GD31/5627 -CHILD AND FAMILY WEIGHT MANAGEMENT SERVICES-E4302X-LIVERPOOL CITY COUNCIL,L69 2DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WORCESTERSHIRE COUNTY COUNCIL,15022022AH1044GD5540,70973.46,GD31-5540 Adult Weight Management Payment 3-E1821X-WORCESTERSHIRE COUNTY COUNCIL,WR5 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,71827.9,GD31-5540 Adult Weight Management Payment 3-E4305X-WIRRAL METROPOLITAN BOROUGH COUNCIL,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WILTSHIRE COUNTY COUNCIL,15022022AH1044GD5540,34750.98,GD31-5540 Adult Weight Management Payment 3-E3902X-WILTSHIRE COUNTY COUNCIL,BA14 8JN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WIGAN METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,84489,GD31-5540 Adult Weight Management Payment 3-E4210X-WIGAN METROPOLITAN BOROUGH COUNCIL,WN1 3XZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WEST NORTHAMPTONSHIRE COUNCIL,15022022AH1044GD5540,52768.78,GD31-5540 Adult Weight Management Payment 3-E2802X-WEST NORTHAMPTONSHIRE,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WARWICKSHIRE COUNTY COUNCIL,15022022AH1044GD5540,43471.24,GD31-5540 Adult Weight Management Payment 3-E3720X-WARWICKSHIRE COUNTY COUNCIL,CV34 4RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WARRINGTON BOROUGH COUNCIL,15022022AH1044GD5540,26670.4,GD31-5540 Adult Weight Management Payment 3-E0602X-WARRINGTON BOROUGH COUNCIL,WA1 1BN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WALTHAM FOREST LONDON BOROUGH COUNCIL,15022022AH1044GD5540,27368.9,GD31-5540 Adult Weight Management Payment 3-E5049X-WALTHAM FOREST LONDON BOROUGH COUNCIL,E17 4JF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WALSALL METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,67427.32,GD31-5540 Adult Weight Management Payment 3-E4606X-WALSALL METROPOLITAN BOROUGH COUNCIL,WS1 1RG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TOWER HAMLETS LONDON BOROUGH COUNCIL,15022022AH1044GD5540,43522.34,GD31-5540 Adult Weight Management Payment 3-E5020X-TOWER HAMLETS LONDON BOROUGH COUNCIL,E2 0HQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TORBAY COUNCIL,15022022AH1044GD5540,32287.19,GD31-5540 Adult Weight Management Payment 3-E1102X-TORBAY COUNCIL,TQ1 3DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),THURROCK BOROUGH COUNCIL,15022022AH1044GD5540,40422.73,GD31-5540 Adult Weight Management Payment 3-E1502X-THURROCK BOROUGH COUNCIL,RM17 0LT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TELFORD AND WREKIN BOROUGH OF,15022022AH1044GD5540,41674.77,GD31-5540 Adult Weight Management Payment 3-E3201X-TELFORD AND WREKIN BOROUGH OF,TF3 4LF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TAMESIDE METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,52434.95,GD31-5540 Adult Weight Management Payment 3-E4208X-TAMESIDE METROPOLITAN BOROUGH COUNCIL,OL6 6DL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SWINDON BOROUGH COUNCIL,15022022AH1044GD5540,27589.52,GD31-5540 Adult Weight Management Payment 3-E3901X-SWINDON BOROUGH COUNCIL,SN1 2JH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SURREY COUNTY COUNCIL,15022022AH1044GD5540,72065.57,GD31-5540 Adult Weight Management Payment 3-E3620X-SURREY COUNTY COUNCIL,KT1 2DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,68911.34,GD31-5540 Adult Weight Management Payment 3-E4505X-SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,SR2 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SUFFOLK COUNTY COUNCIL,15022022AH1044GD5540,98023.34,GD31-5540 Adult Weight Management Payment 3-E3520X-SUFFOLK COUNTY COUNCIL,IP1 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOKE ON TRENT CITY COUNCIL,15022022AH1044GD5540,64807.12,GD31-5540 Adult Weight Management Payment 3-E3401X-STOKE ON TRENT CITY COUNCIL,ST4 4TS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOCKTON ON TEES BOROUGH COUNCIL,15022022AH1044GD5540,48651.86,GD31-5540 Adult Weight Management Payment 3-E0704X-STOCKTON ON TEES BOROUGH COUNCIL,TS23 2YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOCKPORT METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,35168.41,GD31-5540 Adult Weight Management Payment 3-E4207X-STOCKPORT METROPOLITAN BOROUGH COUNCIL,SK1 3XE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STAFFORDSHIRE COUNTY COUNCIL,15022022AH1044GD5540,124806.69,GD31-5540 Adult Weight Management Payment 3-E3421X-STAFFORDSHIRE COUNTY COUNCIL,ST16 2NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ST HELENS METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,49833.9,GD31-5540 Adult Weight Management Payment 3-E4303X-ST HELENS METROPOLITAN BOROUGH COUNCIL,WA10 1HP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHWARK LONDON BOROUGH COUNCIL,15022022AH1044GD5540,31572.44,GD31-5540 Adult Weight Management Payment 3-E5019X-SOUTHWARK LONDON BOROUGH COUNCIL,SE1 2QH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHAMPTON CITY COUNCIL,15022022AH1044GD5540,52580.9,GD31-5540 Adult Weight Management Payment 3-E1702X-SOUTHAMPTON CITY COUNCIL,SO15 1GX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTH TYNESIDE COUNCIL,15022022AH1044GD5540,41523.67,GD31-5540 Adult Weight Management Payment 3-E4504X-SOUTH TYNESIDE COUNCIL,NE33 2RL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SHEFFIELD CITY COUNCIL,15022022AH1044GD5540,123319.26,GD31-5540 Adult Weight Management Payment 3-E4404X-SHEFFIELD CITY COUNCIL,S1 1UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SANDWELL METROPOPLITAN BOROUGH COUNCIL,15022022AH1044GD5540,80182.56,GD31-5540 Adult Weight Management Payment 3-E4604X-SANDWELL METROPOPLITAN BOROUGH COUNCIL,B69 3DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SALFORD CITY COUNCIL,15022022AH1044GD5540,54370.05,GD31-5540 Adult Weight Management Payment 3-E4206X-SALFORD CITY COUNCIL,M27 5AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ROTHERHAM METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,63567.51,GD31-5540 Adult Weight Management Payment 3-E4403X-ROTHERHAM METROPOLITAN BOROUGH COUNCIL,S60 1AE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ROCHDALE BOROUGH COUNCIL,15022022AH1044GD5540,51382.46,GD31-5540 Adult Weight Management Payment 3-E4205X-ROCHDALE BOROUGH COUNCIL,OL16 1XU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),REDCAR AND CLEVELAND BOROUGH COUNCIL,15022022AH1044GD5540,35007.7,GD31-5540 Adult Weight Management Payment 3-E0703X-REDCAR AND CLEVELAND BOROUGH COUNCIL,TS6 9AR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PORTSMOUTH CITY COUNCIL,15022022AH1044GD5540,49994.72,GD31-5540 Adult Weight Management Payment 3-E1701X-PORTSMOUTH CITY COUNCIL,PO1 2AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PLYMOUTH CITY COUNCIL,15022022AH1044GD5540,63540.86,GD31-5540 Adult Weight Management Payment 3-E1101X-PLYMOUTH CITY COUNCIL,PL1 3BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PETERBOROUGH CITY COUNCIL,15022022AH1044GD5540,44269.59,GD31-5540 Adult Weight Management Payment 3-E0501X-PETERBOROUGH CITY COUNCIL,PE1 1HF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),OXFORDSHIRE COUNTY COUNCIL,15022022AH1044GD5540,44874.65,GD31-5540 Adult Weight Management Payment 3-E3120X-OXFORDSHIRE COUNTY COUNCIL,OX4 2GQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,21/02/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),OLDHAM METROPOLITAN BOROUGH COUNCIL,15022022AH1044GD5540,48155.31,GD31-5540 Adult Weight Management Payment 3-E4204X-OLDHAM METROPOLITAN BOROUGH COUNCIL,OL1 1UH,Govn,,,
