Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,ASI0010203,"106,203.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,PF00004096,"33,000.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,PF00004099,"53,000.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Revenue Grants to Other Bodies,NHSX,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,23032021DN1521HSCN21,"118,166.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,PF00004098,"231,546.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,PF00004095,"250,000.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,PF00004097,"579,000.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,PF00004101,"600,000.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,PF00004094,"900,000.00",,B13 8JL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Capital Grants to Other Bodies,NHS and Workforce,BIRMINGHAM UNIVERSITY OF,ASI0010901,"250,312.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009556,"10,517.67",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,REFUND-UNI BIRM-REV,"25,309.65",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009638,"46,178.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010163,"44,930.70",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009913,"265,832.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010206,"40,499.69",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010253,"68,993.46",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010033,"77,745.85",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009884,"90,076.92",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010406,"36,603.03",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009968,"39,108.35",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010621,"54,680.73",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009857,"58,752.78",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010280,"86,950.08",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010279,"93,491.91",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010112,"123,981.26",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009524,"3,105.86",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010290,"35,600.44",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010252,"49,588.16",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009772,"78,118.35",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009760,"127,696.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010373,"22,710.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009937,"16,244.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010574,"19,857.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010522,"34,180.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010514,"38,592.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Outsourcing Contract,Global Health,BIRMINGHAM UNIVERSITY OF,30009555,"3,523.95",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Outsourcing Contract,Global Health,BIRMINGHAM UNIVERSITY OF,30009555,"3,806.71",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Outsourcing Contract,Global Health,BIRMINGHAM UNIVERSITY OF,30009555,"19,582.55",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Outsourcing Contract,Global Health,BIRMINGHAM UNIVERSITY OF,30009555,"131,849.53",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Outsourcing Contract,Global Health,BIRMINGHAM UNIVERSITY OF,30009555,"304,245.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010569,"30,940.93",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010067,"76,060.67",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010575,"122,732.27",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0010353,"341,845.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009961,"248,629.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009773,"2,397.98",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009773,"17,185.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Outsourcing Contract,Global Health,BIRMINGHAM UNIVERSITY OF,70601119,"1,660,449.57",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Outsourcing Contract,Global Health,BIRMINGHAM UNIVERSITY OF,70588113,"5,763,892.58",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0009940,"39,906.00",,B15 2TT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0009936,"34,939.50",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0010537,"67,052.71",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0010451,"160,059.34",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0009551,"82,486.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0009516,"33,810.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Revenue Grants to Other Bodies,NHSX,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,23032021DN1521HSCN21,"34,945.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,PF00004107,"72,394.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,PF00004104,"109,000.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,PF00004106,"157,667.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,PF00004105,"252,000.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,PF00004102,"324,000.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,PF00004108,"500,000.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,PF00004103,"2,297,000.00",,B4 6NH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014034,"45,430.20",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK013995,"48,296.90",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014889,"53,028.00",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014237,"57,186.90",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014606,"68,766.31",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014807,"76,586.12",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014292,"95,219.40",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014509,"159,142.50",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014238,"773,349.00",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK013994,"808,443.00",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014607,"1,093,386.30",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Contractor/ Staff Substitution,Global Health,BJSS LTD,INV-UK014806,"1,206,077.40",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Consultancy/Professional Advice,NHSX,BJSS LTD,INV-UK014291,"70,980.00",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Consultancy/Professional Advice,NHSX,BJSS LTD,INV-UK014443,"94,386.00",,LS1 4HR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST,PF00002733,"47,224.00",,B70 9PL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST,PF00002731,"297,000.00",,B70 9PL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST,PF00002730,"320,000.00",,B70 9PL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST,PF00002729,"486,000.00",,B70 9PL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST,PF00002732,"852,266.00",,B70 9PL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE LTD,INV-10431,"48,945.89",,WR6 6TP,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Revenue Grants to local authorities,Global Health,BLACKBURN WITH DARWEN BOROUGH COUNCIL,04032021DN1145GD5411,"598,784.00",,BB1 7DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Revenue Grants to local authorities,Global Health,BLACKBURN WITH DARWEN BOROUGH COUNCIL,25032021DN1619GD5456,"769,865.14",,BB1 7DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Revenue Grants to local authorities,Global Health,BLACKBURN WITH DARWEN BOROUGH COUNCIL,29032021DN1102GD5473,"42,652.84",,BB1 7DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Revenue Grants to local authorities,Adult Social Care,BLACKBURN WITH DARWEN BOROUGH COUNCIL,11032021DN1146GD5338,"114,662.40",,BB1 7DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Revenue Grants to local authorities,Global Health,BLACKPOOL BOROUGH COUNCIL,04032021DN1145GD5411,"557,784.00",,FY1 1NF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Revenue Grants to local authorities,Global Health,BLACKPOOL BOROUGH COUNCIL,25032021DN1619GD5456,"717,150.86",,FY1 1NF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Revenue Grants to local authorities,Global Health,BLACKPOOL BOROUGH COUNCIL,29032021DN1102GD5473,"46,146.56",,FY1 1NF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Revenue Grants to local authorities,Adult Social Care,BLACKPOOL BOROUGH COUNCIL,11032021DN1146GD5338,"135,552.60",,FY1 1NF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Revenue Grants to Other Bodies,NHSX,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,23032021DN1521HSCN21,"54,949.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002742,"80,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002739,"172,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002743,"408,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002738,"465,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002736,"565,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002741,"630,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002744,"635,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00002735,"1,322,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00004109,"15,735,000.00",,FY3 8NR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS56,"52,416.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS53,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS54,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS55,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS57,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS58,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS59,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS60,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,103561,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,103568,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS40,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS41,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS42,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS44,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,NHS47,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,103573,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,103581,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,103588,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,BLUETREE DESIGN AND PRINT LTD,103589,"255,528.00",PPE - Masks,S63 5DR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Publicity & advertising,Finance and Group Operations,BMG RESEARCH LTD,117682,"36,100.00",,B15 3BE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Revenue Grants to local authorities,Global Health,BOLTON METROPOLITAN BOROUGH COUNCIL,04032021DN1145GD5411,"1,150,200.00",,BL1 1RX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Revenue Grants to local authorities,Global Health,BOLTON METROPOLITAN BOROUGH COUNCIL,25032021DN1619GD5456,"1,478,828.57",,BL1 1RX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Revenue Grants to local authorities,Global Health,BOLTON METROPOLITAN BOROUGH COUNCIL,29032021DN1102GD5473,"75,924.64",,BL1 1RX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Revenue Grants to local authorities,Adult Social Care,BOLTON METROPOLITAN BOROUGH COUNCIL,11032021DN1146GD5338,"208,515.30",,BL1 1RX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00004941,"866,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Additions NCB Loan,Default Group,BOLTON NHS FOUNDATION TRUST,PF00004928,"1,009,000.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions NCB PDC,Default Group,BOLTON NHS FOUNDATION TRUST,PF00002745,"1,140,611.00",,BL4 0JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Revenue Grants to local authorities,Global Health,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,04032021DN1145GD5411,"1,750,751.57",,BH2 6DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Revenue Grants to local authorities,Global Health,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,25032021DN1619GD5456,"2,033,130.86",,BH2 6DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Revenue Grants to local authorities,Global Health,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,29032021DN1102GD5473,"82,337.10",,BH2 6DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Revenue Grants to local authorities,Adult Social Care,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,11032021DN1146GD5338,"262,484.10",,BH2 6DY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Revenue Grants to local authorities,Global Health,BRACKNELL FOREST BOROUGH COUNCIL,04032021DN1145GD5411,"490,196.00",,RG12 1AQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Revenue Grants to local authorities,Global Health,BRACKNELL FOREST BOROUGH COUNCIL,25032021DN1619GD5456,"630,252.00",,RG12 1AQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Revenue Grants to local authorities,Global Health,BRACKNELL FOREST BOROUGH COUNCIL,26032021DN0832GD5389,"756,000.00",,RG12 1AQ,Govn,,,,
