Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,03/05/2023,Good received not invoiced (ST),Office For Health Improvement & Disparities (OHID),NATCEN SOCIAL RESEAR,58628,423445,National Diet and Nutrition Survey Years 11-15,EC1V 0AX,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,02/05/2023,Good received not invoiced (ST),Office For Health Improvement & Disparities (OHID),NATCEN SOCIAL RESEAR,58627,73409,National Diet and Nutrition Survey Years 11-15,EC1V 0AX,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,02/05/2023,Good received not invoiced (ST),Office For Health Improvement & Disparities (OHID),NATCEN SOCIAL RESEAR,58626,72863,National Diet and Nutrition Survey Years 11-15,EC1V 0AX,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,GPITF39,3545020.15,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Research & development,NHSX,KINGS COLLEGE LONDON,SG50056884,85098.75,King’s College London -(Kheiron Medical) AI Award,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Consultancy/Professional Advice,NHSX,PUBLIC GROUP INTERNA,INV-0378,60000,EPR Deployment- Uplift,SW1A 2HU,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Service charge - ICT,NHSX,PCTI SOLUTIONS LTD,ARIN/00000264,5068.44,GPITF Framework Agreement Schedule 2.3 FY2223,B1 1RF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Service charge - ICT,NHSX,PCTI SOLUTIONS LTD,ARIN/00000264,636174.77,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,B1 1RF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,FIN00276,8733.76,GPES various run costs Oct22-Mar23,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,FIN00276,47364.42,GPES various extracts & Dev costs Q1&2 FY2324,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE,INV-10607,89.53,GPITF Framework Agreement Schedule 2.3 FY2223,WR6 6TP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE,INV-10607,48129.34,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,WR6 6TP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Research & development,NHSX,UNITY INSIGHTS LIMIT,INV-0153,26014.47,Unity Insights Limited,BN11 1RL,Small,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Research & development,NHSX,KINGS COLLEGE LONDON,SH50054056,137606.28,29396 Kings College London-  AI Award Research,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Research & development,NHSX,IMPERIAL COLLEGE LON,10197776,176956.88,AI Award,SW7 2AZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Outsourcing Contract,NHSX,SOCITM ADVISORY LTD,IN0001063,36228,SoW for Workstream 2 and 3 of the ASCT Project,NN4 5EZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Outsourcing Contract,NHSX,SOCITM ADVISORY LTD,IN0001062,28878,SoW for Workstream 2 and 3 of the ASCT Project,NN4 5EZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,GPITF-SCP33,40000,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,GPES051,76227.41,GPES various extracts & Dev costs Q1&2 FY2324,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,GPES051,99.32,GPES Detained Estate extracts Dec22 - Mar23,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,14915,100063.59,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,PRESCRIBING SERVICES,PCECL638,5041.13,GPITF Framework Agreement Schedule 2.3 FY2223,NR10 5RH,Small,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,PRESCRIBING SERVICES,PCECL638,226317.56,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,NR10 5RH,Small,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS,454945,40000,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,SW8 3QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,SINV00010532,66568.21,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,SINV00009793,9992.11,GPITF Framework Agreement Schedule 2.3 FY2223,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,SINV00009793,3890897.68,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,ACCURX LIMITED,PLUS09249,2804.05,GPITF Framework Agreement Schedule 2.3 FY2223,N1 5AA,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,ACCURX LIMITED,PLUS09249,175614.55,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,N1 5AA,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Service charge - ICT,NHSX,ACCURX LIMITED,PLUS08628,154449.62,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,N1 5AA,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Research & development,NHSX,NHS GREATER GLASGOW,G0228388,287547.69,AI Award,G12 0XH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Outsourcing Contract,NHSX,ENTRUST (EUROPE) LIM,740002407,32762.1,COVID Pass - PKI Services Northen Ireland,RG1 3BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Additions-SW LIC,NHSX,QINETIQ LTD,117071744,1030396.02,Wayfinder Aggregator C358.4,GU14 0LX,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Additions-SW LIC,NHSX,QINETIQ LTD,117071534,398141.16,Wayfinder C358.3,GU14 0LX,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Additions-SW LIC,NHSX,ATOS IT SOLUTIONS AN,5584412318,67179.5,Blueprinting / Shared Learning contract with Atos,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Additions-SW LIC,NHSX,ATOS IT SOLUTIONS AN,5584412317,77945,Blueprinting / Shared Learning contract with Atos,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,GPITF-SCP32,40000,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,GPES049,78026.01,GPES Detained Estate extracts Dec22 - Mar23,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,14678,14719.37,GPITF Framework Agreement Schedule 2.3 FY2223,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Service charge - ICT,NHSX,THE PHOENIX PARTNERS,14678,48875.81,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS18 5TN,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Service charge - ICT,NHSX,MARVELL CONSULTING L,STAN012,67607.54,Uplift for STAN11 and STAN12,SE1 0HS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,FIN000224,39581.97,GPES various run costs Oct22-Mar23,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Research & development,NHSX,WYSA LIMITED,WYSA/026/2023,71423.66,WYSA AI Award Research,RG1 4PN,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Research & development,NHSX,UNITY INSIGHTS LIMIT,INV-0154,79911.38,AI Award,BN11 1RL,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Research & development,NHSX,SWANSEA UNIVERSITY,905004086,100000,AI Award,SA2 8PP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Research & development,NHSX,SKIN ANALYTICS LIMIT,INV-0325,407183,Skin Analytics Ltd -AI Award Research,EC1R 3AB,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Research & development,NHSX,SKIN ANALYTICS LIMIT,INV-0315,119838,Skin Analytics Ltd -AI Award Research,EC1R 3AB,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Research & development,NHSX,KINGS COLLEGE LONDON,SG50058008,59602,29396 Kings College London - (Mirada) AI Award Research,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Outsourcing Contract,NHSX,NHS ENGLAND CBA033,7000042828,86250,North East Yorkshire NHSE/I Region,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Consultancy/Professional Advice,NHSX,MARVELL CONSULTING L,STAN012,0.46,Health and Social Care Standards Portal Rev,SE1 0HS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Service charge - ICT,NHSX,MEDICUS HEALTH LIMIT,INV-1007,350000,GPITFutures Incentive payment & Compliance Mar23,WC2H 9JQ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Service charge - ICT,NHSX,MEDICUS HEALTH LIMIT,INV-1006,40000,GPITFutures Incentive payment & Compliance Mar23,WC2H 9JQ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Research & development,NHSX,NAVENIO LIMITED,INV-0182,40000,29396 Navenio Ltd-  AI Award Research,OX1 1PT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Research & development,NHSX,NAVENIO LIMITED,INV-0170,101479,29396 Navenio Ltd-  AI Award Research,OX1 1PT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Research & development,NHSX,KHEIRON MEDICAL TECH,INV-0050,590346,Kheiron AI Award Contract,EC1V 9BG,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Capital policy payments,NHSX,LONDON SOUTH BANK UN,135108,42332.58,LONDON SOUTHBANK UNIVERSITY- Evaluation- DRDoctor,SE1 0AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,SINV00008463,40000,GPITF Framework Agreement Schedule 2.3 FY2223,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,SINV00008457,3846660.51,GPIF Framework Agreement Sch 2.3 Q1&2 FY2324 SaaS,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Service charge - ICT,NHSX,EGTON MEDICAL INFORM,SINV00008456,66504.54,GPITF Framework Agreement Schedule 2.3 FY2223,LS19 6BA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Research & development,NHSX,UNITY INSIGHTS LIMIT,INV-0127,70391.48,AI Award,BN11 1RL,Small,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Outsourcing Contract,NHSX,MASON ADVISORY LTD,INV003880,109638,User Design,M50 2ST,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2023,Additions-SW LIC,NHSX,ATOS IT SOLUTIONS AN,5584417222,435878.5,Blueprinting / Shared Learning contract with Atos,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Research & development,NHSX,HEALTHY IO UK LTD,INVUK20200300,959616,Addtional line- Healthy . IO,W1G 0AN,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Research & development,NHSX,CARISTO DIAGNOSTICS,INV-0119,47013,Caristo Diagnostics Ltd-  AI Award Research,OX2 0HP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,30/05/2023,Revenue Policy Payments,NHS and Workforce,EAST OF ENGLAND AMBU,8129073,36934.33,CP3: Refund-Dev Connect Session Border Controllers,NR6 5NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Telephone costs,NHS and Workforce,VYSIION LTD,38886,33639.14,CR1090&1098: Ongoing support (39 months),SN15 1GG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121954 (10713),141750,CO043 - Supply of PSU 4M Output Cables,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-1004,94755.67,Bundle 1 Extension-April 23 to March 24,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Service charge - ICT,NHS and Workforce,INSIGHT DIRECT UK LT,2100609687,36378.95,Provision of Solutions Architecture as a Service,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Revenue Policy Payments,NHS and Workforce,SCOTTISH GOVERNMENT,50017197,1465406,SIBSS - Parity Payment FY 2022-23 - Scotland,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Revenue Policy Payments,NHS and Workforce,DEPARTMENT OF HEALTH,100001031,100000,NIBSS Parity Payments FY 2022-23 - Norther Ireland,BT4 3SQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Good received not invoiced (ST),NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-999,2722979.26,CCN 155: Bundle 2 Extension-April 2023 to Dec 2023,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Good received not invoiced (ST),NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-999,1792595.72,Bundle 1 Extension-April 23 to March 24,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/05/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121958,37832.25,CR1232 M1: Hardware Purchased,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2023,Service charge - ICT,NHS and Workforce,INSIGHT DIRECT UK LT,2100606759,36378.95,Provision of Solutions Architecture as a Service,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2023,Provisions cash payment,NHS and Workforce,NHS PENSIONS AGENCY,2000008185,2625373.64,Past employee- Pension recharge,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LT,2400005203,156779.69,Provision-IT Hardware/software/support& warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LT,2400005202,174108.83,Provision-IT Hardware/software/support& warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LT,2400005133,141686.04,Provision-IT Hardware/software/support& warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/05/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LT,2100579457,167030.39,Provision-IT Hardware/software/support& warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,23/05/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LT,2100479400,46152.64,Provision-IT Hardware/software/support& warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITE,732415,21737.33,Telecommunications system.,E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITE,732415,111327.72,CP8a-SERVICE MANAGEMENT (12 months from Oct 2022),E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2023,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITE,732415,29964.95,CP8a-SERVICE DESK (12 months from Oct 2022),E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Secondees in invoiced costs,NHS and Workforce,NHS KENT AND MEDWAY,7410000087,35538.43,Contractor/ Staff Substitution,WF3  1WE,,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Revenue Policy Payments,NHS and Workforce,NHS BLOOD AND TRANSP,965966,203597.28,Payment of NCIAs for NHSBT,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Provisions cash payment,NHS and Workforce,NHS PENSIONS AGENCY,1000004946,15339.76,Q4 invoice - Injury Benefits,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Provisions cash payment,NHS and Workforce,NHS PENSIONS AGENCY,1000004946,941598.95,Injury benefits,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Good received not invoiced (ST),NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-995,29549.44,Telecommunications system.,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Good received not invoiced (ST),NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-995,236599,NSD Notice: Jan 2023 - Dec 2023 CCNs incl TU Rebates,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121909,229754.1,"MP5: Small Screen bundles (2,605 @£3,225.18)",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121909,0.06,ICT Hardware,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121908,509634.18,"MP5: Large Screen bundles (3,906 @£3,540.18)",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Service charge - ICT,NHS and Workforce,SMARTSIMPLE,10004463,25000,ACCEA SmartSimple software service per year,W6 8AF,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,12/05/2023,Publicity & advertising,NHS and Workforce,VYSIION LTD,38864,158527.07,CP3: Maintenance and Support charges,SN15 1GG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITE,735735,128455,CP8a-SERVICE MANAGEMENT (12 months from Oct 2022),E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Telephone costs,NHS and Workforce,EXPONENTIAL E LIMITE,735735,34575,CP8a-SERVICE DESK (12 months from Oct 2022),E1 8EU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2023,Service charge - ICT,NHS and Workforce,SMARTSIMPLE,10004462,40000,ACCEA SmartSimple software service per year,W6 8AF,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SE,169019,30600.32,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2023,Provisions cash payment,NHS and Workforce,NHS PENSIONS AGENCY,2000008578,2497750.61,Past employee- Pension recharge,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2023,Provisions cash payment,NHS and Workforce,NHS PENSIONS AGENCY,2000008578,74167.36,NHS Pensions Scheme Quarterly Compensation - Q4/23,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2023,Legal Fees,NHS and Workforce,MILLS AND REEVE LLP,201915,32608.73,Overflow Arrangement 2022-23,B3 2AB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,09/05/2023,Good received not invoiced (ST),NHS and Workforce,OXFORD UNIVERSITY OF,210128953,60004.93,Perinatal Mortality Review Tool,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SE,168991,45800.64,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SE,168987,25542.58,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-997,-29549.44,PO565675 for inv 0900000137-995,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-994,1579261.21,NSD Notice: Bundle 1 Extension-Jan to March 2023,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS IN,0900000137-994,2398921,CCN 155: Bundle 2 Extension-Jan 2023 to March 2023,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEP,525212,73727.13,Litigation Commercial Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEP,524718,29018.85,Disbursements Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEP,524682,75770.55,Employment Advisory Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEP,524681,110886.86,Litigation General Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/05/2023,Good received not invoiced (ST),NHS and Workforce,VYSIION LTD,38874,25363.76,CP3: 5Yr Maintenance and Support charges for 4 Trust sites for Scotland (CR1075),SN15 1GG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,03/05/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LT,2100558038,47911.71,Provision-IT Hardware/software/support& warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2023,Other programme expenditure,Global Health,EEA Medical ClaimS - SWITZERLAND,FCP0001604,27354.9,"EEA Medical Claims Gemeinsame Einrichtung KVG CHF 30,460.60 - SWITZERLAND",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2023,Other programme expenditure,Global Health,EEA Medical Claims - SPAIN,FCP0001603,586893.02,"EEA Medical Claims Tesoreria General de la Seguridad Social  €672,952.08 SPAIN",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2023,Other programme expenditure,Global Health,EEA Medical Claims -SLOVENIA,FCP0001602,148186.92,"EEA Medical Claims Zavod za zdravstveno zavarovanje Slovenije - €169,926.68 -SLOVENIA",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2023,Other programme expenditure,Global Health,EEA Medical Claims  - LUXEMBOURG,FCP0001600,63595.11,"EEA Medical Claims CAISSE NATIONALE DE SANTE €72,881.70 - LUXEMBOURG",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2023,Other programme expenditure,Global Health,EEA Medical Claims  - FRANCE,FCP0001597,73275.31,"EEA Medical Claims Le Centre National des Soins a L'Etranger €83,975.47  - FRANCE",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2023,Other programme expenditure,Global Health,EEA Medical Claims- BULGARIA,FCP0001590,629809.79,"EEA Medical Claims- National Health Insurance Fund- BGN 1,409,477.91 - BULGARIA",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/05/2023,Capital Grants to non-profit institutions,Global Health,INTERNATIONAL DEVELOPMENT RESEARCH CENTRE,FCP0001593,364700,"IDRC - £364,700",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Storage costs,Global Health,MODULE AR LTD,453,135408,Rental Containers Oct 21 - Mar 22,HU3 4UW,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005489,5215311.48,PPE018 GOWNS - NON STERILE,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005488,720000,PPE010 GLOVES VINYL,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005487,18894454.34,PPE009 GLOVES - NITRILE,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005487,3338541.3,Drugs & Biologicals - Finished Goods purchases (inventory),DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005485,1373760,PPE007 FACE MASKS - II/IIR/FFP1,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005483,5655168,PPE005 EYE PROECTION - GOOGLES,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005481,127124.99,PPE001 PLASTIC FILMS - APRONS,DE55 4QJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/05/2023,Additions purchased - Finished Goods & Consumables,Global Health,SUPPLY CHAIN COORDIN,1124005480,121063.94,PPE019 GOWNS - STERILE,DE55 4QJ,Large,,,
