Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0023087,82034.47,HTA Commissioned,CV4 8UW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0023066,105961,Policy Research Programme (PRP) - Projects,CV4 8UW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0022990,49479.6,Public Health Research,CV4 8UW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF ULSTER,ASI0023851,99645.95,Public Health Research,BT52 1SA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF ULSTER,ASI0023772,144551.6,HTA researcher led,BT52 1SA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023747,141813.72,HTA researcher led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023717,30283,AI Call,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023605,293963,AI Multimorbidity call,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023563,126702.32,HTA researcher led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023319,101461.82,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023300,101982.41,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023288,78074.82,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023216,72116.88,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0023073,83065.51,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0022904,52808.53,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0022786,56347.39,EME Researcher Led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0023318,28800.32,Health Services and Delivery Research,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0023264,62672.46,HTA Commissioned,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0023196,63603.66,HTA Commissioned,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0023034,61170.7,HTA Commissioned,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF BEDFORDSHIRE,ASI0023835,137454.7,Public Health Research,LU1 3JU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS SUSSEX NHS FT,ASI0023922,59888.69,HTA researcher led,BN11 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS SUSSEX NHS FT,ASI0023804,35000,Research for patients benefit programme (RFPB),BN11 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,ASI0023505,124970,Programme Grants (PG),WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,ASI0023402,26985,Research Capability Funding - Standard,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,ASI0023766,35000,Research for patients benefit programme (RFPB),ST4 7LN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,ASI0023431,34701,Research Capability Funding - Standard,ST4 7LN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,ASI0023010,41753,Invention for Innovation (I4I),ST4 7LN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ASI0023499,30769.92,Health Services and Delivery Research,LA1 4GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023872,110000,Programme Grants (PG),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023870,36400,Programme Grants (PG),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023814,26640,Programme Grants (PG),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023761,30000,Research for patients benefit programme (RFPB),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023661,100000,Programme Grants (PG),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023374,38803,Research Capability Funding - Standard,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023351,143801,Programme Grants (PG),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023292,40000,Research for patients benefit programme (RFPB),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0023290,102338,Programme Grants (PG),LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0022814,34075,Experimental Cancer Medical Centres,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0022802,44651.37,HTA Commissioned,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023838,85047.7,HTA Commissioned,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023483,29297,Invention for Innovation (I4I),DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023432,113481.99,HTA researcher led,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023406,48810,Research Capability Funding - Standard,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023217,140807.53,EME Commissioned,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023123,89742.06,HTA researcher led,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023110,122272,Programme Grants (PG),DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0023031,93900.75,HTA researcher led,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0022740,41284.45,HTA researcher led,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,ASI0023502,69977,Invention for Innovation (I4I),BH15 2JB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023939,30974.63,HTA Commissioned,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023877,30000,Research for patients benefit programme (RFPB),CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023769,35000,Research for patients benefit programme (RFPB),CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023716,75391.24,HTA researcher led,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023489,33500,Research for patients benefit programme (RFPB),CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023440,85877.1,Health Services and Delivery Research,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023373,100794,Research Capability Funding - Standard,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023304,123768.69,COVID Recovery and Learning,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023161,90240.02,HTA researcher led,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023139,37245.77,Health Services and Delivery Research,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023023,76825.68,EME Researcher Led,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0023009,94779.2,HTA Commissioned,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0022916,55035.68,HTA researcher led,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0022865,94778.41,HTA Commissioned,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0022737,53770,HTA Commissioned,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0023925,27039.54,Health Services and Delivery Research,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0023752,133538.99,HTA researcher led,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0023712,42960,AI Call,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0023542,56500,Policy Research Programme (PRP) - Projects,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0023370,89660,Research Capability Funding - Standard,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0023128,161187.47,HTA Commissioned,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0022742,84134,Programme Grants (PG),BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0023955,35000,Research for patients benefit programme (RFPB),SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0023754,73991.5,HTA Commissioned,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0023645,95139.71,HTA Commissioned,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0023543,25000,Research for patients benefit programme (RFPB),SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0023439,76239.43,HTA researcher led,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0023369,132976,Research Capability Funding - Standard,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0022862,211000,Programme Grants (PG),SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0022860,125851.78,HTA Commissioned,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0022825,25417.59,HTA researcher led,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0022809,34075,Experimental Cancer Medical Centres,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023970,103282,Invention for Innovation (I4I),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023964,25000,Research for patients benefit programme (RFPB),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023633,91433.32,HTA researcher led,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023527,110013,Programme Grants (PG),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023434,116492.77,Health Services and Delivery Research,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023392,132548,Research Capability Funding - Standard,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023314,35105,Research for patients benefit programme (RFPB),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023271,125000,Programme Grants (PG),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023044,30389.71,Health Services and Delivery Research,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023027,48808.86,Health Services and Delivery Research,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0023018,56610.39,HTA Commissioned,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0022962,150000,Programme Grants (PG),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0022871,80184,Medtech and in-vitro disgnotic Cooperatives (MIC),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0022858,56373,Invention for Innovation (I4I),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023948,206982,AI Call,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023820,106633,LONG COVID 19 CALL,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023819,150670,LONG COVID 19 CALL,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023783,45472.14,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023777,77909.66,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023696,51493.27,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023616,112020.27,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023582,63982.99,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023500,123763.16,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023498,37075.15,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023425,112296,Invention for Innovation (I4I),WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023344,72000,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023336,26739.17,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023253,43127,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023242,298710,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023208,284069,RIGHT Call 2 - Global Mental Health,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023179,50000,Cochrane Review Groups (CRG),WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023163,60793.92,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023157,97948.99,HTA researcher led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023144,203342,Health Protection Agency research funding,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023131,150193.45,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023114,73179.49,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023071,50123,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023017,32959.69,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/06/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0023014,75699.14,Invention for Innovation (I4I),WC1E 6BT,Govn,,,
