Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287819,"4,158.40",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302322,"4,158.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302296,"4,097.27",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282686,"4,065.19",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297629,"4,065.19",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307014,"4,065.19",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307023,"4,032.38",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287901,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287902,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2292797,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2292798,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2235607,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2239203,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2247838,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2268964,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297700,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297701,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2273685,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2273700,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278285,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282753,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278228,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282696,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287804,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2292709,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297638,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302331,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307111,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311729,"4,003.56",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287822,"3,980.88",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307116,"3,969.32",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302280,"3,941.95",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302310,"3,941.95",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307070,"3,941.95",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307089,"3,941.95",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Contractor/ Staff Substitution,Commercial,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2292769,"3,913.99",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2264331,"3,890.64",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297676,"3,811.86",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2273713,"3,811.86",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278269,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287834,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287837,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287908,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278265,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282717,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Travel & subsistence non staff,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297649,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297650,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297655,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297659,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297660,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297661,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297686,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278262,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278267,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2264342,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278266,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282728,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282729,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278261,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282724,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302251,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302252,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287793,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2292699,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297628,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2268942,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2273682,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282731,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287836,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278252,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311681,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311713,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307045,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311684,"3,780.36",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278216,"3,695.58",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311726,"3,695.58",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2226513,"3,695.57",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2268893,"3,695.54",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2273644,"3,695.54",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2292714,"3,695.54",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287810,"3,695.54",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311672,"3,695.54",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287892,"3,695.52",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282800,"3,695.52",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311722,"3,695.52",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307049,"3,651.26",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311716,"3,622.86",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2264352,"3,603.20",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311728,"3,603.20",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302223,"3,603.17",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287876,"3,572.40",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302314,"3,528.29",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Contractor/ Staff Substitution,Adult Social Care,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307058,"3,449.21",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2226607,"3,435.84",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302246,"3,402.32",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302262,"3,402.32",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297624,"3,387.66",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2278211,"3,387.66",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287844,"3,370.46",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311670,"3,370.32",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311674,"3,370.32",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307044,"3,362.98",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2264427,"3,317.40",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2264427,"3,317.40",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287906,"3,317.40",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2292802,"3,317.40",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297704,"3,317.40",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302303,"3,215.16",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302330,"3,202.85",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307110,"3,202.85",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282756,"3,202.84",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282719,"3,184.70",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2264323,"3,155.44",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287854,"3,150.30",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282754,"3,150.30",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302277,"3,150.30",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287874,"3,118.80",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311679,"3,089.52",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2287842,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282702,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2259863,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282782,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302290,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307078,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311690,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2311709,"3,079.62",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2307076,"3,049.49",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2282732,"3,024.29",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2302247,"3,024.29",,EC2N 3AQ,Large,,,,
