Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions NHS Trust Capital Investment Loans,Holding CT Core,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-30712," 1,236,000.00 ",,CV10 7DJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW CALEDONIAN UNIVERSITY,ERS-629371-185871," 36,627.61 ",,G4 0BA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW CALEDONIAN UNIVERSITY,ERS-629393-185872," 36,421.90 ",,G4 0BA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW CALEDONIAN UNIVERSITY,ERS-629162-186400," 116,610.87 ",,G4 0BA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW CALEDONIAN UNIVERSITY,ERS-629276-186401," 60,493.13 ",,G4 0BA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-628955-186207," 99,550.44 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-629544-186211," 224,278.00 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-629174-186209," 286,645.00 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-629485-185655," 38,230.51 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-628840-186206," 33,197.80 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-629368-185654," 69,504.81 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-629245-186210," 85,245.94 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GLASGOW UNIVERSITY OF,ERS-628987-186208," 145,013.03 ",,G12 8QQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-30622," 244,253.75 ",,GL1 2EL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions NHS FTs Capital Investment Loans,Holding CT Core,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-30714," 1,124,000.00 ",,GL1 3NN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions NHS FTs Capital Investment Loans,Holding CT Core,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-30713," 1,375,000.00 ",,GL1 3NN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-30000," 2,465,000.00 ",,GL1 2EL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/03/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,GO PIVOTAL  UK LTD,INV00037321," 261,950.60 ",,EC1V 9NR,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,GO PIVOTAL  UK LTD,INV00037536," 49,141.50 ",,EC1V 9NR,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,477077," 85,132.69 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2020,Legal Settlements and Claimants Costs,COMMUNITY CARE,Government Legal Department CLIENT MONIES,Z14105362," 200,000.00 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2020,Provisions cash payment,GLOBAL AND PUBLIC HEALTH,Government Legal Department CLIENT MONIES,Z1324209 17/3/20," 1,132,722.47 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,477609," 109,769.36 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,477608," 119,584.44 ",,SW1H 9GL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/03/2020,Rent of Land & Buildings (non-PFI operating lease),FINANCE AND GROUP OPERATIONS,GRAINMARKET PROPERTIES LTD ZEENA ONLY,28202," 66,900.00 ",,EC4V 6AW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-629510-186011," 110,292.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-629306-186010," 133,205.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-628038-184706," 639,275.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-628127-184947," 38,787.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-627986-184705," 50,331.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-628071-184707," 50,662.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-629169-186009," 71,355.69 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-628649-185464," 99,187.61 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-627878-184704," 136,069.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,HAFS-30623," 225,000.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Additions-PDC permanent,Holding CT Core,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,HAFS-29928," 264,000.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Additions-PDC permanent,Holding CT Core,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,HAFS-29927," 467,000.00 ",,WC1N 3JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,HAFS-30003," 70,000.00 ",,SN3 6BB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions NHS FTs Capital Investment Loans,Holding CT Core,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,HAFS-30716," 422,000.00 ",,SN3 6BB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions NHS FTs Capital Investment Loans,Holding CT Core,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,HAFS-30715," 1,000,000.00 ",,SN3 6BB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,HAFS-30001," 1,520,000.00 ",,SN3 6BB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions NHS FTs Working Capital Loans,Holding CT Core,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,HAFS-30171," 13,110,000.00 ",,SN3 6BB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2020,Capital policy payments,COMMUNITY CARE,GREATER LONDON AUTHORITY,2019430," 8,389,168.00 ",,SE1 2AA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-629260-185593," 30,000.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-628849-186103," 40,000.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-629499-186105," 173,131.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-629057-186104," 106,584.68 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-628585-185590," 52,817.63 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-628574-185589," 51,159.83 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-628539-185588," 61,305.93 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-628692-185591," 105,458.41 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-628786-185592," 91,072.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-627885-184781," 66,296.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,HAFS-30289," 160,500.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,HAFS-30290," 1,293,000.00 ",,M25 3BL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628338-185143," 34,307.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628336-185141," 46,541.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628028-184687," 1,078,326.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-627980-184685," 54,359.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628339-185144," 39,726.20 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-627942-184684," 2,089,639.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-627995-184686," 121,695.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628342-185147," 43,458.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628343-185148," 83,507.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-627879-184683," 180,453.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628348-185153," 26,296.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628346-185151," 30,047.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-628344-185149," 44,500.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,GUYS AND ST THOMAS NHS FOUNDATION TRUST,HAFS-30624," 1,070,000.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions NHS FTs Capital Investment Loans,Holding CT Core,GUYS AND ST THOMAS NHS FOUNDATION TRUST,HAFS-30172," 1,805,000.00 ",,SE1 7EH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-30625," 500,000.00 ",,RG24 9NA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions NHS FTs Working Capital Loans,Holding CT Core,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-30173," 8,000,000.00 ",,RG24 9NA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,HARROGATE & DISTRICT NHS FOUNDATION TRUST,HAFS-30626," 114,000.00 ",,HG2 7UG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,HARROGATE & DISTRICT NHS FOUNDATION TRUST,HAFS-30004," 324,000.00 ",,HG2 7UG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions NHS FTs Working Capital Loans,Holding CT Core,HARROGATE & DISTRICT NHS FOUNDATION TRUST,HAFS-30174," 4,894,000.00 ",,HG2 7UG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2020,Policy Payments,COMMUNITY CARE,HEALTH AND SOCIAL CARE BOARD,APPORTIONMENTQ42019NI," 944,904.14 ",,BT42 9DF,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2020,Policy Payments,COMMUNITY CARE,HEALTH AND SOCIAL CARE BOARD,APPORTIONMENTQ4NI," 8,630,550.64 ",,BT42 9DF,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2020,Policy Payments,COMMUNITY CARE,HEALTH AND SOCIAL CARE BOARD,APPORTIONMENTQ4HISTORICCASHNI," 156,630.80 ",,BT42 9DF,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/03/2020,Addition Clearing - SW LIC,FINANCE AND GROUP OPERATIONS,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679160," 160,786.00 ",,LS1 6AE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,HAFS-29779," 54,000,000.00 ",,WF3 1WE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HEALTH EDUCATION ENGLAND T1510,ERS-627338-184361," 13,752,093.00 ",,M1 3BN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH EDUCATION ENGLAND T1510,HAFS-30133," 602,000.00 ",,LS1 4PL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH EDUCATION ENGLAND T1510,HAFS-29780," 249,306,000.00 ",,LS1 4PL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,HEALTH EXCHANGE CIC,ERS-629757-186541," 37,500.00 ",,B12 0HJ,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH RESEARCH AUTHORITY,HAFS-29781," 2,700,000.00 ",,SE1 6LH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,HERTFORDSHIRE COMMUNITY NHS TRUST RY4,HAFS-30627," 39,000.00 ",,AL7 1BW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-627911-184765," 28,547.00 ",,AL3 5TL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-628632-185559," 31,546.00 ",,AL3 5TL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,HAFS-30006," 100,000.00 ",,AL3 5TL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,HAFS-30005," 420,000.00 ",,AL3 5TL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,HERTFORDSHIRE UNIVERSITY OF,150743," 21,362.70 ",,AL10 9AB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HERTFORDSHIRE UNIVERSITY OF,ERS-629325-185657," 84,932.18 ",,AL10 9AB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HERTFORDSHIRE UNIVERSITY OF,ERS-629278-185656," 106,209.79 ",,AL10 9AB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2020,Additions-DEV EXPEND,GROUP OPERATIONS,HITACHI SOLUTIONS EUROPE LTD,I002622P-GB01," 314,890.46 ",,EC2Y 9HT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,20/03/2020,CIP Addition Clearing - SW LIC,GROUP OPERATIONS,HITACHI SOLUTIONS EUROPE LTD,I002659P-GB01," 754,348.02 ",,EC2Y 9HT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Additions-PDC permanent,Holding CT Core,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-29930," 96,000.00 ",,E9 6SR,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Additions-PDC permanent,Holding CT Core,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-29929," 275,000.00 ",,E9 6SR,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/03/2020,Policy Payments,COMMUNITY CARE,HOMES ENGLAND,S0016691," 26,730.43 ",,NE11 0NA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/03/2020,Capital policy payments,COMMUNITY CARE,HOMES ENGLAND,S0016699," 2,862,750.00 ",,NE11 0NA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY OF,ERS-629557-186212," 25,622.32 ",,HU6 7RX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ERS-628797-186082," 26,986.06 ",,HU3 2JZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ERS-628699-185550," 76,105.42 ",,HU3 2JZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ERS-629211-186083," 71,160.66 ",,HU3 2JZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ERS-628583-185548," 94,884.25 ",,HU3 2JZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ERS-628496-185547," 30,000.00 ",,HU3 2JZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ERS-628691-185549," 30,417.00 ",,HU3 2JZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-30629," 64,600.00 ",,HU16 5JQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Additions-PDC permanent,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-29931," 70,000.00 ",,HU16 5JQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Additions-PDC permanent,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-29932," 77,500.00 ",,HU16 5JQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2020,Additions-PDC permanent,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-29933," 100,000.00 ",,HU16 5JQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2020,Additions NHS Trust Capital Investment Loans,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-30113," 375,000.00 ",,HU16 5JQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-30294," 468,000.00 ",,HU16 5JQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-30293," 501,000.00 ",,HU16 5JQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,HAFS-30292," 4,727,000.00 ",,HU16 5JQ,PUBLIC,,,
